trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
20,11,7,2,55.0,5.46,20.0,36.11,3,52399.91,False,,55.93,14.56,USDCAD
21,2,4,15,9.52,-2.03,20.0,9.28,1,52399.91,False,,72.57,5.87,EURGBP
21,8,11,2,38.1,-1.31,20.0,7.41,1,52399.91,False,,87.53,3.55,EURUSD
19,5,9,5,26.32,-3.03,20.0,5.76,1,52399.91,False,,83.77,5.76,NZDUSD
19,4,10,5,21.05,-3.25,20.0,5.51,1,52399.91,False,,81.72,3.67,AUDUSD
20,6,12,2,30.0,-5.46,20.0,2.96,1,52399.91,False,,88.25,2.96,GBPUSD
22,4,11,7,18.18,-6.96,20.0,2.2,1,52399.91,False,,90.63,2.2,USDJPY
21,5,13,3,23.81,-7.19,20.0,1.94,1,52399.91,False,,95.29,1.5,USDCHF
