key,value
first_tick,2021.09.05 22:05:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,11202.32000000
native_net_profit,1202.32000000
native_trades,207.00000000
native_equity_dd_pct,6.48639043
observed_equity_dd_pct,6.52659318
observed_equity_dd_cash,778.68000000
minimum_equity,9820.65000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,1.63019986
fills,207.00000000
errors,3.00000000
occupied_signals,62.00000000
data_read_retries,0.00000000
