deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 06:00:00,1630994400001,XAUUSD,2,91330003,1,0,3,0.07,1818.345,0.0,-0.39,0.0,0.0,3WG|3
3,2021.09.07 11:16:36,1631013396562,XAUUSD,2,91330003,0,1,5,0.07,1809.249,63.68,0.0,0.0,0.0,tp 1809.251
4,2021.09.07 15:00:00,1631026800001,XAUUSD,4,91330003,1,0,3,0.04,1796.732,0.0,-0.22,0.0,0.0,3WG|3
5,2021.09.14 14:42:36,1631630556716,XAUUSD,4,91330003,0,1,4,0.04,1805.823,-36.36,0.0,0.0,0.0,sl 1805.815
6,2021.09.14 15:00:00,1631631600001,XAUUSD,6,91330003,0,0,3,0.03,1804.788,0.0,-0.17,0.0,0.0,3WG|3
7,2021.09.15 14:08:31,1631714911200,XAUUSD,6,91330003,1,1,4,0.03,1794.237,-31.65,0.0,-1.6,0.0,sl 1794.239
8,2021.09.15 15:00:00,1631718000001,XAUUSD,8,91330003,1,0,3,0.05,1793.974,0.0,-0.28,0.0,0.0,3WG|3
9,2021.09.16 09:53:25,1631786005274,XAUUSD,8,91330003,0,1,5,0.05,1779.287,73.43,0.0,0.0,0.0,tp 1779.310
10,2021.09.16 10:00:00,1631786400001,XAUUSD,10,91330003,1,0,3,0.05,1777.727,0.0,-0.28,0.0,0.0,3WG|3
11,2021.09.16 12:30:39,1631795439099,XAUUSD,10,91330003,0,1,5,0.05,1765.137,62.95,0.0,0.0,0.0,tp 1765.139
12,2021.09.16 13:00:00,1631797200001,XAUUSD,12,91330003,1,0,3,0.04,1762.522,0.0,-0.22,0.0,0.0,3WG|3
13,2021.09.20 02:24:24,1632104664421,XAUUSD,12,91330003,0,1,5,0.04,1743.93,74.37,0.0,0.0,0.0,tp 1743.944
14,2021.09.20 15:00:00,1632150000001,XAUUSD,14,91330003,0,0,3,0.04,1765.276,0.0,-0.22,0.0,0.0,3WG|3
15,2021.09.22 18:05:42,1632333942580,XAUUSD,14,91330003,1,1,5,0.04,1785.155,79.52,0.0,-4.28,0.0,tp 1785.142
16,2021.09.22 19:00:00,1632337200001,XAUUSD,16,91330003,1,0,3,0.04,1766.769,0.0,-0.22,0.0,0.0,3WG|3
17,2021.09.23 15:18:39,1632410319729,XAUUSD,16,91330003,0,1,5,0.04,1746.347,81.69,0.0,0.0,0.0,tp 1746.347
18,2021.09.23 22:01:00,1632434460001,XAUUSD,18,91330003,1,0,3,0.03,1744.475,0.0,-0.17,0.0,0.0,3WG|3
19,2021.09.24 11:02:36,1632481356666,XAUUSD,18,91330003,0,1,4,0.03,1757.236,-38.28,0.0,0.0,0.0,sl 1757.216
20,2021.09.27 02:00:00,1632708000001,XAUUSD,20,91330003,0,0,3,0.04,1758.992,0.0,-0.22,0.0,0.0,3WG|3
21,2021.09.27 08:36:36,1632731796666,XAUUSD,20,91330003,1,1,4,0.04,1750.17,-35.29,0.0,0.0,0.0,sl 1750.177
22,2021.09.28 07:00:00,1632812400001,XAUUSD,22,91330003,1,0,3,0.06,1740.769,0.0,-0.33,0.0,0.0,3WG|3
23,2021.09.28 12:42:40,1632832960260,XAUUSD,22,91330003,0,1,5,0.06,1729.54,67.37,0.0,0.0,0.0,tp 1729.549
24,2021.09.28 13:00:00,1632834000001,XAUUSD,24,91330003,1,0,3,0.03,1730.321,0.0,-0.17,0.0,0.0,3WG|3
25,2021.09.28 13:28:40,1632835720883,XAUUSD,24,91330003,0,1,4,0.03,1740.702,-31.15,0.0,0.0,0.0,sl 1740.686
