deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 01:00:00,1630976400001,XAUUSD,2,91330001,0,0,3,0.08,1826.198,0.0,-0.44,0.0,0.0,3WG|1
3,2021.09.07 04:19:26,1630988366000,XAUUSD,2,91330001,1,1,4,0.08,1822.194,-32.03,0.0,0.0,0.0,sl 1822.203
4,2021.09.13 05:00:00,1631509200001,XAUUSD,4,91330001,1,0,3,0.06,1790.91,0.0,-0.33,0.0,0.0,3WG|1
5,2021.09.13 14:07:37,1631542057078,XAUUSD,4,91330001,0,1,4,0.06,1796.906,-35.98,0.0,0.0,0.0,sl 1796.883
6,2021.09.15 13:00:00,1631710800001,XAUUSD,6,91330001,1,0,3,0.05,1796.524,0.0,-0.28,0.0,0.0,3WG|1
7,2021.09.16 06:11:27,1631772687692,XAUUSD,6,91330001,0,1,5,0.05,1784.594,59.65,0.0,0.0,0.0,tp 1784.604
8,2021.09.29 05:00:00,1632891600001,XAUUSD,8,91330001,1,0,3,0.05,1738.214,0.0,-0.28,0.0,0.0,3WG|1
9,2021.09.29 10:18:27,1632910707954,XAUUSD,8,91330001,0,1,4,0.05,1744.769,-32.78,0.0,0.0,0.0,sl 1744.750
10,2021.09.30 10:00:00,1632996000001,XAUUSD,10,91330001,1,0,3,0.06,1729.307,0.0,-0.33,0.0,0.0,3WG|1
11,2021.09.30 12:55:38,1633006538823,XAUUSD,10,91330001,0,1,4,0.06,1735.073,-34.6,0.0,0.0,0.0,sl 1735.069
12,2021.10.13 14:00:00,1634133600001,XAUUSD,12,91330001,0,0,3,0.03,1781.649,0.0,-0.17,0.0,0.0,3WG|1
13,2021.10.15 12:30:40,1634301040605,XAUUSD,12,91330001,1,1,4,0.03,1770.283,-34.1,0.0,-6.41,0.0,sl 1770.285
14,2021.10.22 17:00:00,1634922000001,XAUUSD,14,91330001,0,0,3,0.03,1797.491,0.0,-0.17,0.0,0.0,3WG|1
15,2021.10.26 14:24:39,1635258279481,XAUUSD,14,91330001,1,1,4,0.03,1783.113,-43.13,0.0,-3.2,0.0,sl 1783.121
16,2021.11.05 14:00:00,1636120800001,XAUUSD,16,91330001,0,0,3,0.04,1799.453,0.0,-0.22,0.0,0.0,3WG|1
17,2021.11.05 19:27:35,1636140455000,XAUUSD,16,91330001,1,1,5,0.04,1817.453,72.0,0.0,0.0,0.0,tp 1817.447
18,2021.11.12 15:00:00,1636729200001,XAUUSD,18,91330001,0,0,3,0.04,1859.23,0.0,-0.22,0.0,0.0,3WG|1
19,2021.11.16 13:15:02,1637068502678,XAUUSD,18,91330001,1,1,5,0.04,1876.964,70.94,0.0,-4.28,0.0,tp 1876.952
20,2021.12.15 15:00:00,1639580400001,XAUUSD,20,91330001,1,0,3,0.06,1769.778,0.0,-0.33,0.0,0.0,3WG|1
21,2021.12.15 19:00:29,1639594829744,XAUUSD,20,91330001,0,1,5,0.06,1758.133,69.87,0.0,0.0,0.0,tp 1758.136
22,2021.12.20 03:00:00,1639969200001,XAUUSD,22,91330001,0,0,3,0.04,1802.112,0.0,-0.22,0.0,0.0,3WG|1
23,2021.12.20 14:56:37,1640012197322,XAUUSD,22,91330001,1,1,4,0.04,1793.71,-33.61,0.0,0.0,0.0,sl 1793.722
24,2022.01.21 14:00:00,1642773600001,XAUUSD,24,91330001,0,0,3,0.04,1841.503,0.0,-0.22,0.0,0.0,3WG|1
25,2022.01.21 15:25:37,1642778737590,XAUUSD,24,91330001,1,1,4,0.04,1833.89,-30.45,0.0,0.0,0.0,sl 1833.904
26,2022.02.08 14:00:00,1644328800001,XAUUSD,26,91330001,0,0,3,0.06,1824.176,0.0,-0.33,0.0,0.0,3WG|1
