deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.06 15:00:00,1630940400001,XAUUSD,2,91330002,1,0,3,0.08,1821.764,0.0,-0.44,0.0,0.0,3WG|2
3,2021.09.07 00:33:25,1630974805000,XAUUSD,2,91330002,0,1,4,0.08,1825.953,-33.51,0.0,0.0,0.0,sl 1825.936
4,2021.09.07 02:00:00,1630980000001,XAUUSD,4,91330002,0,0,3,0.08,1826.714,0.0,-0.44,0.0,0.0,3WG|2
5,2021.09.07 03:47:13,1630986433000,XAUUSD,4,91330002,1,1,4,0.08,1822.735,-31.83,0.0,0.0,0.0,sl 1822.748
6,2021.09.07 05:00:00,1630990800001,XAUUSD,6,91330002,1,0,3,0.08,1821.552,0.0,-0.44,0.0,0.0,3WG|2
7,2021.09.07 08:20:11,1631002811000,XAUUSD,6,91330002,0,1,5,0.08,1813.286,66.13,0.0,0.0,0.0,tp 1813.294
8,2021.09.09 12:00:00,1631188800001,XAUUSD,8,91330002,0,0,3,0.06,1799.177,0.0,-0.33,0.0,0.0,3WG|2
9,2021.09.09 12:37:35,1631191055395,XAUUSD,8,91330002,1,1,4,0.06,1793.786,-32.34,0.0,0.0,0.0,sl 1793.814
10,2021.09.09 15:00:00,1631199600001,XAUUSD,10,91330002,1,0,3,0.04,1789.025,0.0,-0.22,0.0,0.0,3WG|2
11,2021.09.09 17:10:29,1631207429565,XAUUSD,10,91330002,0,1,4,0.04,1797.237,-32.85,0.0,0.0,0.0,sl 1797.232
12,2021.09.09 18:00:00,1631210400001,XAUUSD,12,91330002,0,0,3,0.04,1797.146,0.0,-0.22,0.0,0.0,3WG|2
13,2021.09.10 19:52:14,1631303534000,XAUUSD,12,91330002,1,1,4,0.04,1788.12,-36.1,0.0,-2.14,0.0,sl 1788.120
14,2021.09.13 15:00:00,1631545200001,XAUUSD,14,91330002,0,0,3,0.04,1796.265,0.0,-0.22,0.0,0.0,3WG|2
15,2021.09.14 08:11:36,1631607096666,XAUUSD,14,91330002,1,1,4,0.04,1788.207,-32.23,0.0,-2.14,0.0,sl 1788.221
16,2021.09.14 15:00:00,1631631600001,XAUUSD,16,91330002,0,0,3,0.03,1804.788,0.0,-0.17,0.0,0.0,3WG|2
17,2021.09.15 14:08:31,1631714911200,XAUUSD,16,91330002,1,1,4,0.03,1794.237,-31.65,0.0,-1.6,0.0,sl 1794.239
18,2021.09.20 11:00:00,1632135600001,XAUUSD,18,91330002,0,0,3,0.04,1757.133,0.0,-0.22,0.0,0.0,3WG|2
19,2021.09.21 12:25:40,1632227140194,XAUUSD,18,91330002,1,1,5,0.04,1772.918,63.14,0.0,-2.14,0.0,tp 1772.911
20,2021.09.22 19:00:00,1632337200001,XAUUSD,20,91330002,1,0,3,0.03,1766.769,0.0,-0.17,0.0,0.0,3WG|2
21,2021.09.23 15:18:39,1632410319729,XAUUSD,20,91330002,0,1,5,0.03,1746.347,61.27,0.0,0.0,0.0,tp 1746.347
22,2021.09.27 02:00:00,1632708000001,XAUUSD,22,91330002,0,0,3,0.04,1758.992,0.0,-0.22,0.0,0.0,3WG|2
23,2021.09.27 08:36:36,1632731796666,XAUUSD,22,91330002,1,1,4,0.04,1750.17,-35.29,0.0,0.0,0.0,sl 1750.177
24,2021.09.27 11:00:00,1632740400001,XAUUSD,24,91330002,1,0,3,0.04,1748.663,0.0,-0.22,0.0,0.0,3WG|2
25,2021.09.27 13:50:37,1632750637101,XAUUSD,24,91330002,0,1,4,0.04,1756.246,-30.33,0.0,0.0,0.0,sl 1756.242
26,2021.09.29 09:00:00,1632906000001,XAUUSD,26,91330002,0,0,3,0.06,1743.182,0.0,-0.33,0.0,0.0,3WG|2
27,2021.09.29 12:32:29,1632918749774,XAUUSD,26,91330002,1,1,4,0.06,1737.425,-34.54,0.0,0.0,0.0,sl 1737.446
28,2021.09.29 15:00:00,1632927600001,XAUUSD,28,91330002,1,0,3,0.04,1728.395,0.0,-0.22,0.0,0.0,3WG|2
29,2021.09.30 12:59:00,1633006740545,XAUUSD,28,91330002,0,1,4,0.04,1737.599,-36.82,0.0,0.0,0.0,sl 1737.599
30,2021.09.30 14:00:00,1633010400001,XAUUSD,30,91330002,0,0,3,0.04,1742.211,0.0,-0.22,0.0,0.0,3WG|2
31,2021.09.30 15:09:00,1633014540697,XAUUSD,30,91330002,1,1,5,0.04,1760.501,73.16,0.0,0.0,0.0,tp 1760.499
32,2021.10.04 09:00:00,1633338000001,XAUUSD,32,91330002,1,0,3,0.05,1751.425,0.0,-0.28,0.0,0.0,3WG|2
33,2021.10.04 12:46:38,1633351598437,XAUUSD,32,91330002,0,1,4,0.05,1758.288,-34.31,0.0,0.0,0.0,sl 1758.285
34,2021.10.04 16:00:00,1633363200001,XAUUSD,34,91330002,0,0,3,0.03,1765.607,0.0,-0.17,0.0,0.0,3WG|2
35,2021.10.05 10:54:37,1633431277435,XAUUSD,34,91330002,1,1,4,0.03,1754.432,-33.52,0.0,-1.6,0.0,sl 1754.441
36,2021.10.05 20:00:00,1633464000001,XAUUSD,36,91330002,0,0,3,0.04,1760.276,0.0,-0.22,0.0,0.0,3WG|2
37,2021.10.06 05:54:41,1633499681739,XAUUSD,36,91330002,1,1,4,0.04,1751.028,-36.99,0.0,-2.14,0.0,sl 1751.032
38,2021.10.06 15:00:00,1633532400001,XAUUSD,38,91330002,0,0,3,0.04,1760.124,0.0,-0.22,0.0,0.0,3WG|2
39,2021.10.08 13:04:34,1633698274062,XAUUSD,38,91330002,1,1,5,0.04,1777.882,71.03,0.0,-8.56,0.0,tp 1777.866
40,2021.10.08 20:00:00,1633723200001,XAUUSD,40,91330002,1,0,3,0.03,1757.061,0.0,-0.17,0.0,0.0,3WG|2
41,2021.10.12 13:58:55,1634047135955,XAUUSD,40,91330002,0,1,4,0.03,1768.545,-34.46,0.0,0.0,0.0,sl 1768.542
42,2021.10.15 08:00:00,1634284800001,XAUUSD,42,91330002,1,0,3,0.07,1786.747,0.0,-0.39,0.0,0.0,3WG|2
43,2021.10.15 12:10:30,1634299830873,XAUUSD,42,91330002,0,1,5,0.07,1777.51,64.66,0.0,0.0,0.0,tp 1777.529
44,2021.10.19 03:00:00,1634612400001,XAUUSD,44,91330002,0,0,3,0.05,1774.244,0.0,-0.28,0.0,0.0,3WG|2
45,2021.10.19 16:24:39,1634660679000,XAUUSD,44,91330002,1,1,4,0.05,1767.216,-35.14,0.0,0.0,0.0,sl 1767.235
46,2021.10.19 19:00:00,1634670000001,XAUUSD,46,91330002,1,0,3,0.04,1770.584,0.0,-0.22,0.0,0.0,3WG|2
47,2021.10.20 10:28:37,1634725717000,XAUUSD,46,91330002,0,1,4,0.04,1779.898,-37.25,0.0,0.0,0.0,sl 1779.882
48,2021.10.21 14:00:00,1634824800001,XAUUSD,48,91330002,1,0,3,0.04,1779.692,0.0,-0.22,0.0,0.0,3WG|2
49,2021.10.22 06:26:16,1634883976701,XAUUSD,48,91330002,0,1,4,0.04,1788.603,-35.64,0.0,0.0,0.0,sl 1788.591
50,2021.10.27 17:00:00,1635354000001,XAUUSD,50,91330002,0,0,3,0.04,1794.773,0.0,-0.22,0.0,0.0,3WG|2
51,2021.10.29 12:19:26,1635509966399,XAUUSD,50,91330002,1,1,4,0.04,1785.378,-37.58,0.0,-8.56,0.0,sl 1785.399
52,2021.11.01 13:00:00,1635771600001,XAUUSD,52,91330002,0,0,3,0.05,1789.444,0.0,-0.28,0.0,0.0,3WG|2
53,2021.11.03 00:30:35,1635899435892,XAUUSD,52,91330002,1,1,4,0.05,1782.601,-34.21,0.0,-5.34,0.0,sl 1782.636
54,2021.11.04 11:00:00,1636023600001,XAUUSD,54,91330002,0,0,3,0.05,1778.906,0.0,-0.28,0.0,0.0,3WG|2
55,2021.11.04 12:57:27,1636030647765,XAUUSD,54,91330002,1,1,5,0.05,1792.36,67.27,0.0,0.0,0.0,tp 1792.356
56,2021.11.10 08:00:00,1636531200001,XAUUSD,56,91330002,1,0,3,0.06,1823.933,0.0,-0.33,0.0,0.0,3WG|2
57,2021.11.10 13:33:20,1636551200941,XAUUSD,56,91330002,0,1,4,0.06,1829.434,-33.0,0.0,0.0,0.0,sl 1829.426
58,2021.11.10 14:00:00,1636552800001,XAUUSD,58,91330002,0,0,3,0.04,1849.777,0.0,-0.22,0.0,0.0,3WG|2
59,2021.11.10 14:40:05,1636555205211,XAUUSD,58,91330002,1,1,5,0.04,1868.074,73.19,0.0,0.0,0.0,tp 1868.043
60,2021.11.12 09:00:00,1636707600001,XAUUSD,60,91330002,1,0,3,0.06,1853.217,0.0,-0.33,0.0,0.0,3WG|2
61,2021.11.12 14:33:38,1636727618775,XAUUSD,60,91330002,0,1,4,0.06,1858.976,-34.56,0.0,0.0,0.0,sl 1858.970
62,2021.11.12 17:00:00,1636736400001,XAUUSD,62,91330002,0,0,3,0.04,1863.762,0.0,-0.22,0.0,0.0,3WG|2
63,2021.11.16 16:27:38,1637080058057,XAUUSD,62,91330002,1,1,4,0.04,1854.496,-37.07,0.0,-4.28,0.0,sl 1854.507
64,2021.11.16 17:00:00,1637082000001,XAUUSD,64,91330002,1,0,3,0.03,1855.159,0.0,-0.17,0.0,0.0,3WG|2
65,2021.11.17 14:34:39,1637159679029,XAUUSD,64,91330002,0,1,4,0.03,1866.065,-32.72,0.0,0.0,0.0,sl 1866.052
66,2021.11.18 15:00:00,1637247600001,XAUUSD,66,91330002,1,0,3,0.04,1861.456,0.0,-0.22,0.0,0.0,3WG|2
67,2021.11.19 17:45:14,1637343914966,XAUUSD,66,91330002,0,1,5,0.04,1843.099,73.42,0.0,0.0,0.0,tp 1843.102
68,2021.11.25 03:00:00,1637809200001,XAUUSD,68,91330002,0,0,3,0.04,1792.902,0.0,-0.22,0.0,0.0,3WG|2
69,2021.11.26 10:19:41,1637921981825,XAUUSD,68,91330002,1,1,5,0.04,1810.182,69.12,0.0,-2.14,0.0,tp 1810.182
70,2021.11.26 18:00:00,1637949600001,XAUUSD,70,91330002,1,0,3,0.02,1785.916,0.0,-0.11,0.0,0.0,3WG|2
71,2021.11.30 14:45:40,1638283540518,XAUUSD,70,91330002,0,1,4,0.02,1801.179,-30.53,0.0,0.0,0.0,sl 1801.167
72,2021.11.30 17:00:00,1638291600001,XAUUSD,72,91330002,1,0,3,0.03,1774.553,0.0,-0.17,0.0,0.0,3WG|2
73,2021.12.01 05:57:13,1638338233708,XAUUSD,72,91330002,0,1,4,0.03,1788.766,-42.64,0.0,0.0,0.0,sl 1788.756
74,2021.12.01 11:00:00,1638356400001,XAUUSD,74,91330002,0,0,3,0.03,1786.429,0.0,-0.17,0.0,0.0,3WG|2
75,2021.12.02 07:42:35,1638430955696,XAUUSD,74,91330002,1,1,4,0.03,1774.97,-34.38,0.0,-4.8100000000000005,0.0,sl 1774.986
76,2021.12.03 17:00:00,1638550800001,XAUUSD,76,91330002,0,0,3,0.03,1780.867,0.0,-0.17,0.0,0.0,3WG|2
77,2021.12.10 08:18:35,1639124315384,XAUUSD,76,91330002,1,1,4,0.03,1770.502,-31.09,0.0,-11.21,0.0,sl 1770.502
78,2021.12.10 16:00:00,1639152000001,XAUUSD,78,91330002,0,0,3,0.04,1783.406,0.0,-0.22,0.0,0.0,3WG|2
79,2021.12.14 13:40:32,1639489232400,XAUUSD,78,91330002,1,1,4,0.04,1775.376,-32.12,0.0,-4.28,0.0,sl 1775.377
