time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout
2019.01.02 00:00:00,2018.12.31 21:00:00,1282.562,1282.116,1280.958211540647,1280.7893917028205,1278.6377077183722,1265.7711414264463,27.970616136930605,25.890787364595173,11.529174377871746,1281.587424312825,1281.3437803910313,1280.89531115069,1280.728642265759,58.42953318685104,1284.052,1277.475,0.7539999999999054,2.126142857142818,2.1881428571428296,0,0,0
2019.01.02 01:00:00,2019.01.02 00:00:00,1280.073,1282.562,1280.8739056796328,1280.958211540647,1278.6939936902006,1265.9134484769295,24.738938851230674,22.43868238264915,20.823682512854216,1281.2845394502601,1281.587424312825,1280.8205555915365,1280.89531115069,48.565964115166814,1284.052,1277.475,2.6009999999998854,2.1646428571428005,2.126142857142818,0,0,0
2019.01.02 02:00:00,2019.01.02 01:00:00,1279.822,1280.073,1280.7737241863344,1280.8739056796328,1278.7382292317614,1266.0518420244227,24.10794476254713,19.446858064962598,29.174227341759828,1280.9920315602083,1281.2845394502601,1280.7297778104878,1280.8205555915365,47.691630151140636,1284.052,1277.475,1.5349999999998545,2.1489285714284967,2.1646428571428005,0,0,0
2019.01.02 03:00:00,2019.01.02 02:00:00,1282.654,1279.822,1280.9527980733503,1280.7737241863344,1278.8917888697315,1266.21703762617,21.50520919837853,27.71566710319536,25.28433036285852,1281.3244252481666,1280.9920315602083,1280.9047071004434,1280.7297778104878,57.08033823743833,1284.052,1277.491,2.9939999999999145,2.2521428571427777,2.1489285714284967,0,0,0
2019.01.02 04:00:00,2019.01.02 03:00:00,1282.271,1282.654,1281.0783411139837,1280.9527980733503,1279.0243069532714,1266.3767785453126,21.098063101827723,31.829451700195293,21.913086314477383,1281.5137401985332,1281.3244252481666,1281.0289155458574,1280.9047071004434,55.62620470833193,1284.052,1278.058,1.2019999999999982,2.2194285714285025,2.2521428571427777,0,0,0
2019.01.02 05:00:00,2019.01.02 04:00:00,1283.964,1282.271,1281.353165769795,1281.0783411139837,1279.2180204060844,1266.5517757737175,21.74490844039585,32.30153739170108,18.991341472547067,1282.0037921588266,1281.5137401985332,1281.2957414053249,1281.0289155458574,60.425486029303755,1284.052,1278.142,2.01299999999992,2.2481428571427915,2.2194285714285025,0,0,0
2019.01.02 06:00:00,2019.01.02 05:00:00,1286.201,1283.964,1281.8148642679096,1281.353165769795,1279.4918627431007,1266.7472904426359,24.393293645362125,39.915359667603774,16.45916260954079,1282.8432337270613,1282.0037921588266,1281.741674004841,1281.2957414053249,65.70373812003149,1284.07,1278.142,2.689999999999827,2.067285714285638,2.2481428571427915,0,0,0
2019.01.02 07:00:00,2019.01.02 06:00:00,1285.911,1286.201,1282.2049724328706,1281.8148642679096,1279.7435936159204,1266.9379741198236,27.631481595494265,41.325903388891035,14.264607594935352,1283.456786981649,1282.8432337270613,1282.1207036407645,1281.741674004841,64.50266650270126,1286.475,1278.142,1.6179999999999382,2.0851428571427806,2.067285714285638,0,0,0
2019.01.02 08:00:00,2019.01.02 07:00:00,1285.512,1285.911,1282.5199274392637,1282.2049724328706,1279.9698056309824,1267.122790297736,27.769424293178812,35.8157829370389,19.856684552492037,1283.8678295853192,1283.456786981649,1282.429003309786,1282.1207036407645,62.80164643924513,1287.292,1278.142,1.8130000000001019,2.0056428571427927,2.0851428571427806,0,0,0
2019.01.02 09:00:00,2019.01.02 08:00:00,1288.056,1285.512,1283.047172445048,1282.5199274392637,1280.2869112925125,1267.3310809415398,29.216328768951396,38.86602903222048,17.209126612159768,1284.7054636682556,1283.8678295853192,1282.9405484634417,1282.429003309786,68.50468845280744,1287.292,1278.142,3.5950000000000273,2.123785714285666,2.0056428571427927,0,0,1
