symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,SELL,2025-07-24T07:45:00+00:00,2025-07-24T08:05:00+00:00,2025-07-24T09:15:00+00:00,171.92,172.062147,171.777853,171.706779,171.635705,-1.0,-299.81,9700.19,stop,14,49.96,51.88,0.142147,3.44,300.0,299.81,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-24T09:00:00+00:00,2025-07-24T09:20:00+00:00,2025-07-24T16:15:00+00:00,172.042,171.765232,172.318768,172.457152,172.595536,1.5,435.25,10135.44,tp3,83,54.81,45.04,0.276768,1.71,291.01,290.17,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-28T07:55:00+00:00,2025-07-28T08:50:00+00:00,2025-07-28T09:15:00+00:00,173.574,173.477485,173.670515,173.718773,173.767031,1.1667,354.16,10489.61,stop,5,36.32,33.98,0.096515,5.13,304.06,303.57,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-29T07:10:00+00:00,2025-07-29T07:35:00+00:00,2025-07-29T08:25:00+00:00,171.886,171.732827,172.039173,172.115759,172.192346,-1.0,-314.61,10175.0,stop,10,36.11,27.71,0.153173,3.35,314.69,314.61,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-07-29T08:35:00+00:00,2025-07-29T08:55:00+00:00,2025-07-29T09:55:00+00:00,171.683,171.886992,171.479008,171.377011,171.275015,1.5,457.77,10632.77,tp3,12,36.74,43.15,0.203992,2.44,305.25,305.18,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-30T07:00:00+00:00,2025-07-30T07:20:00+00:00,2025-07-30T08:20:00+00:00,171.149,170.975952,171.322048,171.408572,171.495096,-1.0,-318.3,10314.47,stop,12,40.68,22.99,0.173048,3.0,318.98,318.3,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-30T08:45:00+00:00,2025-07-30T09:15:00+00:00,2025-07-30T11:25:00+00:00,170.993,170.833068,171.152932,171.232898,171.312864,0.3333,102.96,10417.43,stop,26,26.95,24.0,0.159932,3.15,309.43,308.88,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-31T06:35:00+00:00,2025-07-31T07:05:00+00:00,2025-07-31T09:45:00+00:00,169.934,169.586654,170.281346,170.45502,170.628693,1.5,466.39,10883.82,tp3,32,24.17,20.34,0.347346,1.46,312.52,310.93,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-01T08:15:00+00:00,2025-08-01T08:40:00+00:00,2025-08-01T09:40:00+00:00,171.976,171.867787,172.084213,172.138319,172.192425,1.5,489.64,11373.47,tp3,12,46.23,41.71,0.108213,4.92,326.51,326.43,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-04T08:00:00+00:00,2025-08-04T08:20:00+00:00,2025-08-04T09:30:00+00:00,171.034,170.850654,171.217346,171.30902,171.400693,-1.0,-340.61,11032.86,stop,14,53.05,45.52,0.183346,3.03,341.2,340.61,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-04T09:15:00+00:00,2025-08-04T09:35:00+00:00,2025-08-04T11:15:00+00:00,170.846,171.133635,170.558365,170.414548,170.270731,-1.0,-329.78,10703.08,stop,20,54.39,56.24,0.287635,1.87,330.99,329.78,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-05T07:05:00+00:00,2025-08-05T07:25:00+00:00,2025-08-05T09:00:00+00:00,170.079,170.206568,169.951432,169.887648,169.823863,1.5,481.02,11184.1,tp3,19,51.58,57.92,0.127568,4.1,321.09,320.68,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-05T10:45:00+00:00,2025-08-05T11:05:00+00:00,2025-08-05T12:45:00+00:00,170.109,170.35031,169.86769,169.747035,169.62638,-1.0,-334.37,10849.73,stop,20,63.83,67.44,0.24131,2.26,335.52,334.37,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-07T08:30:00+00:00,2025-08-07T08:55:00+00:00,2025-08-07T09:10:00+00:00,171.945,171.8127,172.0773,172.14345,172.209601,-1.0,-325.28,10524.45,stop,3,39.68,33.78,0.1323,4.01,325.49,325.28,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-07T10:30:00+00:00,2025-08-07T10:55:00+00:00,2025-08-07T11:50:00+00:00,171.539,171.313144,171.764856,171.877783,171.990711,1.5,473.6,10998.04,tp3,11,27.11,20.96,0.225856,2.28,315.73,315.73,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-11T07:50:00+00:00,2025-08-11T08:35:00+00:00,2025-08-11T10:25:00+00:00,172.129,172.190581,172.067419,172.036628,172.005837,1.5,494.43,11492.47,tp3,22,55.42,58.61,0.061581,8.73,329.94,329.62,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-12T07:35:00+00:00,2025-08-12T08:05:00+00:00,2025-08-12T08:40:00+00:00,172.439,172.539729,172.338271,172.287907,172.237542,1.5,516.93,12009.4,tp3,7,64.65,67.2,0.100729,5.58,344.77,344.62,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-12T09:40:00+00:00,2025-08-12T10:05:00+00:00,2025-08-12T12:30:00+00:00,172.21,172.002589,172.417411,172.521116,172.624822,0.3333,119.96,12129.37,stop,29,32.65,20.23,0.207411,2.83,360.28,359.89,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-08-13T07:30:00+00:00,2025-08-13T07:50:00+00:00,2025-08-13T09:00:00+00:00,172.924,173.063232,172.784768,172.715151,172.645535,1.1667,424.27,12553.64,stop,14,59.14,69.25,0.139232,4.26,363.88,363.66,RISK_PERCENT
