trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
23,10,2,11,43.48,8.58,300.0,1470.77,7,785998.69,False,,24.09,300.0,0,22.99,mt5_min_step_compounding,AUDUSD
24,3,1,20,12.5,3.79,300.0,586.91,3,785998.69,False,,25.8,295.44,0,22.99,mt5_min_step_compounding,USDCAD
23,6,3,14,26.09,1.31,300.0,291.72,1,785998.69,False,,44.79,212.4,0,22.97,mt5_min_step_compounding,GBPUSD
23,3,5,15,13.04,0.74,300.0,265.85,1,785998.69,False,,53.1,262.25,0,22.96,mt5_min_step_compounding,EURUSD
