date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-05,2026-05-06 00:00:00,2026-05-06 01:15:00,AUDUSD,BUY,win,1.0611,69.0,68.4,22.8,0.3833,0.38,False,72.58,300.0,372.58,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,AUDUSD,SELL,timeout,-0.4611,85.69,84.6,22.71,0.4761,0.47,False,-39.01,372.58,333.57,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,USDCAD,BUY,timeout,0.2333,76.72,75.94,22.77,0.6062,0.6,False,17.72,333.57,351.29,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,AUDUSD,BUY,win,1.0611,80.8,79.2,22.55,0.4489,0.44,False,84.04,351.29,435.33,2
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,USDCAD,SELL,timeout,0.3056,100.13,99.99,22.97,0.7911,0.79,False,30.56,435.33,465.88,2
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,EURUSD,SELL,timeout,0.5111,107.15,106.2,22.8,0.5953,0.59,False,54.28,465.88,520.16,3
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,USDCAD,BUY,timeout,0.0222,119.64,118.98,22.87,0.9452,0.94,False,2.64,520.16,522.8,3
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,AUDUSD,SELL,timeout,-0.0778,120.24,118.8,22.72,0.668,0.66,False,-9.24,522.8,513.56,3
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,USDCAD,BUY,timeout,0.0778,118.12,117.71,22.92,0.9332,0.93,False,9.16,513.56,522.72,3
2026-05-14,2026-05-14 23:30:00,2026-05-15 05:45:00,EURUSD,SELL,win,1.0667,120.23,118.8,22.73,0.6679,0.66,False,126.72,522.72,649.44,3
2026-05-14,2026-05-14 23:45:00,2026-05-15 01:30:00,USDCAD,BUY,win,1.0333,149.37,149.35,23.0,1.1802,1.18,False,154.33,649.44,803.77,4
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:15:00,AUDUSD,BUY,loss,-1.05,184.87,183.6,22.84,1.027,1.02,False,-192.78,803.77,610.99,3
2026-05-19,2026-05-19 23:30:00,2026-05-20 05:45:00,EURUSD,BUY,loss,-1.0444,140.53,140.4,22.98,0.7807,0.78,False,-146.63,610.99,464.36,2
2026-05-20,2026-05-20 23:30:00,2026-05-21 01:45:00,AUDUSD,SELL,win,1.0611,106.8,106.2,22.87,0.5933,0.59,False,112.69,464.36,577.04,3
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,USDCAD,BUY,timeout,0.7111,132.72,131.63,22.81,1.0486,1.04,False,93.6,577.04,670.65,4
2026-05-21,2026-05-21 23:30:00,2026-05-22 06:00:00,USDCAD,BUY,timeout,0.7889,154.25,153.15,22.84,1.2187,1.21,False,120.82,670.65,791.47,4
2026-05-21,2026-05-21 23:45:00,2026-05-22 06:00:00,AUDUSD,SELL,timeout,0.4722,182.04,181.8,22.97,1.0113,1.01,False,85.85,791.47,877.31,5
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,AUDUSD,BUY,loss,-1.05,201.78,201.6,22.98,1.121,1.12,False,-211.68,877.31,665.63,4
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,USDCAD,SELL,timeout,-0.6056,153.1,151.88,22.82,1.2096,1.2,False,-91.98,665.63,573.65,3
2026-05-27,2026-05-27 23:30:00,2026-05-28 01:45:00,AUDUSD,SELL,win,1.0611,131.94,131.4,22.91,0.733,0.73,False,139.43,573.65,713.08,4
2026-05-27,2026-05-27 23:30:00,2026-05-28 03:30:00,USDCAD,BUY,win,1.0333,164.01,163.28,22.9,1.2958,1.29,False,168.71,713.08,881.79,5
2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.2444,202.81,201.6,22.86,1.1267,1.12,False,-49.27,881.79,832.52,4
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,USDCAD,BUY,timeout,-0.0333,191.48,191.12,22.96,1.5128,1.51,False,-6.36,832.52,826.16,4
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.6,190.02,189.0,22.88,1.0556,1.05,False,113.4,826.16,939.56,5
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,USDCAD,BUY,timeout,0.5167,216.1,215.17,22.9,1.7073,1.7,False,111.18,939.56,1050.74,5
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.1833,241.67,241.2,22.96,1.3426,1.34,False,-44.21,1050.74,1006.52,5
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,USDCAD,BUY,timeout,0.4722,231.5,230.36,22.89,1.829,1.82,False,108.77,1006.52,1115.3,6
2026-06-04,2026-06-04 23:30:00,2026-06-05 01:00:00,AUDUSD,SELL,win,1.0611,256.52,255.6,22.92,1.4251,1.42,False,271.22,1115.3,1386.52,6
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,EURUSD,SELL,timeout,-0.1944,318.9,318.6,22.98,1.7717,1.77,False,-61.94,1386.52,1324.58,6
2026-06-09,2026-06-09 23:30:00,2026-06-10 06:00:00,AUDUSD,SELL,timeout,-0.3333,304.65,304.2,22.97,1.6925,1.69,False,-101.39,1324.58,1223.19,6
2026-06-09,2026-06-09 23:30:00,2026-06-10 06:00:00,USDCAD,BUY,timeout,-0.8667,281.33,280.99,22.97,2.2228,2.22,False,-243.53,1223.19,979.66,5
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.2889,225.32,225.0,22.97,1.2518,1.25,False,65.0,979.66,1044.66,5
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,USDCAD,SELL,timeout,-0.2389,240.27,239.22,22.9,1.8983,1.89,False,-57.15,1044.66,987.51,5
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,AUDUSD,SELL,win,1.0611,227.13,226.8,22.97,1.2618,1.26,False,240.66,987.51,1228.17,6
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,GBPUSD,SELL,win,1.0556,282.48,280.8,22.86,1.5693,1.56,False,296.41,1228.17,1524.58,7
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,EURUSD,BUY,timeout,-0.2056,350.65,349.2,22.9,1.9481,1.94,False,-71.8,1524.58,1452.79,7
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,USDCAD,BUY,timeout,0.2722,334.14,332.88,22.91,2.64,2.63,False,90.61,1452.79,1543.4,7
2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.0611,354.98,354.6,22.98,1.9721,1.97,False,376.27,1543.4,1919.66,8
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,USDCAD,BUY,timeout,0.1778,441.52,440.46,22.94,3.4884,3.48,False,78.31,1919.66,1997.98,8
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,AUDUSD,SELL,win,1.0611,459.54,459.0,22.97,2.553,2.55,False,487.04,1997.98,2485.02,9
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:45:00,USDCAD,BUY,win,1.0333,571.56,570.83,22.97,4.5157,4.51,False,589.84,2485.02,3074.86,9
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,AUDUSD,SELL,timeout,-0.2167,707.22,705.6,22.95,3.929,3.92,False,-152.9,3074.86,2921.96,9
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,USDCAD,BUY,timeout,0.1389,672.05,670.82,22.96,5.3097,5.3,False,93.18,2921.96,3015.14,9
2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,USDCAD,BUY,timeout,0.0833,693.48,692.34,22.96,5.479,5.47,False,57.67,3015.14,3072.81,9
2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,AUDUSD,BUY,timeout,-0.2722,706.75,705.6,22.96,3.9264,3.92,False,-192.06,3072.81,2880.74,9
2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,AUDUSD,SELL,win,1.0611,662.57,662.4,22.99,3.681,3.68,False,702.87,2880.74,3583.62,10
