starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,327.08,27.08,9.03,53,20,33,37.74,4.48,0.0845,0.0476,27.61,M15
300.0,394.73,94.73,31.58,28,12,16,42.86,7.03,0.251,0.0347,30.02,M30
