symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
US30,15,1.3043478260869565,2026-04,2026-04-23,2026-04-23 14:00:00,2026-04-23 17:00:00,BUY,49404.4,49252.2,49602.921739,49252.2,loss,-1.0,-152.2,49404.4,49252.2,2.0853
AUDUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,BUY,0.71332,0.71256,0.714311,0.714311,win,1.3043,99.13,0.71332,0.71256,1.1744
BTCUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:15:00,SELL,78065.7,78321.82,77731.630435,77731.630435,win,1.3043,334.07,78321.82,78065.7,1.2581
EURUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,BUY,1.17038,1.16982,1.17111,1.17111,win,1.3043,73.04,1.17038,1.16982,0.7452
GBPUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,BUY,1.34951,1.3486,1.350697,1.350697,win,1.3043,118.7,1.34951,1.3486,0.9327
NZDUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,BUY,0.58657,0.58612,0.587157,0.587157,win,1.3043,58.7,0.58657,0.58612,0.8836
US30,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 20:00:00,SELL,49128.1,49377.5,48802.795652,49247.4,timeout,-0.4783,-119.3,49377.5,49128.1,3.3592
USDJPY,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,SELL,159.564,159.647,159.455739,159.455739,win,1.3043,10826.09,159.647,159.564,0.873
XAGUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 15:45:00,BUY,75.652,75.197,76.245478,76.245478,win,1.3043,2967.39,75.652,75.197,1.2405
XAUUSD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 13:45:00,2026-04-24 14:00:00,BUY,4709.856,4689.467,4736.450348,4736.450348,win,1.3043,2659.43,4709.856,4689.467,1.8834
USDCAD,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 14:00:00,2026-04-24 14:15:00,BUY,1.36971,1.36881,1.370884,1.36881,loss,-1.0,-90.0,1.36971,1.36881,1.573
USDCHF,15,1.3043478260869565,2026-04,2026-04-24,2026-04-24 14:00:00,2026-04-24 14:15:00,SELL,0.78652,0.78737,0.785411,0.785411,win,1.3043,110.87,0.78737,0.78652,1.4819
BTCUSD,15,1.3043478260869565,2026-04,2026-04-25,2026-04-25 13:45:00,2026-04-25 15:45:00,BUY,77691.32,77610.09,77797.272174,77610.09,loss,-1.0,-81.23,77691.32,77610.09,1.0095
BTCUSD,15,1.3043478260869565,2026-04,2026-04-26,2026-04-26 14:15:00,2026-04-26 14:15:00,BUY,78004.9,77874.07,78175.547826,78175.547826,win,1.3043,170.65,78004.9,77874.07,1.3719
AUDUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:00:00,SELL,0.71864,0.71904,0.718118,0.71904,loss,-1.0,-40.0,0.71904,0.71864,0.7966
BTCUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:30:00,SELL,77625.58,77968.9,77177.771304,77968.9,loss,-1.0,-343.32,77968.9,77625.58,2.6408
EURUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:45:00,SELL,1.17425,1.17493,1.173363,1.173363,win,1.3043,88.7,1.17493,1.17425,1.1415
GBPUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:15:00,SELL,1.35461,1.35561,1.353306,1.35561,loss,-1.0,-100.0,1.35561,1.35461,1.105
NZDUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:15:00,SELL,0.5912,0.59174,0.590496,0.59174,loss,-1.0,-54.0,0.59174,0.5912,1.2706
US30,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 20:00:00,SELL,49181.0,49400.7,48894.434783,49211.3,timeout,-0.1379,-30.3,49400.7,49181.0,6.3275
USDCAD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:15:00,BUY,1.36063,1.36009,1.361334,1.36009,loss,-1.0,-54.0,1.36063,1.36009,0.9462
USDCHF,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 13:45:00,BUY,0.78419,0.78388,0.784594,0.784594,win,1.3043,40.43,0.78419,0.78388,0.6596
USDJPY,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:30:00,BUY,159.236,159.164,159.329913,159.164,loss,-1.0,-7200.0,159.236,159.164,1.01
XAGUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 13:45:00,2026-04-27 14:00:00,SELL,75.234,75.543,74.830957,75.543,loss,-1.0,-1545.0,75.543,75.234,1.0924
XAUUSD,15,1.3043478260869565,2026-04,2026-04-27,2026-04-27 14:00:00,2026-04-27 15:00:00,SELL,4688.97,4702.463,4671.370435,4671.370435,win,1.3043,1759.96,4702.463,4688.97,1.9338
AUDUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 13:45:00,2026-04-28 14:45:00,BUY,0.71741,0.71625,0.718923,0.71625,loss,-1.0,-116.0,0.71741,0.71625,1.8731
GBPUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 13:45:00,2026-04-28 14:00:00,BUY,1.34999,1.34859,1.351816,1.34859,loss,-1.0,-140.0,1.34999,1.34859,1.5065
US30,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 13:45:00,2026-04-28 20:00:00,SELL,49290.1,49430.4,49107.1,49223.4,timeout,0.4754,66.7,49430.4,49290.1,2.2067
XAGUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 13:45:00,2026-04-28 14:15:00,BUY,73.076,72.379,73.98513,72.379,loss,-1.0,-3485.0,73.076,72.379,1.4925
XAUUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 13:45:00,2026-04-28 14:00:00,BUY,4591.566,4570.667,4618.825565,4570.667,loss,-1.0,-2089.9,4591.566,4570.667,1.304
EURUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 14:00:00,2026-04-28 15:00:00,SELL,1.16911,1.17035,1.167493,1.17035,loss,-1.0,-124.0,1.17035,1.16911,1.8788
USDCHF,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 14:00:00,2026-04-28 14:45:00,BUY,0.79059,0.78976,0.791673,0.78976,loss,-1.0,-83.0,0.79059,0.78976,1.4328
USDJPY,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 14:00:00,2026-04-28 14:45:00,BUY,159.564,159.445,159.719217,159.719217,win,1.3043,15521.74,159.564,159.445,1.2602
NZDUSD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 14:45:00,2026-04-28 15:15:00,SELL,0.58713,0.58826,0.585656,0.58826,loss,-1.0,-113.0,0.58826,0.58713,2.2568
USDCAD,15,1.3043478260869565,2026-04,2026-04-28,2026-04-28 14:45:00,2026-04-28 20:00:00,BUY,1.36784,1.36632,1.369823,1.36848,timeout,0.4211,64.0,1.36784,1.36632,2.3514
AUDUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:00:00,SELL,0.71367,0.7147,0.712327,0.712327,win,1.3043,134.35,0.7147,0.71367,1.9808
BTCUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 15:30:00,SELL,76530.08,76917.91,76024.214783,76024.214783,win,1.3043,505.87,76917.91,76530.08,1.7471
GBPUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:45:00,SELL,1.34836,1.34942,1.346977,1.34942,loss,-1.0,-106.0,1.34942,1.34836,1.3627
NZDUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:45:00,SELL,0.58374,0.5845,0.582749,0.5845,loss,-1.0,-76.0,0.5845,0.58374,1.8799
US30,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 20:00:00,SELL,48916.9,49187.5,48563.943478,48736.6,timeout,0.6663,180.3,49187.5,48916.9,6.2024
USDCAD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 13:45:00,BUY,1.36935,1.36866,1.37025,1.37025,win,1.3043,90.0,1.36935,1.36866,1.2578
USDCHF,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:00:00,BUY,0.79147,0.79082,0.792318,0.79082,loss,-1.0,-65.0,0.79147,0.79082,1.3188
USDJPY,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:45:00,BUY,160.135,160.047,160.249783,160.047,loss,-1.0,-8800.0,160.135,160.047,1.6105
XAGUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:00:00,SELL,71.357,71.822,70.750478,71.822,loss,-1.0,-2325.0,71.822,71.357,1.5905
XAUUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 13:45:00,2026-04-29 14:30:00,SELL,4513.362,4539.517,4479.246783,4539.517,loss,-1.0,-2615.5,4539.517,4513.362,2.7181
EURUSD,15,1.3043478260869565,2026-04,2026-04-29,2026-04-29 14:15:00,2026-04-29 17:00:00,BUY,1.16916,1.1682,1.170412,1.1682,loss,-1.0,-96.0,1.16916,1.1682,1.6019
AUDUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 13:45:00,BUY,0.716,0.71538,0.716809,0.716809,win,1.3043,80.87,0.716,0.71538,0.7288
BTCUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:15:00,BUY,76611.95,76069.93,77318.932609,76069.93,loss,-1.0,-542.02,76611.95,76069.93,3.2642
EURUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:15:00,BUY,1.16942,1.16831,1.170868,1.170868,win,1.3043,144.78,1.16942,1.16831,0.881
GBPUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:00:00,BUY,1.3515,1.35055,1.352739,1.352739,win,1.3043,123.91,1.3515,1.35055,0.6817
NZDUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:00:00,BUY,0.58698,0.58638,0.587763,0.587763,win,1.3043,78.26,0.58698,0.58638,0.8898
US30,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 15:30:00,BUY,49282.6,49073.0,49555.991304,49555.991304,win,1.3043,273.39,49282.6,49073.0,2.2053
USDCAD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:00:00,SELL,1.36651,1.36702,1.365845,1.365845,win,1.3043,66.52,1.36702,1.36651,0.6036
USDCHF,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:00:00,SELL,0.78429,0.7852,0.783103,0.783103,win,1.3043,118.7,0.7852,0.78429,0.8972
USDJPY,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 14:45:00,BUY,156.833,156.536,157.220391,156.536,loss,-1.0,-29700.0,156.833,156.536,0.4638
XAGUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 17:30:00,SELL,73.122,73.691,72.379826,73.691,loss,-1.0,-2845.0,73.691,73.122,2.1903
XAUUSD,15,1.3043478260869565,2026-04,2026-04-30,2026-04-30 13:45:00,2026-04-30 20:00:00,SELL,4620.26,4634.482,4601.709565,4616.333,timeout,0.2761,392.7,4634.482,4620.26,1.3181
BTCUSD,15,1.3043478260869565,2026-05,2026-05-01,2026-05-01 13:45:00,2026-05-01 14:30:00,BUY,78537.67,78120.51,79081.791739,78120.51,loss,-1.0,-417.16,78537.67,78120.51,1.9033
US30,15,1.3043478260869565,2026-05,2026-05-01,2026-05-01 13:45:00,2026-05-01 15:15:00,BUY,49935.8,49764.3,50159.495652,49764.3,loss,-1.0,-171.5,49935.8,49764.3,4.2175
USDCAD,15,1.3043478260869565,2026-05,2026-05-01,2026-05-01 13:45:00,2026-05-01 13:45:00,BUY,1.35593,1.35535,1.356687,1.356687,win,1.3043,75.65,1.35593,1.35535,1.0074
XAGUSD,15,1.3043478260869565,2026-05,2026-05-01,2026-05-01 13:45:00,2026-05-01 20:00:00,BUY,75.669,74.594,77.071174,75.395,timeout,-0.2549,-1370.0,75.669,74.594,2.9458
XAUUSD,15,1.3043478260869565,2026-05,2026-05-01,2026-05-01 13:45:00,2026-05-01 14:00:00,BUY,4609.012,4586.476,4638.406783,4638.406783,win,1.3043,2939.48,4609.012,4586.476,2.3321
BTCUSD,15,1.3043478260869565,2026-05,2026-05-02,2026-05-02 13:45:00,2026-05-02 14:15:00,BUY,78356.02,78287.89,78444.885217,78444.885217,win,1.3043,88.87,78356.02,78287.89,0.7601
BTCUSD,15,1.3043478260869565,2026-05,2026-05-03,2026-05-03 14:00:00,2026-05-03 16:15:00,BUY,78692.01,78572.88,78847.396957,78572.88,loss,-1.0,-119.13,78692.01,78572.88,0.9349
BTCUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:15:00,SELL,78829.35,79121.47,78448.323913,79121.47,loss,-1.0,-292.12,79121.47,78829.35,0.8276
GBPUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:00:00,BUY,1.35626,1.35502,1.357877,1.35502,loss,-1.0,-124.0,1.35626,1.35502,0.9476
NZDUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:15:00,SELL,0.5889,0.58938,0.588274,0.58938,loss,-1.0,-48.0,0.58938,0.5889,0.6228
US30,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:15:00,SELL,49265.7,49409.5,49078.134783,49409.5,loss,-1.0,-143.8,49409.5,49265.7,1.6187
USDCAD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:30:00,SELL,1.36111,1.3616,1.360471,1.360471,win,1.3043,63.91,1.3616,1.36111,0.7622
USDCHF,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 13:45:00,2026-05-04 14:00:00,SELL,0.78235,0.78287,0.781672,0.78287,loss,-1.0,-52.0,0.78287,0.78235,0.7583
AUDUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 14:00:00,2026-05-04 14:15:00,SELL,0.71833,0.71893,0.717547,0.71893,loss,-1.0,-60.0,0.71893,0.71833,0.6481
USDJPY,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 14:00:00,2026-05-04 14:30:00,BUY,157.1,156.967,157.273478,156.967,loss,-1.0,-13300.0,157.1,156.967,1.1718
XAUUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 14:00:00,2026-05-04 14:15:00,SELL,4555.611,4570.756,4535.856652,4570.756,loss,-1.0,-1514.5,4570.756,4555.611,1.0822
XAGUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 14:15:00,2026-05-04 15:15:00,BUY,74.059,73.249,75.115522,73.249,loss,-1.0,-4050.0,74.059,73.249,1.5577
EURUSD,15,1.3043478260869565,2026-05,2026-05-04,2026-05-04 14:45:00,2026-05-04 16:00:00,SELL,1.17058,1.17175,1.169054,1.169054,win,1.3043,152.61,1.17175,1.17058,1.1742
AUDUSD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,BUY,0.71817,0.71781,0.71864,0.71781,loss,-1.0,-36.0,0.71817,0.71781,0.5902
EURUSD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,SELL,1.16975,1.1703,1.169033,1.1703,loss,-1.0,-55.0,1.1703,1.16975,0.875
NZDUSD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,SELL,0.58826,0.58872,0.58766,0.58872,loss,-1.0,-46.0,0.58872,0.58826,0.8418
USDCHF,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,SELL,0.78298,0.78339,0.782445,0.78339,loss,-1.0,-41.0,0.78339,0.78298,0.7416
USDJPY,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,BUY,157.753,157.687,157.839087,157.687,loss,-1.0,-6600.0,157.753,157.687,0.6107
XAUUSD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 13:45:00,2026-05-05 14:00:00,BUY,4581.916,4571.812,4595.09513,4571.812,loss,-1.0,-1010.4,4581.916,4571.812,1.064
US30,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 14:00:00,2026-05-05 20:00:00,BUY,49258.4,49039.4,49544.052174,49359.7,timeout,0.4626,101.3,49258.4,49039.4,5.0287
USDCAD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 14:00:00,2026-05-05 15:00:00,SELL,1.36091,1.36183,1.35971,1.36183,loss,-1.0,-92.0,1.36183,1.36091,1.5425
XAGUSD,15,1.3043478260869565,2026-05,2026-05-05,2026-05-05 14:00:00,2026-05-05 14:15:00,BUY,73.856,73.397,74.454696,73.397,loss,-1.0,-2295.0,73.856,73.397,1.4366
BTCUSD,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 14:00:00,SELL,81751.02,82050.95,81359.806957,81359.806957,win,1.3043,391.21,82050.95,81751.02,1.1197
USDCAD,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 14:30:00,BUY,1.36176,1.36122,1.362464,1.36122,loss,-1.0,-54.0,1.36176,1.36122,0.6238
USDCHF,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 14:30:00,BUY,0.77996,0.77934,0.780769,0.77934,loss,-1.0,-62.0,0.77996,0.77934,0.8501
USDJPY,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 14:45:00,SELL,156.081,156.241,155.872304,156.241,loss,-1.0,-16000.0,156.241,156.081,0.979
XAGUSD,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 16:45:00,BUY,77.312,76.747,78.048957,76.747,loss,-1.0,-2825.0,77.312,76.747,1.3348
XAUUSD,15,1.3043478260869565,2026-05,2026-05-06,2026-05-06 13:45:00,2026-05-06 16:45:00,BUY,4699.138,4680.098,4723.972783,4680.098,loss,-1.0,-1904.0,4699.138,4680.098,1.3482
