instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
BTCUSD,#BTCUSDr,2025-07-29,buy,confirmed_close,midpoint,trailing,1.0,2025-07-29 09:30:00+00:00,2025-07-29 17:00:00+00:00,118897.65,118085.3075,119709.9925,118531.292,-0.45098957644096355,loss,15.0,-6.7648436466144535,978.2351563533855,118773.165,117397.45,1375.7149999999965,2878.702857142857,0.4778940614125795,-0.9706496951716809,False
BTCUSD,#BTCUSDr,2025-07-30,buy,confirmed_close,midpoint,trailing,1.0,2025-07-30 10:30:00+00:00,2025-07-30 14:49:00+00:00,118319.35,117675.312,118963.388,117675.312,-1.0,loss,14.673527345300782,-14.673527345300782,963.5616290080848,118221.65,117128.974,1092.6759999999922,2715.98857142857,0.4023124439825093,-1.0,False
BTCUSD,#BTCUSDr,2025-07-31,buy,confirmed_close,midpoint,trailing,1.0,2025-07-31 10:15:00+00:00,2025-07-31 17:00:00+00:00,118704.25,117730.8,119677.7,118579.15,-0.12851199342545194,loss,14.45342443512127,-1.8574383859815713,961.7041906221032,118572.05,116889.55,1682.5,2678.1284285714273,0.6282372353955716,-0.9552622117211946,False
BTCUSD,#BTCUSDr,2025-08-05,sell,confirmed_close,midpoint,trailing,1.0,2025-08-05 10:45:00+00:00,2025-08-05 12:43:00+00:00,114005.95,114697.5,113314.4,114697.5,-1.0,loss,14.209179416441575,-14.209179416441575,933.0694483463301,115289.95,114105.05,1184.8999999999942,2684.7865714285695,0.441338619840277,-1.0,False
BTCUSD,#BTCUSDr,2025-08-08,sell,confirmed_close,midpoint,trailing,1.0,2025-08-08 08:45:00+00:00,2025-08-08 17:00:00+00:00,116519.088,117094.264,115943.91200000001,116881.58600000001,-0.6302383965951497,loss,14.655893514001685,-9.236706828933675,967.8228607711786,117581.616,116606.912,974.7039999999979,2594.088499999997,0.375740457582692,-0.7092037915351246,False
BTCUSD,#BTCUSDr,2025-08-09,buy,confirmed_close,midpoint,trailing,1.0,2025-08-09 11:45:00+00:00,2025-08-09 13:14:00+00:00,117138.68000000001,116613.343,117664.01700000002,117664.01700000002,1.0,win,14.95205722482718,14.95205722482718,1011.7558722133059,116932.94,116293.746,639.1940000000031,2427.251357142854,0.2633406705568417,-0.7791931655299289,False
BTCUSD,#BTCUSDr,2025-08-17,buy,confirmed_close,midpoint,trailing,1.0,2025-08-17 12:00:00+00:00,2025-08-17 17:00:00+00:00,118324.601,117624.3835,119024.8185,118345.95,0.03048909803025776,win,15.441051396619116,0.47078372972176874,1029.874210170996,118137.451,117111.316,1026.1349999999948,2888.2602857142815,0.35527788304793534,-0.46363308543416976,False
BTCUSD,#BTCUSDr,2025-08-20,buy,confirmed_close,midpoint,trailing,1.0,2025-08-20 11:30:00+00:00,2025-08-20 14:43:00+00:00,113804.57400000001,113061.0655,114548.08250000002,113061.0655,-1.0,loss,15.216391455276467,-15.216391455276467,999.2097055631547,113630.519,112491.612,1138.9070000000065,3011.158428571426,0.3782288534517044,-1.0,False
BTCUSD,#BTCUSDr,2025-08-21,sell,confirmed_close,midpoint,trailing,1.0,2025-08-21 08:15:00+00:00,2025-08-21 12:44:00+00:00,113630.904,114251.99900000001,113009.80899999998,113576.93050000002,0.08690055466551311,win,15.543857611594898,1.3507698480893544,1037.607943954416,114768.418,113735.58,1032.8380000000034,2988.1290714285706,0.34564705048240174,-0.5663545834372936,False
BTCUSD,#BTCUSDr,2025-08-24,sell,confirmed_close,midpoint,trailing,1.0,2025-08-24 10:00:00+00:00,2025-08-24 13:43:00+00:00,114820.727,115261.28450000001,114380.16949999999,114801.47975,0.04368839481792937,win,15.100996875715182,0.6597383136505628,1007.3928633613293,115630.848,114891.721,739.1269999999931,3317.275071428573,0.2228114895765007,-0.6535696248503117,False
BTCUSD,#BTCUSDr,2025-08-25,sell,confirmed_close,midpoint,trailing,1.0,2025-08-25 09:45:00+00:00,2025-08-25 10:40:00+00:00,112004.022,112864.862,111143.182,111831.60599999999,0.20028809070211967,win,15.110892950419938,3.0265318978437294,1010.419395259173,113638.012,112091.712,1546.300000000003,3486.206357142859,0.4435480409333205,-0.14739789043259968,False
BTCUSD,#BTCUSDr,2025-08-27,sell,confirmed_close,midpoint,trailing,1.0,2025-08-27 10:45:00+00:00,2025-08-27 16:42:00+00:00,110670.431,111587.52,109753.34199999999,111587.52,-1.0,loss,15.156290928887595,-15.156290928887595,995.2631043302854,112318.392,110856.648,1461.744000000006,3523.2890000000034,0.4148805278249967,-1.0,False
BTCUSD,#BTCUSDr,2025-08-28,buy,confirmed_close,midpoint,trailing,1.0,2025-08-28 10:15:00+00:00,2025-08-28 17:00:00+00:00,113289.20599999999,111921.562,114656.84999999998,112684.897,-0.44186133233502295,loss,14.92894656495428,-6.596524219549063,988.6665801107363,113040.412,110802.712,2237.699999999997,3390.1014285714314,0.660068746362834,-0.5653444902328354,False
BTCUSD,#BTCUSDr,2025-08-29,sell,confirmed_close,midpoint,trailing,1.0,2025-08-29 08:45:00+00:00,2025-08-29 10:18:00+00:00,111133.45,111904.83350000001,110362.06649999999,110362.06649999999,1.0,win,14.993089448238713,14.993089448238713,1014.5323859974862,112577.117,111232.55,1344.5669999999955,3046.0478571428603,0.4414136162854565,-0.30694719293321876,False
