starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,278.19,-21.81,-7.27,56,20,36,35.71,1.33,0.0237,0.0477,32.64,M15
300.0,390.07,90.07,30.02,31,13,18,41.94,6.93,0.2236,0.0344,33.58,M30
