event;time_msc;bid;ask;current_high;current_low;previous_high;previous_low
0;1761309005322;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309005806;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309006290;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309006774;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309007258;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309007741;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309008225;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309008709;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309009193;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309009677;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309010161;48.082;48.089;48.082;47.999;48.041;47.954
0;1761309010645;48.081;48.088;48.082;47.999;48.041;47.954
0;1761309011129;48.088;48.095;48.088;47.999;48.041;47.954
0;1761309011612;48.096;48.103;48.096;47.999;48.041;47.954
0;1761309012096;48.103;48.110;48.103;47.999;48.041;47.954
0;1761309012580;48.111;48.118;48.111;47.999;48.041;47.954
0;1761309013064;48.118;48.125;48.118;47.999;48.041;47.954
0;1761309013548;48.126;48.133;48.126;47.999;48.041;47.954
0;1761309014032;48.133;48.140;48.133;47.999;48.041;47.954
0;1761309014516;48.141;48.148;48.141;47.999;48.041;47.954
0;1761309015000;48.148;48.155;48.148;47.999;48.041;47.954
0;1761309015483;48.156;48.163;48.156;47.999;48.041;47.954
0;1761309015967;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309016451;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309016935;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309017419;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309017903;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309018387;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309018870;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309019354;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309019838;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309020322;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309020806;48.164;48.171;48.164;47.999;48.041;47.954
0;1761309021290;48.163;48.170;48.164;47.999;48.041;47.954
0;1761309021774;48.170;48.177;48.170;47.999;48.041;47.954
0;1761309022258;48.178;48.185;48.178;47.999;48.041;47.954
0;1761309022741;48.185;48.192;48.185;47.999;48.041;47.954
0;1761309023225;48.193;48.200;48.193;47.999;48.041;47.954
0;1761309023709;48.200;48.207;48.200;47.999;48.041;47.954
0;1761309024193;48.208;48.215;48.208;47.999;48.041;47.954
0;1761309024677;48.215;48.222;48.215;47.999;48.041;47.954
0;1761309025161;48.223;48.230;48.223;47.999;48.041;47.954
0;1761309025645;48.230;48.237;48.230;47.999;48.041;47.954
0;1761309026129;48.238;48.245;48.238;47.999;48.041;47.954
0;1761309026612;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309027096;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309027580;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309028064;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309028548;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309029032;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309029516;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309030000;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309030483;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309030967;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309031451;48.246;48.253;48.246;47.999;48.041;47.954
0;1761309031935;48.245;48.252;48.246;47.999;48.041;47.954
0;1761309032419;48.252;48.259;48.252;47.999;48.041;47.954
0;1761309032903;48.260;48.267;48.260;47.999;48.041;47.954
0;1761309033387;48.267;48.274;48.267;47.999;48.041;47.954
0;1761309033870;48.275;48.282;48.275;47.999;48.041;47.954
0;1761309034354;48.282;48.289;48.282;47.999;48.041;47.954
0;1761309034838;48.290;48.297;48.290;47.999;48.041;47.954
0;1761309035322;48.297;48.304;48.297;47.999;48.041;47.954
0;1761309035806;48.305;48.312;48.305;47.999;48.041;47.954
0;1761309036290;48.312;48.319;48.312;47.999;48.041;47.954
0;1761309036774;48.320;48.327;48.320;47.999;48.041;47.954
0;1761309037258;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309037741;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309038225;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309038709;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309039193;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309039677;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309040161;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309040645;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309041129;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309041612;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309042096;48.328;48.335;48.328;47.999;48.041;47.954
0;1761309042580;48.327;48.334;48.328;47.999;48.041;47.954
0;1761309043064;48.334;48.341;48.334;47.999;48.041;47.954
0;1761309043548;48.342;48.349;48.342;47.999;48.041;47.954
0;1761309044032;48.349;48.356;48.349;47.999;48.041;47.954
0;1761309044516;48.357;48.364;48.357;47.999;48.041;47.954
0;1761309045000;48.364;48.371;48.364;47.999;48.041;47.954
0;1761309045483;48.372;48.379;48.372;47.999;48.041;47.954
0;1761309045967;48.379;48.386;48.379;47.999;48.041;47.954
0;1761309046451;48.387;48.394;48.387;47.999;48.041;47.954
0;1761309046935;48.394;48.401;48.394;47.999;48.041;47.954
0;1761309047419;48.402;48.409;48.402;47.999;48.041;47.954
0;1761309047903;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309048387;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309048870;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309049354;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309049838;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309050322;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309050806;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309051290;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309051774;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309052258;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309052741;48.410;48.417;48.410;47.999;48.041;47.954
0;1761309053225;48.409;48.416;48.410;47.999;48.041;47.954
0;1761309053709;48.416;48.423;48.416;47.999;48.041;47.954
0;1761309054193;48.423;48.430;48.423;47.999;48.041;47.954
0;1761309054677;48.431;48.438;48.431;47.999;48.041;47.954
0;1761309055161;48.438;48.445;48.438;47.999;48.041;47.954
0;1761309055645;48.445;48.452;48.445;47.999;48.041;47.954
0;1761309056129;48.453;48.460;48.453;47.999;48.041;47.954
0;1761309056612;48.460;48.467;48.460;47.999;48.041;47.954
0;1761309057096;48.467;48.474;48.467;47.999;48.041;47.954
0;1761309057580;48.475;48.482;48.475;47.999;48.041;47.954
0;1761309058064;48.482;48.489;48.482;47.999;48.041;47.954
0;1761309058548;48.489;48.496;48.489;47.999;48.041;47.954
0;1761309059033;48.497;48.504;48.497;47.999;48.041;47.954
0;1761309060000;48.481;48.488;48.481;48.481;48.497;47.999
0;1761309060697;48.482;48.489;48.482;48.481;48.497;47.999
0;1761309061395;48.483;48.490;48.483;48.481;48.497;47.999
0;1761309062093;48.485;48.492;48.485;48.481;48.497;47.999
0;1761309062790;48.486;48.493;48.486;48.481;48.497;47.999
0;1761309063488;48.488;48.495;48.488;48.481;48.497;47.999
0;1761309064186;48.489;48.496;48.489;48.481;48.497;47.999
0;1761309064883;48.491;48.498;48.491;48.481;48.497;47.999
0;1761309065581;48.490;48.497;48.491;48.481;48.497;47.999
0;1761309066279;48.491;48.498;48.491;48.481;48.497;47.999
0;1761309066976;48.490;48.497;48.491;48.481;48.497;47.999
0;1761309067674;48.491;48.498;48.491;48.481;48.497;47.999
0;1761309068372;48.489;48.496;48.491;48.481;48.497;47.999
0;1761309069069;48.490;48.497;48.491;48.481;48.497;47.999
0;1761309069767;48.488;48.495;48.491;48.481;48.497;47.999
0;1761309070465;48.489;48.496;48.491;48.481;48.497;47.999
0;1761309071162;48.490;48.497;48.491;48.481;48.497;47.999
0;1761309071860;48.491;48.498;48.491;48.481;48.497;47.999
0;1761309072558;48.492;48.499;48.492;48.481;48.497;47.999
0;1761309073255;48.493;48.500;48.493;48.481;48.497;47.999
0;1761309073953;48.494;48.501;48.494;48.481;48.497;47.999
0;1761309074651;48.495;48.502;48.495;48.481;48.497;47.999
0;1761309075348;48.490;48.497;48.495;48.481;48.497;47.999
0;1761309076046;48.484;48.491;48.495;48.481;48.497;47.999
0;1761309076744;48.479;48.486;48.495;48.479;48.497;47.999
0;1761309077441;48.473;48.480;48.495;48.473;48.497;47.999
0;1761309078139;48.468;48.475;48.495;48.468;48.497;47.999
0;1761309078837;48.462;48.469;48.495;48.462;48.497;47.999
0;1761309079534;48.456;48.463;48.495;48.456;48.497;47.999
0;1761309080232;48.457;48.464;48.495;48.456;48.497;47.999
0;1761309080930;48.456;48.463;48.495;48.456;48.497;47.999
0;1761309081627;48.457;48.464;48.495;48.456;48.497;47.999
0;1761309082325;48.456;48.463;48.495;48.456;48.497;47.999
0;1761309083023;48.457;48.464;48.495;48.456;48.497;47.999
0;1761309083720;48.456;48.463;48.495;48.456;48.497;47.999
0;1761309084418;48.457;48.464;48.495;48.456;48.497;47.999
0;1761309085116;48.452;48.459;48.495;48.452;48.497;47.999
0;1761309085813;48.446;48.453;48.495;48.446;48.497;47.999
0;1761309086511;48.441;48.448;48.495;48.441;48.497;47.999
0;1761309087209;48.435;48.442;48.495;48.435;48.497;47.999
0;1761309087906;48.430;48.437;48.495;48.430;48.497;47.999
0;1761309088604;48.424;48.431;48.495;48.424;48.497;47.999
0;1761309089302;48.418;48.425;48.495;48.418;48.497;47.999
0;1761309090000;48.419;48.426;48.495;48.418;48.497;47.999
0;1761309090697;48.418;48.425;48.495;48.418;48.497;47.999
0;1761309091395;48.419;48.426;48.495;48.418;48.497;47.999
0;1761309092093;48.418;48.425;48.495;48.418;48.497;47.999
0;1761309092790;48.419;48.426;48.495;48.418;48.497;47.999
0;1761309093488;48.418;48.425;48.495;48.418;48.497;47.999
0;1761309094186;48.419;48.426;48.495;48.418;48.497;47.999
0;1761309094883;48.414;48.421;48.495;48.414;48.497;47.999
0;1761309095581;48.408;48.415;48.495;48.408;48.497;47.999
0;1761309096279;48.403;48.410;48.495;48.403;48.497;47.999
0;1761309096976;48.397;48.404;48.495;48.397;48.497;47.999
0;1761309097674;48.392;48.399;48.495;48.392;48.497;47.999
0;1761309098372;48.386;48.393;48.495;48.386;48.497;47.999
0;1761309099069;48.380;48.387;48.495;48.380;48.497;47.999
0;1761309099767;48.387;48.394;48.495;48.380;48.497;47.999
0;1761309100465;48.394;48.401;48.495;48.380;48.497;47.999
0;1761309101162;48.401;48.408;48.495;48.380;48.497;47.999
0;1761309101860;48.408;48.415;48.495;48.380;48.497;47.999
0;1761309102558;48.415;48.422;48.495;48.380;48.497;47.999
0;1761309103255;48.422;48.429;48.495;48.380;48.497;47.999
0;1761309103953;48.429;48.436;48.495;48.380;48.497;47.999
0;1761309104651;48.427;48.434;48.495;48.380;48.497;47.999
0;1761309105348;48.425;48.432;48.495;48.380;48.497;47.999
0;1761309106046;48.423;48.430;48.495;48.380;48.497;47.999
0;1761309106744;48.420;48.427;48.495;48.380;48.497;47.999
0;1761309107441;48.418;48.425;48.495;48.380;48.497;47.999
0;1761309108139;48.416;48.423;48.495;48.380;48.497;47.999
0;1761309108837;48.413;48.420;48.495;48.380;48.497;47.999
0;1761309109534;48.415;48.422;48.495;48.380;48.497;47.999
0;1761309110232;48.417;48.424;48.495;48.380;48.497;47.999
0;1761309110930;48.420;48.427;48.495;48.380;48.497;47.999
0;1761309111627;48.422;48.429;48.495;48.380;48.497;47.999
0;1761309112325;48.424;48.431;48.495;48.380;48.497;47.999
0;1761309113023;48.427;48.434;48.495;48.380;48.497;47.999
0;1761309113720;48.429;48.436;48.495;48.380;48.497;47.999
0;1761309114418;48.431;48.438;48.495;48.380;48.497;47.999
0;1761309115116;48.434;48.441;48.495;48.380;48.497;47.999
0;1761309115813;48.436;48.443;48.495;48.380;48.497;47.999
0;1761309116511;48.438;48.445;48.495;48.380;48.497;47.999
0;1761309117209;48.441;48.448;48.495;48.380;48.497;47.999
0;1761309117906;48.443;48.450;48.495;48.380;48.497;47.999
0;1761309119605;48.446;48.453;48.495;48.380;48.497;47.999
0;1761309120000;48.449;48.456;48.449;48.449;48.495;48.380
0;1761309120821;48.445;48.452;48.449;48.445;48.495;48.380
0;1761309121643;48.441;48.448;48.449;48.441;48.495;48.380
0;1761309122465;48.436;48.443;48.449;48.436;48.495;48.380
0;1761309123287;48.432;48.439;48.449;48.432;48.495;48.380
0;1761309124109;48.427;48.434;48.449;48.427;48.495;48.380
0;1761309124931;48.423;48.430;48.449;48.423;48.495;48.380
0;1761309125753;48.418;48.425;48.449;48.418;48.495;48.380
0;1761309126575;48.419;48.426;48.449;48.418;48.495;48.380
0;1761309127397;48.418;48.425;48.449;48.418;48.495;48.380
0;1761309128219;48.419;48.426;48.449;48.418;48.495;48.380
0;1761309129041;48.418;48.425;48.449;48.418;48.495;48.380
0;1761309129863;48.419;48.426;48.449;48.418;48.495;48.380
0;1761309130684;48.418;48.425;48.449;48.418;48.495;48.380
0;1761309131506;48.419;48.426;48.449;48.418;48.495;48.380
0;1761309132328;48.415;48.422;48.449;48.415;48.495;48.380
0;1761309133150;48.411;48.418;48.449;48.411;48.495;48.380
0;1761309133972;48.406;48.413;48.449;48.406;48.495;48.380
0;1761309134794;48.402;48.409;48.449;48.402;48.495;48.380
0;1761309135616;48.397;48.404;48.449;48.397;48.495;48.380
0;1761309136438;48.393;48.400;48.449;48.393;48.495;48.380
0;1761309137260;48.388;48.395;48.449;48.388;48.495;48.380
0;1761309138082;48.389;48.396;48.449;48.388;48.495;48.380
0;1761309138904;48.388;48.395;48.449;48.388;48.495;48.380
0;1761309139726;48.389;48.396;48.449;48.388;48.495;48.380
0;1761309140547;48.388;48.395;48.449;48.388;48.495;48.380
0;1761309141369;48.389;48.396;48.449;48.388;48.495;48.380
0;1761309142191;48.388;48.395;48.449;48.388;48.495;48.380
0;1761309143013;48.389;48.396;48.449;48.388;48.495;48.380
0;1761309143835;48.385;48.392;48.449;48.385;48.495;48.380
0;1761309144657;48.381;48.388;48.449;48.381;48.495;48.380
0;1761309145479;48.376;48.383;48.449;48.376;48.495;48.380
0;1761309146301;48.372;48.379;48.449;48.372;48.495;48.380
0;1761309147123;48.367;48.374;48.449;48.367;48.495;48.380
0;1761309147945;48.363;48.370;48.449;48.363;48.495;48.380
0;1761309148767;48.358;48.365;48.449;48.358;48.495;48.380
0;1761309149589;48.359;48.366;48.449;48.358;48.495;48.380
0;1761309150410;48.358;48.365;48.449;48.358;48.495;48.380
0;1761309151232;48.359;48.366;48.449;48.358;48.495;48.380
0;1761309152054;48.358;48.365;48.449;48.358;48.495;48.380
0;1761309152876;48.359;48.366;48.449;48.358;48.495;48.380
0;1761309153698;48.358;48.365;48.449;48.358;48.495;48.380
0;1761309154520;48.359;48.366;48.449;48.358;48.495;48.380
0;1761309155342;48.355;48.362;48.449;48.355;48.495;48.380
0;1761309156164;48.350;48.357;48.449;48.350;48.495;48.380
0;1761309156986;48.345;48.352;48.449;48.345;48.495;48.380
0;1761309157808;48.340;48.347;48.449;48.340;48.495;48.380
0;1761309158630;48.335;48.342;48.449;48.335;48.495;48.380
0;1761309159452;48.330;48.337;48.449;48.330;48.495;48.380
0;1761309160273;48.325;48.332;48.449;48.325;48.495;48.380
0;1761309161095;48.334;48.341;48.449;48.325;48.495;48.380
0;1761309161917;48.344;48.351;48.449;48.325;48.495;48.380
0;1761309162739;48.354;48.361;48.449;48.325;48.495;48.380
0;1761309163561;48.364;48.371;48.449;48.325;48.495;48.380
0;1761309164383;48.374;48.381;48.449;48.325;48.495;48.380
0;1761309165205;48.384;48.391;48.449;48.325;48.495;48.380
0;1761309166027;48.394;48.401;48.449;48.325;48.495;48.380
0;1761309166849;48.391;48.398;48.449;48.325;48.495;48.380
0;1761309167671;48.388;48.395;48.449;48.325;48.495;48.380
0;1761309168493;48.385;48.392;48.449;48.325;48.495;48.380
0;1761309169315;48.381;48.388;48.449;48.325;48.495;48.380
0;1761309170136;48.378;48.385;48.449;48.325;48.495;48.380
0;1761309170958;48.375;48.382;48.449;48.325;48.495;48.380
0;1761309171780;48.371;48.378;48.449;48.325;48.495;48.380
0;1761309172602;48.376;48.383;48.449;48.325;48.495;48.380
0;1761309173424;48.382;48.389;48.449;48.325;48.495;48.380
0;1761309174246;48.388;48.395;48.449;48.325;48.495;48.380
0;1761309175068;48.394;48.401;48.449;48.325;48.495;48.380
0;1761309175890;48.399;48.406;48.449;48.325;48.495;48.380
0;1761309176712;48.405;48.412;48.449;48.325;48.495;48.380
0;1761309177534;48.411;48.418;48.449;48.325;48.495;48.380
0;1761309179357;48.417;48.424;48.449;48.325;48.495;48.380
0;1761309180000;48.407;48.414;48.407;48.407;48.449;48.325
0;1761309180952;48.404;48.411;48.407;48.404;48.449;48.325
0;1761309181904;48.401;48.408;48.407;48.401;48.449;48.325
0;1761309182857;48.398;48.405;48.407;48.398;48.449;48.325
0;1761309183809;48.395;48.402;48.407;48.395;48.449;48.325
0;1761309184761;48.392;48.399;48.407;48.392;48.449;48.325
0;1761309185714;48.389;48.396;48.407;48.389;48.449;48.325
0;1761309186666;48.388;48.395;48.407;48.388;48.449;48.325
0;1761309187619;48.389;48.396;48.407;48.388;48.449;48.325
0;1761309188571;48.388;48.395;48.407;48.388;48.449;48.325
0;1761309189523;48.389;48.396;48.407;48.388;48.449;48.325
0;1761309190476;48.388;48.395;48.407;48.388;48.449;48.325
0;1761309191428;48.390;48.397;48.407;48.388;48.449;48.325
0;1761309192380;48.387;48.394;48.407;48.387;48.449;48.325
0;1761309193333;48.384;48.391;48.407;48.384;48.449;48.325
0;1761309194285;48.381;48.388;48.407;48.381;48.449;48.325
0;1761309195238;48.378;48.385;48.407;48.378;48.449;48.325
0;1761309196190;48.375;48.382;48.407;48.375;48.449;48.325
0;1761309197142;48.372;48.379;48.407;48.372;48.449;48.325
0;1761309198095;48.371;48.378;48.407;48.371;48.449;48.325
0;1761309199047;48.372;48.379;48.407;48.371;48.449;48.325
0;1761309199999;48.371;48.378;48.407;48.371;48.449;48.325
0;1761309200952;48.372;48.379;48.407;48.371;48.449;48.325
0;1761309201904;48.371;48.378;48.407;48.371;48.449;48.325
0;1761309202857;48.373;48.380;48.407;48.371;48.449;48.325
0;1761309203809;48.370;48.377;48.407;48.370;48.449;48.325
0;1761309204761;48.367;48.374;48.407;48.367;48.449;48.325
0;1761309205714;48.364;48.371;48.407;48.364;48.449;48.325
0;1761309206666;48.361;48.368;48.407;48.361;48.449;48.325
0;1761309207619;48.358;48.365;48.407;48.358;48.449;48.325
0;1761309208571;48.355;48.362;48.407;48.355;48.449;48.325
0;1761309209523;48.354;48.361;48.407;48.354;48.449;48.325
0;1761309210476;48.355;48.362;48.407;48.354;48.449;48.325
0;1761309211428;48.354;48.361;48.407;48.354;48.449;48.325
0;1761309212380;48.355;48.362;48.407;48.354;48.449;48.325
0;1761309213333;48.354;48.361;48.407;48.354;48.449;48.325
0;1761309214285;48.356;48.363;48.407;48.354;48.449;48.325
0;1761309215238;48.353;48.360;48.407;48.353;48.449;48.325
0;1761309216190;48.350;48.357;48.407;48.350;48.449;48.325
0;1761309217142;48.346;48.353;48.407;48.346;48.449;48.325
0;1761309218095;48.343;48.350;48.407;48.343;48.449;48.325
0;1761309219047;48.340;48.347;48.407;48.340;48.449;48.325
0;1761309219999;48.336;48.343;48.407;48.336;48.449;48.325
0;1761309220952;48.344;48.351;48.407;48.336;48.449;48.325
0;1761309221904;48.353;48.360;48.407;48.336;48.449;48.325
0;1761309222857;48.361;48.368;48.407;48.336;48.449;48.325
0;1761309223809;48.370;48.377;48.407;48.336;48.449;48.325
0;1761309224761;48.378;48.385;48.407;48.336;48.449;48.325
0;1761309225714;48.387;48.394;48.407;48.336;48.449;48.325
0;1761309226666;48.385;48.392;48.407;48.336;48.449;48.325
0;1761309227619;48.382;48.389;48.407;48.336;48.449;48.325
0;1761309228571;48.379;48.386;48.407;48.336;48.449;48.325
0;1761309229523;48.376;48.383;48.407;48.336;48.449;48.325
0;1761309230476;48.373;48.380;48.407;48.336;48.449;48.325
0;1761309231428;48.370;48.377;48.407;48.336;48.449;48.325
0;1761309232380;48.375;48.382;48.407;48.336;48.449;48.325
0;1761309233333;48.380;48.387;48.407;48.336;48.449;48.325
0;1761309234285;48.385;48.392;48.407;48.336;48.449;48.325
0;1761309235238;48.390;48.397;48.407;48.336;48.449;48.325
0;1761309236190;48.395;48.402;48.407;48.336;48.449;48.325
0;1761309237142;48.400;48.407;48.407;48.336;48.449;48.325
0;1761309239096;48.405;48.412;48.407;48.336;48.449;48.325
0;1761309240000;48.405;48.412;48.405;48.405;48.407;48.336
0;1761309241000;48.408;48.415;48.408;48.405;48.407;48.336
