symbol,session_date,phase,side,signal_time,entry_time,exit_time,entry,initial_stop,final_stop,target,exit_price,initial_risk,pnl_r,mae_r,exit_reason,stop_locked,asia_high,asia_low,asia_range,liquidity_level
XAUUSD..,2025-08-28,london_distribution,buy,2025-08-28T12:00:00+00:00,2025-08-28T12:00:00+00:00,2025-08-28T12:30:00+00:00,3400.89,3398.8566,3398.8566,3406.9901999999993,3398.8566,2.0333999999998014,-1.0,1.0819317399429689,stop,False,3399.3,3384.52,14.7800000000002,3399.3
XAUUSD..,2025-09-08,london_distribution,buy,2025-09-08T10:10:00+00:00,2025-09-08T10:10:00+00:00,2025-09-08T10:39:00+00:00,3600.5,3596.4879,3600.5,3612.5362999999998,3612.5362999999998,4.0120999999999185,3.0,0.08474365045740445,target,True,3597.09,3577.02,20.070000000000164,3597.09
XAUUSD..,2025-09-10,london_distribution,buy,2025-09-10T09:45:00+00:00,2025-09-10T09:45:00+00:00,2025-09-10T10:27:00+00:00,3645.06,3640.0228,3645.06,3660.171599999999,3645.06,5.037199999999757,0.0,0.7662987373938525,locked_stop,True,3643.16,3618.92,24.23999999999978,3643.16
XAUUSD..,2025-09-11,london_distribution,sell,2025-09-11T08:55:00+00:00,2025-09-11T08:55:00+00:00,2025-09-11T09:02:00+00:00,3625.86,3630.4945000000002,3625.86,3611.9565,3625.86,4.634500000000116,0.0,0.5049088359045489,locked_stop,True,3649.07,3629.92,19.15000000000009,3629.92
XAUUSD..,2025-09-16,london_distribution,buy,2025-09-16T09:55:00+00:00,2025-09-16T09:55:00+00:00,2025-09-16T10:00:00+00:00,3691.82,3687.6572,3691.82,3704.3084000000003,3691.82,4.162800000000061,0.0,0.13212260978191934,locked_stop,True,3689.47,3674.71,14.759999999999764,3689.47
XAUUSD..,2025-09-17,london_distribution,sell,2025-09-17T10:05:00+00:00,2025-09-17T10:05:00+00:00,2025-09-17T15:38:00+00:00,3672.88,3677.8382,3672.88,3658.0054,3672.88,4.9582000000000335,0.0,0.5142995441893651,locked_stop,True,3695.24,3674.3,20.9399999999996,3674.3
XAUUSD..,2025-09-18,london_distribution,sell,2025-09-18T09:05:00+00:00,2025-09-18T09:05:00+00:00,2025-09-18T10:13:00+00:00,3643.94,3652.5215000000003,3643.94,3618.1954999999994,3643.94,8.581500000000233,0.0,0.05593427722426209,locked_stop,True,3671.97,3651.92,20.049999999999727,3651.92
XAUUSD..,2025-09-22,london_distribution,buy,2025-09-22T08:45:00+00:00,2025-09-22T08:45:00+00:00,2025-09-22T08:51:00+00:00,3698.57,3696.962,3698.57,3703.3940000000007,3698.57,1.6080000000001746,0.0,0.659203980099397,locked_stop,True,3697.37,3683.77,13.599999999999909,3697.37
XAUUSD..,2025-09-24,london_distribution,buy,2025-09-24T08:55:00+00:00,2025-09-24T08:55:00+00:00,2025-09-24T09:27:00+00:00,3776.33,3771.0312,3771.0312,3792.2264,3771.0312,5.298800000000028,-1.0,1.0455197403185503,stop,False,3771.66,3750.7,20.960000000000036,3771.66
XAUUSD..,2025-09-25,london_distribution,buy,2025-09-25T11:05:00+00:00,2025-09-25T11:05:00+00:00,2025-09-25T11:31:00+00:00,3755.35,3750.3727000000003,3755.35,3770.2818999999986,3755.35,4.977299999999559,0.0,0.3094046973258795,locked_stop,True,3751.48,3729.57,21.909999999999854,3751.48
XAUUSD..,2025-09-29,london_distribution,buy,2025-09-29T09:05:00+00:00,2025-09-29T09:05:00+00:00,2025-09-29T09:21:00+00:00,3813.78,3807.2966,3813.78,3833.2302000000004,3813.78,6.483400000000074,0.0,0.4534657741308605,locked_stop,True,3808.88,3756.1,52.7800000000002,3808.88
XAUUSD..,2025-09-30,london_distribution,buy,2025-09-30T09:10:00+00:00,2025-09-30T09:10:00+00:00,2025-09-30T09:15:00+00:00,3869.89,3865.7470999999996,3865.7470999999996,3882.3187000000007,3865.7470999999996,4.142900000000282,-1.0,1.209297834849845,stop,False,3866.99,3825.56,41.429999999999836,3866.99
XAUUSD..,2025-10-01,london_distribution,buy,2025-10-01T11:00:00+00:00,2025-10-01T11:00:00+00:00,2025-10-01T11:20:00+00:00,3879.56,3874.7469,3879.56,3893.9992999999995,3893.9992999999995,4.813099999999849,3.0,0.11634913049800813,target,True,3875.37,3854.6,20.769999999999982,3875.37
XAUUSD..,2025-10-02,london_distribution,buy,2025-10-02T09:35:00+00:00,2025-10-02T09:35:00+00:00,2025-10-02T09:40:00+00:00,3872.17,3870.3094,3872.17,3877.7518,3872.17,1.8605999999999767,0.0,0.1934859722670815,locked_stop,True,3870.85,3852.83,18.019999999999982,3870.85
XAUUSD..,2025-10-06,london_distribution,buy,2025-10-06T10:55:00+00:00,2025-10-06T10:55:00+00:00,2025-10-06T10:58:00+00:00,3940.86,3937.3943,3940.86,3951.2571000000007,3940.86,3.465700000000197,0.0,0.4991776553077069,locked_stop,True,3940.3,3884.11,56.190000000000055,3940.3
XAUUSD..,2025-10-07,london_distribution,sell,2025-10-07T10:10:00+00:00,2025-10-07T10:10:00+00:00,2025-10-07T10:30:00+00:00,3953.05,3956.5441,3953.05,3942.5677000000005,3953.05,3.4940999999998894,0.0,0.09158295412258352,locked_stop,True,3977.37,3955.9,21.4699999999998,3955.9
XAUUSD..,2025-10-08,london_distribution,buy,2025-10-08T08:25:00+00:00,2025-10-08T08:25:00+00:00,2025-10-08T09:15:00+00:00,4034.59,4025.8842,4025.8842,4060.7074000000007,4025.8842,8.705800000000181,-1.0,1.0406855199981342,stop,False,4027.2,3983.34,43.85999999999967,4027.2
XAUUSD..,2025-10-13,london_distribution,buy,2025-10-13T08:20:00+00:00,2025-10-13T08:20:00+00:00,2025-10-13T08:56:00+00:00,4067.51,4057.8492,4067.51,4096.492400000001,4067.51,9.660800000000108,0.0,0.18321464060951648,locked_stop,True,4059.69,3998.33,61.36000000000013,4059.69
XAUUSD..,2025-10-14,london_distribution,sell,2025-10-14T09:40:00+00:00,2025-10-14T09:40:00+00:00,2025-10-14T09:50:00+00:00,4104.16,4114.5154,4104.16,4073.0937999999987,4104.16,10.355400000000373,0.0,0.44228132182240787,locked_stop,True,4169.84,4106.66,63.18000000000029,4106.66
XAUUSD..,2025-10-15,london_distribution,buy,2025-10-15T09:50:00+00:00,2025-10-15T09:50:00+00:00,2025-10-15T10:02:00+00:00,4196.17,4189.2922,4196.17,4216.803400000001,4196.17,6.877800000000207,0.0,0.23990229433824575,locked_stop,True,4190.8,4140.54,50.26000000000022,4190.8
XAUUSD..,2025-10-21,london_distribution,sell,2025-10-21T09:20:00+00:00,2025-10-21T09:20:00+00:00,2025-10-21T09:36:00+00:00,4328.14,4334.0232,4328.14,4310.490400000002,4328.14,5.883199999999306,0.0,0.41474027740003533,locked_stop,True,4375.19,4332.75,42.4399999999996,4332.75
XAUUSD..,2025-10-23,london_distribution,buy,2025-10-23T09:45:00+00:00,2025-10-23T09:45:00+00:00,2025-10-23T09:57:00+00:00,4122.34,4111.8984,4111.8984,4153.6648000000005,4111.8984,10.441600000000108,-1.0,1.0142123812442572,stop,False,4115.71,4065.99,49.720000000000255,4115.71
XAUUSD..,2025-10-28,london_distribution,sell,2025-10-28T08:30:00+00:00,2025-10-28T08:30:00+00:00,2025-10-28T09:32:00+00:00,3952.7,3961.3032,3952.7,3926.8903999999998,3926.8903999999998,8.603200000000015,3.0,0.5346847684582894,target,True,4019.6,3959.16,60.440000000000055,3959.16
XAUUSD..,2025-11-03,london_distribution,buy,2025-11-03T09:30:00+00:00,2025-11-03T09:30:00+00:00,2025-11-03T10:15:00+00:00,4019.33,4013.9897,4019.33,4035.3508999999995,4019.33,5.340299999999843,0.0,0.6535213377525391,locked_stop,True,4018.48,3962.47,56.01000000000022,4018.48
XAUUSD..,2025-11-05,london_distribution,buy,2025-11-05T10:35:00+00:00,2025-11-05T10:35:00+00:00,2025-11-05T10:43:00+00:00,3981.82,3977.1243,3981.82,3995.907100000001,3981.82,4.695700000000215,0.0,0.17888706689100817,locked_stop,True,3978.6,3929.41,49.190000000000055,3978.6
XAUUSD..,2025-11-07,london_distribution,buy,2025-11-07T09:35:00+00:00,2025-11-07T09:35:00+00:00,2025-11-07T10:00:00+00:00,4005.75,4002.296,4005.75,4016.1120000000005,4005.75,3.4540000000001783,0.0,0.8164447017950255,locked_stop,True,4003.16,3974.36,28.799999999999727,4003.16
XAUUSD..,2025-11-10,london_distribution,buy,2025-11-10T08:55:00+00:00,2025-11-10T08:55:00+00:00,2025-11-10T09:04:00+00:00,4073.42,4067.6715,4073.42,4090.6655000000005,4073.42,5.748500000000149,0.0,0.23832304079322525,locked_stop,True,4069.86,3996.91,72.95000000000027,4069.86
XAUUSD..,2025-11-14,london_distribution,sell,2025-11-14T11:30:00+00:00,2025-11-14T11:30:00+00:00,2025-11-14T11:32:00+00:00,4170.02,4174.460599999999,4170.02,4156.698200000003,4170.02,4.4405999999989945,0.0,0.2950051794802025,locked_stop,True,4211.16,4170.14,41.01999999999953,4170.14
XAUUSD..,2025-11-21,london_distribution,sell,2025-11-21T08:40:00+00:00,2025-11-21T08:40:00+00:00,2025-11-21T09:16:00+00:00,4034.42,4041.3927999999996,4034.42,4013.5016000000014,4034.42,6.972799999999552,0.0,0.9135497934832922,locked_stop,True,4088.69,4039.93,48.76000000000022,4039.93
XAUUSD..,2025-12-03,london_distribution,sell,2025-12-03T11:25:00+00:00,2025-12-03T11:25:00+00:00,2025-12-03T12:27:00+00:00,4200.55,4203.398999999999,4200.55,4192.003000000002,4200.55,2.8489999999992506,0.0,0.7932607932610786,locked_stop,True,4228.8,4202.5,26.300000000000182,4202.5
XAUUSD..,2025-12-05,london_distribution,buy,2025-12-05T10:00:00+00:00,2025-12-05T10:00:00+00:00,2025-12-05T10:07:00+00:00,4224.68,4220.4456,4224.68,4237.383200000001,4224.68,4.234400000000278,0.0,0.3140940865293406,locked_stop,True,4221.24,4194.76,26.479999999999563,4221.24
XAUUSD..,2025-12-09,london_distribution,sell,2025-12-09T09:25:00+00:00,2025-12-09T09:25:00+00:00,2025-12-09T09:51:00+00:00,4177.31,4182.2507000000005,4182.2507000000005,4162.4879,4182.2507000000005,4.940700000000106,-1.0,1.0970105450642715,stop,False,4198.79,4178.1,20.6899999999996,4178.1
XAUUSD..,2025-12-10,london_distribution,sell,2025-12-10T10:55:00+00:00,2025-12-10T10:55:00+00:00,2025-12-10T11:05:00+00:00,4198.76,4202.2309000000005,4198.76,4188.347299999999,4198.76,3.470900000000256,0.0,0.3198017805179033,locked_stop,True,4218.75,4201.72,17.029999999999745,4201.72
XAUUSD..,2025-12-12,london_distribution,buy,2025-12-12T09:45:00+00:00,2025-12-12T09:45:00+00:00,2025-12-12T10:43:00+00:00,4287.84,4283.0094,4287.84,4302.331800000001,4302.331800000001,4.830600000000231,3.0,0.5092535088808675,target,True,4283.58,4264.56,19.019999999999527,4283.58
XAUUSD..,2025-12-15,london_distribution,buy,2025-12-15T11:15:00+00:00,2025-12-15T11:15:00+00:00,2025-12-15T11:48:00+00:00,4349.38,4342.8022,4342.8022,4369.1134,4342.8022,6.577800000000025,-1.0,1.035300556417096,stop,False,4344.34,4293.08,51.26000000000022,4344.34
XAUUSD..,2025-12-18,london_distribution,sell,2025-12-18T11:50:00+00:00,2025-12-18T11:50:00+00:00,2025-12-18T11:59:00+00:00,4323.35,4325.109600000001,4323.35,4318.071199999999,4323.35,1.7596000000003187,0.0,0.2784723800862088,locked_stop,True,4342.88,4324.56,18.31999999999971,4324.56
XAUUSD..,2025-12-22,london_distribution,buy,2025-12-22T09:25:00+00:00,2025-12-22T09:25:00+00:00,2025-12-22T10:39:00+00:00,4415.74,4407.3247,4407.3247,4440.985899999999,4407.3247,8.415299999999661,-1.0,1.0171948712464007,stop,False,4409.47,4337.96,71.51000000000022,4409.47
XAUUSD..,2025-12-29,london_distribution,sell,2025-12-29T10:40:00+00:00,2025-12-29T10:40:00+00:00,2025-12-29T11:44:00+00:00,4470.27,4480.0165,4470.27,4441.030500000003,4470.27,9.746499999999287,0.0,0.6515159287949437,locked_stop,True,4549.43,4470.88,78.55000000000018,4470.88
XAUUSD..,2026-01-02,london_distribution,buy,2026-01-02T10:25:00+00:00,2026-01-02T10:25:00+00:00,2026-01-02T10:47:00+00:00,4383.79,4379.8607,4383.79,4395.577899999999,4395.577899999999,3.9292999999997846,3.0,0.17814877968082266,target,True,4381.69,4324.38,57.30999999999949,4381.69
XAUUSD..,2026-01-05,london_distribution,buy,2026-01-05T10:40:00+00:00,2026-01-05T10:40:00+00:00,2026-01-05T13:25:00+00:00,4426.08,4418.6029,4426.08,4448.5113,4426.08,7.477100000000064,0.0,0.4065747415441732,locked_stop,True,4420.9,4344.33,76.56999999999971,4420.9
XAUUSD..,2026-01-20,london_distribution,buy,2026-01-20T09:50:00+00:00,2026-01-20T09:50:00+00:00,2026-01-20T09:58:00+00:00,4720.88,4714.9149,4714.9149,4738.775300000001,4714.9149,5.965100000000348,-1.0,1.0108799517190648,stop,False,4716.63,4659.46,57.17000000000007,4716.63
XAUUSD..,2026-01-26,london_distribution,buy,2026-01-26T09:30:00+00:00,2026-01-26T09:30:00+00:00,2026-01-26T09:42:00+00:00,5095.62,5088.1277,5088.1277,5118.0969,5088.1277,7.4922999999998865,-1.0,1.0157094617139981,stop,False,5093.05,5002.64,90.40999999999985,5093.05
XAUUSD..,2026-01-27,london_distribution,buy,2026-01-27T09:20:00+00:00,2026-01-27T09:20:00+00:00,2026-01-27T09:25:00+00:00,5086.22,5082.1353,5086.22,5098.474100000001,5086.22,4.084700000000339,0.0,0.8397189512081686,locked_stop,True,5085.19,5011.7,73.48999999999978,5085.19
XAUUSD..,2026-01-28,london_distribution,buy,2026-01-28T09:20:00+00:00,2026-01-28T09:20:00+00:00,2026-01-28T11:14:00+00:00,5280.35,5263.0133,5280.35,5332.360100000003,5280.35,17.336700000000747,0.0,0.48163722046294877,locked_stop,True,5266.28,5157.39,108.88999999999942,5266.28
XAUUSD..,2026-01-30,london_distribution,sell,2026-01-30T10:55:00+00:00,2026-01-30T10:55:00+00:00,2026-01-30T11:13:00+00:00,5110.4,5138.963,5110.4,5024.710999999999,5024.710999999999,28.563000000000102,3.0,0.7831810384063551,target,True,5450.86,5111.76,339.09999999999945,5111.76
XAUUSD..,2026-02-02,london_distribution,sell,2026-02-02T08:35:00+00:00,2026-02-02T08:35:00+00:00,2026-02-02T08:50:00+00:00,4468.92,4512.0822,4468.92,4339.433400000001,4468.92,43.16219999999976,0.0,0.12835304965919242,locked_stop,True,4884.78,4499.04,385.7399999999998,4499.04
XAUUSD..,2026-02-19,london_distribution,buy,2026-02-19T11:35:00+00:00,2026-02-19T11:35:00+00:00,2026-02-19T11:36:00+00:00,5001.94,4997.4951,4997.4951,5015.274699999998,4997.4951,4.444899999999507,-1.0,2.00229476478675,stop,False,4998.63,4960.8,37.82999999999993,4998.63
XAUUSD..,2026-02-20,london_distribution,buy,2026-02-20T09:05:00+00:00,2026-02-20T09:05:00+00:00,2026-02-20T09:19:00+00:00,5021.35,5013.6909000000005,5021.35,5044.3273,5021.35,7.659099999999853,0.0,0.12795237038300736,locked_stop,True,5014.68,4981.71,32.970000000000255,5014.68
XAUUSD..,2026-03-02,london_distribution,buy,2026-03-02T09:15:00+00:00,2026-03-02T09:15:00+00:00,2026-03-02T09:31:00+00:00,5406.66,5389.2649,5406.66,5458.845299999999,5406.66,17.39509999999973,0.0,0.15866537128273256,locked_stop,True,5391.97,5301.8,90.17000000000007,5391.97
XAUUSD..,2026-03-03,london_distribution,sell,2026-03-03T08:50:00+00:00,2026-03-03T08:50:00+00:00,2026-03-03T08:55:00+00:00,5304.14,5317.6044,5304.14,5263.746800000001,5304.14,13.464399999999841,0.0,0.21686818573424047,locked_stop,True,5379.78,5304.3,75.47999999999956,5304.3
XAUUSD..,2026-03-05,london_distribution,sell,2026-03-05T10:15:00+00:00,2026-03-05T10:15:00+00:00,2026-03-05T10:31:00+00:00,5141.83,5151.7415,5151.7415,5112.095499999999,5151.7415,9.91150000000016,-1.0,1.125964788377105,stop,False,5194.88,5143.83,51.05000000000018,5143.83
XAUUSD..,2026-03-13,london_distribution,sell,2026-03-13T11:25:00+00:00,2026-03-13T11:25:00+00:00,2026-03-13T11:32:00+00:00,5067.0,5075.7041,5075.7041,5040.8877,5075.7041,8.704099999999926,-1.0,1.0994818533794177,stop,False,5128.29,5072.82,55.470000000000255,5072.82
XAUUSD..,2026-03-23,london_distribution,sell,2026-03-23T09:05:00+00:00,2026-03-23T09:05:00+00:00,2026-03-23T09:47:00+00:00,4286.09,4326.6721,4286.09,4164.343700000001,4164.343700000001,40.58209999999963,3.0,0.596322023749388,target,True,4536.26,4320.19,216.07000000000062,4320.19
XAUUSD..,2026-03-27,london_distribution,buy,2026-03-27T09:05:00+00:00,2026-03-27T09:05:00+00:00,2026-03-27T09:51:00+00:00,4455.7,4447.2119999999995,4455.7,4481.164000000001,4455.7,8.488000000000284,0.0,0.4688972667294334,locked_stop,True,4449.48,4373.88,75.59999999999945,4449.48
XAUUSD..,2026-03-30,london_distribution,buy,2026-03-30T09:05:00+00:00,2026-03-30T09:05:00+00:00,2026-03-30T09:10:00+00:00,4526.67,4514.089000000001,4526.67,4564.412999999998,4526.67,12.580999999999221,0.0,0.27422303473492027,locked_stop,True,4517.67,4419.97,97.69999999999982,4517.67
XAUUSD..,2026-04-01,london_distribution,buy,2026-04-01T10:35:00+00:00,2026-04-01T10:35:00+00:00,2026-04-01T10:41:00+00:00,4731.7,4720.2495,4731.7,4766.0515,4731.7,11.45049999999992,0.0,0.09257237675206306,locked_stop,True,4724.03,4661.68,62.349999999999454,4724.03
XAUUSD..,2026-04-02,london_distribution,sell,2026-04-02T10:55:00+00:00,2026-04-02T10:55:00+00:00,2026-04-02T11:16:00+00:00,4644.73,4655.0928,4644.73,4613.641599999997,4644.73,10.362800000000789,0.0,0.40626085613923996,locked_stop,True,4800.36,4650.6,149.7599999999993,4650.6
XAUUSD..,2026-04-06,london_distribution,buy,2026-04-06T10:50:00+00:00,2026-04-06T10:50:00+00:00,2026-04-06T15:13:00+00:00,4672.26,4660.4718,4672.26,4707.6246,4672.26,11.78819999999996,0.0,0.07380261617548851,locked_stop,True,4671.89,4600.95,70.94000000000051,4671.89
XAUUSD..,2026-04-13,london_distribution,buy,2026-04-13T10:15:00+00:00,2026-04-13T10:15:00+00:00,2026-04-13T10:26:00+00:00,4728.51,4722.2905,4728.51,4747.168500000001,4728.51,6.219500000000153,0.0,0.3119221802396433,locked_stop,True,4727.99,4644.34,83.64999999999964,4727.99
XAUUSD..,2026-04-14,london_distribution,buy,2026-04-14T10:40:00+00:00,2026-04-14T10:40:00+00:00,2026-04-14T11:11:00+00:00,4778.2,4770.7874,4778.2,4800.437799999999,4778.2,7.412599999999657,0.0,0.5760461916196375,locked_stop,True,4776.98,4744.56,32.41999999999916,4776.98
XAUUSD..,2026-04-15,london_distribution,sell,2026-04-15T10:20:00+00:00,2026-04-15T10:20:00+00:00,2026-04-15T10:29:00+00:00,4812.39,4818.6792,4812.39,4793.522400000003,4812.39,6.289199999999255,0.0,0.32913566113336423,locked_stop,True,4871.68,4817.04,54.64000000000033,4817.04
XAUUSD..,2026-04-21,london_distribution,sell,2026-04-21T09:15:00+00:00,2026-04-21T09:15:00+00:00,2026-04-21T10:10:00+00:00,4784.82,4792.002,4784.82,4763.273999999998,4784.82,7.1820000000006985,0.0,0.1782233361181468,locked_stop,True,4832.98,4788.58,44.399999999999636,4788.58
XAUUSD..,2026-04-22,london_distribution,buy,2026-04-22T08:40:00+00:00,2026-04-22T08:40:00+00:00,2026-04-22T08:45:00+00:00,4766.63,4763.490400000001,4766.63,4776.048799999999,4766.63,3.1395999999995183,0.0,0.5892470378394215,locked_stop,True,4764.97,4715.65,49.32000000000062,4764.97
XAUUSD..,2026-04-29,london_distribution,sell,2026-04-29T10:45:00+00:00,2026-04-29T10:45:00+00:00,2026-04-29T11:20:00+00:00,4570.37,4577.076300000001,4570.37,4550.251099999998,4570.37,6.706300000000738,0.0,0.4697075883870688,locked_stop,True,4610.26,4576.05,34.210000000000036,4576.05
XAUUSD..,2026-05-04,london_distribution,sell,2026-05-04T09:55:00+00:00,2026-05-04T09:55:00+00:00,2026-05-04T10:01:00+00:00,4588.79,4593.7159,4588.79,4574.012299999999,4588.79,4.925900000000183,0.0,0.4730100083233197,locked_stop,True,4636.55,4591.02,45.529999999999745,4591.02
XAUUSD..,2026-05-05,london_distribution,buy,2026-05-05T10:05:00+00:00,2026-05-05T10:05:00+00:00,2026-05-05T10:43:00+00:00,4553.18,4545.5903,4553.18,4575.949100000002,4553.18,7.589700000000448,0.0,0.6245306138583094,locked_stop,True,4546.58,4513.59,32.98999999999978,4546.58
XAUUSD..,2026-05-06,london_distribution,buy,2026-05-06T09:10:00+00:00,2026-05-06T09:10:00+00:00,2026-05-06T12:00:00+00:00,4663.75,4650.3813,4663.75,4703.8561,4703.8561,13.36869999999999,3.0,0.47424207290163967,target,True,4653.6,4546.31,107.28999999999996,4653.6
XAUUSD..,2026-05-11,london_distribution,sell,2026-05-11T09:25:00+00:00,2026-05-11T09:25:00+00:00,2026-05-11T09:26:00+00:00,4667.31,4671.7906,4667.31,4653.868200000001,4667.31,4.480599999999868,0.0,0.37494978351100994,locked_stop,True,4705.46,4668.44,37.02000000000044,4668.44
XAUUSD..,2026-05-12,london_distribution,sell,2026-05-12T09:10:00+00:00,2026-05-12T09:10:00+00:00,2026-05-12T09:35:00+00:00,4704.72,4713.1053999999995,4704.72,4679.563800000003,4704.72,8.385399999999208,0.0,0.30409998330436505,locked_stop,True,4773.42,4711.24,62.18000000000029,4711.24
XAUUSD..,2026-05-15,london_distribution,sell,2026-05-15T08:10:00+00:00,2026-05-15T08:10:00+00:00,2026-05-15T11:17:00+00:00,4593.12,4606.0991,4593.12,4554.1826999999985,4554.1826999999985,12.979100000000471,3.0,0.18645360618224568,target,True,4665.24,4604.27,60.969999999999345,4604.27
XAUUSD..,2026-05-19,london_distribution,sell,2026-05-19T09:10:00+00:00,2026-05-19T09:10:00+00:00,2026-05-19T09:13:00+00:00,4537.71,4541.9463,4541.9463,4525.001100000001,4541.9463,4.236299999999574,-1.0,1.9828624035126128,stop,False,4589.12,4537.91,51.210000000000036,4537.91
XAUUSD..,2026-05-21,london_distribution,sell,2026-05-21T08:40:00+00:00,2026-05-21T08:40:00+00:00,2026-05-21T08:50:00+00:00,4525.65,4528.5064999999995,4525.65,4517.0805,4525.65,2.856499999999869,0.0,0.4831086994574383,locked_stop,True,4570.72,4527.17,43.55000000000018,4527.17
XAUUSD..,2026-05-22,london_distribution,sell,2026-05-22T10:40:00+00:00,2026-05-22T10:40:00+00:00,2026-05-22T11:03:00+00:00,4517.21,4524.2011,4524.2011,4496.2366999999995,4524.2011,6.991100000000188,-1.0,1.291642230836278,stop,False,4545.98,4518.61,27.36999999999989,4518.61
XAUUSD..,2026-05-27,london_distribution,sell,2026-05-27T09:05:00+00:00,2026-05-27T09:05:00+00:00,2026-05-27T10:49:00+00:00,4495.21,4500.3756,4495.21,4479.713199999999,4479.713199999999,5.165600000000268,3.0,0.76854576428683,target,True,4536.5,4495.98,40.52000000000044,4495.98
XAUUSD..,2026-05-29,london_distribution,buy,2026-05-29T10:35:00+00:00,2026-05-29T10:35:00+00:00,2026-05-29T11:02:00+00:00,4520.97,4511.9105,4520.97,4548.148500000001,4520.97,9.059500000000298,0.0,0.13687289585525145,locked_stop,True,4520.69,4489.04,31.649999999999636,4520.69
XAUUSD..,2026-06-01,london_distribution,sell,2026-06-01T09:40:00+00:00,2026-06-01T09:40:00+00:00,2026-06-01T09:55:00+00:00,4504.57,4512.060799999999,4504.57,4482.097600000001,4504.57,7.490799999999581,0.0,0.22294013990497225,locked_stop,True,4546.09,4508.73,37.36000000000058,4508.73
XAUUSD..,2026-06-02,london_distribution,buy,2026-06-02T09:05:00+00:00,2026-06-02T09:05:00+00:00,2026-06-02T09:09:00+00:00,4520.76,4515.235500000001,4520.76,4537.333499999999,4520.76,5.524499999999534,0.0,0.0705946239479338,locked_stop,True,4518.18,4463.03,55.150000000000546,4518.18
XAUUSD..,2026-06-03,london_distribution,sell,2026-06-03T09:25:00+00:00,2026-06-03T09:25:00+00:00,2026-06-03T10:10:00+00:00,4460.22,4471.301100000001,4471.301100000001,4426.976699999999,4471.301100000001,11.081100000000333,-1.0,1.0008031693604256,stop,False,4496.67,4462.3,34.36999999999989,4462.3
