starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,388.57,88.57,29.52,96,42,54,43.75,7.5,0.0782,0.0217,37.01,US30
