policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_at_entry,risk_amount,pnl,balance_before_settlement,balance_after
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-26 07:45:00,2026-05-26 09:30:00,BUY,76.401,75.84977,1.304,75.84977,loss,-1.0005,99,0.3015,0.0005,30.0,0.8021,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,291.5,14.57,-14.58,291.5,276.92
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-27 08:00:00,2026-05-27 10:45:00,BUY,75.133,74.54614,1.304,74.54614,loss,-1.0005,93,0.419071,0.0005,30.0,1.0,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,276.92,13.85,-13.85,276.92,263.07
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-27 07:00:00,2026-05-27 11:15:00,SELL,4480.302,4510.36636,1.304,4441.087617,win,1.3043,96,8.495714,0.0001,280.0,0.6667,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,276.92,13.85,18.06,263.07,281.13
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-28 03:00:00,2026-05-28 05:30:00,SELL,72.988,74.084,1.304,72.988,trail_stop,-0.0003,91,0.38,0.0003,30.0,0.7292,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,281.13,14.06,-0.0,281.13,281.13
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-28 02:45:00,2026-05-28 14:00:00,SELL,4394.44,4460.6215,1.304,4460.6215,loss,-1.0,97,11.43,0.0,280.0,0.8021,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,281.13,14.06,-14.06,281.13,267.07
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-28 17:00:00,2026-05-29 01:00:00,SELL,4503.933,4516.94048,1.304,4503.933,trail_stop,-0.0002,98,15.163214,0.0002,280.0,0.8854,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,267.07,13.35,-0.0,267.07,267.07
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-29 02:15:00,2026-05-29 06:00:00,SELL,4503.151,4521.99362,1.304,4521.99362,loss,-1.0001,91,7.964143,0.0001,280.0,0.2708,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,267.07,13.35,-13.35,267.07,253.72
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-29 10:30:00,2026-05-29 15:00:00,BUY,4538.091,4508.58835,1.304,4576.572717,win,1.3043,93,8.597643,0.0001,280.0,0.5938,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,253.72,12.69,16.55,253.72,270.27
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-01 07:00:00,2026-06-01 07:30:00,BUY,4507.352,4499.0047,1.304,4499.0047,loss,-1.0003,95,7.335357,0.0003,280.0,0.2292,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,270.27,13.51,-13.52,270.27,256.75
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-01 09:15:00,2026-06-01 10:45:00,SELL,4496.183,4509.00489,1.304,4509.00489,loss,-1.0002,96,8.212571,0.0002,280.0,0.3958,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,256.75,12.84,-12.84,256.75,243.91
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 01:45:00,SELL,75.343,75.95324,1.304,74.547035,win,1.3039,98,0.294929,0.0005,30.0,0.4896,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,243.91,12.2,15.9,243.91,259.81
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 09:00:00,SELL,76.747,77.05236,1.304,76.348704,win,1.3034,93,0.315714,0.001,30.0,0.5417,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,259.81,12.99,16.93,259.81,276.74
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-02 23:30:00,2026-06-03 01:00:00,BUY,74.792,74.27513,1.304,74.792,trail_stop,-0.0006,93,0.199143,0.0006,30.0,0.1771,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,276.74,13.84,-0.01,276.74,276.73
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-04 11:30:00,2026-06-04 14:45:00,BUY,4491.247,4462.97076,1.304,4462.97076,loss,-1.0001,100,8.148286,0.0001,280.0,0.4792,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,276.73,13.84,-13.84,276.73,262.89
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-05 02:00:00,2026-06-05 02:30:00,BUY,4449.216,4440.67815,1.304,4440.67815,loss,-1.0003,94,9.772357,0.0003,280.0,0.6354,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,262.89,13.14,-13.15,262.89,249.74
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 08:15:00,SELL,72.737,74.01145,1.304,72.737,trail_stop,-0.0002,97,0.263,0.0002,30.0,0.4167,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,262.89,13.14,-0.0,249.74,249.74
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-05 02:45:00,2026-06-05 11:45:00,SELL,4440.555,4471.511,1.304,4471.511,loss,-1.0001,95,10.433357,0.0001,280.0,0.7708,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,249.74,12.49,-12.49,249.74,237.25
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:45:00,SELL,68.348,68.98394,1.304,68.348,trail_stop,-0.0005,100,0.446286,0.0005,30.0,0.6354,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure,237.25,11.86,-0.01,237.25,237.24
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 19:30:00,BUY,65.953,63.53495,1.304,67.641,timeout,0.698,96,0.593643,0.0001,30.0,0.8958,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,237.24,11.86,8.28,237.24,245.52
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-15 13:15:00,2026-06-15 17:30:00,BUY,4353.145,4323.56479,1.304,4323.56479,loss,-1.0001,93,7.094714,0.0001,280.0,0.1042,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,245.52,12.28,-12.28,245.52,233.24
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 07:30:00,SELL,69.346,70.01027,1.304,70.01027,loss,-1.0005,91,0.221786,0.0005,30.0,0.5729,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,233.24,11.66,-11.67,233.24,221.57
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 00:30:00,BUY,67.722,66.65239,1.304,69.117143,win,1.3041,100,0.864071,0.0003,30.0,1.0,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation,221.57,11.08,14.45,221.57,236.02
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.49814,1.304,66.49814,loss,-1.0006,100,0.365714,0.0006,30.0,0.8021,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,236.02,11.8,-11.81,236.02,224.21
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-18 17:00:00,2026-06-18 19:00:00,BUY,4227.698,4212.00261,1.304,4212.00261,loss,-1.0002,98,12.335929,0.0002,260.0,0.6562,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,224.21,11.21,-11.21,224.21,213.0
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-23 02:15:00,2026-06-23 02:45:00,BUY,4161.717,4147.24694,1.304,4147.24694,loss,-1.0002,98,10.493714,0.0002,260.0,0.7604,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation,213.0,10.65,-10.65,213.0,202.35
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-23 03:45:00,2026-06-23 04:45:00,BUY,4143.902,4128.94795,1.304,4128.94795,loss,-1.0002,91,12.087,0.0002,260.0,0.9375,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,202.35,10.12,-10.12,202.35,192.23
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:45:00,SELL,56.065,58.0834,1.304,58.0834,loss,-1.0001,97,0.402643,0.0001,30.0,0.7188,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,192.23,9.61,-9.61,192.23,182.62
