policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_at_entry,risk_amount,pnl,balance_before_settlement,balance_after
dynamic_balanced,LTA,XAUUSD,M15,2026-05,2026-05-29 10:30:00,2026-05-31 22:00:00,BUY,4538.091,4508.58835,4.0,4538.091,trail_stop,-0.0001,93,8.597643,0.0001,280.0,0.5938,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,309.45,15.47,-0.0,309.45,309.45
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-01 07:00:00,2026-06-01 07:30:00,BUY,4507.352,4499.0047,4.0,4499.0047,loss,-1.0003,95,7.335357,0.0003,280.0,0.2292,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,309.45,15.47,-15.48,309.45,293.97
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-01 09:15:00,2026-06-01 10:45:00,SELL,4496.183,4509.00489,5.0,4509.00489,loss,-1.0002,96,8.212571,0.0002,280.0,0.3958,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,293.97,14.7,-14.7,293.97,279.27
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 03:00:00,SELL,75.343,75.95324,4.0,75.343,trail_stop,-0.0005,98,0.294929,0.0005,30.0,0.4896,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,279.27,13.96,-0.01,279.27,279.26
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 11:30:00,SELL,76.747,77.05236,4.0,76.44164,trail_stop,0.999,93,0.315714,0.001,30.0,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,279.26,13.96,13.95,279.26,293.21
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-02 23:30:00,2026-06-03 01:00:00,BUY,74.792,74.27513,4.0,74.792,trail_stop,-0.0006,93,0.199143,0.0006,30.0,0.1771,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,293.21,14.66,-0.01,293.21,293.2
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-04 11:30:00,2026-06-04 14:45:00,BUY,4491.247,4462.97076,4.0,4462.97076,loss,-1.0001,100,8.148286,0.0001,280.0,0.4792,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,293.2,14.66,-14.66,293.2,278.54
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-05 02:00:00,2026-06-05 02:30:00,BUY,4449.216,4439.443643,4.0,4439.443643,loss,-1.0003,94,9.772357,0.0003,280.0,0.6354,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation,278.54,13.93,-13.93,278.54,264.61
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 08:15:00,SELL,72.737,74.01145,5.0,72.737,trail_stop,-0.0002,97,0.263,0.0002,30.0,0.4167,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,278.54,13.93,-0.0,264.61,264.61
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-05 02:45:00,2026-06-05 11:45:00,SELL,4440.555,4471.511,4.0,4471.511,loss,-1.0001,95,10.433357,0.0001,280.0,0.7708,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation,264.61,13.23,-13.23,264.61,251.38
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:45:00,SELL,68.348,68.98394,4.0,68.348,trail_stop,-0.0005,100,0.446286,0.0005,30.0,0.6354,,"max(structure,1.00ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,251.38,12.57,-0.01,251.38,251.37
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 19:30:00,BUY,65.953,63.53495,3.0,67.641,timeout,0.698,96,0.593643,0.0001,30.0,0.8958,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation,251.37,12.57,8.77,251.37,260.14
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-15 13:15:00,2026-06-15 17:30:00,BUY,4353.145,4323.56479,4.0,4323.56479,loss,-1.0001,93,7.094714,0.0001,280.0,0.1042,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,260.14,13.01,-13.01,260.14,247.13
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 07:30:00,SELL,69.346,70.01027,4.0,70.01027,loss,-1.0005,91,0.221786,0.0005,30.0,0.5729,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,247.13,12.36,-12.36,247.13,234.77
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 10:45:00,BUY,67.722,66.641911,3.0,67.722,trail_stop,-0.0003,100,0.864071,0.0003,30.0,1.0,,"max(structure,1.25ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation,234.77,11.74,-0.0,234.77,234.77
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.49814,3.0,66.49814,loss,-1.0006,100,0.365714,0.0006,30.0,0.8021,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,234.77,11.74,-11.75,234.77,223.02
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-18 17:00:00,2026-06-18 19:00:00,BUY,4227.698,4212.00261,4.0,4212.00261,loss,-1.0002,98,12.335929,0.0002,260.0,0.6562,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation,223.02,11.15,-11.15,223.02,211.87
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-23 02:15:00,2026-06-23 02:45:00,BUY,4161.717,4147.24694,4.0,4147.24694,loss,-1.0002,98,10.493714,0.0002,260.0,0.7604,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation,211.87,10.59,-10.6,211.87,201.27
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-23 03:45:00,2026-06-23 04:45:00,BUY,4143.902,4128.79325,3.0,4128.79325,loss,-1.0002,91,12.087,0.0002,260.0,0.9375,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,201.27,10.06,-10.07,201.27,191.2
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:45:00,SELL,56.065,58.0834,4.0,58.0834,loss,-1.0001,97,0.402643,0.0001,30.0,0.7188,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,191.2,9.56,-9.56,191.2,181.64
