starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,max_drawdown_pct,skipped_guardrail,skipped_same_symbol_overlap,policy
300.0,238.95,-61.05,-20.35,38,9,29,23.68,-3.07,44.72,3,7,dynamic_capped
300.0,202.35,-97.65,-32.55,39,14,25,35.9,-7.22,38.67,3,6,production_current
300.0,202.35,-97.65,-32.55,39,14,25,35.9,-7.22,38.67,3,6,fixed_current
300.0,188.85,-111.15,-37.05,38,7,31,18.42,-7.98,54.78,3,7,dynamic_score
300.0,188.85,-111.15,-37.05,39,7,32,17.95,-7.98,54.78,3,6,dynamic_aggressive
300.0,182.62,-117.38,-39.13,39,11,28,28.21,-9.18,43.71,3,6,challenge20_current
300.0,181.64,-118.36,-39.45,38,7,31,18.42,-8.98,54.78,3,7,dynamic_balanced
300.0,155.6,-144.4,-48.13,39,7,32,17.95,-12.3,57.03,3,6,dynamic_conservative
