policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_at_entry,risk_amount,pnl,balance_before_settlement,balance_after
dynamic_conservative,LTA,XAGUSD,M15,2026-05,2026-05-20 17:45:00,2026-05-20 18:30:00,SELL,75.835,76.259857,3.0,76.259857,loss,-1.0007,98,0.424857,0.0007,30.0,0.7083,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,360.63,18.03,-18.04,360.63,342.59
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-26 00:45:00,2026-05-26 01:30:00,BUY,4549.403,4538.30172,3.0,4538.30172,loss,-1.0003,98,7.881857,0.0003,280.0,0.7396,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,342.59,17.13,-17.13,342.59,325.46
dynamic_conservative,LTA,XAGUSD,M15,2026-05,2026-05-26 07:45:00,2026-05-26 09:30:00,BUY,76.401,75.84977,2.0,75.84977,loss,-1.0005,99,0.3015,0.0005,30.0,0.8021,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,325.46,16.27,-16.28,325.46,309.18
dynamic_conservative,LTA,XAGUSD,M15,2026-05,2026-05-27 08:00:00,2026-05-27 10:45:00,BUY,75.133,74.54614,2.0,74.54614,loss,-1.0005,93,0.419071,0.0005,30.0,1.0,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,309.18,15.46,-15.47,309.18,293.71
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-27 07:00:00,2026-05-27 14:00:00,SELL,4480.302,4510.36636,3.0,4450.23764,trail_stop,0.9999,96,8.495714,0.0001,280.0,0.6667,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,309.18,15.46,15.46,293.71,309.17
dynamic_conservative,LTA,XAGUSD,M15,2026-05,2026-05-28 03:00:00,2026-05-28 05:30:00,SELL,72.988,74.084,3.0,72.988,trail_stop,-0.0003,91,0.38,0.0003,30.0,0.7292,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,309.17,15.46,-0.0,309.17,309.17
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-28 02:45:00,2026-05-28 14:00:00,SELL,4394.44,4460.6215,2.0,4460.6215,loss,-1.0,97,11.43,0.0,280.0,0.8021,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,309.17,15.46,-15.46,309.17,293.71
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-28 17:00:00,2026-05-29 01:15:00,SELL,4503.933,4519.096214,2.0,4519.096214,loss,-1.0002,98,15.163214,0.0002,280.0,0.8854,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,293.71,14.69,-14.69,293.71,279.02
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-29 02:15:00,2026-05-29 06:00:00,SELL,4503.151,4521.99362,3.0,4521.99362,loss,-1.0001,91,7.964143,0.0001,280.0,0.2708,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,279.02,13.95,-13.95,279.02,265.07
dynamic_conservative,LTA,XAUUSD,M15,2026-05,2026-05-29 10:30:00,2026-05-31 22:00:00,BUY,4538.091,4508.58835,3.0,4538.091,trail_stop,-0.0001,93,8.597643,0.0001,280.0,0.5938,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,265.07,13.25,-0.0,265.07,265.07
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-01 07:00:00,2026-06-01 07:30:00,BUY,4507.352,4499.0047,3.0,4499.0047,loss,-1.0003,95,7.335357,0.0003,280.0,0.2292,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,265.07,13.25,-13.26,265.07,251.81
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-01 09:15:00,2026-06-01 10:45:00,SELL,4496.183,4509.00489,3.0,4509.00489,loss,-1.0002,96,8.212571,0.0002,280.0,0.3958,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,251.81,12.59,-12.59,251.81,239.22
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 03:00:00,SELL,75.343,75.95324,3.0,75.343,trail_stop,-0.0005,98,0.294929,0.0005,30.0,0.4896,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,239.22,11.96,-0.01,239.22,239.21
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 13:00:00,SELL,76.747,77.062714,3.0,76.431286,trail_stop,0.999,93,0.315714,0.001,30.0,0.5417,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,239.21,11.96,11.95,239.21,251.16
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-02 23:30:00,2026-06-03 01:00:00,BUY,74.792,74.27513,3.0,74.792,trail_stop,-0.0006,93,0.199143,0.0006,30.0,0.1771,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,251.16,12.56,-0.01,251.16,251.15
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-04 11:30:00,2026-06-04 14:45:00,BUY,4491.247,4462.97076,3.0,4462.97076,loss,-1.0001,100,8.148286,0.0001,280.0,0.4792,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,251.15,12.56,-12.56,251.15,238.59
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-05 02:00:00,2026-06-05 02:30:00,BUY,4449.216,4439.443643,3.0,4439.443643,loss,-1.0003,94,9.772357,0.0003,280.0,0.6354,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,238.59,11.93,-11.93,238.59,226.66
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 08:15:00,SELL,72.737,74.01145,3.0,72.737,trail_stop,-0.0002,97,0.263,0.0002,30.0,0.4167,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,238.59,11.93,-0.0,226.66,226.66
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-05 02:45:00,2026-06-05 11:45:00,SELL,4440.555,4471.511,2.0,4471.511,loss,-1.0001,95,10.433357,0.0001,280.0,0.7708,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,226.66,11.33,-11.33,226.66,215.33
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:45:00,SELL,68.348,68.98394,3.0,68.348,trail_stop,-0.0005,100,0.446286,0.0005,30.0,0.6354,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,215.33,10.77,-0.01,215.33,215.32
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 19:30:00,BUY,65.953,63.53495,2.0,67.641,timeout,0.698,96,0.593643,0.0001,30.0,0.8958,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,215.32,10.77,7.51,215.32,222.83
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-15 13:15:00,2026-06-15 17:30:00,BUY,4353.145,4323.56479,3.0,4323.56479,loss,-1.0001,93,7.094714,0.0001,280.0,0.1042,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,222.83,11.14,-11.14,222.83,211.69
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 07:30:00,SELL,69.346,70.01027,3.0,70.01027,loss,-1.0005,91,0.221786,0.0005,30.0,0.5729,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,211.69,10.58,-10.59,211.69,201.1
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 10:45:00,BUY,67.722,66.65239,2.0,67.722,trail_stop,-0.0003,100,0.864071,0.0003,30.0,1.0,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation,201.1,10.05,-0.0,201.1,201.1
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.49814,2.0,66.49814,loss,-1.0006,100,0.365714,0.0006,30.0,0.8021,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,201.1,10.05,-10.06,201.1,191.04
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-18 17:00:00,2026-06-18 19:00:00,BUY,4227.698,4212.00261,3.0,4212.00261,loss,-1.0002,98,12.335929,0.0002,260.0,0.6562,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,191.04,9.55,-9.55,191.04,181.49
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-23 02:15:00,2026-06-23 02:45:00,BUY,4161.717,4147.24694,2.0,4147.24694,loss,-1.0002,98,10.493714,0.0002,260.0,0.7604,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,181.49,9.07,-9.08,181.49,172.41
dynamic_conservative,LTA,XAUUSD,M15,2026-06,2026-06-23 03:45:00,2026-06-23 04:45:00,BUY,4143.902,4128.94795,2.0,4128.94795,loss,-1.0002,91,12.087,0.0002,260.0,0.9375,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,172.41,8.62,-8.62,172.41,163.79
dynamic_conservative,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:45:00,SELL,56.065,58.0834,3.0,58.0834,loss,-1.0001,97,0.402643,0.0001,30.0,0.7188,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,163.79,8.19,-8.19,163.79,155.6
