date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,GBPUSD,SELL,timeout,0.5389,4.6,3.6,18.0,0.0256,0.02,False,1.94,20.0,21.94,1
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.5722,5.05,3.8,17.34,0.0398,0.03,False,2.18,21.94,24.12,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.0611,5.55,5.4,22.39,0.0308,0.03,False,5.73,24.12,29.85,2
2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.2722,6.86,6.34,21.25,0.0541,0.05,False,1.73,29.85,31.57,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,AUDUSD,SELL,loss,-1.05,7.26,7.2,22.8,0.0403,0.04,False,-7.56,31.57,24.01,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,0.2278,5.52,5.4,22.49,0.0307,0.03,False,1.23,24.01,25.24,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,EURUSD,BUY,timeout,-0.0222,5.81,5.4,21.39,0.0323,0.03,False,-0.12,25.24,25.12,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,GBPUSD,BUY,timeout,-0.5056,5.78,5.4,21.49,0.0321,0.03,False,-2.73,25.12,22.39,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.4556,5.15,3.6,16.08,0.0286,0.02,False,1.64,22.39,24.03,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1444,5.53,5.07,21.11,0.0436,0.04,False,0.73,24.03,24.77,1
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,AUDUSD,BUY,timeout,0.8,5.7,5.4,21.8,0.0316,0.03,False,4.32,24.77,29.09,2
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,EURUSD,BUY,timeout,0.2611,6.69,5.4,18.57,0.0372,0.03,False,1.41,29.09,30.5,2
