date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-05,2026-05-06 01:15:00,2026-05-06 06:00:00,GBPUSD,BUY,timeout,0.2278,4.6,3.6,18.0,0.0256,0.02,False,0.82,20.0,20.82,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,GBPUSD,SELL,timeout,-0.1111,4.79,3.6,17.29,0.0266,0.02,False,-0.4,20.82,20.42,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 05:15:00,GBPUSD,BUY,win,1.0556,4.7,3.6,17.63,0.0261,0.02,False,3.8,20.42,24.22,1
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,GBPUSD,SELL,timeout,-0.1889,5.57,5.4,22.3,0.0309,0.03,False,-1.02,24.22,23.2,1
2026-05-13,2026-05-14 00:00:00,2026-05-14 06:00:00,GBPUSD,BUY,timeout,-0.6611,5.34,3.6,15.52,0.0296,0.02,False,-2.38,23.2,20.82,1
2026-05-14,2026-05-15 00:30:00,2026-05-15 01:30:00,GBPUSD,SELL,win,1.0556,4.79,3.6,17.29,0.0266,0.02,False,3.8,20.82,24.62,1
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:15:00,GBPUSD,BUY,loss,-1.0556,5.66,5.4,21.93,0.0315,0.03,False,-5.7,24.62,18.92,1
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,GBPUSD,SELL,timeout,-0.2889,4.35,3.6,19.03,0.0242,0.02,False,-1.04,18.92,17.88,1
2026-05-21,2026-05-21 23:45:00,2026-05-22 06:00:00,GBPUSD,BUY,timeout,-0.5389,4.11,3.6,20.13,0.0228,0.02,False,-1.94,17.88,15.94,1
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,GBPUSD,BUY,timeout,-0.5,3.67,3.6,22.58,0.0204,0.02,False,-1.8,15.94,14.14,1
2026-05-27,2026-05-27 23:30:00,2026-05-28 01:45:00,GBPUSD,SELL,win,1.0556,3.25,1.8,12.73,0.0181,0.01,False,1.9,14.14,16.04,1
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,GBPUSD,BUY,timeout,-0.1444,3.69,3.6,22.44,0.0205,0.02,False,-0.52,16.04,15.52,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,GBPUSD,SELL,timeout,0.5833,3.57,1.8,11.6,0.0198,0.01,False,1.05,15.52,16.57,1
2026-06-03,2026-06-03 23:45:00,2026-06-04 06:00:00,GBPUSD,BUY,timeout,0.3111,3.81,3.6,21.73,0.0212,0.02,False,1.12,16.57,17.69,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,GBPUSD,SELL,timeout,-0.2111,4.07,3.6,20.35,0.0226,0.02,False,-0.76,17.69,16.93,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 03:15:00,GBPUSD,SELL,loss,-1.0556,3.89,3.6,21.26,0.0216,0.02,False,-3.8,16.93,13.13,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:00:00,GBPUSD,BUY,win,1.0556,3.02,1.8,13.71,0.0168,0.01,False,1.9,13.13,15.03,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,GBPUSD,SELL,win,1.0556,3.46,1.8,11.98,0.0192,0.01,False,1.9,15.03,16.93,1
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,GBPUSD,BUY,timeout,-0.5833,3.89,3.6,21.26,0.0216,0.02,False,-2.1,16.93,14.83,1
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,GBPUSD,BUY,timeout,0.8056,3.41,1.8,12.14,0.0189,0.01,False,1.45,14.83,16.28,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:30:00,GBPUSD,SELL,win,1.0556,3.74,3.6,22.11,0.0208,0.02,False,3.8,16.28,20.08,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,GBPUSD,SELL,timeout,-0.5556,4.62,3.6,17.93,0.0257,0.02,False,-2.0,20.08,18.08,1
2026-06-25,2026-06-25 23:30:00,2026-06-26 05:30:00,GBPUSD,SELL,loss,-1.0556,4.16,3.6,19.91,0.0231,0.02,False,-3.8,18.08,14.28,1
