trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
23,10,2,11,43.48,8.58,20.0,82.84,6,52399.91,False,,22.86,20.0,0,22.8,mt5_min_step_compounding,AUDUSD
24,3,1,20,12.5,3.79,20.0,37.56,3,52399.91,False,,24.02,19.75,0,22.94,mt5_min_step_compounding,USDCAD
23,3,5,15,13.04,0.74,20.0,18.76,1,52399.91,False,,47.37,17.56,0,21.62,mt5_min_step_compounding,EURUSD
23,6,3,14,26.09,1.31,20.0,14.28,1,52399.91,False,,46.67,13.13,0,22.58,mt5_min_step_compounding,GBPUSD
