date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-05,2026-05-06 00:00:00,2026-05-06 01:15:00,AUDUSD,BUY,win,1.0611,4.6,3.6,18.0,0.0256,0.02,False,3.82,20.0,23.82,1
2026-05-05,2026-05-06 01:15:00,2026-05-06 06:00:00,USDCAD,SELL,timeout,-0.0667,5.48,5.06,21.25,0.0433,0.04,False,-0.34,23.82,23.48,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,AUDUSD,SELL,timeout,-0.4611,5.4,5.4,23.0,0.03,0.03,False,-2.49,23.48,20.99,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,AUDUSD,BUY,win,1.0611,4.83,3.6,17.15,0.0268,0.02,False,3.82,20.99,24.81,1
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,USDCAD,BUY,timeout,0.0222,5.71,5.06,20.4,0.0451,0.04,False,0.11,24.81,24.92,1
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,AUDUSD,SELL,timeout,-0.0778,5.73,5.4,21.67,0.0318,0.03,False,-0.42,24.92,24.5,1
2026-05-14,2026-05-14 23:30:00,2026-05-15 05:45:00,EURUSD,SELL,win,1.0667,5.64,5.4,22.04,0.0313,0.03,False,5.76,24.5,30.26,2
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:15:00,AUDUSD,BUY,loss,-1.05,6.96,5.4,17.84,0.0387,0.03,False,-5.67,30.26,24.59,1
2026-05-20,2026-05-20 23:30:00,2026-05-21 01:45:00,AUDUSD,SELL,win,1.0611,5.66,5.4,21.96,0.0314,0.03,False,5.73,24.59,30.32,2
2026-05-21,2026-05-21 23:30:00,2026-05-22 06:00:00,USDCAD,BUY,timeout,0.7889,6.97,6.33,20.87,0.0551,0.05,False,4.99,30.32,35.32,3
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,AUDUSD,BUY,loss,-1.05,8.12,7.2,20.39,0.0451,0.04,False,-7.56,35.32,27.76,2
2026-05-27,2026-05-27 23:30:00,2026-05-28 01:45:00,AUDUSD,SELL,win,1.0611,6.38,5.4,19.45,0.0355,0.03,False,5.73,27.76,33.49,2
2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.2444,7.7,7.2,21.5,0.0428,0.04,False,-1.76,33.49,31.73,2
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.6,7.3,7.2,22.69,0.0405,0.04,False,4.32,31.73,36.05,3
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.1833,8.29,7.2,19.97,0.0461,0.04,False,-1.32,36.05,34.73,3
2026-06-04,2026-06-04 23:30:00,2026-06-05 01:00:00,AUDUSD,SELL,win,1.0611,7.99,7.2,20.73,0.0444,0.04,False,7.64,34.73,42.37,3
2026-06-09,2026-06-09 23:30:00,2026-06-10 06:00:00,AUDUSD,SELL,timeout,-0.3333,9.74,9.0,21.24,0.0541,0.05,False,-3.0,42.37,39.37,3
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.2889,9.05,9.0,22.86,0.0503,0.05,False,2.6,39.37,41.97,3
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,AUDUSD,SELL,win,1.0611,9.65,9.0,21.44,0.0536,0.05,False,9.55,41.97,51.52,4
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,USDCAD,BUY,timeout,0.2722,11.85,11.39,22.11,0.0936,0.09,False,3.1,51.52,54.62,4
2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.0611,12.56,10.8,19.77,0.0698,0.06,False,11.46,54.62,66.08,5
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,AUDUSD,SELL,win,1.0611,15.2,14.4,21.79,0.0844,0.08,False,15.28,66.08,81.36,6
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,AUDUSD,SELL,timeout,-0.2167,18.71,18.0,22.12,0.104,0.1,False,-3.9,81.36,77.46,6
2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,USDCAD,BUY,timeout,0.0833,17.82,17.72,22.88,0.1408,0.14,False,1.48,77.46,78.93,6
2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,AUDUSD,SELL,win,1.0611,18.15,18.0,22.8,0.1009,0.1,False,19.1,78.93,98.03,7
