starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,319.51,19.51,6.5,11,2,9,18.18,3.0,0.2726,0.0001,22.63,H1
