trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
75,23,20,32,30.67,14.38,20.0,74.09,5,52399.91,False,,75.42,12.24,0,22.99,mt5_min_step_compounding,AUDUSD
70,22,19,29,31.43,4.46,20.0,14.95,1,52399.91,False,,88.32,6.7,2,23.88,mt5_min_step_compounding,GBPUSD
72,14,18,40,19.44,-0.31,20.0,7.43,1,52399.91,False,,64.75,7.05,0,22.69,mt5_min_step_compounding,EURUSD
74,11,16,47,14.86,-5.34,20.0,5.94,1,52399.91,False,,86.4,3.23,9,34.9,mt5_min_step_compounding,USDCAD
