date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,EURUSD,BUY,timeout,-0.5625,4.6,3.2,16.0,0.0288,0.02,False,-1.8,20.0,18.2,1
2026-01-06,2026-01-07 01:00:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,-0.0188,4.19,3.2,17.58,0.0262,0.02,False,-0.06,18.2,18.14,1
2026-01-07,2026-01-08 00:45:00,2026-01-08 07:00:00,EURUSD,SELL,timeout,-0.2062,4.17,3.2,17.64,0.0261,0.02,False,-0.66,18.14,17.48,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.5,4.02,3.2,18.31,0.0251,0.02,False,1.6,17.48,19.08,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,EURUSD,SELL,timeout,-0.725,4.39,3.2,16.77,0.0274,0.02,False,-2.32,19.08,16.76,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,EURUSD,SELL,timeout,0.3187,3.85,3.2,19.09,0.0241,0.02,False,1.02,16.76,17.78,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.5562,4.09,3.2,18.0,0.0256,0.02,False,-1.78,17.78,16.0,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 01:30:00,EURUSD,SELL,loss,-1.05,3.68,3.2,20.0,0.023,0.02,False,-3.36,16.0,12.64,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,-0.1937,2.91,1.6,12.66,0.0182,0.01,False,-0.31,12.64,12.33,1
2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,EURUSD,SELL,timeout,0.35,2.84,1.6,12.98,0.0177,0.01,False,0.56,12.33,12.89,1
2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,EURUSD,SELL,win,1.2,2.96,1.6,12.41,0.0185,0.01,False,1.92,12.89,14.81,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,EURUSD,SELL,loss,-1.05,3.41,3.2,21.61,0.0213,0.02,False,-3.36,14.81,11.45,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 01:15:00,EURUSD,SELL,win,1.2,2.63,1.6,13.97,0.0165,0.01,False,1.92,11.45,13.37,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,EURUSD,BUY,win,1.2,3.08,1.6,11.97,0.0192,0.01,False,1.92,13.37,15.29,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:45:00,EURUSD,BUY,loss,-1.05,3.52,3.2,20.93,0.022,0.02,False,-3.36,15.29,11.93,1
2026-02-05,2026-02-06 00:45:00,2026-02-06 05:15:00,EURUSD,BUY,win,1.2,2.74,1.6,13.41,0.0171,0.01,False,1.92,11.93,13.85,1
2026-02-10,2026-02-11 00:45:00,2026-02-11 05:30:00,EURUSD,BUY,win,1.2,3.19,1.6,11.55,0.0199,0.01,False,1.92,13.85,15.77,1
2026-02-11,2026-02-12 00:45:00,2026-02-12 04:45:00,EURUSD,BUY,loss,-1.05,3.63,3.2,20.29,0.0227,0.02,False,-3.36,15.77,12.41,1
2026-02-17,2026-02-18 00:45:00,2026-02-18 07:00:00,EURUSD,SELL,timeout,0.5562,2.85,1.6,12.89,0.0178,0.01,False,0.89,12.41,13.3,1
