date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,AUDUSD,SELL,timeout,0.6125,4.6,3.2,16.0,0.0288,0.02,False,1.96,20.0,21.96,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,AUDUSD,BUY,timeout,0.5562,5.05,4.8,21.86,0.0316,0.03,False,2.67,21.96,24.63,1
2026-01-06,2026-01-07 00:45:00,2026-01-07 03:45:00,AUDUSD,BUY,win,1.1937,5.66,4.8,19.49,0.0354,0.03,False,5.73,24.63,30.36,2
2026-01-07,2026-01-08 01:00:00,2026-01-08 04:30:00,AUDUSD,BUY,loss,-1.0562,6.98,6.4,21.08,0.0436,0.04,False,-6.76,30.36,23.6,1
2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,AUDUSD,SELL,timeout,0.4563,5.43,4.8,20.34,0.0339,0.03,False,2.19,23.6,25.79,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 03:00:00,AUDUSD,SELL,loss,-1.0562,5.93,4.8,18.61,0.0371,0.03,False,-5.07,25.79,20.72,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 03:30:00,AUDUSD,BUY,loss,-1.0562,4.77,3.2,15.44,0.0298,0.02,False,-3.38,20.72,17.34,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,AUDUSD,SELL,timeout,-0.2,3.99,3.2,18.45,0.0249,0.02,False,-0.64,17.34,16.7,1
2026-01-20,2026-01-21 01:00:00,2026-01-21 07:00:00,AUDUSD,BUY,timeout,0.975,3.84,3.2,19.16,0.024,0.02,False,3.12,16.7,19.82,1
2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,AUDUSD,BUY,timeout,1.1,4.56,3.2,16.14,0.0285,0.02,False,3.52,19.82,23.34,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.2813,5.37,4.8,20.57,0.0336,0.03,False,1.35,23.34,24.69,1
2026-01-27,2026-01-28 01:15:00,2026-01-28 06:00:00,AUDUSD,SELL,loss,-1.0562,5.68,4.8,19.44,0.0355,0.03,False,-5.07,24.69,19.62,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 02:45:00,AUDUSD,SELL,loss,-1.0562,4.51,3.2,16.31,0.0282,0.02,False,-3.38,19.62,16.24,1
