symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
AUDUSD,45,1.25,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,0.66953,0.67113,0.66753,0.66846,timeout,0.6125,0.0562,9.0,107.0,0.66992,0.66953,1.8571,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,1.34606,1.34766,1.34406,1.34524,timeout,0.45,0.0625,10.0,82.0,1.34671,1.34606,1.7843,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,BUY,1.36975,1.36815,1.37175,1.37071,timeout,0.5062,0.0937,15.0,96.0,1.36975,1.36928,1.8177,112.74,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,0.6682,0.6666,0.6702,0.66918,timeout,0.5562,0.0562,9.0,98.0,0.6682,0.66763,1.6871,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,1.1753,1.1737,1.1773,1.17448,timeout,-0.5625,0.05,8.0,-82.0,1.1753,1.17495,1.0,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,1.3477,1.3461,1.3497,1.34675,timeout,-0.6562,0.0625,10.0,-95.0,1.3477,1.34711,0.8507,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,SELL,1.37131,1.37291,1.36931,1.37091,timeout,0.1562,0.0937,15.0,40.0,1.37184,1.37131,1.2264,112.74,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-06,2026-01-07 00:45:00,2026-01-07 03:45:00,BUY,0.67371,0.67211,0.67571,0.67571,win,1.1937,0.0562,9.0,200.0,0.67371,0.67168,7.25,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-06,2026-01-07 00:45:00,2026-01-07 07:00:00,BUY,1.35046,1.34886,1.35246,1.35112,timeout,0.35,0.0625,10.0,66.0,1.35046,1.3497,1.9275,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-06,2026-01-07 01:00:00,2026-01-07 07:00:00,BUY,1.16937,1.16777,1.17137,1.16942,timeout,-0.0188,0.05,8.0,5.0,1.16937,1.16848,3.0614,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-06,2026-01-07 01:15:00,2026-01-07 07:00:00,BUY,1.38242,1.38082,1.38442,1.38157,timeout,-0.625,0.0937,15.0,-85.0,1.38242,1.38144,2.9761,112.74,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-07,2026-01-08 00:45:00,2026-01-08 07:00:00,SELL,1.16755,1.16915,1.16555,1.1678,timeout,-0.2062,0.05,8.0,-25.0,1.16777,1.16755,0.9904,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 04:30:00,BUY,0.67232,0.67072,0.67432,0.67072,loss,-1.0562,0.0562,9.0,-160.0,0.67232,0.67166,4.0526,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,BUY,1.34602,1.34442,1.34802,1.34521,timeout,-0.5687,0.0625,10.0,-81.0,1.34602,1.34556,1.5407,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,BUY,1.38614,1.38454,1.38814,1.38734,timeout,0.6563,0.0937,15.0,120.0,1.38614,1.3857,1.2623,112.74,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,SELL,1.16536,1.16696,1.16336,1.16448,timeout,0.5,0.05,8.0,88.0,1.16577,1.16536,1.3256,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,SELL,1.34313,1.34473,1.34113,1.34196,timeout,0.6687,0.0625,10.0,117.0,1.34366,1.34313,1.0785,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,BUY,1.38686,1.38526,1.38886,1.38723,timeout,0.1375,0.0937,15.0,37.0,1.38686,1.38641,1.2257,112.74,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,SELL,0.66945,0.67105,0.66745,0.66863,timeout,0.4563,0.0562,9.0,82.0,0.66993,0.66945,2.1889,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 03:00:00,SELL,0.66812,0.66972,0.66612,0.66972,loss,-1.0562,0.0562,9.0,-160.0,0.66844,0.66812,1.5342,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 03:45:00,BUY,1.34267,1.34107,1.34467,1.34467,win,1.1875,0.0625,10.0,200.0,1.34267,1.34201,1.8896,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,BUY,1.38924,1.38764,1.39124,1.38814,timeout,-0.7813,0.0937,15.0,-110.0,1.38924,1.38864,1.8962,112.74,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,SELL,1.16376,1.16536,1.16176,1.16484,timeout,-0.725,0.05,8.0,-108.0,1.16434,1.16376,2.1946,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 03:30:00,BUY,0.66854,0.66694,0.67054,0.66694,loss,-1.0562,0.0562,9.0,-160.0,0.66854,0.66801,2.12,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,SELL,1.1637,1.1653,1.1617,1.16311,timeout,0.3187,0.05,8.0,59.0,1.16453,1.1637,3.0499,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,BUY,1.38915,1.38755,1.39115,1.38997,timeout,0.4188,0.0937,15.0,82.0,1.38915,1.38844,1.9115,112.74,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-14,2026-01-15 01:30:00,2026-01-15 07:00:00,SELL,1.34302,1.34462,1.34102,1.34347,timeout,-0.3437,0.0625,10.0,-45.0,1.34396,1.34302,1.8406,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,0.66987,0.67147,0.66787,0.6701,timeout,-0.2,0.0562,9.0,-23.0,0.67021,0.66987,1.7,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,1.16051,1.16211,1.15851,1.16132,timeout,-0.5562,0.05,8.0,-81.0,1.16094,1.16051,1.6139,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,1.33782,1.33942,1.33582,1.33845,timeout,-0.4562,0.0625,10.0,-63.0,1.33822,1.33782,1.2148,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,BUY,1.38937,1.38777,1.39137,1.38934,timeout,-0.1125,0.0937,15.0,-3.0,1.38937,1.38893,1.2941,112.74,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 01:30:00,SELL,1.17178,1.17338,1.16978,1.17338,loss,-1.05,0.05,8.0,-160.0,1.17267,1.17178,2.5377,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 07:00:00,BUY,1.38392,1.38232,1.38592,1.38334,timeout,-0.4563,0.0937,15.0,-58.0,1.38392,1.38332,1.8792,112.74,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-20,2026-01-21 01:00:00,2026-01-21 07:00:00,BUY,0.67331,0.67171,0.67531,0.67496,timeout,0.975,0.0562,9.0,165.0,0.67331,0.67294,1.5463,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,BUY,1.16871,1.16711,1.17071,1.16848,timeout,-0.1937,0.05,8.0,-23.0,1.16871,1.16724,3.6169,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,BUY,1.3426,1.341,1.3446,1.34239,timeout,-0.1938,0.0625,10.0,-21.0,1.3426,1.34164,1.8903,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,SELL,1.38284,1.38444,1.38084,1.38225,timeout,0.275,0.0937,15.0,59.0,1.38441,1.38284,3.8226,112.74,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,BUY,0.67905,0.67745,0.68105,0.6809,timeout,1.1,0.0562,9.0,185.0,0.67905,0.67535,15.7447,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.17483,1.17643,1.17283,1.17419,timeout,0.35,0.05,8.0,64.0,1.17535,1.17483,1.5724,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.34952,1.35112,1.34752,1.34893,timeout,0.3063,0.0625,10.0,59.0,1.35006,1.34952,0.9818,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,BUY,0.68446,0.68286,0.68646,0.685,timeout,0.2813,0.0562,9.0,54.0,0.68446,0.68386,3.4008,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,SELL,1.3784,1.38,1.3764,1.37854,timeout,-0.1813,0.0937,15.0,-14.0,1.3792,1.3784,3.2277,112.74,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 02:00:00,SELL,1.38136,1.38296,1.37936,1.37936,win,1.1875,0.0625,10.0,200.0,1.38308,1.38136,0.9781,160.0,0.01,200.0,0.01
USDCAD,45,1.25,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 05:15:00,BUY,1.36037,1.35877,1.36237,1.35877,loss,-1.0937,0.0937,15.0,-160.0,1.36037,1.35917,1.0402,112.74,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,SELL,1.20076,1.20236,1.19876,1.19876,win,1.2,0.05,8.0,200.0,1.20234,1.20076,0.8544,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-27,2026-01-28 01:15:00,2026-01-28 06:00:00,SELL,0.69896,0.70056,0.69696,0.70056,loss,-1.0562,0.0562,9.0,-160.0,0.7022,0.69896,4.0248,160.0,0.01,200.0,0.01
AUDUSD,45,1.25,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:45:00,SELL,0.70309,0.70469,0.70109,0.70469,loss,-1.0562,0.0562,9.0,-160.0,0.70482,0.70309,2.5522,160.0,0.01,200.0,0.01
EURUSD,45,1.25,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,SELL,1.19685,1.19845,1.19485,1.19845,loss,-1.05,0.05,8.0,-160.0,1.19848,1.19685,2.3051,160.0,0.01,200.0,0.01
GBPUSD,45,1.25,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:00:00,SELL,1.38135,1.38295,1.37935,1.37935,win,1.1875,0.0625,10.0,200.0,1.38346,1.38135,2.5313,160.0,0.01,200.0,0.01
