starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,329.75,29.75,9.92,1,1,0,100.0,1.98,1.9835,0.012,0.0,2025-12,US30
300.0,328.34,28.34,9.45,9,3,6,33.33,2.58,0.2865,0.0468,14.68,2026-01,US30
300.0,304.29,4.29,1.43,14,4,10,28.57,1.36,0.0972,0.0456,23.48,2026-02,US30
300.0,371.72,71.72,23.91,14,5,9,35.71,5.55,0.3963,0.0322,20.94,2026-03,US30
300.0,270.41,-29.59,-9.86,9,2,7,22.22,-1.48,-0.1641,0.053,17.37,2026-04,US30
300.0,249.83,-50.17,-16.72,7,1,6,14.29,-3.29,-0.4704,0.0418,16.72,2026-05,US30
300.0,465.37,165.37,55.12,5,4,1,80.0,9.47,1.8948,0.0289,5.26,2026-06,US30
