selection_method,selected_symbols,range_minutes,atr_stop_fraction,relative_volume_min,top_n,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,1.5,5,-1000003.0256666667,2026-05-08,2026-06-24,300.0,264.0092857142859,-35.99071428571409,-11.996904761904691,11.996904761904698,12,0,12,0.0,0.0,-20.070000706087257,-1.6725000588406047,-13.849404685361243,7,2026-06-25,2026-07-07,300.0,290.92300000000023,-9.07699999999977,-3.0256666666665932,3.02566666666659,3,0,3,0.0,0.0,-3.3413821597803954,-1.1137940532601318,-11.324858298349392,0,2026-05-08,2026-07-07,300.0,256.0160357142861,-43.98396428571391,-14.661321428571306,14.661321428571302,15,0,15,0.0,0.0,-23.411382865867655,-1.5607588577245104,-12.768324564572788,7
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,1.5,10,-1000003.0256666667,2026-05-08,2026-06-24,300.0,264.0092857142859,-35.99071428571409,-11.996904761904691,11.996904761904698,12,0,12,0.0,0.0,-20.070000706087257,-1.6725000588406047,-13.849404685361243,7,2026-06-25,2026-07-07,300.0,290.92300000000023,-9.07699999999977,-3.0256666666665932,3.02566666666659,3,0,3,0.0,0.0,-3.3413821597803954,-1.1137940532601318,-11.324858298349392,0,2026-05-08,2026-07-07,300.0,256.0160357142861,-43.98396428571391,-14.661321428571306,14.661321428571302,15,0,15,0.0,0.0,-23.411382865867655,-1.5607588577245104,-12.768324564572788,7
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,1.5,20,-1000003.0256666667,2026-05-08,2026-06-24,300.0,264.0092857142859,-35.99071428571409,-11.996904761904691,11.996904761904698,12,0,12,0.0,0.0,-20.070000706087257,-1.6725000588406047,-13.849404685361243,7,2026-06-25,2026-07-07,300.0,290.92300000000023,-9.07699999999977,-3.0256666666665932,3.02566666666659,3,0,3,0.0,0.0,-3.3413821597803954,-1.1137940532601318,-11.324858298349392,0,2026-05-08,2026-07-07,300.0,256.0160357142861,-43.98396428571391,-14.661321428571306,14.661321428571302,15,0,15,0.0,0.0,-23.411382865867655,-1.5607588577245104,-12.768324564572788,7
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.15,1.0,10,-1000003.0300714286,2026-05-08,2026-06-24,300.0,319.33699999999993,19.336999999999932,6.4456666666666385,12.785993885309221,38,10,28,26.31578947368421,1.2654832022186522,14.50095026815201,0.3816039544250529,2.0667396928386026,44,2026-06-25,2026-07-07,300.0,290.90978571428565,-9.090214285714353,-3.030071428571446,4.274809523809533,7,2,5,28.57142857142857,0.432543062126284,-2.581635213146682,-0.368805030449526,-4.921086244172821,0,2026-05-08,2026-07-07,300.0,312.11389285714273,12.11389285714273,4.037964285714235,12.785993885309221,45,12,33,26.666666666666668,1.1348053505788025,11.919315055005328,0.2648736678890073,1.1212217507071554,44
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.15,1.0,20,-1000003.0300714286,2026-05-08,2026-06-24,300.0,319.33699999999993,19.336999999999932,6.4456666666666385,12.785993885309221,38,10,28,26.31578947368421,1.2654832022186522,14.50095026815201,0.3816039544250529,2.0667396928386026,48,2026-06-25,2026-07-07,300.0,290.90978571428565,-9.090214285714353,-3.030071428571446,4.274809523809533,7,2,5,28.57142857142857,0.432543062126284,-2.581635213146682,-0.368805030449526,-4.921086244172821,0,2026-05-08,2026-07-07,300.0,312.11389285714273,12.11389285714273,4.037964285714235,12.785993885309221,45,12,33,26.666666666666668,1.1348053505788025,11.919315055005328,0.2648736678890073,1.1212217507071554,48
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.15,1.0,5,-1000003.0300714286,2026-05-08,2026-06-24,300.0,313.37417857142844,13.374178571428445,4.458059523809488,11.078643081204754,31,9,22,29.03225806451613,1.221193074725321,12.585275926875783,0.4059766428024446,1.6604253710839922,18,2026-06-25,2026-07-07,300.0,290.90978571428565,-9.090214285714353,-3.030071428571446,4.274809523809533,7,2,5,28.57142857142857,0.432543062126284,-2.581635213146682,-0.368805030449526,-4.921086244172821,0,2026-05-08,2026-07-07,300.0,306.15107142857124,6.1510714285712424,2.0503571428570844,11.078643081204754,38,11,27,28.947368421052634,1.0793800035949817,10.0036407137291,0.26325370299287104,0.712966846797286,18
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.15,1.0,3,-1000003.0300714286,2026-05-08,2026-06-24,300.0,300.68385714285705,0.6838571428570503,0.22795238095234538,8.147062699951956,20,4,16,20.0,1.0174332641392614,1.3759510172731535,0.06879755086365767,0.2598877282270406,8,2026-06-25,2026-07-07,300.0,290.90978571428565,-9.090214285714353,-3.030071428571446,4.274809523809533,7,2,5,28.57142857142857,0.432543062126284,-2.581635213146682,-0.368805030449526,-4.921086244172821,0,2026-05-08,2026-07-07,300.0,291.5936428571427,-8.406357142857303,-2.8021190476191005,8.147062699951956,27,6,21,22.22222222222222,0.8478387068830642,-1.2056841958735287,-0.0446549702175381,-0.9038206616490757,8
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.1,1.0,10,-1000003.0661428572,2026-05-08,2026-06-24,300.0,269.74671428571395,-30.25328571428605,-10.084428571428683,12.981047619047729,33,3,30,9.090909090909092,0.5178627532226255,-11.80711663582972,-0.35779141320696123,-5.0531531532677985,49,2026-06-25,2026-07-07,300.0,290.8015714285713,-9.198428571428678,-3.066142857142895,5.999571428571452,7,1,6,14.285714285714285,0.5554259043173848,-4.345580697198162,-0.6207972424568803,-2.700297994069566,0,2026-05-08,2026-07-07,300.0,259.8952142857139,-40.104785714286095,-13.368261904762036,15.56833333333347,40,4,36,10.0,0.5062129363104761,-16.15269733302788,-0.40381743332569703,-4.689307803011971,49
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.1,1.0,20,-1000003.0661428572,2026-05-08,2026-06-24,300.0,268.9128571428568,-31.087142857143192,-10.362380952381066,13.25900000000011,34,3,31,8.823529411764707,0.5110711677807103,-12.81558242712204,-0.37692889491535414,-5.173638436381351,52,2026-06-25,2026-07-07,300.0,290.8015714285713,-9.198428571428678,-3.066142857142895,5.999571428571452,7,1,6,14.285714285714285,0.5554259043173848,-4.345580697198162,-0.6207972424568803,-2.700297994069566,0,2026-05-08,2026-07-07,300.0,259.06135714285676,-40.938642857143236,-13.646214285714409,15.846285714285852,41,4,37,9.75609756097561,0.5010685648673273,-17.1611631243202,-0.4185649542517122,-4.771580650097161,52
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.1,1.0,3,-1000003.0661428572,2026-05-08,2026-06-24,300.0,268.13414285714236,-31.865857142857635,-10.621952380952548,13.51857142857159,20,1,19,5.0,0.2954529661846712,-12.44050064011182,-0.622025032005591,-7.324140517041446,8,2026-06-25,2026-07-07,300.0,290.8015714285713,-9.198428571428678,-3.066142857142895,5.999571428571452,7,1,6,14.285714285714285,0.5554259043173848,-4.345580697198162,-0.6207972424568803,-2.700297994069566,0,2026-05-08,2026-07-07,300.0,258.2826428571423,-41.71735714285768,-13.90578571428589,16.10585714285733,27,2,25,7.4074074074074066,0.3450898248580643,-16.78608133730998,-0.621706716196666,-5.955373499373135,8
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.1,1.0,5,-1000003.0661428572,2026-05-08,2026-06-24,300.0,260.41164285714245,-39.58835714285755,-13.196119047619181,16.09273809523824,30,2,28,6.666666666666667,0.3073431471916259,-18.20235124320936,-0.606745041440312,-8.66149902451789,19,2026-06-25,2026-07-07,300.0,290.8015714285713,-9.198428571428678,-3.066142857142895,5.999571428571452,7,1,6,14.285714285714285,0.5554259043173848,-4.345580697198162,-0.6207972424568803,-2.700297994069566,0,2026-05-08,2026-07-07,300.0,252.10714285714243,-47.892857142857565,-15.964285714285854,18.164357142857284,37,3,34,8.108108108108109,0.353479447299654,-22.547931940407523,-0.6094035659569601,-6.732290233737387,19
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.1,0.75,1,-1000003.104047619,2026-05-08,2026-06-24,300.0,278.5215714285712,-21.47842857142882,-7.159476190476277,7.1594761904762745,9,1,8,11.11111111111111,0.09642232545840171,-10.603284425107697,-1.1781427139008551,-10.577006686904234,4,2026-06-25,2026-07-07,300.0,290.6878571428569,-9.312142857143101,-3.1040476190477007,5.433403029287673,8,2,6,25.0,0.6820724670903398,-3.7613913594361135,-0.4701739199295142,-2.0843099413429806,0,2026-05-08,2026-07-07,300.0,271.47642857142813,-28.52357142857187,-9.50785714285729,10.086952380952482,17,3,14,17.647058823529413,0.43844131006454434,-14.36467578454381,-0.844980928502577,-3.804448505553848,4
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.1,1.0,1,-1000003.1241428572,2026-05-08,2026-06-24,300.0,273.79614285714297,-26.203857142857032,-8.734619047619008,8.734619047619011,11,0,11,0.0,0.0,-12.101312874894985,-1.1001193522631805,-20.66423869189453,4,2026-06-25,2026-07-07,300.0,290.6275714285713,-9.372428571428713,-3.1241428571429086,5.51280952380957,7,1,6,14.285714285714285,0.4332938869645583,-3.883544237596981,-0.5547920339424258,-4.949645168949175,0,2026-05-08,2026-07-07,300.0,262.5693571428572,-37.4306428571428,-12.476880952380931,13.671214285714276,18,1,17,5.555555555555555,0.08736117424341419,-15.984857112491966,-0.8880476173606647,-14.91000185841339,4
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,0.75,1,-1000003.1961666667,2026-05-08,2026-06-24,300.0,281.44932142857135,-18.550678571428648,-6.183559523809546,6.183559523809549,9,1,8,11.11111111111111,0.08480647554140457,-8.396366696291562,-0.9329296329212846,-12.255233392478488,4,2026-06-25,2026-07-07,300.0,290.4114999999999,-9.588500000000124,-3.196166666666711,3.1961666666667083,8,2,6,25.0,0.5102285787255765,-3.450746694404436,-0.4313433368005545,-4.339509418278715,0,2026-05-08,2026-07-07,300.0,273.88467857142837,-26.115321428571633,-8.705107142857216,8.705107142857212,17,3,14,17.647058823529413,0.30954447039005467,-11.847113390695998,-0.6968890229821175,-6.420082039684386,4
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.075,1.25,3,-1000003.1968095239,2026-05-08,2026-06-24,300.0,254.04833928571438,-45.95166071428562,-15.317220238095208,15.317220238095208,22,1,21,4.545454545454546,0.0696097108236578,-27.109708102582083,-1.2322594592082765,-16.52051835598327,11,2026-06-25,2026-07-07,300.0,290.4095714285715,-9.590428571428504,-3.1968095238094962,5.585476190476167,7,1,6,14.285714285714285,0.4276567628628706,-3.4368645821961326,-0.4909806545994475,-4.643526370047047,0,2026-05-08,2026-07-07,300.0,248.73341071428592,-51.266589285714076,-17.088863095238025,19.47752976190469,29,2,27,6.896551724137931,0.17138999518869086,-30.546572684778212,-1.0533300925785591,-10.309402333243977,11
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.075,1.25,5,-1000003.1968095239,2026-05-08,2026-06-24,300.0,254.04833928571438,-45.95166071428562,-15.317220238095208,15.317220238095208,22,1,21,4.545454545454546,0.0696097108236578,-27.109708102582083,-1.2322594592082765,-16.52051835598327,16,2026-06-25,2026-07-07,300.0,290.4095714285715,-9.590428571428504,-3.1968095238094962,5.585476190476167,7,1,6,14.285714285714285,0.4276567628628706,-3.4368645821961326,-0.4909806545994475,-4.643526370047047,0,2026-05-08,2026-07-07,300.0,248.73341071428592,-51.266589285714076,-17.088863095238025,19.47752976190469,29,2,27,6.896551724137931,0.17138999518869086,-30.546572684778212,-1.0533300925785591,-10.309402333243977,16
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.075,1.25,10,-1000003.1968095239,2026-05-08,2026-06-24,300.0,254.04833928571438,-45.95166071428562,-15.317220238095208,15.317220238095208,22,1,21,4.545454545454546,0.0696097108236578,-27.109708102582083,-1.2322594592082765,-16.52051835598327,17,2026-06-25,2026-07-07,300.0,290.4095714285715,-9.590428571428504,-3.1968095238094962,5.585476190476167,7,1,6,14.285714285714285,0.4276567628628706,-3.4368645821961326,-0.4909806545994475,-4.643526370047047,0,2026-05-08,2026-07-07,300.0,248.73341071428592,-51.266589285714076,-17.088863095238025,19.47752976190469,29,2,27,6.896551724137931,0.17138999518869086,-30.546572684778212,-1.0533300925785591,-10.309402333243977,17
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.075,1.25,20,-1000003.1968095239,2026-05-08,2026-06-24,300.0,254.04833928571438,-45.95166071428562,-15.317220238095208,15.317220238095208,22,1,21,4.545454545454546,0.0696097108236578,-27.109708102582083,-1.2322594592082765,-16.52051835598327,17,2026-06-25,2026-07-07,300.0,290.4095714285715,-9.590428571428504,-3.1968095238094962,5.585476190476167,7,1,6,14.285714285714285,0.4276567628628706,-3.4368645821961326,-0.4909806545994475,-4.643526370047047,0,2026-05-08,2026-07-07,300.0,248.73341071428592,-51.266589285714076,-17.088863095238025,19.47752976190469,29,2,27,6.896551724137931,0.17138999518869086,-30.546572684778212,-1.0533300925785591,-10.309402333243977,17
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,1.0,1,-1000003.2545714285,2026-05-08,2026-06-24,300.0,281.44932142857135,-18.550678571428648,-6.183559523809546,6.183559523809549,9,1,8,11.11111111111111,0.08480647554140457,-8.396366696291562,-0.9329296329212846,-12.255233392478488,4,2026-06-25,2026-07-07,300.0,290.2362857142856,-9.7637142857144,-3.254571428571462,3.254571428571466,7,2,5,28.57142857142857,0.5057026520767478,-2.4437389358145625,-0.34910556225922323,-4.115935015533668,0,2026-05-08,2026-07-07,300.0,275.8964642857141,-24.103535714285897,-8.034511904761965,8.394845238095266,16,3,13,18.75,0.3269337593732254,-10.840105632106125,-0.6775066020066328,-5.908767886052419,4
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.15,1.0,3,-1000003.5443095238,2026-05-08,2026-06-24,300.0,245.7891785714282,-54.21082142857179,-18.07027380952393,18.07027380952393,26,1,25,3.8461538461538463,0.020702055689355466,-25.72572513341583,-0.9894509666698396,-29.530738455686006,13,2026-06-25,2026-07-07,300.0,289.3670714285714,-10.632928571428579,-3.54430952380953,4.029476190476203,12,2,10,16.666666666666664,0.5361241730470191,-3.8813896797572367,-0.3234491399797697,-5.3016572334972585,0,2026-05-08,2026-07-07,300.0,239.62324999999967,-60.37675000000033,-20.12558333333344,20.61075000000012,37,3,34,8.108108108108109,0.1820170907748418,-28.604400733190783,-0.773091911707859,-13.676672518647855,14
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.15,1.0,5,-1000003.5443095238,2026-05-08,2026-06-24,300.0,240.7427499999997,-59.25725000000031,-19.75241666666677,19.752416666666768,32,2,30,6.25,0.07664829278744097,-27.408643865497616,-0.8565201207968005,-25.48563834413972,25,2026-06-25,2026-07-07,300.0,289.3670714285714,-10.632928571428579,-3.54430952380953,4.029476190476203,12,2,10,16.666666666666664,0.5361241730470191,-3.8813896797572367,-0.3234491399797697,-5.3016572334972585,0,2026-05-08,2026-07-07,300.0,234.57682142857115,-65.42317857142885,-21.807726190476284,22.29289285714296,43,4,39,9.30232558139535,0.20825069056863207,-30.287319465272574,-0.7043562666342459,-13.48501430447795,26
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.15,1.0,10,-1000003.5443095238,2026-05-08,2026-06-24,300.0,238.12803571428535,-61.871964285714654,-20.62398809523822,20.623988095238218,35,2,33,5.714285714285714,0.07364768651876043,-30.445693069368517,-0.8698769448391005,-27.030743817776273,46,2026-06-25,2026-07-07,300.0,289.3670714285714,-10.632928571428579,-3.54430952380953,4.029476190476203,12,2,10,16.666666666666664,0.5361241730470191,-3.8813896797572367,-0.3234491399797697,-5.3016572334972585,0,2026-05-08,2026-07-07,300.0,231.9621071428568,-68.03789285714319,-22.679297619047734,23.164464285714406,46,4,42,8.695652173913043,0.20186309771941202,-33.324368669143475,-0.7244427971552929,-13.914271480020476,47
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.15,1.0,20,-1000003.5443095238,2026-05-08,2026-06-24,300.0,238.12803571428535,-61.871964285714654,-20.62398809523822,20.623988095238218,35,2,33,5.714285714285714,0.07364768651876043,-30.445693069368517,-0.8698769448391005,-27.030743817776273,46,2026-06-25,2026-07-07,300.0,289.3670714285714,-10.632928571428579,-3.54430952380953,4.029476190476203,12,2,10,16.666666666666664,0.5361241730470191,-3.8813896797572367,-0.3234491399797697,-5.3016572334972585,0,2026-05-08,2026-07-07,300.0,231.9621071428568,-68.03789285714319,-22.679297619047734,23.164464285714406,46,4,42,8.695652173913043,0.20186309771941202,-33.324368669143475,-0.7244427971552929,-13.914271480020476,47
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.1,1.0,3,-1000003.7358095238,2026-05-08,2026-06-24,300.0,272.58742857142823,-27.412571428571766,-9.137523809523918,11.725562184488366,24,2,22,8.333333333333332,0.474427764219958,-10.811131272515713,-0.45046380302148803,-4.14268934302659,11,2026-06-25,2026-07-07,300.0,288.79257142857125,-11.20742857142875,-3.7358095238095856,4.626777089079295,9,2,7,22.22222222222222,0.640619703341302,-5.139050274961409,-0.5710055861068233,-2.7279702590339934,0,2026-05-08,2026-07-07,300.0,257.70099999999957,-42.29900000000043,-14.09966666666681,16.54636819197926,33,4,29,12.121212121212121,0.4782796388573665,-15.950181547477122,-0.483338834772034,-4.456627976201,11
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.1,1.0,5,-1000003.7358095238,2026-05-08,2026-06-24,300.0,262.16785714285675,-37.83214285714325,-12.610714285714419,13.738562048492732,34,3,31,8.823529411764707,0.42037597588921516,-20.701903303194456,-0.608879508917484,-6.3623109806494,20,2026-06-25,2026-07-07,300.0,288.79257142857125,-11.20742857142875,-3.7358095238095856,4.626777089079295,9,2,7,22.22222222222222,0.640619703341302,-5.139050274961409,-0.5710055861068233,-2.7279702590339934,0,2026-05-08,2026-07-07,300.0,249.46842857142803,-50.531571428571965,-16.84385714285732,17.917071884414256,43,5,38,11.627906976744185,0.45075317036510093,-25.840953578155865,-0.6009524087943224,-5.750372608696102,20
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.1,1.0,10,-1000003.7358095238,2026-05-08,2026-06-24,300.0,259.9747142857139,-40.0252857142861,-13.341761904762029,14.460174753238345,38,3,35,7.894736842105263,0.4067101047553894,-24.886463883005423,-0.6549069442896164,-6.687855546789401,46,2026-06-25,2026-07-07,300.0,288.79257142857125,-11.20742857142875,-3.7358095238095856,4.626777089079295,9,2,7,22.22222222222222,0.640619703341302,-5.139050274961409,-0.5710055861068233,-2.7279702590339934,0,2026-05-08,2026-07-07,300.0,247.27528571428525,-52.724714285714754,-17.574904761904918,18.638684589159855,47,5,42,10.638297872340425,0.440258249249653,-30.025514157966832,-0.6388407267652517,-5.963365694094342,46
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.1,1.0,20,-1000003.7358095238,2026-05-08,2026-06-24,300.0,259.9747142857139,-40.0252857142861,-13.341761904762029,14.460174753238345,38,3,35,7.894736842105263,0.4067101047553894,-24.886463883005423,-0.6549069442896164,-6.687855546789401,50,2026-06-25,2026-07-07,300.0,288.79257142857125,-11.20742857142875,-3.7358095238095856,4.626777089079295,9,2,7,22.22222222222222,0.640619703341302,-5.139050274961409,-0.5710055861068233,-2.7279702590339934,0,2026-05-08,2026-07-07,300.0,247.27528571428525,-52.724714285714754,-17.574904761904918,18.638684589159855,47,5,42,10.638297872340425,0.440258249249653,-30.025514157966832,-0.6388407267652517,-5.963365694094342,50
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.075,1.0,1,-1000003.7891428572,2026-05-08,2026-06-24,300.0,267.3879821428572,-32.6120178571428,-10.870672619047605,10.870672619047602,11,0,11,0.0,0.0,-13.538258255839024,-1.2307507505308204,-17.56107710440516,4,2026-06-25,2026-07-07,300.0,288.6325714285714,-11.367428571428604,-3.7891428571428687,6.177809523809534,7,1,6,14.285714285714285,0.3866526893489765,-3.597024309706105,-0.5138606156723007,-5.717499482105121,0,2026-05-08,2026-07-07,300.0,257.5544821428572,-42.44551785714282,-14.14850595238094,16.537172619047606,18,1,17,5.555555555555555,0.14444226481105918,-17.13528256554513,-0.9519601425302849,-10.5481968571835,4
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",60,0.15,1.0,1,-1000003.8905714286,2026-05-08,2026-06-24,300.0,308.5986071428572,8.59860714285719,2.8662023809523873,2.8626355812507196,9,3,6,33.33333333333333,1.5942207117488691,2.1460339595810627,0.23844821773122918,2.1169818619257073,2,2026-06-25,2026-07-07,300.0,288.3282857142857,-11.671714285714302,-3.890571428571432,3.8905714285714343,5,0,5,0.0,0.0,-5.0360550402153565,-1.0072110080430714,-18.53249555144213,0,2026-05-08,2026-07-07,300.0,294.92271428571433,-5.077285714285665,-1.6924285714285503,7.167386663944658,14,3,11,21.428571428571427,0.8196108088354725,-2.890021080634294,-0.20643007718816384,-0.8421519704879805,2
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,1.0,5,-1000004.219797619,2026-05-08,2026-06-24,300.0,302.5875714285714,2.58757142857138,0.8625238095237853,9.03812380259822,36,7,29,19.444444444444446,1.0369186680499536,1.456731136664236,0.040464753796228776,0.5108499102098365,18,2026-06-25,2026-07-07,300.0,287.3406071428571,-12.659392857142905,-4.219797619047638,4.219797619047635,9,2,7,22.22222222222222,0.4410467472463352,-4.454368887714903,-0.494929876412767,-6.304349313859639,0,2026-05-08,2026-07-07,300.0,289.9281785714285,-10.071821428571525,-3.357273809523842,9.513662586044651,45,9,36,20.0,0.8913935018106157,-2.997637751050667,-0.06661417224557038,-0.774526994243632,18
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,1.0,3,-1000004.219797619,2026-05-08,2026-06-24,300.0,291.89060714285705,-8.10939285714295,-2.703130952380983,9.092268409622367,23,3,20,13.043478260869565,0.8272185413833739,-3.566690756407327,-0.15507351114814466,-0.9353930182483124,12,2026-06-25,2026-07-07,300.0,287.3406071428571,-12.659392857142905,-4.219797619047638,4.219797619047635,9,2,7,22.22222222222222,0.4410467472463352,-4.454368887714903,-0.494929876412767,-6.304349313859639,0,2026-05-08,2026-07-07,300.0,279.23121428571415,-20.768785714285855,-6.9229285714286215,9.585631717352562,32,5,27,15.625,0.7015240838507877,-8.02105964412223,-0.2506581138788197,-2.075935972537212,12
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,1.0,10,-1000004.219797619,2026-05-08,2026-06-24,300.0,290.84332142857136,-9.156678571428642,-3.052226190476215,12.42158206496103,43,6,37,13.953488372093023,0.8842972484003194,-8.975995394136067,-0.20874407893339691,-0.8556066531720677,41,2026-06-25,2026-07-07,300.0,287.3406071428571,-12.659392857142905,-4.219797619047638,4.219797619047635,9,2,7,22.22222222222222,0.4410467472463352,-4.454368887714903,-0.494929876412767,-6.304349313859639,0,2026-05-08,2026-07-07,300.0,278.18392857142845,-21.816071428571547,-7.272023809523853,12.898656536014222,52,8,44,15.384615384615385,0.7856716300604969,-13.43036428185097,-0.25827623618944173,-1.8477114059073618,41
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.15,1.0,20,-1000004.219797619,2026-05-08,2026-06-24,300.0,290.84332142857136,-9.156678571428642,-3.052226190476215,12.42158206496103,43,6,37,13.953488372093023,0.8842972484003194,-8.975995394136067,-0.20874407893339691,-0.8556066531720677,45,2026-06-25,2026-07-07,300.0,287.3406071428571,-12.659392857142905,-4.219797619047638,4.219797619047635,9,2,7,22.22222222222222,0.4410467472463352,-4.454368887714903,-0.494929876412767,-6.304349313859639,0,2026-05-08,2026-07-07,300.0,278.18392857142845,-21.816071428571547,-7.272023809523853,12.898656536014222,52,8,44,15.384615384615385,0.7856716300604969,-13.43036428185097,-0.25827623618944173,-1.8477114059073618,45
