date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 10:45:00,USDCHF,BUY,win,1.2467,20.0,25.73,1
2026-05-29,2026-05-29 07:30:00,2026-05-29 11:00:00,USDCHF,BUY,loss,-1.0867,25.73,19.3,1
2026-06-01,2026-06-01 07:30:00,2026-06-01 12:45:00,USDCHF,BUY,win,1.2467,19.3,24.84,1
2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,USDCHF,BUY,timeout,0.48,24.84,27.58,2
2026-06-04,2026-06-04 07:30:00,2026-06-04 09:00:00,USDCHF,BUY,loss,-1.0867,27.58,20.69,1
2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,USDCHF,SELL,loss,-1.0867,20.69,15.52,1
2026-06-08,2026-06-08 07:45:00,2026-06-08 11:15:00,USDCHF,BUY,loss,-1.0867,15.52,11.64,1
2026-06-09,2026-06-09 08:00:00,2026-06-09 11:15:00,USDCHF,BUY,loss,-1.0867,11.64,8.73,1
2026-06-10,2026-06-10 07:30:00,2026-06-10 12:45:00,USDCHF,BUY,loss,-1.0867,8.73,6.55,1
2026-06-11,2026-06-11 07:45:00,2026-06-11 16:00:00,USDCHF,BUY,timeout,1.0867,6.55,8.18,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,USDCHF,BUY,loss,-1.0867,8.18,6.14,1
2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,USDCHF,SELL,timeout,-0.4533,6.14,5.5,1
2026-06-16,2026-06-16 07:30:00,2026-06-16 15:45:00,USDCHF,SELL,win,1.2467,5.5,7.07,1
2026-06-17,2026-06-17 08:15:00,2026-06-17 14:45:00,USDCHF,BUY,win,1.2467,7.07,9.1,1
2026-06-18,2026-06-18 07:30:00,2026-06-18 08:30:00,USDCHF,BUY,win,1.2467,9.1,11.71,1
2026-06-19,2026-06-19 07:30:00,2026-06-19 09:00:00,USDCHF,BUY,loss,-1.0867,11.71,8.79,1
2026-06-22,2026-06-22 07:30:00,2026-06-22 16:00:00,USDCHF,BUY,timeout,0.5267,8.79,9.85,1
2026-06-23,2026-06-23 07:45:00,2026-06-23 13:30:00,USDCHF,BUY,loss,-1.0867,9.85,7.39,1
2026-06-24,2026-06-24 07:30:00,2026-06-24 11:00:00,USDCHF,SELL,loss,-1.0867,7.39,5.54,1
2026-06-25,2026-06-25 07:30:00,2026-06-25 11:15:00,USDCHF,SELL,loss,-1.0867,5.54,4.16,1
2026-06-26,2026-06-26 07:30:00,2026-06-26 16:00:00,USDCHF,SELL,timeout,-0.1267,4.16,4.04,1
