date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,USDJPY,BUY,loss,-1.0667,20.0,15.09,1
2026-05-29,2026-05-29 07:30:00,2026-05-29 15:00:00,USDJPY,BUY,loss,-1.0667,15.09,11.39,1
2026-06-01,2026-06-01 07:30:00,2026-06-01 13:15:00,USDJPY,BUY,win,1.2667,11.39,14.71,1
2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,USDJPY,BUY,timeout,1.0333,14.71,18.2,1
2026-06-03,2026-06-03 07:30:00,2026-06-03 07:30:00,USDJPY,SELL,win,1.2667,18.2,23.51,1
2026-06-05,2026-06-05 07:30:00,2026-06-05 12:45:00,USDJPY,SELL,loss,-1.0667,23.51,17.74,1
2026-06-08,2026-06-08 08:15:00,2026-06-08 08:45:00,USDJPY,SELL,win,1.2667,17.74,22.91,1
2026-06-09,2026-06-09 07:45:00,2026-06-09 15:30:00,USDJPY,SELL,loss,-1.0667,22.91,17.29,1
2026-06-10,2026-06-10 07:45:00,2026-06-10 16:00:00,USDJPY,BUY,timeout,0.3733,17.29,18.77,1
2026-06-11,2026-06-11 07:30:00,2026-06-11 16:00:00,USDJPY,SELL,timeout,-0.3267,18.77,17.36,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 08:00:00,USDJPY,BUY,loss,-1.0667,17.36,13.1,1
2026-06-15,2026-06-15 07:45:00,2026-06-15 16:00:00,USDJPY,BUY,timeout,0.1,13.1,13.4,1
2026-06-16,2026-06-16 09:45:00,2026-06-16 16:00:00,USDJPY,BUY,timeout,0.12,13.4,13.77,1
2026-06-18,2026-06-18 07:30:00,2026-06-18 09:00:00,USDJPY,BUY,loss,-1.0667,13.77,10.39,1
2026-06-19,2026-06-19 09:30:00,2026-06-19 16:00:00,USDJPY,SELL,timeout,-0.5667,10.39,9.04,1
2026-06-22,2026-06-22 07:30:00,2026-06-22 14:00:00,USDJPY,BUY,loss,-1.0667,9.04,6.82,1
2026-06-23,2026-06-23 08:00:00,2026-06-23 08:00:00,USDJPY,SELL,loss,-1.0667,6.82,5.15,1
2026-06-24,2026-06-24 07:30:00,2026-06-24 16:00:00,USDJPY,SELL,timeout,-0.58,5.15,4.46,1
2026-06-25,2026-06-25 11:15:00,2026-06-25 13:45:00,USDJPY,BUY,loss,-1.0667,4.46,3.37,1
2026-06-26,2026-06-26 07:30:00,2026-06-26 16:00:00,USDJPY,SELL,timeout,-0.44,3.37,3.03,1
