symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
USDCHF,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,BUY,0.78531,0.78381,0.78731,0.78616,timeout,0.48,0.0867,13.0,85.0,0.78531,0.78444,2.625
USDJPY,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,BUY,159.721,159.571,159.921,159.886,timeout,1.0333,0.0667,10.0,16500.0,159.721,159.692,1.2454
EURGBP,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 07:45:00,2026-06-02 16:00:00,BUY,0.86459,0.86309,0.86659,0.86332,timeout,-0.9333,0.0867,13.0,-127.0,0.86459,0.86421,2.6337
EURUSD,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 08:00:00,2026-06-02 15:15:00,BUY,1.16505,1.16355,1.16705,1.16355,loss,-1.0533,0.0533,8.0,-150.0,1.16505,1.16444,2.0189
GBPUSD,30,1.3333333333333333,2026-06,2026-06-02,2026-06-02 08:15:00,2026-06-02 16:00:00,SELL,1.34673,1.34823,1.34473,1.34782,timeout,-0.7933,0.0667,10.0,-109.0,1.34785,1.34673,2.45
AUDUSD,30,1.3333333333333333,2026-06,2026-06-03,2026-06-03 07:30:00,2026-06-03 12:30:00,BUY,0.7166,0.7151,0.7186,0.7151,loss,-1.06,0.06,9.0,-150.0,0.7166,0.71565,2.1212
NZDUSD,30,1.3333333333333333,2026-06,2026-06-03,2026-06-03 07:30:00,2026-06-03 12:15:00,BUY,0.59071,0.58921,0.59271,0.58921,loss,-1.0933,0.0933,14.0,-150.0,0.59071,0.58999,1.8428
USDCAD,30,1.3333333333333333,2026-06,2026-06-03,2026-06-03 07:30:00,2026-06-03 12:30:00,SELL,1.38509,1.38659,1.38309,1.38659,loss,-1.0933,0.0933,14.0,-150.0,1.38557,1.38509,1.5135
USDJPY,30,1.3333333333333333,2026-06,2026-06-03,2026-06-03 07:30:00,2026-06-03 07:30:00,SELL,159.9,160.05,159.7,159.7,win,1.2667,0.0667,10.0,20000.0,159.992,159.9,3.1262
AUDUSD,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 11:45:00,SELL,0.71309,0.71459,0.71109,0.71459,loss,-1.06,0.06,9.0,-150.0,0.71373,0.71309,1.6
EURGBP,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 16:00:00,BUY,0.86472,0.86322,0.86672,0.86515,timeout,0.2,0.0867,13.0,43.0,0.86472,0.86452,1.3793
EURUSD,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 09:00:00,SELL,1.16035,1.16185,1.15835,1.16185,loss,-1.0533,0.0533,8.0,-150.0,1.16122,1.16035,2.2226
GBPUSD,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 08:15:00,SELL,1.34174,1.34324,1.33974,1.34324,loss,-1.0667,0.0667,10.0,-150.0,1.34289,1.34174,2.1553
NZDUSD,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 11:15:00,SELL,0.58664,0.58814,0.58464,0.58814,loss,-1.0933,0.0933,14.0,-150.0,0.58713,0.58664,1.4753
USDCAD,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 09:45:00,BUY,1.39172,1.39022,1.39372,1.39022,loss,-1.0933,0.0933,14.0,-150.0,1.39172,1.39071,2.6985
USDCHF,30,1.3333333333333333,2026-06,2026-06-04,2026-06-04 07:30:00,2026-06-04 09:00:00,BUY,0.79177,0.79027,0.79377,0.79027,loss,-1.0867,0.0867,13.0,-150.0,0.79177,0.79097,2.0896
AUDUSD,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:45:00,BUY,0.71299,0.71149,0.71499,0.71149,loss,-1.06,0.06,9.0,-150.0,0.71299,0.71242,1.4972
EURGBP,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 10:15:00,BUY,0.86516,0.86366,0.86716,0.86366,loss,-1.0867,0.0867,13.0,-150.0,0.86516,0.86493,1.809
EURUSD,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,BUY,1.16298,1.16148,1.16498,1.16148,loss,-1.0533,0.0533,8.0,-150.0,1.16298,1.1621,3.2593
GBPUSD,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 09:00:00,BUY,1.34424,1.34274,1.34624,1.34624,win,1.2667,0.0667,10.0,200.0,1.34424,1.34334,2.515
NZDUSD,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:45:00,BUY,0.58697,0.58547,0.58897,0.58547,loss,-1.0933,0.0933,14.0,-150.0,0.58697,0.58664,1.1026
USDCAD,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,SELL,1.38873,1.39023,1.38673,1.38673,win,1.24,0.0933,14.0,200.0,1.38996,1.38873,4.6793
USDCHF,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:30:00,SELL,0.78736,0.78886,0.78536,0.78886,loss,-1.0867,0.0867,13.0,-150.0,0.78823,0.78736,3.3279
USDJPY,30,1.3333333333333333,2026-06,2026-06-05,2026-06-05 07:30:00,2026-06-05 12:45:00,SELL,159.908,160.058,159.708,160.058,loss,-1.0667,0.0667,10.0,-15000.0,159.941,159.908,1.5049
USDCAD,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 07:30:00,2026-06-08 11:15:00,BUY,1.3946,1.3931,1.3966,1.3931,loss,-1.0933,0.0933,14.0,-150.0,1.3946,1.39367,2.2256
USDCHF,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 07:45:00,2026-06-08 11:15:00,BUY,0.79774,0.79624,0.79974,0.79624,loss,-1.0867,0.0867,13.0,-150.0,0.79774,0.7967,2.1961
EURUSD,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 08:00:00,2026-06-08 10:30:00,SELL,1.1514,1.1529,1.1494,1.1529,loss,-1.0533,0.0533,8.0,-150.0,1.15266,1.1514,2.2217
USDJPY,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 08:15:00,2026-06-08 08:45:00,SELL,160.146,160.296,159.946,159.946,win,1.2667,0.0667,10.0,20000.0,160.263,160.146,2.4088
GBPUSD,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 08:45:00,2026-06-08 10:30:00,SELL,1.33202,1.33352,1.33002,1.33352,loss,-1.0667,0.0667,10.0,-150.0,1.33464,1.33202,3.6425
AUDUSD,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 09:30:00,2026-06-08 10:30:00,SELL,0.70415,0.70565,0.70215,0.70565,loss,-1.06,0.06,9.0,-150.0,0.7059,0.70415,2.8488
NZDUSD,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 09:45:00,2026-06-08 11:15:00,BUY,0.58083,0.57933,0.58283,0.58283,win,1.24,0.0933,14.0,200.0,0.58083,0.57966,2.4521
EURGBP,30,1.3333333333333333,2026-06,2026-06-08,2026-06-08 11:00:00,2026-06-08 15:00:00,SELL,0.86356,0.86506,0.86156,0.86506,loss,-1.0867,0.0867,13.0,-150.0,0.86436,0.86356,4.9778
AUDUSD,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 07:30:00,2026-06-09 15:15:00,SELL,0.70514,0.70664,0.70314,0.70314,win,1.2733,0.06,9.0,200.0,0.70609,0.70514,1.7805
EURGBP,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 07:30:00,2026-06-09 16:00:00,SELL,0.86331,0.86481,0.86131,0.86291,timeout,0.18,0.0867,13.0,40.0,0.86395,0.86331,4.6667
GBPUSD,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 07:30:00,2026-06-09 09:15:00,BUY,1.33675,1.33525,1.33875,1.33875,win,1.2667,0.0667,10.0,200.0,1.33675,1.33576,1.793
NZDUSD,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 07:30:00,2026-06-09 13:45:00,SELL,0.58297,0.58447,0.58097,0.58447,loss,-1.0933,0.0933,14.0,-150.0,0.58385,0.58297,1.6383
USDJPY,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 07:45:00,2026-06-09 15:30:00,SELL,160.15,160.3,159.95,160.3,loss,-1.0667,0.0667,10.0,-15000.0,160.212,160.15,1.4323
EURUSD,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 08:00:00,2026-06-09 08:45:00,SELL,1.15371,1.15521,1.15171,1.15521,loss,-1.0533,0.0533,8.0,-150.0,1.15464,1.15371,2.1993
USDCAD,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 08:00:00,2026-06-09 11:45:00,BUY,1.39402,1.39252,1.39602,1.39252,loss,-1.0933,0.0933,14.0,-150.0,1.39402,1.39353,1.3747
USDCHF,30,1.3333333333333333,2026-06,2026-06-09,2026-06-09 08:00:00,2026-06-09 11:15:00,BUY,0.79705,0.79555,0.79905,0.79555,loss,-1.0867,0.0867,13.0,-150.0,0.79705,0.79608,2.5336
EURGBP,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 07:30:00,2026-06-10 16:00:00,SELL,0.86282,0.86432,0.86082,0.86283,timeout,-0.0933,0.0867,13.0,-1.0,0.86307,0.86282,1.75
USDCAD,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 07:30:00,2026-06-10 13:30:00,SELL,1.39348,1.39498,1.39148,1.39148,win,1.24,0.0933,14.0,200.0,1.39441,1.39348,2.9931
USDCHF,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 07:30:00,2026-06-10 12:45:00,BUY,0.7985,0.797,0.8005,0.797,loss,-1.0867,0.0867,13.0,-150.0,0.7985,0.79762,2.1922
USDJPY,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 07:45:00,2026-06-10 16:00:00,BUY,160.391,160.241,160.591,160.457,timeout,0.3733,0.0667,10.0,6600.0,160.391,160.344,1.8431
AUDUSD,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 08:00:00,2026-06-10 13:30:00,SELL,0.7015,0.703,0.6995,0.703,loss,-1.06,0.06,9.0,-150.0,0.70219,0.7015,1.3398
NZDUSD,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 08:00:00,2026-06-10 13:30:00,SELL,0.58106,0.58256,0.57906,0.58256,loss,-1.0933,0.0933,14.0,-150.0,0.58172,0.58106,1.5931
GBPUSD,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 09:30:00,2026-06-10 11:00:00,BUY,1.33931,1.33781,1.34131,1.33781,loss,-1.0667,0.0667,10.0,-150.0,1.33931,1.33796,2.2393
EURUSD,30,1.3333333333333333,2026-06,2026-06-10,2026-06-10 09:45:00,2026-06-10 11:00:00,BUY,1.15583,1.15433,1.15783,1.15433,loss,-1.0533,0.0533,8.0,-150.0,1.15583,1.15461,2.9499
AUDUSD,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:30:00,2026-06-11 08:45:00,BUY,0.70073,0.69923,0.70273,0.69923,loss,-1.06,0.06,9.0,-150.0,0.70073,0.69998,1.9553
EURGBP,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:30:00,2026-06-11 14:45:00,SELL,0.86268,0.86418,0.86068,0.86418,loss,-1.0867,0.0867,13.0,-150.0,0.86285,0.86268,1.3837
NZDUSD,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:30:00,2026-06-11 08:45:00,BUY,0.57954,0.57804,0.58154,0.57804,loss,-1.0933,0.0933,14.0,-150.0,0.57954,0.57881,2.344
USDCAD,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:30:00,2026-06-11 09:00:00,BUY,1.3959,1.3944,1.3979,1.3979,win,1.24,0.0933,14.0,200.0,1.3959,1.39535,1.6348
USDJPY,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:30:00,2026-06-11 16:00:00,SELL,160.491,160.641,160.291,160.53,timeout,-0.3267,0.0667,10.0,-3900.0,160.553,160.491,2.5455
USDCHF,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 07:45:00,2026-06-11 16:00:00,BUY,0.79905,0.79755,0.80105,0.80081,timeout,1.0867,0.0867,13.0,176.0,0.79905,0.79811,3.3744
EURUSD,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 08:00:00,2026-06-11 12:15:00,SELL,1.1541,1.1556,1.1521,1.1521,win,1.28,0.0533,8.0,200.0,1.15552,1.1541,4.0407
GBPUSD,30,1.3333333333333333,2026-06,2026-06-11,2026-06-11 08:15:00,2026-06-11 10:00:00,SELL,1.33759,1.33909,1.33559,1.33559,win,1.2667,0.0667,10.0,200.0,1.33914,1.33759,3.4665
AUDUSD,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,SELL,0.70234,0.70384,0.70034,0.70384,loss,-1.06,0.06,9.0,-150.0,0.7033,0.70234,1.7056
EURGBP,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 16:00:00,BUY,0.86322,0.86172,0.86522,0.86288,timeout,-0.3133,0.0867,13.0,-34.0,0.86322,0.86289,1.7048
EURUSD,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,SELL,1.15603,1.15753,1.15403,1.15753,loss,-1.0533,0.0533,8.0,-150.0,1.15729,1.15603,2.4706
GBPUSD,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,SELL,1.33921,1.34071,1.33721,1.34071,loss,-1.0667,0.0667,10.0,-150.0,1.34063,1.33921,2.1285
NZDUSD,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,SELL,0.58127,0.58277,0.57927,0.58277,loss,-1.0933,0.0933,14.0,-150.0,0.58192,0.58127,1.3746
USDCAD,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,BUY,1.39915,1.39765,1.40115,1.39765,loss,-1.0933,0.0933,14.0,-150.0,1.39915,1.39747,4.1191
USDCHF,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,BUY,0.79686,0.79536,0.79886,0.79536,loss,-1.0867,0.0867,13.0,-150.0,0.79686,0.79611,1.9886
USDJPY,30,1.3333333333333333,2026-06,2026-06-12,2026-06-12 07:30:00,2026-06-12 08:00:00,BUY,160.368,160.218,160.568,160.218,loss,-1.0667,0.0667,10.0,-15000.0,160.368,160.309,1.3541
AUDUSD,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 14:45:00,SELL,0.70709,0.70859,0.70509,0.70859,loss,-1.06,0.06,9.0,-150.0,0.70752,0.70709,1.0291
EURGBP,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,BUY,0.86391,0.86241,0.86591,0.86385,timeout,-0.1267,0.0867,13.0,-6.0,0.86391,0.86322,5.2216
GBPUSD,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,SELL,1.34321,1.34471,1.34121,1.34299,timeout,0.08,0.0667,10.0,22.0,1.34444,1.34321,2.2422
NZDUSD,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,SELL,0.58452,0.58602,0.58252,0.58343,timeout,0.6333,0.0933,14.0,109.0,0.585,0.58452,1.2399
USDCAD,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,BUY,1.39782,1.39632,1.39982,1.39836,timeout,0.2667,0.0933,14.0,54.0,1.39782,1.39709,1.4455
USDCHF,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:30:00,2026-06-15 16:00:00,SELL,0.79289,0.79439,0.79089,0.79344,timeout,-0.4533,0.0867,13.0,-55.0,0.79391,0.79289,2.7462
USDJPY,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 07:45:00,2026-06-15 16:00:00,BUY,160.134,159.984,160.334,160.159,timeout,0.1,0.0667,10.0,2500.0,160.134,160.038,2.278
EURUSD,30,1.3333333333333333,2026-06,2026-06-15,2026-06-15 08:30:00,2026-06-15 12:45:00,SELL,1.16011,1.16161,1.15811,1.16161,loss,-1.0533,0.0533,8.0,-150.0,1.16101,1.16011,1.9062
EURGBP,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 16:00:00,BUY,0.86435,0.86285,0.86635,0.86439,timeout,-0.06,0.0867,13.0,4.0,0.86435,0.86396,3.12
EURUSD,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 10:15:00,BUY,1.15908,1.15758,1.16108,1.16108,win,1.28,0.0533,8.0,200.0,1.15908,1.15847,1.493
GBPUSD,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 15:45:00,BUY,1.34116,1.33966,1.34316,1.34316,win,1.2667,0.0667,10.0,200.0,1.34116,1.34023,1.7314
NZDUSD,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 10:30:00,BUY,0.58147,0.57997,0.58347,0.58347,win,1.24,0.0933,14.0,200.0,0.58147,0.58102,1.0048
USDCAD,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 14:45:00,SELL,1.40045,1.40195,1.39845,1.39845,win,1.24,0.0933,14.0,200.0,1.40113,1.40045,1.5281
USDCHF,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:30:00,2026-06-16 15:45:00,SELL,0.79475,0.79625,0.79275,0.79275,win,1.2467,0.0867,13.0,200.0,0.7952,0.79475,1.3291
AUDUSD,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 07:45:00,2026-06-16 16:00:00,BUY,0.70597,0.70447,0.70797,0.70775,timeout,1.1267,0.06,9.0,178.0,0.70597,0.70528,1.4164
USDJPY,30,1.3333333333333333,2026-06,2026-06-16,2026-06-16 09:45:00,2026-06-16 16:00:00,BUY,160.34,160.19,160.54,160.368,timeout,0.12,0.0667,10.0,2800.0,160.34,160.192,2.6162
AUDUSD,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 16:00:00,BUY,0.70615,0.70465,0.70815,0.70671,timeout,0.3133,0.06,9.0,56.0,0.70615,0.70564,1.7895
EURGBP,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 16:00:00,SELL,0.86521,0.86671,0.86321,0.86548,timeout,-0.2667,0.0867,13.0,-27.0,0.86553,0.86521,1.8211
EURUSD,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 11:30:00,SELL,1.16064,1.16214,1.15864,1.15864,win,1.28,0.0533,8.0,200.0,1.16147,1.16064,2.6836
GBPUSD,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 14:45:00,SELL,1.34128,1.34278,1.33928,1.33928,win,1.2667,0.0667,10.0,200.0,1.34195,1.34128,1.1904
NZDUSD,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 16:00:00,SELL,0.58172,0.58322,0.57972,0.58131,timeout,0.18,0.0933,14.0,41.0,0.58207,0.58172,1.3499
USDCAD,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 07:30:00,2026-06-17 11:30:00,SELL,1.40007,1.40157,1.39807,1.40157,loss,-1.0933,0.0933,14.0,-150.0,1.40066,1.40007,2.065
USDCHF,30,1.3333333333333333,2026-06,2026-06-17,2026-06-17 08:15:00,2026-06-17 14:45:00,BUY,0.79185,0.79035,0.79385,0.79385,win,1.2467,0.0867,13.0,200.0,0.79185,0.79096,2.8644
AUDUSD,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 09:00:00,SELL,0.70291,0.70441,0.70091,0.70091,win,1.2733,0.06,9.0,200.0,0.70382,0.70291,2.2157
EURGBP,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 16:00:00,BUY,0.86575,0.86425,0.86775,0.86746,timeout,1.0533,0.0867,13.0,171.0,0.86575,0.8652,3.1429
EURUSD,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 08:45:00,SELL,1.15075,1.15225,1.14875,1.14875,win,1.28,0.0533,8.0,200.0,1.15228,1.15075,2.9103
GBPUSD,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 08:30:00,SELL,1.32934,1.33084,1.32734,1.32734,win,1.2667,0.0667,10.0,200.0,1.33164,1.32934,3.306
NZDUSD,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 10:00:00,SELL,0.57826,0.57976,0.57626,0.57626,win,1.24,0.0933,14.0,200.0,0.57905,0.57826,2.1944
USDCAD,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 10:00:00,BUY,1.41095,1.40945,1.41295,1.41295,win,1.24,0.0933,14.0,200.0,1.41095,1.41022,1.8961
USDCHF,30,1.3333333333333333,2026-06,2026-06-18,2026-06-18 07:30:00,2026-06-18 08:30:00,BUY,0.79963,0.79813,0.80163,0.80163,win,1.2467,0.0867,13.0,200.0,0.79963,0.79867,2.2289
