trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
22,12,9,1,54.55,5.31,20.0,31.8,2,52399.91,False,,69.8,7.47,USDCAD
21,10,11,0,47.62,1.21,20.0,12.49,1,52399.91,False,,89.54,2.09,EURUSD
20,8,10,2,40.0,-1.25,20.0,7.71,1,52399.91,False,,67.57,7.71,GBPUSD
21,3,10,8,14.29,-4.41,20.0,4.23,1,52399.91,False,,90.07,1.99,NZDUSD
21,5,11,5,23.81,-4.21,20.0,4.04,1,52399.91,False,,85.37,4.04,USDCHF
20,3,9,8,15.0,-6.09,20.0,3.03,1,52399.91,False,,87.13,3.03,USDJPY
22,5,13,4,22.73,-5.89,20.0,2.63,1,52399.91,False,,89.53,2.09,AUDUSD
21,1,8,12,4.76,-8.14,20.0,2.05,1,52399.91,False,,92.2,1.6,EURGBP
