starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,483.47,183.47,61.16,22,5,17,22.73,14.49,0.6584,0.0002,26.5,XAUUSD
