family,strategy,symbol,lookback,threshold,name,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,score
ORB,us100-orb-new-york-m30,USTEC,40,0.5,clock40>=0.50,22.1184,2.552353614115368,50.0,2.994238532007998,34,1.1745633489490568,7.386986629006791,36.514204473235424
ORB,us100-orb-new-york-m30,USTEC,40,0.65,clock40>=0.65,21.9958,2.5437490788374753,48.484848484848484,2.994238532007998,33,1.1680857420968822,7.346041327325103,36.360736350885595
ORB,us100-orb-new-york-m30,USTEC,40,0.8,clock40>=0.80,14.906399999999998,2.1330667842320503,46.666666666666664,4.4828874148389435,30,0.9268412743764705,3.3251783104473835,24.350673593703714
ORB,us100-orb-new-york-m30,USTEC,40,0.9,clock40>=0.90,17.6939,2.7065381981617054,53.84615384615385,3.0176956424247114,26,1.1158827683359023,5.863381234093904,32.607480062517915
ORB,us100-orb-new-york-m30,USTEC,40,1.0,clock40>=1.00,12.9264,2.4218585005279833,52.38095238095239,2.4651927313697364,21,0.9248284576932392,5.2435656796771815,29.21960913391785
ORB,us100-orb-new-york-m30,USTEC,40,1.1,clock40>=1.10,9.2055,2.174470528195968,50.0,3.217700000000001,16,0.8459630271442989,2.860894427696801,21.80342486090832
ORB,us100-orb-new-york-m30,USTEC,40,1.25,clock40>=1.25,8.465200000000001,2.080020413370758,46.666666666666664,3.217700000000001,15,0.781253488156245,2.6308232588494884,20.581968274200054
ORB,us100-orb-new-york-m30,USTEC,40,1.5,clock40>=1.50,4.6564000000000005,1.6866023769500722,41.66666666666667,2.341000000000004,12,0.5971784945894989,1.98906450234942,-9988.0
ORB,us100-selective-orb-v3,USTEC,0,0.0,baseline,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,10,0.5,clock10>=0.50,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,10,0.65,clock10>=0.65,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,10,0.8,clock10>=0.80,6.248800000000001,93.71216617210682,50.0,0.025863936605674542,12,1.2185939564568282,241.6028192177449,-9988.0
ORB,us100-selective-orb-v3,USTEC,10,0.9,clock10>=0.90,4.9844,99.0,50.0,0.01504759038554182,8,1.1205662533257077,331.24240308861425,-9992.0
ORB,us100-selective-orb-v3,USTEC,10,1.0,clock10>=1.00,3.9814999999999996,99.0,33.33333333333333,0.026536139626243127,6,0.9306976463063369,150.04066364131063,-9994.0
ORB,us100-selective-orb-v3,USTEC,10,1.1,clock10>=1.10,-0.027600000000000003,0.0,0.0,0.027600000000005398,3,-1.2566931088503879,-0.9999999999998045,-9997.0
ORB,us100-selective-orb-v3,USTEC,10,1.25,clock10>=1.25,-0.0158,0.0,0.0,0.015799999999999148,2,-1.438188048608438,-1.000000000000054,-9998.0
ORB,us100-selective-orb-v3,USTEC,10,1.5,clock10>=1.50,-0.0068,0.0,0.0,0.006800000000006801,1,0.0,-0.9999999999989998,-9999.0
ORB,us100-selective-orb-v3,USTEC,20,0.5,clock20>=0.50,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,20,0.65,clock20>=0.65,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,20,0.8,clock20>=0.80,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,20,0.9,clock20>=0.90,5.2309,5.819773334561871,50.0,1.0142228604898662,12,0.9827976825496121,5.157544957597873,-9988.0
ORB,us100-selective-orb-v3,USTEC,20,1.0,clock20>=1.00,5.4940999999999995,99.0,55.55555555555556,0.0113451611445603,9,1.1262665109847871,484.2681324658198,-9991.0
ORB,us100-selective-orb-v3,USTEC,20,1.1,clock20>=1.10,2.7668000000000004,99.0,50.0,0.011565747353114997,6,0.9554137881319891,239.22362433888196,-9994.0
ORB,us100-selective-orb-v3,USTEC,20,1.25,clock20>=1.25,-0.0158,0.0,0.0,0.015799999999999148,2,-1.438188048608438,-1.000000000000054,-9998.0
ORB,us100-selective-orb-v3,USTEC,20,1.5,clock20>=1.50,-0.0158,0.0,0.0,0.015799999999999148,2,-1.438188048608438,-1.000000000000054,-9998.0
ORB,us100-selective-orb-v3,USTEC,40,0.5,clock40>=0.50,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,40,0.65,clock40>=0.65,5.330799999999999,5.830373323667994,50.0,1.0144034783996503,14,0.9842004866615554,5.2551081630851755,-9986.0
ORB,us100-selective-orb-v3,USTEC,40,0.8,clock40>=0.80,5.2126,5.723269300471184,46.15384615384615,1.0144034783996503,13,0.96292902130781,5.1385864806216315,-9987.0
ORB,us100-selective-orb-v3,USTEC,40,0.9,clock40>=0.90,5.2462,5.902990654205606,54.54545454545454,1.0142228604898662,11,0.9856942376644354,5.1726303994628,-9989.0
ORB,us100-selective-orb-v3,USTEC,40,1.0,clock40>=1.00,6.282400000000001,99.0,60.0,0.011259821331444098,10,1.2461401809844024,557.9484625085315,-9990.0
ORB,us100-selective-orb-v3,USTEC,40,1.1,clock40>=1.10,2.9559999999999995,99.0,50.0,0.015455617921478204,6,0.9047635033040743,191.2573159493116,-9994.0
ORB,us100-selective-orb-v3,USTEC,40,1.25,clock40>=1.25,0.9424,60.645569620253156,50.0,0.015766165808173138,4,0.9934266821542287,59.77356901266777,-9996.0
ORB,us100-selective-orb-v3,USTEC,40,1.5,clock40>=1.50,-0.0068,0.0,0.0,0.006800000000006801,1,0.0,-0.9999999999989998,-9999.0
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,0,0.0,baseline,21.7056,2.7010924936127525,63.63636363636363,2.999245873547518,55,1.8842662607263403,7.2370192092075945,37.96065118212207
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,0.5,clock10>=0.50,21.7056,2.7010924936127525,63.63636363636363,2.999245873547518,55,1.8842662607263403,7.2370192092075945,37.96065118212207
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,0.65,clock10>=0.65,20.9202,3.0493524813385315,66.66666666666666,2.0010904739312996,48,1.9445040780666691,10.45439987473461,40.485233959803814
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,0.8,clock10>=0.80,19.2576,3.555210572406655,71.05263157894737,2.033812309566241,38,1.9538766223590132,9.468720348195328,40.13708500798418
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,0.9,clock10>=0.90,17.1933,3.6969882352941177,72.72727272727273,1.0409752181616105,33,1.8697783332810565,16.51653151778562,39.94467020028183
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,1.0,clock10>=1.00,13.977999999999996,3.205357988072323,77.77777777777779,1.0568071622241604,27,1.6420437097614053,13.226632539641239,38.559435348664934
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,1.1,clock10>=1.10,15.013399999999995,4.5400613062956845,82.6086956521739,1.0467732880073188,23,1.9348214707533589,14.342551698639662,39.53253405602706
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,1.25,clock10>=1.25,12.940699999999996,5.150853220425968,83.33333333333334,1.0346943953198573,18,1.8369891416999231,12.506784668529697,38.65708895881216
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,10,1.5,clock10>=1.50,6.581099999999999,4.348137973137973,80.0,1.0650319471180447,10,1.4078700228033179,6.179251258901975,-9990.0
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,0.5,clock20>=0.50,21.7056,2.7010924936127525,63.63636363636363,2.999245873547518,55,1.8842662607263403,7.2370192092075945,37.96065118212207
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,0.65,clock20>=0.65,23.118699999999997,3.2647185595893498,68.0,2.0010904739312996,50,2.094004497498346,11.55305084961076,41.27546256750018
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,0.8,clock20>=0.80,20.182899999999997,3.0413986325201274,68.88888888888889,2.0187462664177147,45,1.9108624328923662,9.997739852574318,40.26027332692793
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,0.9,clock20>=0.90,17.147199999999998,3.6322398415792954,73.52941176470588,1.0409752181616105,34,1.8874630884540646,16.47224612155744,39.975375523002796
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,1.0,clock20>=1.00,12.879899999999997,2.9806698652887986,70.37037037037037,1.0609919298840031,27,1.534284155321989,12.139489130146485,37.85472511294526
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,1.1,clock20>=1.10,11.849899999999998,3.794128743220938,80.0,1.06658065756301,20,1.6379166725614747,11.110177102850702,37.8022846057309
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,1.25,clock20>=1.25,12.973299999999998,5.161309982037465,84.21052631578947,1.0251779944845718,19,1.850768890629049,12.654680523573449,38.709857319742504
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,20,1.5,clock20>=1.50,6.5077,3.087406979727996,75.0,1.0730503225205523,12,1.257390613809119,6.064673634982628,-9988.0
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,0.5,clock40>=0.50,21.7056,2.7010924936127525,63.63636363636363,2.999245873547518,55,1.8842662607263403,7.2370192092075945,37.96065118212207
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,0.65,clock40>=0.65,20.6413,2.7762527214367463,64.70588235294117,2.999245873547518,51,1.8618275407055769,6.882163340475119,37.113945662084326
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,0.8,clock40>=0.80,19.905299999999997,3.204156885325774,69.76744186046511,2.0187462664177147,43,1.9564397854264777,9.860228762340771,40.294255876286186
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,0.9,clock40>=0.90,14.678199999999997,2.9153639376777933,67.64705882352942,2.055726856023643,34,1.6155792441035841,7.140150918878292,36.2713968581818
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,1.0,clock40>=1.00,13.741999999999999,3.1122365852533855,71.42857142857143,1.0409752181616105,28,1.602972762884761,13.201082754178078,38.34630788815047
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,1.1,clock40>=1.10,12.7583,2.9645078837152004,73.07692307692307,1.0511419674637756,26,1.5143139494044233,12.137561238072893,37.77559275533194
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,1.25,clock40>=1.25,10.827499999999999,4.473024121118809,82.35294117647058,1.0454413085498548,17,1.6399891317694275,10.356870262778274,37.42598510698501
ORB,xau-orb-london-ny-overlap-m30,XAUUSD,40,1.5,clock40>=1.50,7.608,3.440338722093918,76.92307692307693,1.0650319471180447,13,1.4098085496526083,7.143447687730961,-9987.0
ORB,xau-orb-new-york-m30,XAUUSD,0,0.0,baseline,11.262900000000002,2.4307363981656738,48.717948717948715,2.934721589137057,39,1.1713795151765087,3.837808684029824,26.012058591481495
ORB,xau-orb-new-york-m30,XAUUSD,10,0.5,clock10>=0.50,11.262900000000002,2.4307363981656738,48.717948717948715,2.934721589137057,39,1.1713795151765087,3.837808684029824,26.012058591481495
ORB,xau-orb-new-york-m30,XAUUSD,10,0.65,clock10>=0.65,11.1918,2.5314869044035144,50.0,2.934721589137057,36,1.1768591935211055,3.813581513635474,26.161372789577875
ORB,xau-orb-new-york-m30,XAUUSD,10,0.8,clock10>=0.80,11.540500000000002,2.9354811659343243,50.0,2.2477482954205596,30,1.246932072596532,5.13424925002145,30.16766243429851
ORB,xau-orb-new-york-m30,XAUUSD,10,0.9,clock10>=0.90,8.7332,2.7592715698716788,46.15384615384615,1.4752114682059614,26,1.0580091221437842,5.919964824175781,30.132427834162744
ORB,xau-orb-new-york-m30,XAUUSD,10,1.0,clock10>=1.00,8.747100000000001,2.767019514363056,50.0,1.4752114682059614,24,1.059702773282395,5.929387202119267,30.214277007620066
ORB,xau-orb-new-york-m30,XAUUSD,10,1.1,clock10>=1.10,0.6192000000000001,1.148842575899618,33.33333333333333,1.0956596275843444,15,0.13841079281385532,0.5651390125281711,4.2960390298754145
ORB,xau-orb-new-york-m30,XAUUSD,10,1.25,clock10>=1.25,-1.135,0.7271700199514434,23.076923076923077,2.167136707733408,13,-0.2873945948294322,-0.5237325342465764,-9987.0
ORB,xau-orb-new-york-m30,XAUUSD,10,1.5,clock10>=1.50,-0.5119000000000002,0.7424272919392171,12.5,1.9700999999999969,8,-0.18801635380874415,-0.259834526166185,-9992.0
ORB,xau-orb-new-york-m30,XAUUSD,20,0.5,clock20>=0.50,11.262900000000002,2.4307363981656738,48.717948717948715,2.934721589137057,39,1.1713795151765087,3.837808684029824,26.012058591481495
ORB,xau-orb-new-york-m30,XAUUSD,20,0.65,clock20>=0.65,11.262900000000002,2.4307363981656738,48.717948717948715,2.934721589137057,39,1.1713795151765087,3.837808684029824,26.012058591481495
ORB,xau-orb-new-york-m30,XAUUSD,20,0.8,clock20>=0.80,10.027899999999999,2.590140018711448,48.484848484848484,2.4809760635166933,33,1.124508462294191,4.041917270973512,26.337913723734683
ORB,xau-orb-new-york-m30,XAUUSD,20,0.9,clock20>=0.90,6.197099999999999,1.9846513179846512,40.74074074074074,2.4809760635166933,27,0.7619508327504076,2.4978475573100996,18.982123192624368
ORB,xau-orb-new-york-m30,XAUUSD,20,1.0,clock20>=1.00,4.2995,1.8661187324993456,36.36363636363637,1.5003106019790158,22,0.6524353504986561,2.8657399303375284,18.107197655853874
ORB,xau-orb-new-york-m30,XAUUSD,20,1.1,clock20>=1.10,3.3240000000000007,1.7696047787733558,33.33333333333333,1.1955807390739204,18,0.6227247089406034,2.780238834037025,16.716155712758756
ORB,xau-orb-new-york-m30,XAUUSD,20,1.25,clock20>=1.25,0.3874000000000001,1.0931227614720798,23.076923076923077,2.143847143847133,13,0.08614652441160403,0.18070318171323116,-9987.0
ORB,xau-orb-new-york-m30,XAUUSD,20,1.5,clock20>=1.50,0.51,1.5014256218660897,14.285714285714285,1.0151000000000021,7,0.20844392872081768,0.5024135553147463,-9993.0
ORB,xau-orb-new-york-m30,XAUUSD,40,0.5,clock40>=0.50,11.262900000000002,2.4307363981656738,48.717948717948715,2.934721589137057,39,1.1713795151765087,3.837808684029824,26.012058591481495
ORB,xau-orb-new-york-m30,XAUUSD,40,0.65,clock40>=0.65,11.278500000000001,2.4355629096926115,50.0,2.9342823232085813,38,1.1738374277802488,3.8436996708848308,26.05807138397877
ORB,xau-orb-new-york-m30,XAUUSD,40,0.8,clock40>=0.80,8.6372,2.2594342373869933,43.75,2.4809760635166933,32,0.9724837874777321,3.4813717580801984,23.508448331884733
ORB,xau-orb-new-york-m30,XAUUSD,40,0.9,clock40>=0.90,5.1999,1.9427281627325137,37.5,1.6911605023504417,24,0.7266378670371213,3.0747525103459865,19.575332591305248
ORB,xau-orb-new-york-m30,XAUUSD,40,1.0,clock40>=1.00,6.1019000000000005,2.410159229044857,35.0,1.164098579754358,20,0.8692528772332929,5.241738205099083,26.190208721508544
ORB,xau-orb-new-york-m30,XAUUSD,40,1.1,clock40>=1.10,4.6578,2.0784191150934226,33.33333333333333,1.1802983329579853,18,0.8103181838554575,3.9462904165313284,21.579614807579638
ORB,xau-orb-new-york-m30,XAUUSD,40,1.25,clock40>=1.25,0.2353999999999998,1.0545766484280812,21.428571428571427,1.9700999999999969,14,0.052282765995116234,0.11948632049134571,-9986.0
ORB,xau-orb-new-york-m30,XAUUSD,40,1.5,clock40>=1.50,-0.26260000000000006,0.9212758941151783,18.181818181818183,1.2217369343673012,11,-0.06868731465108185,-0.21493988813229442,-9989.0
LVN,LVN XAUUSD optimized,XAUUSD,0,0.0,baseline,17.103100000000005,1.0864912073096604,38.311688311688314,14.393385218673915,308,0.3911356804625484,1.1882611171839212,11.240400980734986
LVN,LVN XAUUSD optimized,XAUUSD,10,0.5,clock10>=0.50,17.125,1.0876511887036684,38.36065573770492,14.393385218673915,305,0.3946578960231225,1.1897826494480326,11.262358534751474
LVN,LVN XAUUSD optimized,XAUUSD,10,0.65,clock10>=0.65,19.5227,1.1018168030816184,38.53820598006645,14.263559442886331,301,0.45178332767245566,1.3687116514059583,12.487052532052513
LVN,LVN XAUUSD optimized,XAUUSD,10,0.8,clock10>=0.80,24.208000000000002,1.1360861624185647,39.29824561403509,12.186484435808786,285,0.5782000473093897,1.986462964566481,16.2028191073733
LVN,LVN XAUUSD optimized,XAUUSD,10,0.9,clock10>=0.90,17.210200000000004,1.1040706196514007,38.63636363636363,11.719866136955204,264,0.4307919852784072,1.4684638714202223,13.329871228984455
LVN,LVN XAUUSD optimized,XAUUSD,10,1.0,clock10>=1.00,11.614199999999991,1.0771143502328195,38.17427385892116,14.952108222375305,241,0.31279923711019836,0.7767600279016005,8.130350811564007
LVN,LVN XAUUSD optimized,XAUUSD,10,1.1,clock10>=1.10,10.754199999999994,1.0815187029413347,38.967136150234744,16.16575792366558,213,0.3077085897870068,0.6652456414837543,6.965585278764721
LVN,LVN XAUUSD optimized,XAUUSD,10,1.25,clock10>=1.25,3.947500000000001,1.0384837359299173,38.32335329341318,12.291100981992031,167,0.12838613241793131,0.32116732307248735,3.3200104608634646
LVN,LVN XAUUSD optimized,XAUUSD,10,1.5,clock10>=1.50,10.763700000000004,1.150516628747464,41.6,11.976135719761361,125,0.4115933033380343,0.8987623597350551,10.074791479873475
LVN,LVN XAUUSD optimized,XAUUSD,20,0.5,clock20>=0.50,15.956000000000003,1.0811821372841024,38.23529411764706,14.393385218673915,306,0.3668173978714082,1.1085647856696532,10.679808536817617
LVN,LVN XAUUSD optimized,XAUUSD,20,0.65,clock20>=0.65,18.307199999999998,1.0942724948440867,38.48684210526316,14.263559442886331,304,0.4205400221365405,1.2834944933138939,11.913996918168987
LVN,LVN XAUUSD optimized,XAUUSD,20,0.8,clock20>=0.80,25.728099999999994,1.145732767654339,39.436619718309856,13.895895114460133,284,0.617960230596308,1.8514892195197425,15.494116792706997
LVN,LVN XAUUSD optimized,XAUUSD,20,0.9,clock20>=0.90,9.255799999999997,1.0568748394676657,37.7431906614786,14.274210728132598,257,0.23557920451282036,0.6484281461361663,6.924139683773655
LVN,LVN XAUUSD optimized,XAUUSD,20,1.0,clock20>=1.00,7.431400000000001,1.0504592419774397,37.60683760683761,15.209729183823562,234,0.19981935637908674,0.48859515578382096,5.053984176649351
LVN,LVN XAUUSD optimized,XAUUSD,20,1.1,clock20>=1.10,4.596199999999998,1.033956030479309,37.5,16.63341710495635,216,0.1288961403911211,0.2763232576323985,1.6461304808009256
LVN,LVN XAUUSD optimized,XAUUSD,20,1.25,clock20>=1.25,8.605199999999998,1.0800869628341843,38.764044943820224,12.86318319163805,178,0.2749272535380356,0.6689790444401015,7.540592337221753
LVN,LVN XAUUSD optimized,XAUUSD,20,1.5,clock20>=1.50,2.7354000000000007,1.0342139692657142,38.68613138686132,11.900112356014947,137,0.10100347390270056,0.22986337592160502,1.8560218160180222
LVN,LVN XAUUSD optimized,XAUUSD,40,0.5,clock40>=0.50,15.956000000000003,1.0811821372841024,38.23529411764706,14.393385218673915,306,0.3668173978714082,1.1085647856696532,10.679808536817617
LVN,LVN XAUUSD optimized,XAUUSD,40,0.65,clock40>=0.65,18.1876,1.0935989719737267,38.48684210526316,14.263559442886331,304,0.42026328777880584,1.275109489523017,11.862525771456731
LVN,LVN XAUUSD optimized,XAUUSD,40,0.8,clock40>=0.80,15.959499999999998,1.086959483021664,38.4083044982699,13.398363831525096,289,0.38296517193620494,1.1911529049874574,11.404199693629351
LVN,LVN XAUUSD optimized,XAUUSD,40,0.9,clock40>=0.90,14.251100000000003,1.0864284982191037,38.16793893129771,15.194875559135458,262,0.3590997472146141,0.9378885627945772,9.415954934114316
LVN,LVN XAUUSD optimized,XAUUSD,40,1.0,clock40>=1.00,19.238799999999998,1.1348009145172966,39.05579399141631,13.947545349512724,233,0.5074055981372149,1.3793681624897625,12.860626706213925
LVN,LVN XAUUSD optimized,XAUUSD,40,1.1,clock40>=1.10,10.6711,1.0824033983457697,38.388625592417064,12.812820185474328,211,0.29769701057734277,0.8328455285821962,8.92005943224898
LVN,LVN XAUUSD optimized,XAUUSD,40,1.25,clock40>=1.25,1.923900000000001,1.0174589864912693,37.77777777777778,15.191900936747505,180,0.06094986390255295,0.12663984632405698,-1.3918599152335709
LVN,LVN XAUUSD optimized,XAUUSD,40,1.5,clock40>=1.50,1.4747000000000003,1.0177244400641816,37.857142857142854,12.497672160078821,140,0.0544386628801755,0.11799797443164005,-0.9069495244505674
LVN,LVN XAGUSD optimized,XAGUSD,0,0.0,baseline,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,10,0.5,clock10>=0.50,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,10,0.65,clock10>=0.65,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,10,0.8,clock10>=0.80,1.929300000000001,1.5390009498798682,42.857142857142854,3.2284310802830674,7,0.4938500466386274,0.5975967744155284,-9993.0
LVN,LVN XAGUSD optimized,XAGUSD,10,0.9,clock10>=0.90,-0.005699999999999647,0.998407554338716,33.33333333333333,3.2888501162534167,6,-0.0017027755887681275,-0.001733128539920499,-9994.0
LVN,LVN XAGUSD optimized,XAGUSD,10,1.0,clock10>=1.00,1.1913000000000002,1.5000419744795164,40.0,2.131151663333164,5,0.3836515968185911,0.5589935341048338,-9995.0
LVN,LVN XAGUSD optimized,XAGUSD,10,1.1,clock10>=1.10,2.3688000000000002,2.9659722798572496,50.0,0.9923129596459468,4,0.8375534563658444,2.3871501192982287,-9996.0
LVN,LVN XAGUSD optimized,XAGUSD,10,1.25,clock10>=1.25,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,10,1.5,clock10>=1.50,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,20,0.5,clock20>=0.50,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,20,0.65,clock20>=0.65,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,20,0.8,clock20>=0.80,1.929300000000001,1.5390009498798682,42.857142857142854,3.2284310802830674,7,0.4938500466386274,0.5975967744155284,-9993.0
LVN,LVN XAGUSD optimized,XAGUSD,20,0.9,clock20>=0.90,1.1913000000000002,1.5000419744795164,40.0,2.131151663333164,5,0.3836515968185911,0.5589935341048338,-9995.0
LVN,LVN XAGUSD optimized,XAGUSD,20,1.0,clock20>=1.00,1.1913000000000002,1.5000419744795164,40.0,2.131151663333164,5,0.3836515968185911,0.5589935341048338,-9995.0
LVN,LVN XAGUSD optimized,XAGUSD,20,1.1,clock20>=1.10,2.3688000000000002,2.9659722798572496,50.0,0.9923129596459468,4,0.8375534563658444,2.3871501192982287,-9996.0
LVN,LVN XAGUSD optimized,XAGUSD,20,1.25,clock20>=1.25,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,20,1.5,clock20>=1.50,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,40,0.5,clock40>=0.50,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,40,0.65,clock40>=0.65,4.5747,2.2780633625747333,55.55555555555556,2.110513833691885,9,1.0933881485064838,2.1675764105263204,-9991.0
LVN,LVN XAGUSD optimized,XAGUSD,40,0.8,clock40>=0.80,1.929300000000001,1.5390009498798682,42.857142857142854,3.2284310802830674,7,0.4938500466386274,0.5975967744155284,-9993.0
LVN,LVN XAGUSD optimized,XAGUSD,40,0.9,clock40>=0.90,3.1068000000000007,2.293475998168117,50.0,2.110513833691885,6,0.8446343343372473,1.472058581376522,-9994.0
LVN,LVN XAGUSD optimized,XAGUSD,40,1.0,clock40>=1.00,4.3038,4.571914681716326,60.0,0.9740833078577982,5,1.2445162458399541,4.418307926315776,-9995.0
LVN,LVN XAGUSD optimized,XAGUSD,40,1.1,clock40>=1.10,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,40,1.25,clock40>=1.25,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN XAGUSD optimized,XAGUSD,40,1.5,clock40>=1.50,3.3948,19.975964225824484,66.66666666666666,0.17591438112356528,3,1.438302043303449,19.298024290665776,-9997.0
LVN,LVN BTCUSD optimized,BTCUSD,0,0.0,baseline,31.1236,1.1931839765226684,47.89272030651341,14.455242047350547,261,0.8031607242213213,2.153101269286912,17.39491170176678
LVN,LVN BTCUSD optimized,BTCUSD,10,0.5,clock10>=0.50,28.763700000000004,1.1799839311793936,47.674418604651166,14.455242047350547,258,0.7495520925759657,1.9898456148834953,16.52187033196052
LVN,LVN BTCUSD optimized,BTCUSD,10,0.65,clock10>=0.65,28.366900000000005,1.178966574324039,47.65625,14.650508890737001,256,0.7425721624947977,1.9362399089041469,16.2314644976397
LVN,LVN BTCUSD optimized,BTCUSD,10,0.8,clock10>=0.80,32.70570000000001,1.2146756075179816,48.4,13.485963177085491,250,0.8666463349211402,2.4251660463949283,18.885363243934428
LVN,LVN BTCUSD optimized,BTCUSD,10,0.9,clock10>=0.90,21.8341,1.1456937336100304,47.083333333333336,14.450987362722923,240,0.6017324156987534,1.5109071409419539,13.791945600729944
LVN,LVN BTCUSD optimized,BTCUSD,10,1.0,clock10>=1.00,17.417399999999997,1.1244728587936907,46.63677130044843,13.530944772662012,223,0.49732096792331854,1.2872271886875333,12.423042769012842
LVN,LVN BTCUSD optimized,BTCUSD,10,1.1,clock10>=1.10,16.540900000000004,1.1454634835289599,47.02702702702703,12.936405552282137,185,0.5289905186601515,1.2786318373485122,12.619035411774512
LVN,LVN BTCUSD optimized,BTCUSD,10,1.25,clock10>=1.25,22.377700000000004,1.2691532827927465,50.0,9.702757490064517,146,0.8156710788309933,2.306323745895375,18.84327364535104
LVN,LVN BTCUSD optimized,BTCUSD,10,1.5,clock10>=1.50,16.95360000000001,1.3819995854100384,51.76470588235295,5.349696459533682,85,0.851990613788139,3.1690769987121485,21.941544440463076
LVN,LVN BTCUSD optimized,BTCUSD,20,0.5,clock20>=0.50,28.763700000000004,1.1799839311793936,47.674418604651166,14.455242047350547,258,0.7495520925759657,1.9898456148834953,16.52187033196052
LVN,LVN BTCUSD optimized,BTCUSD,20,0.65,clock20>=0.65,28.282899999999998,1.1784366189096924,47.65625,14.660262659406687,256,0.7405842895629752,1.9292219148510557,16.192005522614586
