date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 13:00:00,EURUSD,BUY,win,0.96,20.0,24.42,1
2026-05-29,2026-05-29 12:15:00,2026-05-29 13:15:00,GBPUSD,SELL,loss,-1.05,24.42,18.52,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,GBPUSD,SELL,win,0.95,18.52,22.57,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 17:30:00,USDJPY,BUY,win,0.95,22.57,27.5,2
2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,EURUSD,SELL,timeout,0.71,27.5,31.99,2
2026-06-04,2026-06-04 12:30:00,2026-06-04 18:45:00,EURJPY,BUY,loss,-1.08,31.99,24.04,1
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,EURUSD,SELL,win,0.96,24.04,29.35,2
2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,EURUSD,SELL,timeout,0.3,29.35,31.37,2
2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,EURUSD,SELL,win,0.96,31.37,38.3,3
2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,EURUSD,BUY,win,0.96,38.3,46.76,4
2026-06-11,2026-06-11 12:15:00,2026-06-11 16:00:00,EURUSD,SELL,win,0.96,46.76,57.08,4
2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,EURUSD,SELL,timeout,-0.07,57.08,56.17,4
2026-06-15,2026-06-15 12:15:00,2026-06-15 19:45:00,EURUSD,SELL,win,0.96,56.17,68.57,5
2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,EURUSD,SELL,loss,-1.04,68.57,52.17,4
2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,EURUSD,BUY,loss,-1.04,52.17,39.69,3
2026-06-18,2026-06-18 12:15:00,2026-06-18 21:00:00,EURUSD,BUY,timeout,-0.71,39.69,33.21,2
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,GBPUSD,SELL,timeout,-0.31,33.21,30.84,2
2026-06-22,2026-06-22 12:15:00,2026-06-22 13:00:00,EURUSD,BUY,loss,-1.04,30.84,23.46,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 21:00:00,EURUSD,SELL,timeout,0.23,23.46,24.7,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 15:15:00,EURUSD,SELL,loss,-1.04,24.7,18.79,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 12:30:00,GBPUSD,SELL,loss,-1.05,18.79,14.26,1
2026-06-26,2026-06-26 12:15:00,2026-06-26 12:45:00,EURUSD,BUY,win,0.96,14.26,17.4,1
