symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,SELL,0.71384,0.71584,0.71184,0.71184,win,0.955,0.045,9.0,200.0,0.71428,0.71384,1.0903
EURUSD,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,SELL,1.16382,1.16582,1.16182,1.16182,win,0.96,0.04,8.0,200.0,1.16426,1.16382,1.0284
GBPUSD,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,SELL,1.34646,1.34846,1.34446,1.34446,win,0.95,0.05,10.0,200.0,1.34687,1.34646,0.5746
NZDUSD,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,SELL,0.58752,0.58952,0.58552,0.58552,win,0.93,0.07,14.0,200.0,0.5879,0.58752,1.0556
USDCAD,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 13:30:00,BUY,1.38826,1.38626,1.39026,1.39026,win,0.93,0.07,14.0,200.0,1.38826,1.38755,1.3786
USDCHF,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,BUY,0.78821,0.78621,0.79021,0.79021,win,0.935,0.065,13.0,200.0,0.78821,0.78786,0.8942
USDJPY,15,1.0,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,BUY,159.87,159.67,160.07,160.07,win,0.95,0.05,10.0,20000.0,159.87,159.832,1.2174
EURGBP,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,BUY,0.86361,0.86161,0.86561,0.86433,timeout,0.295,0.065,13.0,72.0,0.86361,0.86341,0.6731
EURJPY,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 13:15:00,SELL,184.541,184.741,184.341,184.741,loss,-1.08,0.08,16.0,-20000.0,184.634,184.541,0.6439
EURUSD,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,SELL,1.1536,1.1556,1.1516,1.15292,timeout,0.3,0.04,8.0,68.0,1.15432,1.1536,0.8129
GBPUSD,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 14:45:00,SELL,1.33577,1.33777,1.33377,1.33377,win,0.95,0.05,10.0,200.0,1.33672,1.33577,0.824
NZDUSD,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,SELL,0.58261,0.58461,0.58061,0.58075,timeout,0.86,0.07,14.0,186.0,0.58312,0.58261,0.7719
USDCAD,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 15:30:00,SELL,1.3932,1.3952,1.3912,1.3952,loss,-1.07,0.07,14.0,-200.0,1.39381,1.3932,1.0491
USDCHF,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,BUY,0.79649,0.79449,0.79849,0.79759,timeout,0.485,0.065,13.0,110.0,0.79649,0.79575,1.2482
USDJPY,15,1.0,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 14:15:00,BUY,159.977,159.777,160.177,160.177,win,0.95,0.05,10.0,20000.0,159.977,159.937,0.4403
AUDUSD,15,1.0,2026-06,2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,SELL,0.70691,0.70891,0.70491,0.70491,win,0.955,0.045,9.0,200.0,0.70758,0.70691,0.8661
AUDUSD,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 14:15:00,SELL,0.7059,0.7079,0.7039,0.7039,win,0.955,0.045,9.0,200.0,0.70614,0.7059,0.5783
EURGBP,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 21:00:00,BUY,0.86342,0.86142,0.86542,0.86266,timeout,-0.445,0.065,13.0,-76.0,0.86342,0.86317,1.0769
EURJPY,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,185.313,185.513,185.113,185.113,win,0.92,0.08,16.0,20000.0,185.375,185.313,0.9612
EURUSD,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,1.157,1.159,1.155,1.155,win,0.96,0.04,8.0,200.0,1.15746,1.157,0.924
GBPUSD,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,1.34015,1.34215,1.33815,1.33815,win,0.95,0.05,10.0,200.0,1.34076,1.34015,0.9066
NZDUSD,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,0.58398,0.58598,0.58198,0.58198,win,0.93,0.07,14.0,200.0,0.58423,0.58398,0.6567
USDCAD,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 14:00:00,BUY,1.39215,1.39015,1.39415,1.39415,win,0.93,0.07,14.0,200.0,1.39215,1.39186,0.7689
USDCHF,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,BUY,0.79556,0.79356,0.79756,0.79756,win,0.935,0.065,13.0,200.0,0.79556,0.79526,0.765
USDJPY,15,1.0,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 16:30:00,BUY,160.17,159.97,160.37,160.37,win,0.95,0.05,10.0,20000.0,160.17,160.142,0.877
AUDUSD,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,BUY,0.7008,0.6988,0.7028,0.7028,win,0.955,0.045,9.0,200.0,0.7008,0.69995,1.5699
EURGBP,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,SELL,0.86213,0.86413,0.86013,0.86284,timeout,-0.42,0.065,13.0,-71.0,0.86233,0.86213,0.7843
EURJPY,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,BUY,185.206,185.006,185.406,185.406,win,0.92,0.08,16.0,20000.0,185.206,185.144,0.7239
EURUSD,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,BUY,1.15424,1.15224,1.15624,1.15624,win,0.96,0.04,8.0,200.0,1.15424,1.15356,1.1667
GBPUSD,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,BUY,1.3387,1.3367,1.3407,1.3407,win,0.95,0.05,10.0,200.0,1.3387,1.33766,1.3788
NZDUSD,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,BUY,0.58082,0.57882,0.58282,0.58282,win,0.93,0.07,14.0,200.0,0.58082,0.58022,1.2766
USDCHF,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,SELL,0.79869,0.80069,0.79669,0.79669,win,0.935,0.065,13.0,200.0,0.79932,0.79869,1.2318
USDJPY,15,1.0,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,SELL,160.455,160.655,160.255,160.413,timeout,0.16,0.05,10.0,4200.0,160.51,160.455,1.5493
AUDUSD,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,SELL,0.69946,0.70146,0.69746,0.70146,loss,-1.045,0.045,9.0,-200.0,0.69986,0.69946,1.0707
EURJPY,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 12:15:00,SELL,185.135,185.335,184.935,184.935,win,0.92,0.08,16.0,20000.0,185.25,185.135,1.469
EURUSD,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 16:00:00,SELL,1.15324,1.15524,1.15124,1.15124,win,0.96,0.04,8.0,200.0,1.154,1.15324,1.4206
GBPUSD,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 13:15:00,SELL,1.33594,1.33794,1.33394,1.33394,win,0.95,0.05,10.0,200.0,1.33675,1.33594,1.218
NZDUSD,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,SELL,0.57835,0.58035,0.57635,0.58035,loss,-1.07,0.07,14.0,-200.0,0.57875,0.57835,1.2069
USDCAD,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 14:00:00,BUY,1.39815,1.39615,1.40015,1.40015,win,0.93,0.07,14.0,200.0,1.39815,1.39756,1.3953
USDCHF,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,BUY,0.79959,0.79759,0.80159,0.79759,loss,-1.065,0.065,13.0,-200.0,0.79959,0.79873,2.1197
USDJPY,15,1.0,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,BUY,160.537,160.337,160.737,160.337,loss,-1.05,0.05,10.0,-20000.0,160.537,160.522,0.7317
AUDUSD,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 15:15:00,SELL,0.70348,0.70548,0.70148,0.70548,loss,-1.045,0.045,9.0,-200.0,0.70387,0.70348,0.6219
EURGBP,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,BUY,0.86313,0.86113,0.86513,0.86279,timeout,-0.235,0.065,13.0,-34.0,0.86313,0.86285,1.0538
EURJPY,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 13:45:00,SELL,185.288,185.488,185.088,185.488,loss,-1.08,0.08,16.0,-20000.0,185.363,185.288,0.9934
EURUSD,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,SELL,1.15662,1.15862,1.15462,1.15668,timeout,-0.07,0.04,8.0,-6.0,1.15721,1.15662,0.8454
GBPUSD,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 15:15:00,SELL,1.34003,1.34203,1.33803,1.34203,loss,-1.05,0.05,10.0,-200.0,1.3409,1.34003,1.0473
NZDUSD,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,SELL,0.58233,0.58433,0.58033,0.58325,timeout,-0.53,0.07,14.0,-92.0,0.58272,0.58233,0.751
USDCAD,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 14:00:00,BUY,1.39891,1.39691,1.40091,1.39691,loss,-1.07,0.07,14.0,-200.0,1.39891,1.3986,0.4564
USDCHF,15,1.0,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,BUY,0.79674,0.79474,0.79874,0.79704,timeout,0.085,0.065,13.0,30.0,0.79674,0.79614,1.0853
AUDUSD,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 14:45:00,SELL,0.70657,0.70857,0.70457,0.70857,loss,-1.045,0.045,9.0,-200.0,0.70712,0.70657,1.4865
EURJPY,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,SELL,185.893,186.093,185.693,185.814,timeout,0.315,0.08,16.0,7900.0,185.98,185.893,1.3097
EURUSD,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 19:45:00,SELL,1.16053,1.16253,1.15853,1.15853,win,0.96,0.04,8.0,200.0,1.16118,1.16053,1.1942
GBPUSD,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 14:00:00,SELL,1.34195,1.34395,1.33995,1.34395,loss,-1.05,0.05,10.0,-200.0,1.3427,1.34195,1.0417
NZDUSD,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,SELL,0.5837,0.5857,0.5817,0.58188,timeout,0.84,0.07,14.0,182.0,0.58407,0.5837,1.068
USDCAD,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,SELL,1.3979,1.3999,1.3959,1.39871,timeout,-0.475,0.07,14.0,-81.0,1.39833,1.3979,0.9436
USDCHF,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,BUY,0.79358,0.79158,0.79558,0.79432,timeout,0.305,0.065,13.0,74.0,0.79358,0.79318,0.8446
USDJPY,15,1.0,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 19:45:00,SELL,160.156,160.356,159.956,160.356,loss,-1.05,0.05,10.0,-20000.0,160.191,160.156,1.0273
AUDUSD,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,0.70641,0.70841,0.70441,0.70663,timeout,-0.155,0.045,9.0,-22.0,0.70687,0.70641,1.1709
EURGBP,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,0.86456,0.86656,0.86256,0.86452,timeout,-0.045,0.065,13.0,4.0,0.8648,0.86456,0.9155
EURJPY,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:45:00,SELL,185.92,186.12,185.72,186.12,loss,-1.08,0.08,16.0,-20000.0,185.995,185.92,1.0244
EURUSD,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,SELL,1.15933,1.16133,1.15733,1.16133,loss,-1.04,0.04,8.0,-200.0,1.15991,1.15933,1.1018
GBPUSD,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:45:00,SELL,1.34071,1.34271,1.33871,1.34271,loss,-1.05,0.05,10.0,-200.0,1.34151,1.34071,1.1417
NZDUSD,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,0.58239,0.58439,0.58039,0.58278,timeout,-0.265,0.07,14.0,-39.0,0.58277,0.58239,1.1667
USDCAD,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:45:00,BUY,1.40145,1.39945,1.40345,1.39945,loss,-1.07,0.07,14.0,-200.0,1.40145,1.40063,1.9327
USDCHF,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:15:00,BUY,0.79549,0.79349,0.79749,0.79349,loss,-1.065,0.065,13.0,-200.0,0.79549,0.79509,0.9165
USDJPY,15,1.0,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,160.348,160.548,160.148,160.377,timeout,-0.195,0.05,10.0,-2900.0,160.373,160.348,0.7368
AUDUSD,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,0.70606,0.70406,0.70806,0.70406,loss,-1.045,0.045,9.0,-200.0,0.70606,0.70588,0.6253
EURJPY,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,185.853,185.653,186.053,185.653,loss,-1.08,0.08,16.0,-20000.0,185.853,185.803,0.7209
EURUSD,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,1.15938,1.15738,1.16138,1.15738,loss,-1.04,0.04,8.0,-200.0,1.15938,1.15903,0.7942
GBPUSD,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 14:45:00,BUY,1.34078,1.33878,1.34278,1.33878,loss,-1.05,0.05,10.0,-200.0,1.34078,1.34032,0.809
NZDUSD,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,0.58099,0.57899,0.58299,0.57899,loss,-1.07,0.07,14.0,-200.0,0.58099,0.58083,0.607
USDCAD,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 15:15:00,SELL,1.40084,1.40284,1.39884,1.40284,loss,-1.07,0.07,14.0,-200.0,1.4011,1.40084,0.692
USDJPY,15,1.0,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:30:00,SELL,160.294,160.494,160.094,160.494,loss,-1.05,0.05,10.0,-20000.0,160.319,160.294,0.5435
AUDUSD,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 14:45:00,BUY,0.70115,0.69915,0.70315,0.70315,win,0.955,0.045,9.0,200.0,0.70115,0.7001,1.6877
EURGBP,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 21:00:00,SELL,0.86632,0.86832,0.86432,0.86756,timeout,-0.685,0.065,13.0,-124.0,0.86721,0.86632,1.914
EURJPY,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 14:45:00,BUY,184.541,184.341,184.741,184.741,win,0.92,0.08,16.0,20000.0,184.541,184.328,1.665
EURUSD,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 21:00:00,BUY,1.14694,1.14494,1.14894,1.1456,timeout,-0.71,0.04,8.0,-134.0,1.14694,1.1453,1.7994
GBPUSD,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 16:15:00,BUY,1.32341,1.32141,1.32541,1.32141,loss,-1.05,0.05,10.0,-200.0,1.32341,1.32092,1.8732
NZDUSD,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 21:00:00,BUY,0.57676,0.57476,0.57876,0.57518,timeout,-0.86,0.07,14.0,-158.0,0.57676,0.57581,1.855
USDCAD,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 15:30:00,SELL,1.41205,1.41405,1.41005,1.41405,loss,-1.07,0.07,14.0,-200.0,1.41321,1.41205,1.833
USDCHF,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 19:15:00,SELL,0.80356,0.80556,0.80156,0.80556,loss,-1.065,0.065,13.0,-200.0,0.80492,0.80356,1.9731
USDJPY,15,1.0,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 15:30:00,SELL,160.893,161.093,160.693,161.093,loss,-1.05,0.05,10.0,-20000.0,160.939,160.893,0.5164
