starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,256.26,-43.74,-14.58,3,0,3,0.0,-3.07,-1.0234,0.0234,14.58,2026-01,US30
300.0,337.09,37.09,12.36,5,2,3,40.0,2.82,0.5636,0.0364,10.18,2026-02,US30
300.0,270.48,-29.52,-9.84,2,0,2,0.0,-2.02,-1.0094,0.0094,9.84,2026-03,US30
300.0,310.21,10.21,3.4,3,1,2,33.33,0.92,0.3081,0.0252,9.96,2026-04,US30
300.0,270.19,-29.81,-9.94,2,0,2,0.0,-2.04,-1.0198,0.0198,9.94,2026-05,US30
300.0,242.88,-57.12,-19.04,4,0,4,0.0,-4.12,-1.0288,0.0288,19.04,2026-06,US30
