starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,190.15,-109.85,-36.62,44,18,26,40.91,-8.01,-0.1821,0.0002,44.83,M30
