starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,max_drawdown_pct,skipped_guardrail,skipped_same_symbol_overlap,policy
300.0,413.2,113.2,37.73,132,40,85,30.3,12.34,45.18,268,1,dynamic_conservative
300.0,389.72,89.72,29.91,132,34,92,25.76,13.28,57.34,264,1,dynamic_aggressive
300.0,371.27,71.27,23.76,132,34,92,25.76,12.12,57.64,270,2,dynamic_score
300.0,346.34,46.34,15.45,132,34,92,25.76,10.12,57.42,270,2,dynamic_balanced
300.0,293.82,-6.18,-2.06,132,34,92,25.76,6.38,58.7,260,1,dynamic_capped
300.0,243.81,-56.19,-18.73,132,50,80,37.88,-0.44,50.17,261,1,challenge20_current
300.0,195.11,-104.89,-34.96,132,31,96,23.48,-3.45,57.5,261,1,fixed_current
300.0,190.98,-109.02,-36.34,132,41,86,31.06,-5.37,59.78,277,2,production_current
