symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
EURGBP,15,1.0,2026-06,2026-06-03,2026-06-03 23:15:00,2026-06-04 06:00:00,BUY,0.86467,0.86267,0.86667,0.86444,timeout,-0.18,0.065,13.0,-23.0,0.86467,0.86453,1.1011
EURJPY,15,1.0,2026-06,2026-06-03,2026-06-03 23:15:00,2026-06-04 04:30:00,BUY,185.615,185.415,185.815,185.415,loss,-1.08,0.08,16.0,-20000.0,185.615,185.573,0.7179
USDJPY,15,1.0,2026-06,2026-06-03,2026-06-03 23:15:00,2026-06-04 04:30:00,BUY,159.972,159.772,160.172,159.772,loss,-1.05,0.05,10.0,-20000.0,159.972,159.89,1.3031
USDCAD,15,1.0,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,BUY,1.3895,1.3875,1.3915,1.39049,timeout,0.425,0.07,14.0,99.0,1.3895,1.38897,1.5458
USDCHF,15,1.0,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,SELL,0.79121,0.79321,0.78921,0.79046,timeout,0.31,0.065,13.0,75.0,0.79159,0.79121,1.3927
EURUSD,15,1.0,2026-06,2026-06-03,2026-06-03 23:45:00,2026-06-04 06:00:00,BUY,1.16081,1.15881,1.16281,1.16118,timeout,0.145,0.04,8.0,37.0,1.16081,1.16012,2.1708
GBPUSD,15,1.0,2026-06,2026-06-03,2026-06-03 23:45:00,2026-06-04 06:00:00,BUY,1.34251,1.34051,1.34451,1.34317,timeout,0.28,0.05,10.0,66.0,1.34251,1.34171,1.9893
NZDUSD,15,1.0,2026-06,2026-06-03,2026-06-04 00:15:00,2026-06-04 06:00:00,BUY,0.58725,0.58525,0.58925,0.58708,timeout,-0.155,0.07,14.0,-17.0,0.58725,0.5865,2.2727
AUDUSD,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 01:00:00,BUY,0.71353,0.71153,0.71553,0.71153,loss,-1.045,0.045,9.0,-200.0,0.71353,0.7133,1.382
EURJPY,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,SELL,185.789,185.989,185.589,185.786,timeout,-0.065,0.08,16.0,300.0,185.809,185.789,0.4583
EURUSD,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,BUY,1.16128,1.15928,1.16328,1.16144,timeout,0.04,0.04,8.0,16.0,1.16128,1.16117,0.4242
GBPUSD,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,BUY,1.34244,1.34044,1.34444,1.34259,timeout,0.025,0.05,10.0,15.0,1.34244,1.34231,0.4333
NZDUSD,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 01:15:00,BUY,0.58722,0.58522,0.58922,0.58522,loss,-1.07,0.07,14.0,-200.0,0.58722,0.58687,2.0082
USDCAD,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,SELL,1.39059,1.39259,1.38859,1.39071,timeout,-0.13,0.07,14.0,-12.0,1.39074,1.39059,0.4234
USDCHF,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,SELL,0.78928,0.79128,0.78728,0.7889,timeout,0.125,0.065,13.0,38.0,0.78941,0.78928,0.6716
USDJPY,15,1.0,2026-06,2026-06-04,2026-06-04 23:15:00,2026-06-05 06:00:00,SELL,159.991,160.191,159.791,159.956,timeout,0.125,0.05,10.0,3500.0,160.007,159.991,0.4859
AUDUSD,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,SELL,0.70444,0.70644,0.70244,0.70644,loss,-1.045,0.045,9.0,-200.0,0.70451,0.70444,0.3712
EURUSD,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,SELL,1.15332,1.15532,1.15132,1.15496,timeout,-0.86,0.04,8.0,-164.0,1.15339,1.15332,0.2572
GBPUSD,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 04:45:00,SELL,1.33401,1.33601,1.33201,1.33601,loss,-1.05,0.05,10.0,-200.0,1.33412,1.33401,0.3508
NZDUSD,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 04:30:00,SELL,0.58073,0.58273,0.57873,0.58273,loss,-1.07,0.07,14.0,-200.0,0.58088,0.58073,0.7216
USDCAD,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,BUY,1.39521,1.39321,1.39721,1.39321,loss,-1.07,0.07,14.0,-200.0,1.39521,1.39514,0.1972
USDCHF,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,BUY,0.79775,0.79575,0.79975,0.79618,timeout,-0.85,0.065,13.0,-157.0,0.79775,0.79768,0.3151
USDJPY,15,1.0,2026-06,2026-06-08,2026-06-08 23:15:00,2026-06-09 06:00:00,BUY,160.184,159.984,160.384,160.095,timeout,-0.495,0.05,10.0,-8900.0,160.184,160.156,0.6655
AUDUSD,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,SELL,0.70179,0.70379,0.69979,0.70209,timeout,-0.195,0.045,9.0,-30.0,0.70224,0.70179,1.3433
EURGBP,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,BUY,0.86273,0.86073,0.86473,0.8627,timeout,-0.08,0.065,13.0,-3.0,0.86273,0.86267,0.3529
EURJPY,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 05:30:00,SELL,185.043,185.243,184.843,185.243,loss,-1.08,0.08,16.0,-20000.0,185.085,185.043,0.6934
EURUSD,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,SELL,1.1536,1.1556,1.1516,1.1556,loss,-1.04,0.04,8.0,-200.0,1.15389,1.1536,0.9103
GBPUSD,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 05:30:00,SELL,1.33711,1.33911,1.33511,1.33911,loss,-1.05,0.05,10.0,-200.0,1.3375,1.33711,0.7745
NZDUSD,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,SELL,0.58078,0.58278,0.57878,0.58152,timeout,-0.44,0.07,14.0,-74.0,0.58107,0.58078,0.9831
USDCAD,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,BUY,1.39537,1.39337,1.39737,1.39418,timeout,-0.665,0.07,14.0,-119.0,1.39537,1.39508,1.0331
USDCHF,15,1.0,2026-06,2026-06-09,2026-06-09 23:15:00,2026-06-10 06:00:00,BUY,0.79897,0.79697,0.80097,0.79797,timeout,-0.565,0.065,13.0,-100.0,0.79897,0.79874,1.0158
EURGBP,15,1.0,2026-06,2026-06-10,2026-06-10 23:15:00,2026-06-11 06:00:00,BUY,0.8633,0.8613,0.8653,0.86284,timeout,-0.295,0.065,13.0,-46.0,0.8633,0.86316,0.9751
EURUSD,15,1.0,2026-06,2026-06-10,2026-06-10 23:15:00,2026-06-11 01:00:00,BUY,1.15302,1.15102,1.15502,1.15502,win,0.96,0.04,8.0,200.0,1.15302,1.15253,1.1993
NZDUSD,15,1.0,2026-06,2026-06-10,2026-06-10 23:15:00,2026-06-11 06:00:00,BUY,0.57894,0.57694,0.58094,0.57935,timeout,0.135,0.07,14.0,41.0,0.57894,0.57857,0.89
USDJPY,15,1.0,2026-06,2026-06-10,2026-06-10 23:15:00,2026-06-11 06:00:00,SELL,160.54,160.74,160.34,160.54,timeout,-0.05,0.05,10.0,0.0,160.557,160.54,0.3186
AUDUSD,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 02:30:00,SELL,0.70489,0.70689,0.70289,0.70289,win,0.955,0.045,9.0,200.0,0.70523,0.70489,0.6781
EURGBP,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 06:00:00,BUY,0.86294,0.86094,0.86494,0.86252,timeout,-0.275,0.065,13.0,-42.0,0.86294,0.86285,0.3652
EURJPY,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 06:00:00,SELL,185.309,185.509,185.109,185.401,timeout,-0.54,0.08,16.0,-9200.0,185.376,185.309,0.7929
EURUSD,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 05:45:00,SELL,1.15813,1.16013,1.15613,1.15613,win,0.96,0.04,8.0,200.0,1.15861,1.15813,1.0718
GBPUSD,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 01:15:00,SELL,1.34199,1.34399,1.33999,1.33999,win,0.95,0.05,10.0,200.0,1.3426,1.34199,0.9672
NZDUSD,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 01:15:00,SELL,0.58357,0.58557,0.58157,0.58157,win,0.93,0.07,14.0,200.0,0.58394,0.58357,0.9384
USDCAD,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 05:45:00,BUY,1.39637,1.39437,1.39837,1.39837,win,0.93,0.07,14.0,200.0,1.39637,1.39611,0.5329
USDCHF,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 05:45:00,BUY,0.79454,0.79254,0.79654,0.79654,win,0.935,0.065,13.0,200.0,0.79454,0.79416,1.0076
USDJPY,15,1.0,2026-06,2026-06-11,2026-06-11 23:15:00,2026-06-12 01:45:00,BUY,160.018,159.818,160.218,160.218,win,0.95,0.05,10.0,20000.0,160.018,159.968,0.6071
EURGBP,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 06:00:00,BUY,0.86402,0.86202,0.86602,0.86423,timeout,0.04,0.065,13.0,21.0,0.86402,0.86397,0.2662
EURJPY,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 01:30:00,SELL,185.778,185.978,185.578,185.578,win,0.92,0.08,16.0,20000.0,185.806,185.778,0.4612
EURUSD,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 06:00:00,BUY,1.15908,1.15708,1.16108,1.15768,timeout,-0.74,0.04,8.0,-140.0,1.15908,1.15881,0.7667
GBPUSD,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 04:15:00,BUY,1.34142,1.33942,1.34342,1.33942,loss,-1.05,0.05,10.0,-200.0,1.34142,1.3411,0.6892
NZDUSD,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 03:15:00,BUY,0.58268,0.58068,0.58468,0.58068,loss,-1.07,0.07,14.0,-200.0,0.58268,0.58237,1.3822
USDCAD,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 04:15:00,SELL,1.39918,1.40118,1.39718,1.40118,loss,-1.07,0.07,14.0,-200.0,1.39928,1.39918,0.3004
USDCHF,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 06:00:00,SELL,0.79449,0.79649,0.79249,0.7957,timeout,-0.67,0.065,13.0,-121.0,0.79464,0.79449,0.5556
USDJPY,15,1.0,2026-06,2026-06-15,2026-06-15 23:15:00,2026-06-16 03:00:00,SELL,160.282,160.482,160.082,160.082,win,0.95,0.05,10.0,20000.0,160.323,160.282,0.8223
AUDUSD,15,1.0,2026-06,2026-06-15,2026-06-15 23:30:00,2026-06-16 04:15:00,BUY,0.70719,0.70519,0.70919,0.70519,loss,-1.045,0.045,9.0,-200.0,0.70719,0.70692,1.4211
AUDUSD,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,BUY,0.70691,0.70491,0.70891,0.70577,timeout,-0.615,0.045,9.0,-114.0,0.70691,0.70675,0.8327
EURGBP,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,SELL,0.8647,0.8667,0.8627,0.86507,timeout,-0.25,0.065,13.0,-37.0,0.86477,0.8647,0.4601
EURJPY,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 04:45:00,BUY,186.29,186.09,186.49,186.09,loss,-1.08,0.08,16.0,-20000.0,186.29,186.259,0.6739
EURUSD,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,BUY,1.1614,1.1594,1.1634,1.16114,timeout,-0.17,0.04,8.0,-26.0,1.1614,1.16115,1.0145
GBPUSD,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,BUY,1.343,1.341,1.345,1.34211,timeout,-0.495,0.05,10.0,-89.0,1.343,1.34271,1.0201
NZDUSD,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,BUY,0.58323,0.58123,0.58523,0.5819,timeout,-0.735,0.07,14.0,-133.0,0.58323,0.58306,0.6296
USDCHF,15,1.0,2026-06,2026-06-16,2026-06-16 23:15:00,2026-06-17 06:00:00,SELL,0.79282,0.79482,0.79082,0.79156,timeout,0.565,0.065,13.0,126.0,0.79292,0.79282,0.6452
USDJPY,15,1.0,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,BUY,160.424,160.224,160.624,160.281,timeout,-0.765,0.05,10.0,-14300.0,160.424,160.391,0.632
AUDUSD,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 02:45:00,BUY,0.70183,0.69983,0.70383,0.70383,win,0.955,0.045,9.0,200.0,0.70183,0.70141,1.0519
EURGBP,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 06:00:00,SELL,0.86516,0.86716,0.86316,0.86514,timeout,-0.055,0.065,13.0,2.0,0.86522,0.86516,0.24
EURJPY,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 00:00:00,SELL,184.741,184.941,184.541,184.941,loss,-1.08,0.08,16.0,-20000.0,184.783,184.741,0.3856
EURUSD,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 06:00:00,BUY,1.15074,1.14874,1.15274,1.15222,timeout,0.7,0.04,8.0,148.0,1.15074,1.15042,0.5144
GBPUSD,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 06:00:00,BUY,1.32998,1.32798,1.33198,1.33172,timeout,0.82,0.05,10.0,174.0,1.32998,1.32953,0.5325
NZDUSD,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 03:15:00,BUY,0.57757,0.57557,0.57957,0.57957,win,0.93,0.07,14.0,200.0,0.57757,0.57736,0.4892
USDCAD,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 06:00:00,BUY,1.40979,1.40779,1.41179,1.41054,timeout,0.305,0.07,14.0,75.0,1.40979,1.40958,0.3259
USDCHF,15,1.0,2026-06,2026-06-17,2026-06-17 23:15:00,2026-06-18 06:00:00,SELL,0.79936,0.80136,0.79736,0.79865,timeout,0.29,0.065,13.0,71.0,0.79967,0.79936,0.7174
USDJPY,15,1.0,2026-06,2026-06-17,2026-06-17 23:45:00,2026-06-18 06:00:00,BUY,160.606,160.406,160.806,160.606,timeout,-0.05,0.05,10.0,0.0,160.606,160.537,0.8422
AUDUSD,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 03:45:00,SELL,0.70163,0.70363,0.69963,0.69963,win,0.955,0.045,9.0,200.0,0.70176,0.70163,0.4764
EURJPY,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 00:30:00,BUY,184.899,184.699,185.099,184.699,loss,-1.08,0.08,16.0,-20000.0,184.899,184.837,0.4355
EURUSD,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 04:00:00,SELL,1.146,1.148,1.144,1.144,win,0.96,0.04,8.0,200.0,1.14629,1.146,0.7575
GBPUSD,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 04:30:00,SELL,1.32027,1.32227,1.31827,1.31827,win,0.95,0.05,10.0,200.0,1.3206,1.32027,0.723
NZDUSD,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 03:30:00,SELL,0.57579,0.57779,0.57379,0.57379,win,0.93,0.07,14.0,200.0,0.57594,0.57579,0.5036
USDCAD,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 04:00:00,BUY,1.41338,1.41138,1.41538,1.41538,win,0.93,0.07,14.0,200.0,1.41338,1.41332,0.16
USDCHF,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 03:15:00,BUY,0.80434,0.80234,0.80634,0.80634,win,0.935,0.065,13.0,200.0,0.80434,0.80419,0.4575
USDJPY,15,1.0,2026-06,2026-06-18,2026-06-18 23:15:00,2026-06-19 00:30:00,BUY,161.33,161.13,161.53,161.13,loss,-1.05,0.05,10.0,-20000.0,161.33,161.246,0.5886
EURGBP,15,1.0,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 06:00:00,SELL,0.86786,0.86986,0.86586,0.86626,timeout,0.735,0.065,13.0,160.0,0.868,0.86786,0.5868
AUDUSD,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 02:45:00,SELL,0.69966,0.70166,0.69766,0.69766,win,0.955,0.045,9.0,200.0,0.69994,0.69966,1.6266
EURJPY,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 06:00:00,SELL,184.619,184.819,184.419,184.707,timeout,-0.52,0.08,16.0,-8800.0,184.644,184.619,0.3955
EURUSD,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 06:00:00,SELL,1.14268,1.14468,1.14068,1.14254,timeout,0.03,0.04,8.0,14.0,1.14291,1.14268,0.8407
GBPUSD,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 06:00:00,SELL,1.32477,1.32677,1.32277,1.32395,timeout,0.36,0.05,10.0,82.0,1.32494,1.32477,0.514
NZDUSD,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 04:45:00,SELL,0.57118,0.57318,0.56918,0.56918,win,0.93,0.07,14.0,200.0,0.57138,0.57118,0.8408
USDCAD,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 05:45:00,BUY,1.41558,1.41358,1.41758,1.41758,win,0.93,0.07,14.0,200.0,1.41558,1.41502,1.686
USDCHF,15,1.0,2026-06,2026-06-22,2026-06-22 23:15:00,2026-06-23 06:00:00,BUY,0.80872,0.80672,0.81072,0.80893,timeout,0.04,0.065,13.0,21.0,0.80872,0.80857,0.5691
EURGBP,15,1.0,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,SELL,0.86245,0.86445,0.86045,0.8629,timeout,-0.29,0.065,13.0,-45.0,0.86253,0.86245,0.6292
EURGBP,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,BUY,0.86218,0.86018,0.86418,0.86109,timeout,-0.61,0.065,13.0,-109.0,0.86218,0.86209,0.63
EURJPY,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 02:45:00,BUY,183.876,183.676,184.076,183.676,loss,-1.08,0.08,16.0,-20000.0,183.876,183.848,0.5206
EURUSD,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,SELL,1.13805,1.14005,1.13605,1.13734,timeout,0.315,0.04,8.0,71.0,1.13822,1.13805,0.7907
GBPUSD,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,SELL,1.31992,1.32192,1.31792,1.3207,timeout,-0.44,0.05,10.0,-78.0,1.32013,1.31992,0.7861
NZDUSD,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,SELL,0.56645,0.56845,0.56445,0.56597,timeout,0.17,0.07,14.0,48.0,0.56678,0.56645,1.7701
USDCAD,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,BUY,1.42112,1.41912,1.42312,1.42155,timeout,0.145,0.07,14.0,43.0,1.42112,1.42093,0.7248
USDCHF,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,BUY,0.80945,0.80745,0.81145,0.81054,timeout,0.48,0.065,13.0,109.0,0.80945,0.8093,0.7955
USDJPY,15,1.0,2026-06,2026-06-23,2026-06-23 23:15:00,2026-06-24 06:00:00,BUY,161.558,161.358,161.758,161.63,timeout,0.31,0.05,10.0,7200.0,161.558,161.531,0.5081
AUDUSD,15,1.0,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,0.69123,0.69323,0.68923,0.69153,timeout,-0.195,0.045,9.0,-30.0,0.69146,0.69123,1.3644
AUDUSD,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,BUY,0.68964,0.68764,0.69164,0.68949,timeout,-0.12,0.045,9.0,-15.0,0.68964,0.68949,0.5932
EURGBP,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,BUY,0.8625,0.8605,0.8645,0.86221,timeout,-0.21,0.065,13.0,-29.0,0.8625,0.86241,0.5101
EURJPY,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 03:45:00,BUY,183.686,183.486,183.886,183.886,win,0.92,0.08,16.0,20000.0,183.686,183.668,0.2775
EURUSD,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,BUY,1.13549,1.13349,1.13749,1.13637,timeout,0.4,0.04,8.0,88.0,1.13549,1.13535,0.47
GBPUSD,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,BUY,1.31653,1.31453,1.31853,1.31782,timeout,0.595,0.05,10.0,129.0,1.31653,1.31633,0.4636
NZDUSD,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,BUY,0.56456,0.56256,0.56656,0.56424,timeout,-0.23,0.07,14.0,-32.0,0.56456,0.56439,0.4685
USDCAD,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,SELL,1.42341,1.42541,1.42141,1.42379,timeout,-0.26,0.07,14.0,-38.0,1.4235,1.42341,0.2972
USDCHF,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 06:00:00,SELL,0.81234,0.81434,0.81034,0.81167,timeout,0.27,0.065,13.0,67.0,0.81244,0.81234,0.4861
USDJPY,15,1.0,2026-06,2026-06-24,2026-06-24 23:15:00,2026-06-25 01:15:00,SELL,161.758,161.958,161.558,161.558,win,0.95,0.05,10.0,20000.0,161.78,161.758,0.4381
