case,label,paths,block_days,probability_profit_pct,probability_loss_pct,probability_10pct_dd_pct,probability_20pct_dd_pct,probability_ruin_pct,return_p05_pct,return_p50_pct,return_p95_pct,max_dd_p50_pct,max_dd_p95_pct
manage-current-dynamic5020,Current: 3R + dynamic 50/20,10000,5,92.51,7.489999999999999,7.6,0.02,0.0,-2.0473733525808626,16.202244120744346,38.89750239421521,5.628275273925935,10.964168156477307
manage-native,3R + native exit,10000,5,93.69,6.3100000000000005,11.08,0.06999999999999999,0.0,-1.1435334011189935,18.306302500762982,44.3353808126107,6.157652102091543,11.807336111745617
rr-400,4R + native exit,10000,5,94.22,5.779999999999999,19.25,0.24,0.0,-1.0563782704689353,23.67531072233585,58.402108183049144,7.119383807611236,13.670104838327271
combo-rr4-dynamic5020,4R + dynamic 50/20,10000,5,94.45,5.55,12.08,0.1,0.0,-0.5658529135423732,21.42315425880784,53.28607927098905,6.2441859820458845,12.053168159344208
session-asia,"3R + dynamic, Asia only",10000,5,80.21000000000001,19.79,0.5,0.0,0.0,-4.000743564190733,4.900339060658276,16.66731224741125,3.166941888850411,7.120356439776067
combo-rr4-dynamic5020-safe,"4R + dynamic 50/20, safe filter",10000,5,91.7,8.3,4.17,0.02,0.0,-2.1795179131813236,13.964568804729238,36.08098793334602,4.903575415559296,9.62419737432597
