time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2026-05-25T04:55:00+00:00,10099.99,0.0,USDSGD,0.3333
2026-05-25T18:30:00+00:00,10554.49,0.0,USDSGD,1.5
2026-05-26T01:15:00+00:00,10932.68,0.0,USDSGD,1.1944
2026-05-26T15:30:00+00:00,10604.7,3.0,EURJPY,-1.0
2026-05-26T17:10:00+00:00,10838.82,0.86,USDSGD,0.7359
2026-05-27T05:55:00+00:00,10947.19,0.0,USDSGD,0.3333
2026-05-27T13:15:00+00:00,11330.36,0.0,USDSGD,1.1667
2026-05-27T14:15:00+00:00,11443.65,0.0,EURJPY,0.3333
2026-05-28T01:05:00+00:00,11958.61,0.0,USDSGD,1.5
2026-05-28T10:30:00+00:00,12078.19,0.0,USDSGD,0.3333
2026-05-28T14:25:00+00:00,12802.88,0.0,EURJPY,2.0
2026-05-29T00:55:00+00:00,13379.01,0.0,USDSGD,1.5
2026-05-29T03:20:00+00:00,12977.64,3.0,USDSGD,-1.0
2026-05-29T13:05:00+00:00,13596.98,0.0,EURJPY,1.5908
2026-06-01T13:05:00+00:00,14140.85,0.0,EURJPY,1.3333
2026-06-01T13:45:00+00:00,13716.62,3.0,USDSGD,-1.0
2026-06-01T18:05:00+00:00,14333.87,0.0,USDSGD,1.5
2026-06-02T01:15:00+00:00,14477.2,0.0,USDSGD,0.3333
2026-06-02T10:20:00+00:00,15128.67,0.0,USDSGD,1.5
2026-06-03T00:50:00+00:00,14674.81,3.0,USDSGD,-1.0
2026-06-03T04:25:00+00:00,14234.57,5.91,USDSGD,-1.0
2026-06-04T08:45:00+00:00,13807.53,8.73,USDSGD,-1.0
2026-06-04T15:30:00+00:00,14265.08,5.71,EURJPY,1.1046
2026-06-04T16:00:00+00:00,14764.38,2.41,USDSGD,1.1667
2026-06-05T03:30:00+00:00,15428.77,0.0,USDSGD,1.5
2026-06-05T07:15:00+00:00,15968.79,0.0,USDSGD,1.1667
2026-06-05T13:05:00+00:00,15489.73,3.0,EURJPY,-1.0
2026-06-08T01:15:00+00:00,15468.08,3.14,USDSGD,-0.0466
2026-06-08T11:50:00+00:00,15004.03,6.04,USDSGD,-1.0
2026-06-08T15:40:00+00:00,14553.91,8.86,EURJPY,-1.0
2026-06-09T01:05:00+00:00,14699.44,7.95,USDSGD,0.3333
2026-06-09T06:25:00+00:00,14258.45,10.71,USDSGD,-1.0
2026-06-09T14:45:00+00:00,13830.7,13.39,EURJPY,-1.0
2026-06-10T01:05:00+00:00,14453.08,9.49,USDSGD,1.5
2026-06-10T06:05:00+00:00,14597.6,8.59,USDSGD,0.3333
2026-06-10T15:35:00+00:00,14743.56,7.67,EURJPY,0.3333
2026-06-11T10:30:00+00:00,14301.25,10.44,USDSGD,-1.0
2026-06-11T12:50:00+00:00,13872.22,13.13,USDSGD,-1.0
2026-06-11T15:15:00+00:00,14010.92,12.26,EURJPY,0.3333
2026-06-12T00:20:00+00:00,13590.6,14.89,USDSGD,-1.0
2026-06-12T05:10:00+00:00,13182.88,17.45,USDSGD,-1.0
2026-06-15T02:05:00+00:00,13076.45,18.11,USDSGD,-0.2691
2026-06-15T13:05:00+00:00,12684.16,20.57,EURJPY,-1.0
2026-06-15T14:30:00+00:00,12303.63,22.95,USDSGD,-1.0
2026-06-15T15:15:00+00:00,12740.25,20.22,EURJPY,1.1829
2026-06-16T01:20:00+00:00,12867.64,19.42,USDSGD,0.3333
2026-06-16T13:10:00+00:00,12481.61,21.84,USDSGD,-1.0
2026-06-16T14:20:00+00:00,12606.42,21.06,EURJPY,0.3333
2026-06-17T01:05:00+00:00,12909.58,19.16,USDSGD,0.8016
2026-06-17T12:50:00+00:00,13490.51,15.52,USDSGD,1.5
2026-06-18T01:15:00+00:00,13566.8,15.04,USDSGD,0.1885
2026-06-18T13:10:00+00:00,13159.79,17.59,EURJPY,-1.0
2026-06-18T15:20:00+00:00,13291.38,16.77,USDSGD,0.3333
2026-06-19T01:15:00+00:00,13756.59,13.85,USDSGD,1.1667
2026-06-19T10:25:00+00:00,13343.89,16.44,USDSGD,-1.0
2026-06-19T14:40:00+00:00,12943.57,18.94,EURJPY,-1.0
2026-06-22T00:40:00+00:00,13526.04,15.3,USDSGD,1.5
2026-06-22T08:15:00+00:00,13120.25,17.84,USDSGD,-1.0
2026-06-22T13:25:00+00:00,13907.47,12.91,EURJPY,2.0
2026-06-24T04:45:00+00:00,13490.25,15.52,USDSGD,-1.0
2026-06-24T10:30:00+00:00,13085.54,18.06,USDSGD,-1.0
2026-06-24T13:05:00+00:00,13216.38,17.24,EURJPY,0.3333
2026-06-25T04:00:00+00:00,13811.12,13.51,USDSGD,1.5
2026-06-25T04:45:00+00:00,14127.5,11.53,USDSGD,0.7636
2026-06-26T00:15:00+00:00,13703.68,14.18,USDSGD,-1.0
2026-06-26T04:55:00+00:00,14183.32,11.18,USDSGD,1.1667
2026-06-26T13:25:00+00:00,13757.82,13.85,EURJPY,-1.0
2026-06-29T00:40:00+00:00,14376.92,9.97,USDSGD,1.5
2026-06-29T03:40:00+00:00,15023.88,5.92,USDSGD,1.5
2026-06-29T14:05:00+00:00,15925.32,0.27,EURJPY,2.0
2026-06-30T01:55:00+00:00,15447.56,3.26,USDSGD,-1.0
2026-06-30T09:20:00+00:00,14984.13,6.17,USDSGD,-1.0
2026-06-30T14:40:00+00:00,15133.96,5.23,EURJPY,0.3333
2026-06-30T17:00:00+00:00,14679.94,8.07,EURJPY,-1.0
2026-07-01T00:40:00+00:00,15340.54,3.93,USDSGD,1.5
2026-07-01T07:35:00+00:00,14880.32,6.82,USDSGD,-1.0
2026-07-02T01:05:00+00:00,14590.91,8.63,USDSGD,-0.6483
2026-07-02T12:30:00+00:00,14736.81,7.71,USDSGD,0.3333
2026-07-02T14:55:00+00:00,14294.7,10.48,EURJPY,-1.0
2026-07-03T04:00:00+00:00,14795.03,7.35,USDSGD,1.1667
2026-07-03T13:35:00+00:00,14351.18,10.13,USDSGD,-1.0
2026-07-06T01:05:00+00:00,14996.98,6.09,USDSGD,1.5
2026-07-06T10:45:00+00:00,15519.01,2.82,USDSGD,1.1603
2026-07-06T13:35:00+00:00,15703.15,1.66,EURJPY,0.3955
2026-07-07T01:20:00+00:00,15860.16,0.68,USDSGD,0.3333
2026-07-07T10:10:00+00:00,15384.36,3.66,USDSGD,-1.0
2026-07-07T14:55:00+00:00,15999.72,0.0,EURJPY,1.3333
2026-07-08T00:50:00+00:00,16719.7,0.0,USDSGD,1.5
2026-07-08T05:00:00+00:00,17304.91,0.0,USDSGD,1.1667
2026-07-08T16:30:00+00:00,18047.91,0.0,EURJPY,1.4312
2026-07-09T01:05:00+00:00,18113.91,0.0,USDSGD,0.1219
2026-07-09T15:05:00+00:00,18929.04,0.0,USDSGD,1.5
2026-07-09T15:50:00+00:00,18361.17,3.0,EURJPY,-1.0
2026-07-10T00:50:00+00:00,17810.33,5.91,USDSGD,-1.0
2026-07-10T03:45:00+00:00,18611.8,1.68,USDSGD,1.5
2026-07-13T02:50:00+00:00,18053.45,4.63,USDSGD,-1.0
2026-07-13T04:40:00+00:00,17511.84,7.49,USDSGD,-1.0
2026-07-13T14:10:00+00:00,18562.55,1.94,EURJPY,2.0
2026-07-14T01:05:00+00:00,18748.16,0.96,USDSGD,0.3333
2026-07-14T06:40:00+00:00,19591.83,0.0,USDSGD,1.5
2026-07-14T14:25:00+00:00,20767.34,0.0,EURJPY,2.0
2026-07-15T06:40:00+00:00,20144.32,3.0,USDSGD,-1.0
2026-07-15T11:30:00+00:00,19539.99,5.91,USDSGD,-1.0
2026-07-15T14:05:00+00:00,18953.79,8.73,EURJPY,-1.0
2026-07-16T01:15:00+00:00,19617.19,5.54,USDSGD,1.1667
2026-07-16T11:10:00+00:00,20499.96,1.29,USDSGD,1.5
2026-07-17T07:30:00+00:00,19884.96,4.25,USDSGD,-1.0
2026-07-17T13:20:00+00:00,20083.79,3.29,USDSGD,0.3333
2026-07-17T15:30:00+00:00,19481.28,6.19,EURJPY,-1.0
2026-07-20T01:05:00+00:00,20357.94,1.97,USDSGD,1.5
2026-07-20T03:20:00+00:00,21274.04,0.0,USDSGD,1.5
