time,balance,drawdown_pct,symbol,r_multiple
,300.0,0.0,START,0.0
2026-05-15T02:10:00+00:00,288.0,4.0,GBPCHF,-1.0
2026-05-15T02:20:00+00:00,296.15,1.28,AUDCAD,0.7075
2026-05-15T02:31:00+00:00,317.87,0.0,AUDUSD,1.8333
2026-05-15T03:39:00+00:00,305.15,4.0,AUDUSD,-1.0
2026-05-15T06:08:00+00:00,319.39,0.0,AUDUSD,1.1667
2026-05-15T09:25:00+00:00,306.62,4.0,XAUUSD,-1.0
2026-05-15T13:45:00+00:00,313.33,1.9,XAUUSD,0.547
2026-05-15T13:50:00+00:00,329.65,0.0,GBPCHF,1.3025
2026-05-15T16:18:00+00:00,356.02,0.0,XAGUSD,2.0
2026-05-17T21:38:00+00:00,341.78,4.0,AUDCAD,-1.0
2026-05-17T21:45:00+00:00,328.11,7.84,AUDUSD,-1.0
2026-05-17T23:08:00+00:00,352.17,1.08,AUDUSD,1.8333
2026-05-18T00:21:00+00:00,338.09,5.04,AUDCAD,-1.0
2026-05-18T01:25:00+00:00,339.27,4.71,AUDUSD,0.0875
2026-05-18T03:35:00+00:00,325.7,8.52,XAUUSD,-1.0
2026-05-18T03:43:00+00:00,330.04,7.3,AUDUSD,0.3333
2026-05-18T04:35:00+00:00,356.44,0.0,GBPCHF,2.0
2026-05-18T05:24:00+00:00,373.08,0.0,AUDUSD,1.1667
2026-05-18T07:45:00+00:00,358.15,4.0,GBPCHF,-1.0
2026-05-18T11:35:00+00:00,374.87,0.0,XAUUSD,1.1667
2026-05-18T13:01:00+00:00,404.86,0.0,XAGUSD,2.0
2026-05-18T13:07:00+00:00,388.66,4.0,XAGUSD,-1.0
2026-05-18T14:05:00+00:00,406.8,0.0,XAUUSD,1.1667
2026-05-18T14:21:00+00:00,390.53,4.0,XAGUSD,-1.0
2026-05-19T00:04:00+00:00,419.17,0.0,AUDUSD,1.8333
2026-05-19T00:25:00+00:00,444.32,0.0,XAUUSD,1.5
2026-05-19T01:12:00+00:00,426.55,4.0,AUDCAD,-1.0
2026-05-19T02:20:00+00:00,415.86,6.4,AUDUSD,-0.6261
2026-05-19T04:35:00+00:00,449.13,0.0,GBPCHF,2.0
2026-05-19T05:10:00+00:00,431.17,4.0,AUDUSD,-1.0
2026-05-19T09:55:00+00:00,413.92,7.84,XAUUSD,-1.0
2026-05-19T13:42:00+00:00,436.0,2.92,XAGUSD,1.3333
2026-05-19T15:44:00+00:00,418.56,6.81,XAGUSD,-1.0
2026-05-19T19:30:00+00:00,424.14,5.57,GBPCHF,0.3333
2026-05-19T23:00:00+00:00,429.79,4.31,XAUUSD,0.3333
2026-05-20T00:25:00+00:00,435.52,3.03,XAUUSD,0.3333
