server_time,london_time,event,detail,range_high,range_low,sweep_confirmed,bias,entry,stop,target,lots
2026.03.16 12:00:00,2026.03.16 12:00:00,sweep,H1 upside wick reclaim,5003.436,4984.903,2026.03.16 12:00:00,-1,0.0,5022.834,4984.903,0.0
2026.03.16 12:28:37,2026.03.16 12:28:37,invalid,setup invalidated before fill,5003.436,4984.903,2026.03.16 12:00:00,-1,0.0,0.0,0.0,0.0
2026.03.17 09:00:00,2026.03.17 09:00:00,range,closed London opening H1,5029.638,5018.349,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.18 09:00:00,2026.03.18 09:00:00,range,closed London opening H1,4996.761,4977.229,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.19 09:00:00,2026.03.19 09:00:00,range,closed London opening H1,4740.424,4686.926,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.20 09:00:00,2026.03.20 09:00:00,range,closed London opening H1,4734.869,4684.849,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.23 09:00:00,2026.03.23 09:00:00,range,closed London opening H1,4270.749,4203.024,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.23 10:00:00,2026.03.23 10:00:00,sweep,H1 upside wick reclaim,4270.749,4203.024,2026.03.23 10:00:00,-1,0.0,4308.463,4203.024,0.0
2026.03.23 11:05:14,2026.03.23 11:05:14,invalid,setup invalidated before fill,4270.749,4203.024,2026.03.23 10:00:00,-1,0.0,0.0,0.0,0.0
2026.03.24 09:00:00,2026.03.24 09:00:00,range,closed London opening H1,4421.037,4391.224,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.24 16:00:00,2026.03.24 16:00:00,sweep,H1 upside wick reclaim,4421.037,4391.224,2026.03.24 16:00:00,-1,0.0,4431.001,4391.224,0.0
2026.03.25 09:00:00,2026.03.25 09:00:00,range,closed London opening H1,4567.899,4535.768,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.25 10:00:00,2026.03.25 10:00:00,sweep,H1 downside wick reclaim,4567.899,4535.768,2026.03.25 10:00:00,1,0.0,4527.64,4567.899,0.0
2026.03.25 11:05:30,2026.03.25 11:05:30,invalid,setup invalidated before fill,4567.899,4535.768,2026.03.25 10:00:00,1,0.0,0.0,0.0,0.0
2026.03.26 09:00:00,2026.03.26 09:00:00,range,closed London opening H1,4459.33,4412.495,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.26 14:00:00,2026.03.26 14:00:00,sweep,H1 upside wick reclaim,4459.33,4412.495,2026.03.26 14:00:00,-1,0.0,4460.723,4412.495,0.0
2026.03.26 14:22:29,2026.03.26 14:22:29,invalid,setup invalidated before fill,4459.33,4412.495,2026.03.26 14:00:00,-1,0.0,0.0,0.0,0.0
2026.03.27 09:00:00,2026.03.27 09:00:00,range,closed London opening H1,4450.961,4423.812,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.27 10:00:00,2026.03.27 10:00:00,sweep,H1 downside wick reclaim,4450.961,4423.812,2026.03.27 10:00:00,1,0.0,4420.959,4450.961,0.0
2026.03.27 10:41:13,2026.03.27 10:41:13,invalid,setup invalidated before fill,4450.961,4423.812,2026.03.27 10:00:00,1,0.0,0.0,0.0,0.0
2026.03.30 08:00:00,2026.03.30 09:00:00,range,closed London opening H1,4535.007,4515.871,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.30 11:00:00,2026.03.30 12:00:00,sweep,H1 upside wick reclaim,4535.007,4515.871,2026.03.30 11:00:00,-1,0.0,4540.153,4515.871,0.0
2026.03.30 11:14:04,2026.03.30 12:14:04,invalid,setup invalidated before fill,4535.007,4515.871,2026.03.30 11:00:00,-1,0.0,0.0,0.0,0.0
2026.03.31 08:00:00,2026.03.31 09:00:00,range,closed London opening H1,4565.891,4543.318,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.03.31 11:00:00,2026.03.31 12:00:00,sweep,H1 downside wick reclaim,4565.891,4543.318,2026.03.31 11:00:00,1,0.0,4529.464,4565.891,0.0
2026.03.31 11:17:05,2026.03.31 12:17:05,invalid,setup invalidated before fill,4565.891,4543.318,2026.03.31 11:00:00,1,0.0,0.0,0.0,0.0
2026.04.01 08:00:00,2026.04.01 09:00:00,range,closed London opening H1,4747.816,4709.768,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.01 14:00:00,2026.04.01 15:00:00,sweep,H1 upside wick reclaim,4747.816,4709.768,2026.04.01 14:00:00,-1,0.0,4749.579,4709.768,0.0
2026.04.01 14:21:39,2026.04.01 15:21:39,invalid,setup invalidated before fill,4747.816,4709.768,2026.04.01 14:00:00,-1,0.0,0.0,0.0,0.0
2026.04.02 08:00:00,2026.04.02 09:00:00,range,closed London opening H1,4651.326,4597.152,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.02 12:00:00,2026.04.02 13:00:00,sweep,H1 downside wick reclaim,4651.326,4597.152,2026.04.02 12:00:00,1,0.0,4592.715,4651.326,0.0
2026.04.02 12:45:00,2026.04.02 13:45:00,fvg,first confirmed PERIOD_M15 gap; nearest edge retest,4651.326,4597.152,2026.04.02 12:00:00,1,4615.794,4612.844,4651.326,0.0
2026.04.02 12:45:00,2026.04.02 13:45:00,limit,first FVG edge,4651.326,4597.152,2026.04.02 12:00:00,1,4615.794,4612.844,4651.326,0.34
2026.04.02 12:47:37,2026.04.02 13:47:37,fill,2,4651.326,4597.152,2026.04.02 12:00:00,1,4615.757,4612.844,4651.326,0.34
2026.04.02 12:56:40,2026.04.02 13:56:40,exit,4,4651.326,4597.152,2026.04.02 12:00:00,1,4612.829,0.0,0.0,0.34
2026.04.06 08:00:00,2026.04.06 09:00:00,range,closed London opening H1,4688.758,4645.054,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.06 15:00:00,2026.04.06 16:00:00,sweep,H1 upside wick reclaim,4688.758,4645.054,2026.04.06 15:00:00,-1,0.0,4697.757,4645.054,0.0
2026.04.07 08:00:00,2026.04.07 09:00:00,range,closed London opening H1,4657.241,4636.748,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.08 08:00:00,2026.04.08 09:00:00,range,closed London opening H1,4821.278,4805.412,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.09 08:00:00,2026.04.09 09:00:00,range,closed London opening H1,4731.432,4705.851,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.09 09:00:00,2026.04.09 10:00:00,sweep,H1 upside wick reclaim,4731.432,4705.851,2026.04.09 09:00:00,-1,0.0,4733.326,4705.851,0.0
2026.04.09 09:28:14,2026.04.09 10:28:14,invalid,setup invalidated before fill,4731.432,4705.851,2026.04.09 09:00:00,-1,0.0,0.0,0.0,0.0
2026.04.10 08:00:00,2026.04.10 09:00:00,range,closed London opening H1,4757.505,4741.329,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.10 11:00:00,2026.04.10 12:00:00,sweep,H1 upside wick reclaim,4757.505,4741.329,2026.04.10 11:00:00,-1,0.0,4760.764,4741.329,0.0
2026.04.10 11:23:38,2026.04.10 12:23:38,invalid,setup invalidated before fill,4757.505,4741.329,2026.04.10 11:00:00,-1,0.0,0.0,0.0,0.0
2026.04.13 08:00:00,2026.04.13 09:00:00,range,closed London opening H1,4740.099,4725.1,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.14 08:00:00,2026.04.14 09:00:00,range,closed London opening H1,4796.532,4768.107,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.14 11:00:00,2026.04.14 12:00:00,sweep,H1 downside wick reclaim,4796.532,4768.107,2026.04.14 11:00:00,1,0.0,4751.952,4796.532,0.0
2026.04.14 13:30:00,2026.04.14 14:30:00,fvg,first confirmed PERIOD_M15 gap; nearest edge retest,4796.532,4768.107,2026.04.14 11:00:00,1,4781.034,4773.822,4796.532,0.0
2026.04.14 13:30:00,2026.04.14 14:30:00,limit,first FVG edge,4796.532,4768.107,2026.04.14 11:00:00,1,4781.034,4773.822,4796.532,0.14
2026.04.14 13:30:13,2026.04.14 14:30:13,fill,4,4796.532,4768.107,2026.04.14 11:00:00,1,4781.023,4773.822,4796.532,0.14
2026.04.14 13:37:39,2026.04.14 14:37:39,exit,5,4796.532,4768.107,2026.04.14 11:00:00,1,4796.556,0.0,0.0,0.14
2026.04.15 08:00:00,2026.04.15 09:00:00,range,closed London opening H1,4817.133,4803.997,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.16 08:00:00,2026.04.16 09:00:00,range,closed London opening H1,4831.041,4817.253,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.17 08:00:00,2026.04.17 09:00:00,range,closed London opening H1,4794.82,4778.883,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.20 08:00:00,2026.04.20 09:00:00,range,closed London opening H1,4805.691,4786.858,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.20 09:00:00,2026.04.20 10:00:00,sweep,H1 downside wick reclaim,4805.691,4786.858,2026.04.20 09:00:00,1,0.0,4786.038,4805.691,0.0
2026.04.20 09:32:25,2026.04.20 10:32:25,invalid,setup invalidated before fill,4805.691,4786.858,2026.04.20 09:00:00,1,0.0,0.0,0.0,0.0
2026.04.21 08:00:00,2026.04.21 09:00:00,range,closed London opening H1,4792.825,4772.809,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.21 09:00:00,2026.04.21 10:00:00,sweep,H1 upside wick reclaim,4792.825,4772.809,2026.04.21 09:00:00,-1,0.0,4792.873,4772.809,0.0
2026.04.21 11:30:00,2026.04.21 12:30:00,fvg,first confirmed PERIOD_M15 gap; nearest edge retest,4792.825,4772.809,2026.04.21 09:00:00,-1,4784.483,4786.064,4772.809,0.0
2026.04.21 11:30:00,2026.04.21 12:30:00,limit,first FVG edge,4792.825,4772.809,2026.04.21 09:00:00,-1,4784.483,4786.064,4772.809,0.64
2026.04.21 11:30:21,2026.04.21 12:30:21,fill,6,4792.825,4772.809,2026.04.21 09:00:00,-1,4784.507,4786.064,4772.809,0.64
2026.04.21 11:30:37,2026.04.21 12:30:37,exit,4,4792.825,4772.809,2026.04.21 09:00:00,-1,4786.111,0.0,0.0,0.64
2026.04.22 08:00:00,2026.04.22 09:00:00,range,closed London opening H1,4772.474,4759.799,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.23 08:00:00,2026.04.23 09:00:00,range,closed London opening H1,4720.566,4703.248,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.24 08:00:00,2026.04.24 09:00:00,range,closed London opening H1,4695.331,4671.0,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.24 09:00:00,2026.04.24 10:00:00,sweep,H1 upside wick reclaim,4695.331,4671.0,2026.04.24 09:00:00,-1,0.0,4697.434,4671.0,0.0
2026.04.24 09:45:00,2026.04.24 10:45:00,fvg,first confirmed PERIOD_M15 gap; nearest edge retest,4695.331,4671.0,2026.04.24 09:00:00,-1,4688.608,4689.75,4671.0,0.0
2026.04.24 09:45:00,2026.04.24 10:45:00,limit,first FVG edge,4695.331,4671.0,2026.04.24 09:00:00,-1,4688.608,4689.75,4671.0,0.88
2026.04.24 11:04:38,2026.04.24 12:04:38,fill,8,4695.331,4671.0,2026.04.24 09:00:00,-1,4688.63,4689.75,4671.0,0.88
2026.04.24 11:04:40,2026.04.24 12:04:40,exit,4,4695.331,4671.0,2026.04.24 09:00:00,-1,4689.762,0.0,0.0,0.88
2026.04.27 08:00:00,2026.04.27 09:00:00,range,closed London opening H1,4718.334,4710.15,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.28 08:00:00,2026.04.28 09:00:00,range,closed London opening H1,4639.467,4620.751,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.28 09:00:00,2026.04.28 10:00:00,sweep,H1 downside wick reclaim,4639.467,4620.751,2026.04.28 09:00:00,1,0.0,4614.718,4639.467,0.0
2026.04.28 09:23:28,2026.04.28 10:23:28,invalid,setup invalidated before fill,4639.467,4620.751,2026.04.28 09:00:00,1,0.0,0.0,0.0,0.0
2026.04.29 08:00:00,2026.04.29 09:00:00,range,closed London opening H1,4588.757,4567.317,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.04.29 09:00:00,2026.04.29 10:00:00,sweep,H1 downside wick reclaim,4588.757,4567.317,2026.04.29 09:00:00,1,0.0,4557.206,4588.757,0.0
2026.04.29 09:50:13,2026.04.29 10:50:13,invalid,setup invalidated before fill,4588.757,4567.317,2026.04.29 09:00:00,1,0.0,0.0,0.0,0.0
2026.04.30 08:00:00,2026.04.30 09:00:00,range,closed London opening H1,4605.612,4584.784,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.01 08:00:00,2026.05.01 09:00:00,range,closed London opening H1,4598.113,4576.056,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.04 08:00:00,2026.05.04 09:00:00,range,closed London opening H1,4593.486,4578.076,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.05 08:00:00,2026.05.05 09:00:00,range,closed London opening H1,4558.517,4543.359,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.05 09:00:00,2026.05.05 10:00:00,sweep,H1 upside wick reclaim,4558.517,4543.359,2026.05.05 09:00:00,-1,0.0,4559.659,4543.359,0.0
2026.05.05 09:08:26,2026.05.05 10:08:26,invalid,setup invalidated before fill,4558.517,4543.359,2026.05.05 09:00:00,-1,0.0,0.0,0.0,0.0
2026.05.06 08:00:00,2026.05.06 09:00:00,range,closed London opening H1,4681.915,4657.668,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.07 08:00:00,2026.05.07 09:00:00,range,closed London opening H1,4750.811,4731.548,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.07 12:00:00,2026.05.07 13:00:00,sweep,H1 downside wick reclaim,4750.811,4731.548,2026.05.07 12:00:00,1,0.0,4727.231,4750.811,0.0
2026.05.07 12:41:36,2026.05.07 13:41:36,invalid,setup invalidated before fill,4750.811,4731.548,2026.05.07 12:00:00,1,0.0,0.0,0.0,0.0
2026.05.08 08:00:00,2026.05.08 09:00:00,range,closed London opening H1,4726.636,4697.173,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.08 11:00:00,2026.05.08 12:00:00,sweep,H1 upside wick reclaim,4726.636,4697.173,2026.05.08 11:00:00,-1,0.0,4728.142,4697.173,0.0
2026.05.08 12:15:00,2026.05.08 13:15:00,fvg,first confirmed PERIOD_M15 gap; nearest edge retest,4726.636,4697.173,2026.05.08 11:00:00,-1,4719.691,4721.1,4697.173,0.0
2026.05.08 12:15:00,2026.05.08 13:15:00,limit,first FVG edge,4726.636,4697.173,2026.05.08 11:00:00,-1,4719.691,4721.1,4697.173,0.71
2026.05.08 12:33:27,2026.05.08 13:33:27,fill,10,4726.636,4697.173,2026.05.08 11:00:00,-1,4719.693,4721.1,4697.173,0.71
2026.05.08 12:33:37,2026.05.08 13:33:37,exit,4,4726.636,4697.173,2026.05.08 11:00:00,-1,4721.107,0.0,0.0,0.71
2026.05.11 08:00:00,2026.05.11 09:00:00,range,closed London opening H1,4680.295,4664.556,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.11 09:00:00,2026.05.11 10:00:00,sweep,H1 downside wick reclaim,4680.295,4664.556,2026.05.11 09:00:00,1,0.0,4664.155,4680.295,0.0
2026.05.11 09:22:36,2026.05.11 10:22:36,invalid,setup invalidated before fill,4680.295,4664.556,2026.05.11 09:00:00,1,0.0,0.0,0.0,0.0
2026.05.12 08:00:00,2026.05.12 09:00:00,range,closed London opening H1,4703.961,4686.622,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.12 09:00:00,2026.05.12 10:00:00,sweep,H1 upside wick reclaim,4703.961,4686.622,2026.05.12 09:00:00,-1,0.0,4706.704,4686.622,0.0
2026.05.12 10:07:37,2026.05.12 11:07:37,invalid,setup invalidated before fill,4703.961,4686.622,2026.05.12 09:00:00,-1,0.0,0.0,0.0,0.0
2026.05.13 08:00:00,2026.05.13 09:00:00,range,closed London opening H1,4709.012,4696.682,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.13 09:00:00,2026.05.13 10:00:00,sweep,H1 downside wick reclaim,4709.012,4696.682,2026.05.13 09:00:00,1,0.0,4694.626,4709.012,0.0
2026.05.13 09:14:26,2026.05.13 10:14:26,invalid,setup invalidated before fill,4709.012,4696.682,2026.05.13 09:00:00,1,0.0,0.0,0.0,0.0
2026.05.14 08:00:00,2026.05.14 09:00:00,range,closed London opening H1,4719.02,4690.724,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.14 10:00:00,2026.05.14 11:00:00,sweep,H1 downside wick reclaim,4719.02,4690.724,2026.05.14 10:00:00,1,0.0,4688.562,4719.02,0.0
2026.05.14 13:29:40,2026.05.14 14:29:40,invalid,setup invalidated before fill,4719.02,4690.724,2026.05.14 10:00:00,1,0.0,0.0,0.0,0.0
2026.05.15 08:00:00,2026.05.15 09:00:00,range,closed London opening H1,4588.785,4565.882,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.18 08:00:00,2026.05.18 09:00:00,range,closed London opening H1,4560.162,4538.338,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.18 11:00:00,2026.05.18 12:00:00,sweep,H1 downside wick reclaim,4560.162,4538.338,2026.05.18 11:00:00,1,0.0,4532.146,4560.162,0.0
2026.05.18 11:10:01,2026.05.18 12:10:01,invalid,setup invalidated before fill,4560.162,4538.338,2026.05.18 11:00:00,1,0.0,0.0,0.0,0.0
2026.05.19 08:00:00,2026.05.19 09:00:00,range,closed London opening H1,4559.412,4541.481,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.19 09:00:00,2026.05.19 10:00:00,sweep,H1 downside wick reclaim,4559.412,4541.481,2026.05.19 09:00:00,1,0.0,4536.329,4559.412,0.0
2026.05.19 09:17:14,2026.05.19 10:17:14,invalid,setup invalidated before fill,4559.412,4541.481,2026.05.19 09:00:00,1,0.0,0.0,0.0,0.0
2026.05.20 08:00:00,2026.05.20 09:00:00,range,closed London opening H1,4486.17,4472.024,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.20 09:00:00,2026.05.20 10:00:00,sweep,H1 upside wick reclaim,4486.17,4472.024,2026.05.20 09:00:00,-1,0.0,4490.394,4472.024,0.0
2026.05.20 09:55:03,2026.05.20 10:55:03,invalid,setup invalidated before fill,4486.17,4472.024,2026.05.20 09:00:00,-1,0.0,0.0,0.0,0.0
2026.05.21 08:00:00,2026.05.21 09:00:00,range,closed London opening H1,4524.391,4511.705,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.21 12:00:00,2026.05.21 13:00:00,sweep,H1 downside wick reclaim,4524.391,4511.705,2026.05.21 12:00:00,1,0.0,4508.018,4524.391,0.0
2026.05.21 12:21:31,2026.05.21 13:21:31,invalid,setup invalidated before fill,4524.391,4511.705,2026.05.21 12:00:00,1,0.0,0.0,0.0,0.0
2026.05.22 08:00:00,2026.05.22 09:00:00,range,closed London opening H1,4527.515,4516.144,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.22 09:00:00,2026.05.22 10:00:00,sweep,H1 upside wick reclaim,4527.515,4516.144,2026.05.22 09:00:00,-1,0.0,4531.213,4516.144,0.0
2026.05.22 09:15:04,2026.05.22 10:15:04,invalid,setup invalidated before fill,4527.515,4516.144,2026.05.22 09:00:00,-1,0.0,0.0,0.0,0.0
2026.05.25 08:00:00,2026.05.25 09:00:00,range,closed London opening H1,4565.383,4552.466,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.26 08:00:00,2026.05.26 09:00:00,range,closed London opening H1,4539.147,4521.638,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.26 09:00:00,2026.05.26 10:00:00,sweep,H1 downside wick reclaim,4539.147,4521.638,2026.05.26 09:00:00,1,0.0,4519.987,4539.147,0.0
2026.05.26 09:14:37,2026.05.26 10:14:37,invalid,setup invalidated before fill,4539.147,4521.638,2026.05.26 09:00:00,1,0.0,0.0,0.0,0.0
2026.05.27 08:00:00,2026.05.27 09:00:00,range,closed London opening H1,4489.123,4475.844,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.28 08:00:00,2026.05.28 09:00:00,range,closed London opening H1,4396.577,4382.823,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.28 10:00:00,2026.05.28 11:00:00,sweep,H1 upside wick reclaim,4396.577,4382.823,2026.05.28 10:00:00,-1,0.0,4399.031,4382.823,0.0
2026.05.28 10:09:14,2026.05.28 11:09:14,invalid,setup invalidated before fill,4396.577,4382.823,2026.05.28 10:00:00,-1,0.0,0.0,0.0,0.0
2026.05.29 08:00:00,2026.05.29 09:00:00,range,closed London opening H1,4526.299,4510.856,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.05.29 09:00:00,2026.05.29 10:00:00,sweep,H1 downside wick reclaim,4526.299,4510.856,2026.05.29 09:00:00,1,0.0,4509.995,4526.299,0.0
2026.05.29 09:13:17,2026.05.29 10:13:17,invalid,setup invalidated before fill,4526.299,4510.856,2026.05.29 09:00:00,1,0.0,0.0,0.0,0.0
2026.06.01 08:00:00,2026.06.01 09:00:00,range,closed London opening H1,4510.061,4492.514,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.06.01 09:00:00,2026.06.01 10:00:00,sweep,H1 downside wick reclaim,4510.061,4492.514,2026.06.01 09:00:00,1,0.0,4490.602,4510.061,0.0
2026.06.01 09:33:04,2026.06.01 10:33:04,invalid,setup invalidated before fill,4510.061,4492.514,2026.06.01 09:00:00,1,0.0,0.0,0.0,0.0
2026.06.02 08:00:00,2026.06.02 09:00:00,range,closed London opening H1,4541.713,4527.82,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.06.02 11:00:00,2026.06.02 12:00:00,sweep,H1 downside wick reclaim,4541.713,4527.82,2026.06.02 11:00:00,1,0.0,4524.787,4541.713,0.0
2026.06.02 12:15:38,2026.06.02 13:15:38,invalid,setup invalidated before fill,4541.713,4527.82,2026.06.02 11:00:00,1,0.0,0.0,0.0,0.0
2026.06.03 08:00:00,2026.06.03 09:00:00,range,closed London opening H1,4472.351,4452.854,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.06.03 13:00:00,2026.06.03 14:00:00,sweep,H1 downside wick reclaim,4472.351,4452.854,2026.06.03 13:00:00,1,0.0,4448.286,4472.351,0.0
2026.06.03 13:24:38,2026.06.03 14:24:38,invalid,setup invalidated before fill,4472.351,4452.854,2026.06.03 13:00:00,1,0.0,0.0,0.0,0.0
2026.06.04 08:00:00,2026.06.04 09:00:00,range,closed London opening H1,4470.722,4459.366,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
2026.06.04 09:00:00,2026.06.04 10:00:00,sweep,H1 downside wick reclaim,4470.722,4459.366,2026.06.04 09:00:00,1,0.0,4458.704,4470.722,0.0
2026.06.04 09:48:30,2026.06.04 10:48:30,invalid,setup invalidated before fill,4470.722,4459.366,2026.06.04 09:00:00,1,0.0,0.0,0.0,0.0
2026.06.05 08:00:00,2026.06.05 09:00:00,range,closed London opening H1,4467.529,4451.838,1970.01.01 00:00:00,0,0.0,0.0,0.0,0.0
