symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
btcusd,h1,signal-rr075,-2.2417,0.97,57.67,14.55,215,-0.45,-0.15,-13.679200000000002,100%,-195.57,-25.09,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--signal-rr075--stoprr.htm
btcusd,h1,wave2-rr075,-4.0427,0.95,56.59,12.08,182,-0.5,-0.32,-13.8527,100%,-77.72,-59.63,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--wave2-rr075--stoprr.htm
btcusd,h1,signal-rr200,-4.4909,0.96,33.67,15.86,196,-0.35,-0.26,-16.9609,100%,-181.42,-98.53,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--signal-rr200--stoprr.htm
btcusd,h1,atr-rr075,-6.6402,0.93,55.87,12.44,213,-1.03,-0.51,-17.185200000000002,100%,-120.67,-46.56,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--atr-rr075--stoprr.htm
btcusd,h1,signal-rr100,-6.0816,0.94,49.53,14.81,214,-0.99,-0.41,-18.284100000000002,100%,-197.26,-30.52,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--signal-rr100--stoprr.htm
btcusd,h1,atr-rr050,-8.774999999999999,0.88,64.52,12.0,217,-2.07,-0.72,-20.009999999999998,100%,-122.93,-31.47,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--atr-rr050--stoprr.htm
btcusd,h1,wave2-rr300,-7.640700000000001,0.89,24.51,15.09,102,-0.38,-0.48,-20.2482,100%,-41.65,-195.95000000000002,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--wave2-rr300--stoprr.htm
btcusd,h1,atr-rr400,-3.9602,0.96,20.25,22.58,158,-0.16,-0.17,-21.3752,100%,-79.99,-179.2,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--atr-rr400--stoprr.htm
btcusd,h1,atr-rr100,-9.1184,0.91,48.34,14.58,211,-1.17,-0.6,-21.538400000000003,100%,-118.47,-60.96,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--atr-rr100--stoprr.htm
btcusd,h1,signal-rr050,-8.5154,0.88,64.98,15.28,217,-2.56,-0.56,-22.455399999999997,100%,-195.41,-21.490000000000002,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--signal-rr050--stoprr.htm
btcusd,h1,atr-rr300,-5.462300000000001,0.95,24.71,23.33,174,-0.29,-0.22,-23.6048,100%,-92.62,-149.96,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\btcusd--h1--atr-rr300--stoprr.htm
eurusd,h1,wave2-rr300,8.8201,1.15,28.95,14.98,76,0.64,0.48,-0.5948999999999993,100%,-66.62,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr300--stoprr.htm
eurusd,h1,wave2-rr100,3.7205000000000004,1.08,52.69,8.36,93,0.62,0.4,-1.4394999999999984,100%,-77.54,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr100--stoprr.htm
eurusd,h1,atr-rr400,6.7833000000000006,1.07,21.9,13.75,105,0.44,0.4,-2.609199999999998,100%,-130.17,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr400--stoprr.htm
eurusd,h1,wave2-rr150,3.1397,1.06,42.05,9.97,88,0.4,0.28,-3.5378000000000003,100%,-75.38,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr150--stoprr.htm
eurusd,h1,wave2-rr400,5.6909,1.1,22.86,13.88,70,0.36,0.35,-3.539099999999999,100%,-59.31,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr400--stoprr.htm
eurusd,h1,wave2-rr075,2.6488,1.06,59.38,9.89,96,0.59,0.24,-3.8736999999999995,100%,-80.52,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr075--stoprr.htm
eurusd,h1,signal-rr100,5.2374,1.08,53.39,14.67,118,1.48,0.3,-4.2250999999999985,100%,-253.44,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr100--stoprr.htm
eurusd,h1,atr-rr100,4.0906,1.07,52.59,14.05,116,1.07,0.25,-5.2119,100%,-145.14,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr100--stoprr.htm
eurusd,h1,signal-rr300,8.4713,1.09,27.68,20.12,112,0.82,0.31,-5.3087,100%,-247.76,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr300--stoprr.htm
eurusd,h1,wave2-rr050,0.6307,1.02,67.65,8.67,102,0.21,0.07,-5.566799999999999,100%,-83.26,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr050--stoprr.htm
eurusd,h1,signal-rr200,6.0085,1.07,35.96,17.58,114,0.9,0.27,-6.026499999999998,100%,-249.9,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr200--stoprr.htm
eurusd,h1,signal-rr400,7.8911,1.08,22.22,21.09,108,0.53,0.27,-6.861399999999999,100%,-242.85,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr400--stoprr.htm
eurusd,h1,signal-rr075,1.8711000000000002,1.03,59.32,13.55,118,0.71,0.12,-7.6364,100%,-249.45,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr075--stoprr.htm
eurusd,h1,signal-rr150,2.4163,1.03,41.88,16.37,117,0.45,0.12,-9.3362,100%,-257.95,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr150--stoprr.htm
eurusd,h1,atr-rr300,2.2609999999999997,1.02,26.13,17.69,111,0.2,0.1,-10.706500000000002,100%,-141.1,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr300--stoprr.htm
eurusd,h1,atr-rr150,0.5073,1.01,40.87,15.59,115,0.09,0.03,-11.040199999999999,100%,-144.7,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr150--stoprr.htm
eurusd,h1,atr-rr200,-1.2616,0.98,33.63,15.18,113,-0.17,-0.07,-12.931600000000001,100%,-137.39,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr200--stoprr.htm
eurusd,h1,wave2-rr200,-4.1211,0.92,32.1,14.04,81,-0.41,-0.28,-15.6561,100%,-64.78,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--wave2-rr200--stoprr.htm
eurusd,h1,atr-rr075,-3.1350999999999996,0.94,56.41,17.67,117,-1.05,-0.16,-17.5126,100%,-142.09,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr075--stoprr.htm
eurusd,h1,signal-rr050,-4.902200000000001,0.89,65.25,13.76,118,-2.48,-0.33,-17.5622,100%,-237.7,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--signal-rr050--stoprr.htm
eurusd,h1,atr-rr050,-7.2074,0.84,63.25,14.55,117,-3.34,-0.46,-21.389900000000004,100%,-137.0,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\eurusd--h1--atr-rr050--stoprr.htm
gbpjpy,h4,wave2-rr300,18.6779,3.62,56.25,4.39,16,0.82,3.96,36.2954,100%,-7.61,-54.5,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr300--stoprr.htm
gbpjpy,h4,wave2-rr400,20.577399999999997,3.21,47.06,3.42,17,1.02,5.55,35.2224,100%,-7.53,-48.01,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr400--stoprr.htm
gbpjpy,h4,atr-rr400,23.34,2.97,45.0,7.54,20,1.11,2.77,33.440000000000005,100%,-13.67,-72.81,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr400--stoprr.htm
gbpjpy,h4,atr-rr300,20.392000000000003,2.69,50.0,5.43,22,1.18,3.35,29.90950000000001,100%,-15.0,-79.05,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr300--stoprr.htm
gbpjpy,h4,atr-rr050,10.5732,1.82,79.31,3.35,58,4.1,2.81,18.310700000000004,100%,-37.24,-32.74,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr050--stoprr.htm
gbpjpy,h4,wave2-rr050,8.163200000000002,1.66,77.36,4.12,53,2.44,1.76,12.893200000000002,100%,-23.97,-39.04,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr050--stoprr.htm
gbpjpy,h4,atr-rr075,9.5226,1.48,67.86,6.19,56,2.74,1.33,11.0501,100%,-36.52,-39.28,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr075--stoprr.htm
gbpjpy,h4,wave2-rr075,7.8292,1.48,67.35,4.57,49,1.68,1.53,10.0417,100%,-21.69,-44.9,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr075--stoprr.htm
gbpjpy,h4,atr-rr150,6.6014,1.24,46.81,7.69,47,0.95,0.74,3.7089000000000003,100%,-29.95,-75.37,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr150--stoprr.htm
gbpjpy,h4,atr-rr100,6.700199999999999,1.27,57.41,8.49,54,1.31,0.68,3.6876999999999986,100%,-34.24,-53.88,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr100--stoprr.htm
gbpjpy,h4,wave2-rr150,4.1809,1.19,45.0,6.16,40,0.48,0.62,1.7008999999999996,100%,-16.59,-72.99,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr150--stoprr.htm
gbpjpy,h4,wave2-rr200,3.7407999999999997,1.18,38.24,6.76,34,0.38,0.5,0.36079999999999873,100%,-13.89,-80.07,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr200--stoprr.htm
gbpjpy,h4,wave2-rr100,3.4463,1.17,54.35,6.92,46,0.62,0.45,0.2662999999999997,100%,-18.93,-61.160000000000004,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--wave2-rr100--stoprr.htm
gbpjpy,h4,signal-rr050,1.6969999999999998,1.09,69.49,8.01,59,1.1,0.19,-2.8605,100%,-74.59,-11.26,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr050--stoprr.htm
gbpjpy,h4,atr-rr200,2.6104000000000003,1.09,36.36,9.05,44,0.27,0.26,-3.1420999999999992,100%,-27.64,-95.05,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--atr-rr200--stoprr.htm
gbpjpy,h4,signal-rr300,-6.9852,0.83,22.22,13.21,54,-0.99,-0.49,-19.0877,100%,-60.74,-46.1,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr300--stoprr.htm
gbpjpy,h4,signal-rr100,-6.6066,0.8,44.83,14.66,58,-2.23,-0.41,-20.7166,100%,-70.26,-16.43,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr100--stoprr.htm
gbpjpy,h4,signal-rr150,-9.7591,0.74,33.33,13.73,57,-2.25,-0.68,-23.781599999999997,100%,-65.65,-22.29,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr150--stoprr.htm
gbpjpy,h4,signal-rr400,-8.1278,0.81,17.31,18.37,52,-0.96,-0.39,-24.2853,100%,-58.73,-46.81,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr400--stoprr.htm
gbpjpy,h4,signal-rr200,-11.5944,0.71,26.79,14.21,56,-2.19,-0.79,-26.2469,100%,-62.75,-45.85,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr200--stoprr.htm
gbpjpy,h4,signal-rr075,-10.496300000000002,0.65,46.55,15.39,58,-4.43,-0.65,-27.753800000000002,100%,-70.11,-11.81,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\gbpjpy--h4--signal-rr075--stoprr.htm
us30,m15,wave2-rr400,32.182,1.28,27.42,12.56,124,1.2,1.73,26.162,98%,-92.43,-1586.04,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr400--stoprr.htm
us30,m15,wave2-rr300,20.7274,1.17,30.87,12.24,149,0.98,1.24,13.7374,98%,-102.52,-1341.46,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr300--stoprr.htm
us30,m15,wave2-rr150,18.5455,1.15,45.79,11.91,190,1.46,1.16,11.843,98%,-135.97,-852.12,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr150--stoprr.htm
us30,m15,wave2-rr200,17.848599999999998,1.14,38.64,12.64,176,1.17,1.05,10.353599999999997,98%,-124.73,-935.44,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr200--stoprr.htm
us30,m15,wave2-rr100,7.509,1.07,53.81,10.58,210,0.93,0.65,0.739000000000001,98%,-139.47,-658.15,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr100--stoprr.htm
us30,m15,atr-rr200,9.858699999999999,1.07,36.61,16.78,224,0.78,0.54,-1.6363000000000008,98%,-194.91,-851.52,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr200--stoprr.htm
us30,m15,atr-rr300,9.290700000000001,1.06,28.14,19.16,199,0.51,0.43,-4.224299999999999,98%,-175.53,-1209.24,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr300--stoprr.htm
us30,m15,atr-rr150,8.6061,1.06,43.28,20.3,238,0.9,0.4,-5.568900000000002,98%,-193.68,-721.8,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr150--stoprr.htm
us30,m15,wave2-rr075,2.5835000000000004,1.03,59.91,12.39,222,0.37,0.19,-6.224,98%,-139.0,-600.65,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr075--stoprr.htm
us30,m15,wave2-rr050,0.8301000000000001,1.01,68.8,11.61,234,0.18,0.07,-7.687399999999999,98%,-148.88,-471.2,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--wave2-rr050--stoprr.htm
us30,m15,atr-rr075,-4.5325,0.96,58.1,19.04,253,-0.88,-0.22,-19.6525,98%,-210.53,-573.31,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr075--stoprr.htm
us30,m15,atr-rr400,-2.3622,0.99,21.69,22.97,189,-0.12,-0.09,-19.749699999999997,98%,-160.54,-1328.06,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr400--stoprr.htm
us30,m15,atr-rr100,-4.5348,0.96,51.01,21.1,247,-0.67,-0.2,-21.094800000000003,98%,-199.7,-632.42,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr100--stoprr.htm
us30,m15,signal-rr400,-1.3694,0.99,21.52,31.74,237,-0.1,-0.04,-25.3244,98%,-364.16,-988.34,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr400--stoprr.htm
us30,m15,signal-rr075,-11.2452,0.9,56.27,19.27,263,-3.98,-0.56,-28.6877,98%,-426.01,-221.28,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr075--stoprr.htm
us30,m15,atr-rr050,-12.3575,0.86,65.0,23.13,260,-3.55,-0.51,-32.88,98%,-206.72,-374.54,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--atr-rr050--stoprr.htm
us30,m15,signal-rr100,-14.1426,0.89,48.85,27.54,262,-3.89,-0.49,-37.8426,98%,-396.46,-310.26,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr100--stoprr.htm
us30,m15,signal-rr300,-9.4064,0.94,25.61,37.76,246,-0.92,-0.21,-38.7864,98%,-361.28,-770.96,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr300--stoprr.htm
us30,m15,signal-rr050,-18.0713,0.8,63.02,23.26,265,-5.0,-0.77,-40.0163,98%,-396.97,-150.81,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr050--stoprr.htm
us30,m15,signal-rr150,-12.395100000000001,0.91,39.61,34.97,255,-2.3,-0.33,-40.672599999999996,98%,-365.3,-428.45,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr150--stoprr.htm
us30,m15,signal-rr200,-17.6297,0.88,32.4,36.33,250,-2.51,-0.43,-47.3322,98%,-363.82,-524.47,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\us30--m15--signal-rr200--stoprr.htm
ustec,h4,atr-rr075,8.162600000000001,1.48,68.0,4.4,50,2.89,1.71,11.107600000000001,98%,-16.25,-123.98,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr075--stoprr.htm
ustec,h4,atr-rr050,3.3455,1.23,72.55,3.02,51,1.74,1.07,4.2505,98%,-16.23,-97.33,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr050--stoprr.htm
ustec,h4,wave2-rr050,2.1661,1.16,71.74,4.25,46,0.94,0.5,1.0485999999999993,98%,-10.280000000000001,-115.16,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr050--stoprr.htm
ustec,h4,signal-rr100,4.331,1.19,55.77,9.33,52,1.53,0.46,-0.001500000000000612,98%,-38.9,-105.39,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr100--stoprr.htm
ustec,h4,wave2-rr075,1.6403999999999999,1.09,60.87,5.56,46,0.44,0.28,-1.409599999999999,98%,-10.290000000000001,-164.51,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr075--stoprr.htm
ustec,h4,signal-rr075,2.6007,1.13,61.54,7.99,52,1.2,0.32,-1.491800000000001,98%,-38.68,-84.74,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr075--stoprr.htm
ustec,h4,signal-rr050,0.9653,1.06,69.23,6.72,52,0.62,0.14,-3.1646999999999994,98%,-38.81,-47.65,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr050--stoprr.htm
ustec,h4,wave2-rr100,-0.8863,0.96,51.16,5.26,43,-0.21,-0.17,-5.3363000000000005,98%,-8.67,-196.01,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr100--stoprr.htm
ustec,h4,atr-rr100,-2.0121,0.92,50.0,10.46,50,-0.5,-0.18,-10.9071,98%,-15.97,-172.25,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr100--stoprr.htm
ustec,h4,atr-rr200,-2.2619,0.92,34.15,11.08,41,-0.38,-0.2,-11.5619,98%,-11.68,-267.83,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr200--stoprr.htm
ustec,h4,atr-rr150,-3.7712999999999997,0.87,39.13,8.33,46,-0.77,-0.44,-11.7038,98%,-13.38,-237.82999999999998,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr150--stoprr.htm
ustec,h4,signal-rr150,-3.2704999999999997,0.89,39.22,9.97,51,-0.79,-0.33,-12.243,98%,-36.45,-144.69,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr150--stoprr.htm
ustec,h4,wave2-rr150,-3.3000000000000003,0.85,38.89,10.76,36,-0.56,-0.3,-13.15,98%,-7.16,-250.09,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr150--stoprr.htm
ustec,h4,atr-rr300,-5.1235,0.83,24.32,12.89,37,-0.69,-0.36,-16.836,98%,-11.06,-361.25,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr300--stoprr.htm
ustec,h4,signal-rr200,-6.186599999999999,0.81,30.61,11.95,49,-1.4,-0.51,-17.749099999999995,98%,-35.43,-145.91,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr200--stoprr.htm
ustec,h4,wave2-rr400,-4.6945,0.78,19.23,12.11,26,-0.51,-0.37,-18.932,98%,-5.5600000000000005,-439.31,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr400--stoprr.htm
ustec,h4,signal-rr300,-8.659500000000001,0.76,21.74,11.64,46,-1.46,-0.74,-20.519500000000004,98%,-34.29,-196.2,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr300--stoprr.htm
ustec,h4,wave2-rr300,-8.6531,0.64,20.0,12.59,30,-1.17,-0.67,-23.7806,98%,-6.32,-346.44,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr300--stoprr.htm
ustec,h4,atr-rr400,-10.702300000000001,0.67,16.22,14.97,37,-1.37,-0.68,-25.914800000000003,98%,-10.67,-376.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--atr-rr400--stoprr.htm
ustec,h4,wave2-rr200,-11.378599999999999,0.51,22.58,14.14,31,-1.74,-0.79,-28.953599999999998,98%,-6.45,-288.24,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--wave2-rr200--stoprr.htm
ustec,h4,signal-rr400,-17.8319,0.55,13.04,19.41,46,-2.49,-0.9,-38.1344,98%,-32.95,-259.95,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\ustec--h4--signal-rr400--stoprr.htm
xagusd,h1,wave2-rr300,15.487599999999999,2.51,47.62,4.29,21,1.7,3.08,24.020099999999996,98%,-29.49,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr300--stoprr.htm
xagusd,h1,wave2-rr400,12.9431,2.93,42.86,3.45,14,0.52,3.55,23.6156,98%,-14.739999999999998,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr400--stoprr.htm
xagusd,h1,wave2-rr200,12.471900000000002,2.02,50.0,4.94,28,2.22,2.42,17.9769,98%,-39.46,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr200--stoprr.htm
xagusd,h1,atr-rr150,9.5542,1.38,49.02,6.62,51,2.69,1.39,9.7342,98%,-131.68,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr150--stoprr.htm
xagusd,h1,wave2-rr150,6.5122,1.47,50.0,3.82,32,1.52,1.65,8.207199999999998,98%,-44.68,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr150--stoprr.htm
xagusd,h1,atr-rr200,9.0322,1.33,41.67,7.57,48,2.08,1.13,7.6947,98%,-122.17999999999999,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr200--stoprr.htm
xagusd,h1,wave2-rr100,4.3975,1.28,57.5,3.29,40,1.59,1.27,5.5249999999999995,98%,-62.75,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr100--stoprr.htm
xagusd,h1,atr-rr300,7.473400000000001,1.24,30.43,11.46,46,1.24,0.6,1.8983999999999996,98%,-117.91,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr300--stoprr.htm
xagusd,h1,atr-rr400,6.1485,1.19,23.26,11.62,43,0.72,0.47,-0.3064999999999992,98%,-110.35,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr400--stoprr.htm
xagusd,h1,wave2-rr075,1.8006000000000002,1.12,60.47,5.1,43,0.9,0.35,-0.37439999999999846,98%,-67.03999999999999,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr075--stoprr.htm
xagusd,h1,wave2-rr050,-1.3988999999999998,0.89,65.12,4.68,43,-1.03,-0.3,-6.523899999999999,98%,-66.09,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--wave2-rr050--stoprr.htm
xagusd,h1,atr-rr100,-3.0532999999999997,0.88,48.15,8.68,54,-1.33,-0.34,-11.4283,98%,-129.28,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr100--stoprr.htm
