symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
eurusd,h1,ema50,-2.3870999999999998,0.97,39.47,15.58,114,-0.26,-0.13,-14.5021,100%,-93.05,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h1--ema50--screen.htm
eurusd,h1,wave-only,-1.1649,0.99,40.15,19.45,132,-0.11,-0.05,-15.907399999999999,100%,-125.3,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h1--wave-only--screen.htm
eurusd,h4,wave-only,-8.836,0.66,30.77,11.37,39,-1.26,-0.76,-21.3935,100%,-12.32,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h4--wave-only--screen.htm
eurusd,h1,h4-ema50,-7.929500000000001,0.84,36.25,16.28,80,-1.27,-0.45,-22.3745,100%,-71.17,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h1--h4-ema50--screen.htm
eurusd,h4,ema-stack,-9.657300000000001,0.56,27.27,11.61,33,-1.56,-0.81,-24.144800000000004,100%,-9.96,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h4--ema-stack--screen.htm
eurusd,h4,ema50,-11.0721,0.56,27.03,12.96,37,-1.69,-0.84,-26.037100000000002,100%,-11.19,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h4--ema50--screen.htm
eurusd,h4,h4-ema50,-11.0721,0.56,27.03,12.96,37,-1.69,-0.84,-26.037100000000002,100%,-11.19,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--h4--h4-ema50--screen.htm
eurusd,m15,h4-ema50,-29.8599,0.75,34.39,37.08,221,-3.37,-0.77,-61.8549,100%,-264.72,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--m15--h4-ema50--screen.htm
eurusd,m15,ema50,-33.9952,0.81,36.06,41.99,355,-2.07,-0.81,-68.42269999999999,100%,-381.1,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--m15--ema50--screen.htm
eurusd,m15,wave-only,-38.9721,0.79,35.66,46.84,387,-2.37,-0.83,-77.3871,100%,-410.04,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--m15--wave-only--screen.htm
eurusd,m15,ema-stack,-48.6986,0.68,32.04,52.55,309,-3.91,-0.93,-93.2661,100%,-312.04,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\eurusd--m15--ema-stack--screen.htm
gbpjpy,h4,wave-only,4.1809,1.19,45.0,6.16,40,0.48,0.62,1.7008999999999996,100%,-16.59,-72.99,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h4--wave-only--screen.htm
gbpjpy,h4,ema-stack,3.3862000000000005,1.2,45.16,8.53,31,0.5,0.36,-1.9612999999999985,100%,-13.22,-51.06,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h4--ema-stack--screen.htm
gbpjpy,h1,ema-stack,7.8391,1.11,44.14,19.35,111,0.79,0.3,-5.1784,100%,-108.78,-183.6,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h1--ema-stack--screen.htm
gbpjpy,h1,ema50,4.4851,1.05,42.75,16.0,131,0.4,0.23,-6.814899999999999,100%,-114.46,-217.66,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h1--ema50--screen.htm
gbpjpy,h4,ema50,0.29910000000000003,1.01,40.54,10.26,37,0.04,0.03,-7.275900000000001,100%,-14.99,-55.4,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h4--ema50--screen.htm
gbpjpy,h4,h4-ema50,0.29910000000000003,1.01,40.54,10.26,37,0.04,0.03,-7.275900000000001,100%,-14.99,-55.4,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h4--h4-ema50--screen.htm
gbpjpy,h1,h4-ema50,2.0069,1.03,42.0,16.29,100,0.24,0.1,-9.7906,100%,-93.81,-114.52,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h1--h4-ema50--screen.htm
gbpjpy,h1,wave-only,-2.4159,0.97,40.67,21.07,150,-0.2,-0.09,-18.6184,100%,-138.85,-235.12,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--h1--wave-only--screen.htm
gbpjpy,m15,ema-stack,-17.372200000000003,0.92,38.9,26.67,347,-1.04,-0.58,-38.694700000000005,100%,-477.87,-248.97,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--m15--ema-stack--screen.htm
gbpjpy,m15,h4-ema50,-20.1405,0.87,37.55,25.5,261,-1.78,-0.77,-41.4555,100%,-350.85,-111.52,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--m15--h4-ema50--screen.htm
gbpjpy,m15,ema50,-19.3305,0.92,39.14,30.09,419,-1.05,-0.59,-43.223,100%,-565.07,-320.89,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--m15--ema50--screen.htm
gbpjpy,m15,wave-only,-25.9521,0.9,38.62,36.28,448,-1.35,-0.64,-54.8371,100%,-605.4,-346.87,Elliott Wave Research 2026-09-05\Backtest Reports\screen\gbpjpy--m15--wave-only--screen.htm
us30,m15,h4-ema50,18.5455,1.15,45.79,11.91,190,1.46,1.16,11.843,98%,-135.97,-852.12,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--m15--h4-ema50--screen.htm
us30,m15,ema50,12.997,1.07,43.43,14.83,274,0.72,0.76,2.9345000000000003,98%,-174.64000000000001,-811.3100000000001,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--m15--ema50--screen.htm
us30,m15,wave-only,13.255699999999997,1.07,43.43,15.44,297,0.69,0.74,2.720699999999998,98%,-206.42,-971.34,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--m15--wave-only--screen.htm
us30,m15,ema-stack,10.5959,1.07,43.31,13.27,254,0.69,0.68,1.6884000000000008,98%,-155.22,-763.6,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--m15--ema-stack--screen.htm
us30,h4,wave-only,-3.771,0.82,38.24,6.73,34,-0.77,-0.55,-11.303500000000001,98%,-5.23,-232.73,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h4--wave-only--screen.htm
us30,h1,ema-stack,-2.6991,0.95,40.26,13.16,77,-0.41,-0.18,-13.274100000000002,98%,-27.56,-257.24,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h1--ema-stack--screen.htm
us30,h1,h4-ema50,-6.611399999999999,0.85,38.03,9.19,71,-1.15,-0.7,-15.578899999999999,98%,-24.87,-260.97,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h1--h4-ema50--screen.htm
us30,h4,ema-stack,-4.5671,0.72,36.0,6.96,25,-1.24,-0.65,-16.207099999999997,98%,-3.62,-197.57,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h4--ema-stack--screen.htm
us30,h4,ema50,-6.883400000000001,0.67,34.38,9.41,32,-1.45,-0.72,-18.8659,98%,-4.74,-233.85,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h4--ema50--screen.htm
us30,h4,h4-ema50,-6.883400000000001,0.67,34.38,9.41,32,-1.45,-0.72,-18.8659,98%,-4.74,-233.85,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h4--h4-ema50--screen.htm
us30,h1,ema50,-9.0153,0.85,37.63,14.69,93,-1.18,-0.58,-22.1228,98%,-32.6,-305.36,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h1--ema50--screen.htm
us30,h1,wave-only,-9.3295,0.87,37.84,18.15,111,-1.09,-0.47,-24.787,98%,-42.660000000000004,-291.35,Elliott Wave Research 2026-09-05\Backtest Reports\screen\us30--h1--wave-only--screen.htm
ustec,h4,wave-only,-3.3000000000000003,0.85,38.89,10.76,36,-0.56,-0.3,-13.15,98%,-7.16,-250.09,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h4--wave-only--screen.htm
ustec,h4,ema-stack,-3.7823,0.77,37.04,7.52,27,-0.76,-0.5,-14.502300000000002,98%,-5.09,-254.02,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h4--ema-stack--screen.htm
ustec,h1,h4-ema50,-5.3789,0.85,38.98,12.52,59,-0.96,-0.42,-16.748900000000003,98%,-24.18,-296.13,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h1--h4-ema50--screen.htm
ustec,h4,ema50,-5.4821,0.73,36.36,11.1,33,-0.97,-0.49,-17.592100000000002,98%,-6.36,-239.38,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h4--ema50--screen.htm
ustec,h4,h4-ema50,-5.4821,0.73,36.36,11.1,33,-0.97,-0.49,-17.592100000000002,98%,-6.36,-239.38,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h4--h4-ema50--screen.htm
ustec,m15,h4-ema50,-8.9702,0.93,40.0,19.02,210,-0.96,-0.44,-24.415200000000002,98%,-184.44,-568.3,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--m15--h4-ema50--screen.htm
ustec,h1,ema-stack,-9.7593,0.78,36.49,16.2,74,-1.61,-0.6,-24.914299999999997,98%,-28.580000000000002,-267.47,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h1--ema-stack--screen.htm
ustec,m15,ema50,-8.987200000000001,0.95,40.33,20.49,300,-0.52,-0.43,-25.114700000000003,98%,-229.98,-640.56,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--m15--ema50--screen.htm
ustec,m15,wave-only,-10.637,0.94,40.18,22.28,336,-0.6,-0.46,-28.247000000000003,98%,-272.87,-655.59,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--m15--wave-only--screen.htm
ustec,m15,ema-stack,-12.156400000000001,0.92,39.54,23.9,263,-0.82,-0.48,-31.2914,98%,-207.45,-528.52,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--m15--ema-stack--screen.htm
ustec,h1,ema50,-15.434700000000001,0.69,34.12,21.75,85,-2.27,-0.71,-35.9822,98%,-31.22,-295.91,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h1--ema50--screen.htm
ustec,h1,wave-only,-19.108,0.69,33.65,25.53,104,-2.63,-0.75,-42.670500000000004,98%,-46.28,-300.19,Elliott Wave Research 2026-09-05\Backtest Reports\screen\ustec--h1--wave-only--screen.htm
xagusd,h1,wave-only,6.5122,1.47,50.0,3.82,32,1.52,1.65,8.207199999999998,98%,-44.68,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h1--wave-only--screen.htm
xagusd,h1,ema50,3.6195,1.26,46.67,3.82,30,0.9,0.92,2.3045000000000004,98%,-37.55,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h1--ema50--screen.htm
xagusd,h4,wave-only,1.4646000000000001,1.1,45.45,4.23,33,0.34,0.34,-1.1378999999999995,98%,-29.54,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h4--wave-only--screen.htm
xagusd,h4,ema50,-0.049,1.0,42.86,4.73,28,-0.01,-0.01,-5.7015,98%,-24.299999999999997,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h4--ema50--screen.htm
xagusd,h4,h4-ema50,-0.049,1.0,42.86,4.73,28,-0.01,-0.01,-5.7015,98%,-24.299999999999997,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h4--h4-ema50--screen.htm
xagusd,h1,h4-ema50,0.2187,1.02,40.0,4.31,20,0.06,0.05,-7.283799999999999,98%,-30.43,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h1--h4-ema50--screen.htm
xagusd,h1,ema-stack,-0.1633,0.99,40.0,6.07,25,-0.05,-0.03,-7.840800000000001,98%,-32.33,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h1--ema-stack--screen.htm
xagusd,m15,ema-stack,-1.5266,0.91,40.0,7.01,30,-1.14,-0.21,-9.7541,98%,-135.46,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--m15--ema-stack--screen.htm
xagusd,m15,ema50,-4.8204,0.76,36.36,7.88,33,-3.36,-0.61,-15.4104,98%,-147.34,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--m15--ema50--screen.htm
xagusd,h4,ema-stack,-5.0165,0.61,32.0,6.84,25,-1.22,-0.73,-17.656499999999998,98%,-20.5,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--h4--ema-stack--screen.htm
xagusd,m15,h4-ema50,-4.4154,0.69,33.33,8.01,21,-5.0,-0.53,-20.2229,98%,-114.04,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--m15--h4-ema50--screen.htm
xagusd,m15,wave-only,-7.5775999999999994,0.67,33.33,10.74,36,-5.0,-0.7,-21.4326,98%,-168.26,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xagusd--m15--wave-only--screen.htm
xauusd,h4,ema50,8.7871,1.62,50.0,5.79,36,1.54,1.34,11.4146,98%,-4.49,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h4--ema50--screen.htm
xauusd,h4,h4-ema50,8.7871,1.62,50.0,5.79,36,1.54,1.34,11.4146,98%,-4.49,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h4--h4-ema50--screen.htm
xauusd,h4,wave-only,7.824000000000001,1.43,48.84,4.73,43,1.34,1.49,9.2465,98%,-5.79,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h4--wave-only--screen.htm
xauusd,h4,ema-stack,6.9125000000000005,1.47,48.57,6.68,35,1.51,0.92,7.357500000000001,98%,-4.8,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h4--ema-stack--screen.htm
xauusd,h1,h4-ema50,6.3205,1.12,42.55,8.74,94,0.9,0.63,1.4155000000000013,98%,-37.17,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h1--h4-ema50--screen.htm
xauusd,h1,ema-stack,5.3775,1.09,42.34,10.46,111,0.66,0.45,-1.237499999999999,98%,-42.69,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h1--ema-stack--screen.htm
xauusd,h1,wave-only,3.3760000000000003,1.04,41.01,10.68,139,0.33,0.28,-4.068999999999999,98%,-55.120000000000005,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h1--wave-only--screen.htm
xauusd,h1,ema50,-0.1852,1.0,39.69,11.69,131,-0.02,-0.01,-8.9627,98%,-49.19,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--h1--ema50--screen.htm
xauusd,m15,ema50,-0.8805999999999999,1.0,40.76,27.36,498,-0.04,-0.03,-21.4206,98%,-402.8,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--m15--ema50--screen.htm
xauusd,m15,ema-stack,-4.8011,0.98,40.23,24.14,430,-0.26,-0.18,-23.2361,98%,-327.15,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--m15--ema-stack--screen.htm
xauusd,m15,h4-ema50,-7.6046000000000005,0.96,39.71,21.06,345,-0.57,-0.32,-24.0846,98%,-285.45,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--m15--h4-ema50--screen.htm
xauusd,m15,wave-only,-13.472500000000002,0.95,39.68,35.83,562,-0.63,-0.34,-41.16,98%,-430.66,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\screen\xauusd--m15--wave-only--screen.htm
