instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
BTCUSD,#BTCUSDr,2025-07-29,buy,confirmed_close,midpoint,trailing,1.0,2025-07-29 09:30:00+00:00,2025-07-29 17:00:00+00:00,118897.65,118085.3075,119709.9925,118531.292,-0.45098957644096355,loss,10.0,-4.509895764409635,985.4901042355904,118773.165,117397.45,1375.7149999999965,2878.702857142857,0.4778940614125795,-0.9706496951716809,False
BTCUSD,#BTCUSDr,2025-07-30,buy,confirmed_close,midpoint,trailing,1.0,2025-07-30 10:30:00+00:00,2025-07-30 14:49:00+00:00,118319.35,117675.312,118963.388,117675.312,-1.0,loss,9.810382769930658,-9.810382769930658,971.2278942231351,118221.65,117128.974,1092.6759999999922,2715.98857142857,0.4023124439825093,-1.0,False
BTCUSD,#BTCUSDr,2025-07-31,buy,confirmed_close,midpoint,trailing,1.0,2025-07-31 10:15:00+00:00,2025-07-31 17:00:00+00:00,118704.25,117730.8,119677.7,118579.15,-0.12851199342545194,loss,9.850374139183884,-1.2658912166130412,973.9211485625915,118572.05,116889.55,1682.5,2678.1284285714273,0.6282372353955716,-0.9552622117211946,False
BTCUSD,#BTCUSDr,2025-08-05,sell,confirmed_close,midpoint,trailing,1.0,2025-08-05 10:45:00+00:00,2025-08-05 12:43:00+00:00,114005.95,114697.5,113314.4,114697.5,-1.0,loss,9.54540117706196,-9.54540117706196,949.7674171176649,115289.95,114105.05,1184.8999999999942,2684.7865714285695,0.441338619840277,-1.0,False
BTCUSD,#BTCUSDr,2025-08-08,sell,confirmed_close,midpoint,trailing,1.0,2025-08-08 08:45:00+00:00,2025-08-08 17:00:00+00:00,116519.088,117094.264,115943.91200000001,116881.58600000001,-0.6302383965951497,loss,9.965730030044769,-6.280785715035548,990.2922172894413,117581.616,116606.912,974.7039999999979,2594.088499999997,0.375740457582692,-0.7092037915351246,False
BTCUSD,#BTCUSDr,2025-08-09,buy,confirmed_close,midpoint,trailing,1.0,2025-08-09 11:45:00+00:00,2025-08-09 13:14:00+00:00,117138.68000000001,116613.343,117664.01700000002,117664.01700000002,1.0,win,10.10068898501098,10.10068898501098,1020.1695874861089,116932.94,116293.746,639.1940000000031,2427.251357142854,0.2633406705568417,-0.7791931655299289,False
BTCUSD,#BTCUSDr,2025-08-17,buy,confirmed_close,midpoint,trailing,1.0,2025-08-17 12:00:00+00:00,2025-08-17 17:00:00+00:00,118324.601,117624.3835,119024.8185,118345.95,0.03048909803025776,win,10.473344857043902,0.31932283805110745,1047.6538085424413,118137.451,117111.316,1026.1349999999948,2888.2602857142815,0.35527788304793534,-0.46363308543416976,False
BTCUSD,#BTCUSDr,2025-08-21,sell,confirmed_close,midpoint,trailing,1.0,2025-08-21 08:15:00+00:00,2025-08-21 12:44:00+00:00,113630.904,114251.99900000001,113009.80899999998,113576.93050000002,0.08690055466551311,win,10.601514160050343,0.921277460802666,1045.1709523014692,114768.418,113735.58,1032.8380000000034,2988.1290714285706,0.34564705048240174,-0.5663545834372936,False
BTCUSD,#BTCUSDr,2025-08-24,sell,confirmed_close,midpoint,trailing,1.0,2025-08-24 10:00:00+00:00,2025-08-24 13:43:00+00:00,114820.727,115261.28450000001,114380.16949999999,114801.47975,0.04368839481792937,win,10.0948026230886,0.4410257226065638,1009.9212880314666,115630.848,114891.721,739.1269999999931,3317.275071428573,0.2228114895765007,-0.6535696248503117,False
BTCUSD,#BTCUSDr,2025-08-25,sell,confirmed_close,midpoint,trailing,1.0,2025-08-25 09:45:00+00:00,2025-08-25 10:40:00+00:00,112004.022,112864.862,111143.182,111831.60599999999,0.20028809070211967,win,10.099212880314665,2.022752065392479,1011.9440400968591,113638.012,112091.712,1546.300000000003,3486.206357142859,0.4435480409333205,-0.14739789043259968,False
BTCUSD,#BTCUSDr,2025-08-27,sell,confirmed_close,midpoint,trailing,1.0,2025-08-27 10:45:00+00:00,2025-08-27 16:42:00+00:00,110670.431,111587.52,109753.34199999999,111587.52,-1.0,loss,10.000067413774335,-10.000067413774335,990.0066739636592,112318.392,110856.648,1461.744000000006,3523.2890000000034,0.4148805278249967,-1.0,False
BTCUSD,#BTCUSDr,2025-08-28,buy,confirmed_close,midpoint,trailing,1.0,2025-08-28 10:15:00+00:00,2025-08-28 17:00:00+00:00,113289.20599999999,111921.562,114656.84999999998,112684.897,-0.44186133233502295,loss,9.896977915724998,-4.373091847932546,985.3246997245673,113040.412,110802.712,2237.699999999997,3390.1014285714314,0.660068746362834,-0.5653444902328354,False
BTCUSD,#BTCUSDr,2025-08-29,sell,confirmed_close,midpoint,trailing,1.0,2025-08-29 08:45:00+00:00,2025-08-29 10:18:00+00:00,111133.45,111904.83350000001,110362.06649999999,110362.06649999999,1.0,win,9.937260438936194,9.937260438936194,1003.6633043325555,112577.117,111232.55,1344.5669999999955,3046.0478571428603,0.4414136162854565,-0.30694719293321876,False
BTCUSD,#BTCUSDr,2025-09-01,buy,confirmed_close,midpoint,trailing,1.0,2025-09-01 11:00:00+00:00,2025-09-01 13:39:00+00:00,109386.14700000001,108203.3175,110568.97650000002,108203.3175,-1.0,loss,10.086816208542183,-10.086816208542183,998.5948046456762,109183.366,107223.269,1960.0969999999943,3276.1532142857154,0.5982922262160884,-1.0,False
BTCUSD,#BTCUSDr,2025-09-03,sell,confirmed_close,midpoint,trailing,1.0,2025-09-03 08:30:00+00:00,2025-09-03 12:56:00+00:00,110720.714,111248.20449999999,110193.22350000002,111248.20449999999,-1.0,loss,10.16330755156912,-10.16330755156912,996.0041400537739,111722.897,110773.512,949.3849999999948,3235.295785714287,0.293446121431024,-1.0,False
BTCUSD,#BTCUSDr,2025-09-04,sell,confirmed_close,midpoint,trailing,1.0,2025-09-04 08:15:00+00:00,2025-09-04 11:08:00+00:00,110723.809,111521.2135,109926.40449999999,110642.99025,0.10135226224581231,win,9.960041400537738,1.0094727280064486,997.0136127817804,112196.655,110845.772,1350.8830000000016,3231.456071428572,0.4180415794427925,-0.15397329711584135,False
BTCUSD,#BTCUSDr,2025-09-07,buy,confirmed_close,midpoint,trailing,1.0,2025-09-07 10:45:00+00:00,2025-09-07 11:24:00+00:00,110757.249,110352.531,111161.96699999999,111161.96699999999,1.0,win,10.189783888353872,10.189783888353872,1029.168172723741,110691.512,110013.55,677.9619999999995,2989.2779999999993,0.2267979090603148,-0.3437010461605394,False
BTCUSD,#BTCUSDr,2025-09-08,buy,confirmed_close,midpoint,trailing,1.0,2025-09-08 11:45:00+00:00,2025-09-08 14:27:00+00:00,111774.111,111053.024,112495.198,111774.9685,0.0011891768954346068,win,10.29168172723741,0.012238630125197256,1047.9277231205604,111549.43,110556.618,992.8119999999908,2720.577999999999,0.36492686480593134,-0.342276313399079,False
BTCUSD,#BTCUSDr,2025-09-10,buy,confirmed_close,midpoint,trailing,1.0,2025-09-10 09:45:00+00:00,2025-09-10 10:50:00+00:00,111832.718,111263.97099999999,112401.465,112401.465,1.0,win,10.67842802473741,10.67842802473741,1078.5212304984786,111682.254,110845.688,836.5660000000062,2565.698642857142,0.32605777858167034,-0.2601297237611603,False
BTCUSD,#BTCUSDr,2025-09-15,buy,confirmed_close,midpoint,trailing,1.0,2025-09-15 08:30:00+00:00,2025-09-15 09:31:00+00:00,116274.36,115454.381,117094.339,116308.42249999999,0.041540697993467116,win,10.88302322189847,0.45208838091677384,1088.7544105707639,116140.05,114768.712,1371.3380000000034,2308.57342857143,0.5940196586463363,-0.10025866516094405,False
BTCUSD,#BTCUSDr,2025-09-16,buy,confirmed_close,midpoint,trailing,1.0,2025-09-16 08:15:00+00:00,2025-09-16 14:04:00+00:00,115783.954,115197.73199999999,116370.176,115197.73199999999,-1.0,loss,10.941981826236177,-10.941981826236177,1083.2562007973816,115538.734,114856.73,682.0040000000008,2289.4113571428584,0.2978949142853597,-1.0,False
BTCUSD,#BTCUSDr,2025-09-17,buy,confirmed_close,midpoint,trailing,1.0,2025-09-17 10:00:00+00:00,2025-09-17 12:21:00+00:00,117186.876,116573.7595,117799.99250000001,116573.7595,-1.0,loss,10.919423107037753,-10.919423107037753,1081.0228875967375,117050.316,116097.203,953.1130000000121,2136.979857142858,0.4460093513816851,-1.0,False
BTCUSD,#BTCUSDr,2025-09-20,buy,confirmed_close,midpoint,trailing,1.0,2025-09-20 10:45:00+00:00,2025-09-20 17:00:00+00:00,115877.937,115452.2675,116303.60650000001,115838.019,-0.09377697955809562,loss,10.373622492019408,-0.9728069843775049,1036.3894422175633,115661.512,115243.023,418.4890000000014,2097.9564999999993,0.19947458395824771,-0.6638225195838573,False
BTCUSD,#BTCUSDr,2025-09-27,sell,confirmed_close,midpoint,trailing,1.0,2025-09-27 12:30:00+00:00,2025-09-27 13:36:00+00:00,109028.396,109400.1295,108656.66249999999,109400.1295,-1.0,loss,9.975453868890408,-9.975453868890408,987.5699330201504,109685.112,109115.147,569.9649999999965,2240.0144999999998,0.25444701362424066,-1.0,False
BTCUSD,#BTCUSDr,2025-09-30,sell,confirmed_close,midpoint,trailing,1.0,2025-09-30 08:30:00+00:00,2025-09-30 11:33:00+00:00,113886.138,114343.9925,113428.28350000002,113428.28350000002,1.0,win,9.955678585340456,9.955678585340456,1010.5013764120562,114737.612,113950.373,787.2389999999868,2353.7240714285717,0.3344652882451847,-0.35677273020139805,False
BTCUSD,#BTCUSDr,2025-10-01,buy,confirmed_close,midpoint,trailing,1.0,2025-10-01 11:30:00+00:00,2025-10-01 11:48:00+00:00,115040.385,114204.686,115876.08399999999,115876.08399999999,1.0,win,10.105013764120562,10.105013764120562,1020.6063901761768,114709.96,113699.412,1010.5480000000098,2348.6162857142854,0.4302737770093728,-0.018656238669665124,False
BTCUSD,#BTCUSDr,2025-10-03,sell,confirmed_close,midpoint,trailing,1.0,2025-10-03 10:45:00+00:00,2025-10-03 11:26:00+00:00,119609.85,120237.66399999999,118982.03600000002,119537.04,0.11597383938557293,win,10.09960829754914,1.1712903505571637,1011.1321201054712,120714.075,119761.253,952.8220000000001,2563.230928571429,0.37172694406080625,-0.19485229701789727,False
BTCUSD,#BTCUSDr,2025-10-07,sell,confirmed_close,midpoint,trailing,1.0,2025-10-07 09:30:00+00:00,2025-10-07 11:27:00+00:00,123827.441,124640.3255,123014.5565,123674.49825,0.18814819325500973,win,9.991203636662359,1.8798269126809055,1001.0001905789168,125236.088,124044.563,1191.5250000000087,2983.1575000000003,0.3994173958297571,-0.23420178389426885,False
