policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_aggressive,LTA,AUDUSD,M30,2025-12,2025-12-26 03:30:00,2025-12-26 14:00:00,SELL,0.67065,0.67182,6.0,0.67182,loss,-1.0769,95,0.000524,0.0769,9.0,0.6771,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,-16.15,283.85
dynamic_aggressive,LTA,GBPJPY,M30,2026-01,2026-01-02 03:30:00,2026-01-02 09:30:00,BUY,211.345,210.99341,5.0,210.99341,loss,-1.0626,90,0.157286,0.0626,22.0,0.5104,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,283.85,14.19,-15.08,268.77
dynamic_aggressive,ORB,GBPUSD,M15,2026-01,2026-01-05 01:15:00,2026-01-05 02:00:00,BUY,1.34476,1.34368,4.0,1.34368,loss,-1.0926,100,0.00108,0.0926,10.0,0.8333,1.3897,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,268.77,13.44,-14.68,254.08
dynamic_aggressive,LTA,GBPJPY,M15,2026-01,2026-01-07 00:30:00,2026-01-07 01:45:00,SELL,211.412,211.68069,5.0,211.68069,loss,-1.0819,92,0.097929,0.0819,22.0,0.3438,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,254.08,12.7,-13.74,240.34
dynamic_aggressive,LTA,AUDUSD,M15,2026-01,2026-01-07 01:15:00,2026-01-07 08:30:00,BUY,0.67359,0.6716,4.0,0.67359,trail_stop,0.4548,92,0.000533,0.0452,9.0,0.8854,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,240.34,12.02,5.47,245.8
dynamic_aggressive,LTA,AUDUSD,M15,2026-01,2026-01-08 02:00:00,2026-01-08 15:15:00,SELL,0.67158,0.67255,5.0,0.66964,trail_stop,1.4072,92,0.000313,0.0928,9.0,0.25,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,245.8,12.29,17.29,263.1
dynamic_aggressive,ORB,AUDUSD,M15,2026-01,2026-01-12 00:15:00,2026-01-13 00:15:00,BUY,0.66948,0.6683,4.0,0.67066,trail_stop,0.9237,95,0.00118,0.0763,9.0,0.625,4.1717,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,263.1,13.15,12.15,275.25
dynamic_aggressive,ORB,GBPUSD,M15,2026-01,2026-01-12 00:15:00,2026-01-12 17:15:00,BUY,1.34124,1.33903,4.0,1.34566,trail_stop,1.4548,95,0.00221,0.0452,10.0,0.7708,3.532,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,275.25,13.76,20.02,295.27
dynamic_aggressive,ORB,USDCHF,M15,2026-01,2026-01-12 00:15:00,2026-01-12 10:15:00,SELL,0.79971,0.80168,4.0,0.79774,trail_stop,0.934,95,0.00197,0.066,13.0,0.8542,3.9288,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,295.27,14.76,13.79,309.06
dynamic_aggressive,ORB,GBPUSD,M15,2026-01,2026-01-19 00:15:00,2026-01-19 00:30:00,SELL,1.33848,1.34035,4.0,1.34035,loss,-1.0535,100,0.00187,0.0535,10.0,1.0,1.523,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,309.06,15.45,-16.28,292.78
dynamic_aggressive,ORB,USDCHF,M15,2026-01,2026-01-19 00:15:00,2026-01-19 00:30:00,BUY,0.80033,0.79861,4.0,0.79861,loss,-1.0756,95,0.00172,0.0756,13.0,1.0,2.0759,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,292.78,14.64,-15.75,277.04
dynamic_aggressive,ORB,AUDUSD,M15,2026-01,2026-01-19 00:30:00,2026-01-20 00:30:00,BUY,0.66893,0.66765,4.0,0.67111,timeout,1.2812,95,0.00128,0.0703,9.0,0.9792,2.4889,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,277.04,13.85,17.75,294.78
dynamic_aggressive,LTA,GBPJPY,M30,2026-01,2026-01-20 00:30:00,2026-01-20 04:30:00,SELL,211.926,212.35368,5.0,212.35368,loss,-1.0514,94,0.1245,0.0514,22.0,0.1667,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,294.78,14.74,-15.5,279.29
dynamic_aggressive,LTA,AUDUSD,M30,2026-01,2026-01-21 05:00:00,2026-01-21 10:00:00,BUY,0.67361,0.67265,6.0,0.67457,trail_stop,0.9063,97,0.000428,0.0937,9.0,0.3229,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,279.29,13.96,12.66,291.94
dynamic_aggressive,LTA,GBPJPY,M30,2026-01,2026-01-21 05:00:00,2026-01-21 07:30:00,BUY,212.542,212.2368,6.0,212.2368,loss,-1.0721,97,0.161357,0.0721,22.0,0.375,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,291.94,14.6,-15.65,276.29
dynamic_aggressive,LTA,USDCAD,M30,2026-01,2026-01-22 00:30:00,2026-01-23 15:00:00,SELL,1.38288,1.38453,5.0,1.37463,win,2.9091,91,0.000816,0.0909,15.0,0.5104,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,276.29,13.81,40.19,316.48
