policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_aggressive,ORB,AUDUSD,2026-02,3,0,2,1,0,0.0,-0.69,-0.229,0.67,4.0
dynamic_aggressive,ORB,AUDUSD,2026-03,3,1,0,2,0,33.33,3.77,1.255,3.77,4.67
dynamic_aggressive,ORB,AUDUSD,2026-04,1,0,1,0,0,0.0,-1.03,-1.034,0.0,4.0
dynamic_aggressive,ORB,AUDUSD,2026-05,1,1,0,0,0,100.0,2.42,2.42,2.42,4.0
dynamic_aggressive,ORB,GBPUSD,2026-01,6,0,5,1,0,0.0,-3.89,-0.648,0.27,4.33
dynamic_aggressive,ORB,GBPUSD,2026-02,4,0,2,2,0,0.0,-1.28,-0.321,0.39,4.0
dynamic_aggressive,ORB,GBPUSD,2026-03,4,0,1,3,0,0.0,1.19,0.299,2.1,5.0
dynamic_aggressive,ORB,GBPUSD,2026-04,2,0,1,1,0,0.0,-0.66,-0.329,0.4,4.0
dynamic_aggressive,ORB,GBPUSD,2026-05,3,0,1,2,0,0.0,1.79,0.597,2.65,4.0
dynamic_aggressive,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.081,0.0,4.0
dynamic_aggressive,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.09,-1.086,0.0,4.0
dynamic_aggressive,ORB,NZDUSD,2026-05,1,1,0,0,0,100.0,2.41,2.408,2.41,4.0
dynamic_aggressive,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.06,-1.064,0.0,4.0
dynamic_aggressive,ORB,USDCHF,2026-01,3,0,2,1,0,0.0,-1.23,-0.411,0.43,4.0
dynamic_aggressive,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.07,-1.068,0.0,4.0
dynamic_aggressive,ORB,USDCHF,2026-03,1,0,0,1,0,0.0,0.41,0.406,0.41,4.0
dynamic_aggressive,ORB,USDCHF,2026-04,1,0,0,1,0,0.0,1.41,1.408,1.41,4.0
dynamic_balanced,LTA,AUDUSD,2025-12,1,0,1,0,0,0.0,-1.08,-1.077,0.0,4.0
dynamic_balanced,LTA,AUDUSD,2026-01,6,0,3,3,0,0.0,-0.43,-0.072,0.87,3.83
dynamic_balanced,LTA,AUDUSD,2026-02,7,0,6,1,0,0.0,-5.57,-0.795,0.14,4.43
dynamic_balanced,LTA,AUDUSD,2026-03,9,1,3,5,0,11.11,2.96,0.329,1.93,4.11
dynamic_balanced,LTA,AUDUSD,2026-04,7,0,3,4,0,0.0,-1.03,-0.147,0.68,4.14
dynamic_balanced,LTA,AUDUSD,2026-05,5,1,0,4,0,20.0,6.07,1.213,6.07,4.4
dynamic_balanced,LTA,AUDUSD,2026-06,4,0,2,2,0,0.0,-1.24,-0.311,0.41,3.5
dynamic_balanced,LTA,GBPJPY,2026-01,7,0,5,2,0,0.0,-4.48,-0.64,0.16,4.29
dynamic_balanced,LTA,GBPJPY,2026-02,4,0,2,2,0,0.0,-0.24,-0.059,0.89,4.0
dynamic_balanced,LTA,GBPJPY,2026-03,7,0,3,4,0,0.0,0.48,0.068,1.15,4.14
dynamic_balanced,LTA,GBPJPY,2026-04,2,0,1,0,1,0.0,-0.92,-0.461,0.14,3.5
dynamic_balanced,LTA,GBPJPY,2026-05,6,0,4,1,1,0.0,-4.03,-0.671,0.11,3.83
dynamic_balanced,LTA,GBPJPY,2026-06,4,0,2,2,0,0.0,-1.3,-0.324,0.4,4.0
dynamic_balanced,LTA,USDCAD,2026-01,3,1,2,0,0,33.33,0.24,0.081,1.11,4.0
dynamic_balanced,LTA,USDCAD,2026-02,1,0,1,0,0,0.0,-1.09,-1.087,0.0,4.0
dynamic_balanced,LTA,USDCAD,2026-03,2,0,2,0,0,0.0,-2.15,-1.073,0.0,4.0
dynamic_balanced,LTA,USDCAD,2026-04,2,0,1,0,1,0.0,-0.18,-0.091,0.83,4.0
dynamic_balanced,ORB,AUDUSD,2026-01,4,0,1,1,2,0.0,1.36,0.341,2.29,3.0
dynamic_balanced,ORB,AUDUSD,2026-02,3,0,2,1,0,0.0,-1.15,-0.383,0.45,3.0
dynamic_balanced,ORB,AUDUSD,2026-03,6,0,2,4,0,0.0,1.05,0.175,1.48,3.17
dynamic_balanced,ORB,AUDUSD,2026-04,4,0,4,0,0,0.0,-4.26,-1.066,0.0,3.0
dynamic_balanced,ORB,AUDUSD,2026-05,1,1,0,0,0,100.0,1.94,1.936,1.94,3.0
dynamic_balanced,ORB,AUDUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.089,0.0,3.0
dynamic_balanced,ORB,GBPUSD,2025-12,1,0,1,0,0,0.0,-1.1,-1.097,0.0,3.0
dynamic_balanced,ORB,GBPUSD,2026-01,6,0,4,1,1,0.0,-2.39,-0.399,0.43,3.17
dynamic_balanced,ORB,GBPUSD,2026-02,5,0,3,2,0,0.0,-2.33,-0.465,0.26,3.2
dynamic_balanced,ORB,GBPUSD,2026-03,6,0,3,3,0,0.0,-1.43,-0.239,0.56,3.5
dynamic_balanced,ORB,GBPUSD,2026-04,2,0,1,1,0,0.0,-0.61,-0.306,0.42,3.0
dynamic_balanced,ORB,GBPUSD,2026-05,3,0,0,3,0,0.0,2.35,0.783,2.35,3.0
dynamic_balanced,ORB,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.07,-1.073,0.0,3.0
dynamic_balanced,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.06,-1.065,0.0,3.0
dynamic_balanced,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.07,-1.069,0.0,3.0
dynamic_balanced,ORB,NZDUSD,2026-05,2,1,0,0,1,50.0,3.26,1.63,3.26,3.0
dynamic_balanced,ORB,USDCAD,2026-01,1,0,1,0,0,0.0,-1.1,-1.095,0.0,3.0
dynamic_balanced,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.05,-1.051,0.0,3.0
dynamic_balanced,ORB,USDCAD,2026-03,2,0,1,1,0,0.0,-0.67,-0.335,0.38,3.0
dynamic_balanced,ORB,USDCHF,2026-01,3,0,2,0,1,0.0,-1.24,-0.414,0.41,3.0
dynamic_balanced,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.05,-1.054,0.0,3.0
dynamic_balanced,ORB,USDCHF,2026-03,1,0,1,0,0,0.0,-1.08,-1.075,0.0,3.0
dynamic_balanced,ORB,USDCHF,2026-04,1,0,0,1,0,0.0,0.93,0.926,0.93,3.0
dynamic_balanced,ORB,USDCHF,2026-05,1,0,0,1,0,0.0,0.41,0.411,0.41,3.0
dynamic_capped,LTA,AUDUSD,2025-12,1,0,1,0,0,0.0,-1.08,-1.078,0.0,4.0
dynamic_capped,LTA,AUDUSD,2026-01,5,0,3,2,0,0.0,-1.37,-0.275,0.57,3.8
dynamic_capped,LTA,AUDUSD,2026-02,6,0,5,1,0,0.0,-4.52,-0.753,0.17,4.33
dynamic_capped,LTA,AUDUSD,2026-03,8,2,4,2,0,25.0,1.52,0.191,1.36,4.0
dynamic_capped,LTA,AUDUSD,2026-04,5,0,3,2,0,0.0,-2.39,-0.479,0.26,4.2
dynamic_capped,LTA,AUDUSD,2026-05,1,0,0,1,0,0.0,0.93,0.933,0.93,3.0
dynamic_capped,LTA,AUDUSD,2026-06,4,0,3,1,0,0.0,-2.79,-0.697,0.13,3.5
dynamic_capped,LTA,GBPJPY,2026-01,6,0,4,2,0,0.0,-3.44,-0.573,0.2,4.33
dynamic_capped,LTA,GBPJPY,2026-02,4,0,2,2,0,0.0,-0.25,-0.064,0.88,4.0
dynamic_capped,LTA,GBPJPY,2026-03,7,0,2,5,0,0.0,1.95,0.279,1.9,4.14
dynamic_capped,LTA,GBPJPY,2026-04,1,0,1,0,0,0.0,-1.08,-1.078,0.0,4.0
dynamic_capped,LTA,GBPJPY,2026-05,5,0,4,1,0,0.0,-2.82,-0.564,0.34,3.8
dynamic_capped,LTA,GBPJPY,2026-06,4,0,2,2,0,0.0,-1.34,-0.335,0.39,4.0
dynamic_capped,LTA,USDCAD,2026-01,3,1,2,0,0,33.33,0.24,0.081,1.11,4.0
dynamic_capped,LTA,USDCAD,2026-03,1,0,1,0,0,0.0,-1.07,-1.069,0.0,4.0
dynamic_capped,LTA,USDCAD,2026-04,2,0,1,1,0,0.0,-0.18,-0.092,0.83,4.0
dynamic_capped,ORB,AUDUSD,2026-01,4,0,1,2,1,0.0,1.48,0.37,2.39,3.0
dynamic_capped,ORB,AUDUSD,2026-02,3,1,2,0,0,33.33,-0.19,-0.063,0.91,3.0
dynamic_capped,ORB,AUDUSD,2026-03,5,1,2,2,0,20.0,1.09,0.217,1.5,3.4
dynamic_capped,ORB,AUDUSD,2026-04,3,0,3,0,0,0.0,-3.19,-1.063,0.0,3.0
dynamic_capped,ORB,AUDUSD,2026-05,1,1,0,0,0,100.0,1.92,1.92,1.92,3.0
dynamic_capped,ORB,GBPUSD,2026-01,6,0,5,0,1,0.0,-3.82,-0.637,0.28,3.17
dynamic_capped,ORB,GBPUSD,2026-02,4,0,3,1,0,0.0,-2.78,-0.695,0.13,3.0
dynamic_capped,ORB,GBPUSD,2026-03,4,0,1,3,0,0.0,1.24,0.31,2.14,3.75
dynamic_capped,ORB,GBPUSD,2026-04,2,0,1,1,0,0.0,-0.63,-0.313,0.41,3.0
dynamic_capped,ORB,GBPUSD,2026-05,3,2,0,1,0,66.67,4.32,1.439,4.32,3.0
dynamic_capped,ORB,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.083,0.0,3.0
dynamic_capped,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.07,-1.073,0.0,3.0
dynamic_capped,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.08,-1.078,0.0,3.0
dynamic_capped,ORB,NZDUSD,2026-05,1,1,0,0,0,100.0,1.91,1.908,1.91,3.0
dynamic_capped,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.06,-1.064,0.0,3.0
dynamic_capped,ORB,USDCAD,2026-03,1,0,1,0,0,0.0,-1.08,-1.083,0.0,3.0
dynamic_capped,ORB,USDCHF,2026-01,3,0,2,0,1,0.0,-1.21,-0.402,0.44,3.0
dynamic_capped,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.07,-1.068,0.0,3.0
dynamic_capped,ORB,USDCHF,2026-03,1,0,0,1,0,0.0,0.41,0.414,0.41,3.0
dynamic_capped,ORB,USDCHF,2026-04,1,1,0,0,0,100.0,1.92,1.916,1.92,3.0
dynamic_conservative,LTA,AUDUSD,2025-12,1,0,1,0,0,0.0,-1.08,-1.077,0.0,3.0
dynamic_conservative,LTA,AUDUSD,2026-01,6,1,3,2,0,16.67,0.07,0.012,1.02,2.67
dynamic_conservative,LTA,AUDUSD,2026-02,7,0,6,1,0,0.0,-5.57,-0.795,0.14,3.0
dynamic_conservative,LTA,AUDUSD,2026-03,9,2,3,4,0,22.22,2.96,0.329,1.93,2.89
dynamic_conservative,LTA,AUDUSD,2026-04,7,0,3,4,0,0.0,-1.03,-0.147,0.68,2.86
dynamic_conservative,LTA,AUDUSD,2026-05,5,3,0,2,0,60.0,6.07,1.213,6.07,2.8
dynamic_conservative,LTA,AUDUSD,2026-06,4,0,2,2,0,0.0,-1.24,-0.311,0.41,2.5
dynamic_conservative,LTA,GBPJPY,2026-01,7,0,5,2,0,0.0,-4.48,-0.64,0.16,3.0
dynamic_conservative,LTA,GBPJPY,2026-02,4,1,2,1,0,25.0,0.26,0.066,1.13,3.0
dynamic_conservative,LTA,GBPJPY,2026-03,7,2,3,2,0,28.57,1.45,0.207,1.45,2.71
dynamic_conservative,LTA,GBPJPY,2026-04,2,0,1,0,1,0.0,-0.92,-0.461,0.14,2.5
dynamic_conservative,LTA,GBPJPY,2026-05,6,0,4,1,1,0.0,-4.03,-0.671,0.11,2.83
dynamic_conservative,LTA,GBPJPY,2026-06,4,0,2,2,0,0.0,-1.3,-0.324,0.4,3.0
dynamic_conservative,LTA,USDCAD,2026-01,3,1,2,0,0,33.33,-0.26,-0.085,0.88,3.0
dynamic_conservative,LTA,USDCAD,2026-02,1,0,1,0,0,0.0,-1.09,-1.087,0.0,3.0
dynamic_conservative,LTA,USDCAD,2026-03,2,0,2,0,0,0.0,-2.15,-1.073,0.0,2.5
dynamic_conservative,LTA,USDCAD,2026-04,2,0,1,0,1,0.0,-0.18,-0.091,0.83,3.0
dynamic_conservative,ORB,AUDUSD,2026-01,4,2,1,1,0,50.0,2.19,0.548,3.05,2.0
dynamic_conservative,ORB,AUDUSD,2026-02,3,1,2,0,0,33.33,-0.69,-0.229,0.67,2.0
dynamic_conservative,ORB,AUDUSD,2026-03,4,2,1,1,0,50.0,2.19,0.548,3.01,2.5
dynamic_conservative,ORB,AUDUSD,2026-04,3,0,3,0,0,0.0,-3.21,-1.069,0.0,2.0
dynamic_conservative,ORB,AUDUSD,2026-05,1,1,0,0,0,100.0,1.42,1.42,1.42,2.0
dynamic_conservative,ORB,GBPUSD,2026-01,6,1,4,1,0,16.67,-2.38,-0.396,0.44,2.17
dynamic_conservative,ORB,GBPUSD,2026-02,5,0,2,3,0,0.0,-0.88,-0.177,0.58,2.2
dynamic_conservative,ORB,GBPUSD,2026-03,6,2,2,2,0,33.33,1.55,0.259,1.72,2.5
dynamic_conservative,ORB,GBPUSD,2026-04,3,0,1,2,0,0.0,-0.23,-0.077,0.79,2.33
dynamic_conservative,ORB,GBPUSD,2026-05,3,2,0,1,0,66.67,3.31,1.103,3.31,2.0
dynamic_conservative,ORB,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.091,0.0,2.0
dynamic_conservative,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.081,0.0,2.0
dynamic_conservative,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.09,-1.086,0.0,2.0
dynamic_conservative,ORB,NZDUSD,2026-05,1,1,0,0,0,100.0,1.41,1.408,1.41,2.0
dynamic_conservative,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.06,-1.064,0.0,2.0
dynamic_conservative,ORB,USDCAD,2026-03,1,0,1,0,0,0.0,-1.09,-1.091,0.0,2.0
dynamic_conservative,ORB,USDCHF,2026-01,3,1,2,0,0,33.33,-0.71,-0.238,0.67,2.0
dynamic_conservative,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.07,-1.068,0.0,2.0
dynamic_conservative,ORB,USDCHF,2026-03,1,0,0,1,0,0.0,0.41,0.406,0.41,2.0
dynamic_conservative,ORB,USDCHF,2026-04,1,1,0,0,0,100.0,1.41,1.408,1.41,2.0
dynamic_score,LTA,AUDUSD,2025-12,1,0,1,0,0,0.0,-1.08,-1.077,0.0,5.0
dynamic_score,LTA,AUDUSD,2026-01,6,1,3,2,0,16.67,0.07,0.012,1.02,3.83
dynamic_score,LTA,AUDUSD,2026-02,7,0,6,1,0,0.0,-5.57,-0.795,0.14,4.57
dynamic_score,LTA,AUDUSD,2026-03,9,1,3,5,0,11.11,2.96,0.329,1.93,3.89
dynamic_score,LTA,AUDUSD,2026-04,7,0,3,4,0,0.0,-1.03,-0.147,0.68,3.86
dynamic_score,LTA,AUDUSD,2026-05,5,1,0,4,0,20.0,6.07,1.213,6.07,4.8
dynamic_score,LTA,AUDUSD,2026-06,4,0,2,2,0,0.0,-1.24,-0.311,0.41,4.0
dynamic_score,LTA,GBPJPY,2026-01,7,0,5,2,0,0.0,-4.48,-0.64,0.16,4.0
dynamic_score,LTA,GBPJPY,2026-02,4,1,2,1,0,25.0,0.26,0.066,1.13,3.0
dynamic_score,LTA,GBPJPY,2026-03,7,0,3,4,0,0.0,0.48,0.068,1.15,3.86
dynamic_score,LTA,GBPJPY,2026-04,2,0,1,0,1,0.0,-0.92,-0.461,0.14,4.5
dynamic_score,LTA,GBPJPY,2026-05,6,0,4,1,1,0.0,-4.03,-0.671,0.11,4.67
dynamic_score,LTA,GBPJPY,2026-06,4,0,2,2,0,0.0,-1.3,-0.324,0.4,3.5
dynamic_score,LTA,USDCAD,2026-01,3,1,2,0,0,33.33,-0.26,-0.085,0.88,4.33
dynamic_score,LTA,USDCAD,2026-02,1,0,1,0,0,0.0,-1.09,-1.087,0.0,3.0
dynamic_score,LTA,USDCAD,2026-03,2,0,2,0,0,0.0,-2.15,-1.073,0.0,3.0
dynamic_score,LTA,USDCAD,2026-04,2,0,1,0,1,0.0,-0.18,-0.091,0.83,4.0
dynamic_score,ORB,AUDUSD,2026-01,4,0,1,1,2,0.0,1.36,0.341,2.29,4.5
dynamic_score,ORB,AUDUSD,2026-02,3,0,2,1,0,0.0,-1.15,-0.383,0.45,4.33
dynamic_score,ORB,AUDUSD,2026-03,6,0,2,4,0,0.0,1.05,0.175,1.48,4.67
dynamic_score,ORB,AUDUSD,2026-04,4,0,4,0,0,0.0,-4.26,-1.066,0.0,4.25
dynamic_score,ORB,AUDUSD,2026-05,1,0,0,1,0,0.0,1.44,1.436,1.44,4.0
dynamic_score,ORB,AUDUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.089,0.0,4.0
dynamic_score,ORB,GBPUSD,2025-12,1,0,1,0,0,0.0,-1.1,-1.097,0.0,5.0
dynamic_score,ORB,GBPUSD,2026-01,6,0,4,1,1,0.0,-2.39,-0.399,0.43,5.0
dynamic_score,ORB,GBPUSD,2026-02,5,0,3,2,0,0.0,-2.33,-0.465,0.26,5.0
dynamic_score,ORB,GBPUSD,2026-03,6,0,3,3,0,0.0,-1.43,-0.239,0.56,5.33
dynamic_score,ORB,GBPUSD,2026-04,2,0,1,1,0,0.0,-0.61,-0.306,0.42,5.0
dynamic_score,ORB,GBPUSD,2026-05,3,0,0,3,0,0.0,2.35,0.783,2.35,4.0
dynamic_score,ORB,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.07,-1.073,0.0,4.0
dynamic_score,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.06,-1.065,0.0,4.0
dynamic_score,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.07,-1.069,0.0,5.0
dynamic_score,ORB,NZDUSD,2026-05,2,1,0,0,1,50.0,3.76,1.88,3.76,4.0
dynamic_score,ORB,USDCAD,2026-01,1,0,1,0,0,0.0,-1.1,-1.095,0.0,5.0
dynamic_score,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.05,-1.051,0.0,5.0
dynamic_score,ORB,USDCAD,2026-03,2,0,1,1,0,0.0,-0.67,-0.335,0.38,5.0
dynamic_score,ORB,USDCHF,2026-01,3,0,2,0,1,0.0,-1.24,-0.414,0.41,4.33
dynamic_score,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.05,-1.054,0.0,4.0
dynamic_score,ORB,USDCHF,2026-03,1,0,1,0,0,0.0,-1.08,-1.075,0.0,5.0
dynamic_score,ORB,USDCHF,2026-04,1,0,0,1,0,0.0,0.93,0.926,0.93,5.0
dynamic_score,ORB,USDCHF,2026-05,1,0,0,1,0,0.0,0.41,0.411,0.41,4.0
fixed_current,LTA,AUDUSD,2025-12,1,0,1,0,0,0.0,-1.08,-1.077,0.0,6.0
fixed_current,LTA,AUDUSD,2026-01,6,0,3,3,0,0.0,-0.43,-0.072,0.87,6.0
fixed_current,LTA,AUDUSD,2026-02,7,0,6,1,0,0.0,-5.57,-0.795,0.14,6.0
fixed_current,LTA,AUDUSD,2026-03,9,0,3,6,0,0.0,2.46,0.274,1.77,6.0
fixed_current,LTA,AUDUSD,2026-04,6,0,2,4,0,0.0,0.06,0.01,1.03,6.0
fixed_current,LTA,AUDUSD,2026-05,5,0,0,5,0,0.0,5.57,1.113,5.57,6.0
fixed_current,LTA,AUDUSD,2026-06,4,0,2,2,0,0.0,-1.24,-0.311,0.41,6.0
fixed_current,LTA,GBPJPY,2026-01,7,0,5,2,0,0.0,-4.48,-0.64,0.16,6.0
fixed_current,LTA,GBPJPY,2026-02,4,0,2,2,0,0.0,-0.24,-0.059,0.89,6.0
fixed_current,LTA,GBPJPY,2026-03,6,0,3,3,0,0.0,0.05,0.008,1.01,6.0
fixed_current,LTA,GBPJPY,2026-04,2,0,1,0,1,0.0,-0.92,-0.461,0.14,6.0
fixed_current,LTA,GBPJPY,2026-05,6,0,4,1,1,0.0,-4.03,-0.671,0.11,6.0
fixed_current,LTA,GBPJPY,2026-06,4,0,2,2,0,0.0,-1.3,-0.324,0.4,6.0
fixed_current,LTA,USDCAD,2026-01,3,1,2,0,0,33.33,1.24,0.415,1.57,6.0
fixed_current,LTA,USDCAD,2026-02,1,0,1,0,0,0.0,-1.09,-1.087,0.0,6.0
fixed_current,LTA,USDCAD,2026-03,2,0,2,0,0,0.0,-2.15,-1.073,0.0,6.0
fixed_current,LTA,USDCAD,2026-04,2,0,1,0,1,0.0,-0.18,-0.091,0.83,6.0
fixed_current,ORB,AUDUSD,2026-01,4,0,1,2,1,0.0,1.54,0.386,2.44,6.0
fixed_current,ORB,AUDUSD,2026-02,3,0,2,1,0,0.0,-0.69,-0.229,0.67,6.0
fixed_current,ORB,AUDUSD,2026-03,3,0,0,3,0,0.0,3.27,1.088,3.27,6.0
fixed_current,ORB,AUDUSD,2026-04,1,0,1,0,0,0.0,-1.03,-1.034,0.0,6.0
fixed_current,ORB,AUDUSD,2026-05,1,0,0,1,0,0.0,1.92,1.92,1.92,6.0
fixed_current,ORB,GBPUSD,2026-01,6,1,5,0,0,16.67,-3.4,-0.566,0.37,3.0
fixed_current,ORB,GBPUSD,2026-02,4,0,2,2,0,0.0,-1.28,-0.321,0.39,3.0
fixed_current,ORB,GBPUSD,2026-03,4,0,1,3,0,0.0,1.17,0.294,2.07,3.0
fixed_current,ORB,GBPUSD,2026-04,1,0,0,1,0,0.0,0.44,0.438,0.44,3.0
fixed_current,ORB,GBPUSD,2026-05,2,2,0,0,0,100.0,3.88,1.94,3.88,3.0
fixed_current,ORB,NZDUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.081,0.0,3.0
fixed_current,ORB,NZDUSD,2026-04,1,0,1,0,0,0.0,-1.09,-1.086,0.0,3.0
fixed_current,ORB,NZDUSD,2026-05,1,1,0,0,0,100.0,1.91,1.908,1.91,3.0
fixed_current,ORB,USDCAD,2026-02,1,0,1,0,0,0.0,-1.06,-1.064,0.0,6.0
fixed_current,ORB,USDCHF,2026-01,2,0,1,1,0,0.0,-0.14,-0.071,0.87,3.0
fixed_current,ORB,USDCHF,2026-02,1,0,1,0,0,0.0,-1.07,-1.068,0.0,3.0
fixed_current,ORB,USDCHF,2026-03,1,0,0,1,0,0.0,0.41,0.406,0.41,3.0
fixed_current,ORB,USDCHF,2026-04,1,1,0,0,0,100.0,1.91,1.908,1.91,3.0
