policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_conservative,LTA,AUDUSD,M30,2025-12,2025-12-26 03:30:00,2025-12-26 14:00:00,SELL,0.67065,0.67182,3.0,0.67182,loss,-1.0769,95,0.000524,0.0769,9.0,0.6771,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,-16.15,283.85
dynamic_conservative,LTA,GBPJPY,M30,2026-01,2026-01-02 03:30:00,2026-01-02 09:30:00,BUY,211.345,210.99341,3.0,210.99341,loss,-1.0626,90,0.157286,0.0626,22.0,0.5104,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,283.85,14.19,-15.08,268.77
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-05 01:15:00,2026-01-05 02:00:00,BUY,1.34476,1.34368,2.0,1.34368,loss,-1.0926,100,0.00108,0.0926,10.0,0.8333,1.3897,"max(structure,1.0ATR)",conservative,ORB 15m breakout,268.77,13.44,-14.68,254.08
dynamic_conservative,LTA,GBPJPY,M15,2026-01,2026-01-07 00:30:00,2026-01-07 01:45:00,SELL,211.412,211.68069,3.0,211.68069,loss,-1.0819,92,0.097929,0.0819,22.0,0.3438,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,254.08,12.7,-13.74,240.34
dynamic_conservative,LTA,AUDUSD,M15,2026-01,2026-01-07 01:15:00,2026-01-07 08:30:00,BUY,0.67359,0.6716,2.0,0.67359,trail_stop,0.4548,92,0.000533,0.0452,9.0,0.8854,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,240.34,12.02,5.47,245.8
dynamic_conservative,LTA,AUDUSD,M15,2026-01,2026-01-08 02:00:00,2026-01-08 14:15:00,SELL,0.67158,0.67255,3.0,0.66867,win,1.9072,92,0.000313,0.0928,9.0,0.25,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,245.8,12.29,23.44,269.24
dynamic_conservative,ORB,AUDUSD,M15,2026-01,2026-01-12 00:15:00,2026-01-12 15:45:00,BUY,0.66948,0.6683,2.0,0.67184,win,1.4237,95,0.00118,0.0763,9.0,0.625,4.1717,"max(structure,1.0ATR)",conservative,ORB 15m breakout,269.24,13.46,19.17,288.41
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-12 00:15:00,2026-01-12 08:00:00,BUY,1.34124,1.33903,2.0,1.34566,win,1.4548,95,0.00221,0.0452,10.0,0.7708,3.532,"max(structure,1.0ATR)",conservative,ORB 15m breakout,288.41,14.42,20.98,309.39
dynamic_conservative,ORB,USDCHF,M15,2026-01,2026-01-12 00:15:00,2026-01-12 08:45:00,SELL,0.79971,0.80168,2.0,0.79577,win,1.434,95,0.00197,0.066,13.0,0.8542,3.9288,"max(structure,1.0ATR)",conservative,ORB 15m breakout,309.39,15.47,22.18,331.57
dynamic_conservative,ORB,GBPUSD,M15,2026-01,2026-01-19 00:15:00,2026-01-19 00:30:00,SELL,1.33848,1.34035,2.0,1.34035,loss,-1.0535,100,0.00187,0.0535,10.0,1.0,1.523,"max(structure,1.0ATR)",conservative,ORB 15m breakout,331.57,16.58,-17.47,314.11
