time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2023.11.15 01:45:00,entry,2,1,1963.084,1961.468,1963.166,aoi_target|risk=100.1900|volume=0.6200|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.04329285714285902,0.0,0.0,0.0,0.0,0.0,,9996.59,9988.84,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 02:45:00,entry,4,1,1964.253,1962.721,1968.177,aoi_target|risk=101.1100|volume=0.6600|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.05277857142857231,0.0,0.0,0.0,0.0,0.0,,9999.65,9991.4,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 07:30:00,entry,6,1,1969.312,1967.133,1970.526,aoi_target|risk=104.6000|volume=0.4800|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.06896071428571418,0.0,0.0,0.0,0.0,0.0,,10257.05,10251.05,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 07:45:00,entry,8,1,1970.373,1967.127,1970.526,aoi_target|risk=103.8800|volume=0.3200|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.07186785714285732,0.0,0.0,0.0,0.0,0.0,,10313.61,10309.61,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 08:00:00,entry,10,1,1970.454,1969.012,1970.526,aoi_target|risk=103.8300|volume=0.7200|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.07308214285714355,0.0,0.0,0.0,0.0,0.0,,10314.67,10305.67,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 08:15:00,entry,12,1,1970.597,1969.468,1973.984,fallback_3R|risk=103.8600|volume=0.9200|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.07455714285714359,0.0,0.0,0.0,0.0,0.0,,10315.37,10303.87,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.15 13:00:00,entry,14,1,1971.651,1970.126,1976.226,fallback_3R|risk=106.7500|volume=0.7000|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.07351071428571458,0.0,0.0,0.0,0.0,0.0,,10624.78,10616.03,PD.VAL=1937.606;PW.VAL=1943.273;PD.POC=1945.691;PD.VAH=1963.166;PW.POC=1968.177;PW.VAH=1970.526
2023.11.16 02:30:00,entry,16,1,1958.265,1956.309,1962.139,aoi_target|risk=105.6200|volume=0.5400|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.06219999999999898,0.0,0.0,0.0,0.0,0.0,,10512.54,10505.79,PW.VAL=1943.273;PD.VAL=1957.328;PD.POC=1962.139;PW.POC=1968.177;PD.VAH=1969.743;PW.VAH=1970.526
2023.11.16 09:15:00,entry,18,1,1968.194,1966.237,1969.743,aoi_target|risk=107.6300|volume=0.5500|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.07308928571428543,0.0,0.0,0.0,0.0,0.0,,10719.19,10712.32,PW.VAL=1943.273;PD.VAL=1957.328;PD.POC=1962.139;PW.POC=1968.177;PD.VAH=1969.743;PW.VAH=1970.526
2023.11.16 12:30:00,entry,20,1,1963.632,1961.944,1968.177,aoi_target|risk=106.3500|volume=0.6300|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.06570714285714335,0.0,0.0,0.0,0.0,0.0,,10607.32,10599.44,PW.VAL=1943.273;PD.VAL=1957.328;PD.POC=1962.139;PW.POC=1968.177;PD.VAH=1969.743;PW.VAH=1970.526
2023.11.17 00:00:00,entry,22,1,1982.812,1981.238,1987.534,fallback_3R|risk=110.1800|volume=0.7000|PD=2023.11.17 00:00:00|PW=2023.11.12 00:00:00,0.04498928571428645,0.0,0.0,0.0,0.0,0.0,,10891.5,10882.75,PW.VAL=1943.273;PD.VAL=1956.458;PD.POC=1966.554;PW.POC=1968.177;PW.VAH=1970.526;PD.VAH=1981.575
2023.11.22 06:00:00,entry,24,1,1998.931,1996.605,1999.583,aoi_target|risk=113.9700|volume=0.4900|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.06623571428571527,0.0,0.0,0.0,0.0,0.0,,11221.3,11215.17,PW.VAL=1952.972;PW.POC=1962.531;PD.VAL=1983.679;PD.POC=1991.840;PW.VAH=1992.333;PD.VAH=1999.583
2023.11.22 06:15:00,entry,26,1,1999.878,1997.156,2008.044,fallback_3R|risk=114.3300|volume=0.4200|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.06761785714285794,0.0,0.0,0.0,0.0,0.0,,11251.72,11246.47,PW.VAL=1952.972;PW.POC=1962.531;PD.VAL=1983.679;PD.POC=1991.840;PW.VAH=1992.333;PD.VAH=1999.583
2023.11.22 15:45:00,entry,28,1,1995.064,1989.562,1999.583,aoi_target|risk=115.5400|volume=0.2100|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.15171785714285876,0.0,0.0,0.0,0.0,0.0,,11134.55,11131.93,PW.VAL=1952.972;PW.POC=1962.531;PD.VAL=1983.679;PD.POC=1991.840;PW.VAH=1992.333;PD.VAH=1999.583
2023.11.23 01:15:00,entry,30,1,1992.687,1991.087,1993.616,aoi_target|risk=110.4000|volume=0.6900|PD=2023.11.23 00:00:00|PW=2023.11.19 00:00:00,0.047328571428572073,0.0,0.0,0.0,0.0,0.0,,11014.96,11006.34,PW.VAL=1952.972;PW.POC=1962.531;PW.VAH=1992.333;PD.VAL=1993.616;PD.POC=2002.026;PD.VAH=2003.708
