time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2021.11.11 05:45:00,entry,2,1,1852.903,1849.616,1862.764,fallback_3R|risk=101.8900|volume=0.3100|PD=2021.11.11 00:00:00|PW=2021.11.07 00:00:00,0.10251071428571419,0.0,0.0,0.0,0.0,0.0,,9998.29,9994.42,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1822.331;PD.POC=1826.303;PD.VAH=1852.661
2021.11.12 00:00:00,entry,4,1,1862.18,1861.144,1864.522,aoi_target|risk=103.6000|volume=1.0000|PD=2021.11.12 00:00:00|PW=2021.11.07 00:00:00,0.04127857142857141,0.0,0.0,0.0,0.0,0.0,,10298.52,10286.02,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.12 08:45:00,entry,6,1,1853.831,1852.006,1862.18,aoi_target|risk=102.2000|volume=0.5600|PD=2021.11.12 00:00:00|PW=2021.11.07 00:00:00,0.10759285714285788,0.0,0.0,0.0,0.0,0.0,,10189.24,10182.24,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.15 07:30:00,entry,8,1,1858.368,1856.179,1864.935,fallback_3R|risk=102.8900|volume=0.4700|PD=2021.11.15 00:00:00|PW=2021.11.14 00:00:00,0.06943928571428486,0.0,0.0,0.0,0.0,0.0,,10083.16,10077.28,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371
2021.11.16 00:45:00,entry,10,1,1864.518,1861.796,1865.117,aoi_target|risk=106.1600|volume=0.3900|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.054303571428571173,0.0,0.0,0.0,0.0,0.0,,10390.08,10385.21,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 01:15:00,entry,12,1,1865.258,1862.212,1874.396,fallback_3R|risk=106.6100|volume=0.3500|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.056860714285714466,0.0,0.0,0.0,0.0,0.0,,10411.67,10407.3,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 09:15:00,entry,14,1,1873.189,1865.052,1897.6,fallback_3R|risk=113.9200|volume=0.1400|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.1150642857142868,0.0,0.0,0.0,0.0,0.0,,10730.98,10729.23,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 14:45:00,entry,16,1,1863.761,1858.583,1865.117,aoi_target|risk=108.7400|volume=0.2100|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.18857142857142598,0.0,0.0,0.0,0.0,0.0,,10615.8,10613.18,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 15:15:00,entry,18,1,1862.388,1855.916,1863.034,aoi_target|risk=110.0300|volume=0.1700|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.2208321428571407,0.0,0.0,0.0,0.0,0.0,,10505.98,10503.85,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 15:30:00,entry,20,1,1862.76,1855.914,1863.034,aoi_target|risk=109.5400|volume=0.1600|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.22155714285714145,0.0,0.0,0.0,0.0,0.0,,10516.62,10514.62,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
