deal,time,time_msc,symbol,position_id,type,entry,reason,volume,price,profit,commission,swap,fee,comment
20,2021.11.16 15:30:00,1637076600001,XAUUSD,20,0,0,3,0.16,1862.76,0.0,-0.88,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
21,2021.11.16 15:31:40,1637076700312,XAUUSD,20,1,1,5,0.16,1863.034,4.38,0.0,0.0,0.0,tp 1863.034
22,2021.11.18 03:30:00,1637206200001,XAUUSD,22,0,0,3,0.25,1866.032,0.0,-1.38,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
23,2021.11.18 04:24:23,1637209463225,XAUUSD,22,1,1,5,0.25,1866.815,19.58,0.0,0.0,0.0,tp 1866.797
24,2021.11.18 07:15:00,1637219700001,XAUUSD,24,0,0,3,0.31,1865.228,0.0,-1.71,0.0,0.0,Safe LTA EM4-Continuation Deman
25,2021.11.18 07:44:13,1637221453125,XAUUSD,24,1,1,5,0.31,1866.806,48.92,0.0,0.0,0.0,tp 1866.797
26,2021.11.18 07:45:00,1637221500001,XAUUSD,26,0,0,3,0.21,1866.856,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
27,2021.11.18 07:55:01,1637222101363,XAUUSD,26,1,1,5,0.21,1868.119,26.52,0.0,0.0,0.0,tp 1868.100
28,2021.11.18 08:00:00,1637222400001,XAUUSD,28,0,0,3,0.16,1868.76,0.0,-0.88,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
29,2021.11.18 10:25:44,1637231144663,XAUUSD,28,1,1,4,0.16,1861.699,-112.98,0.0,0.0,0.0,sl 1861.705
30,2021.11.18 11:15:00,1637234100001,XAUUSD,30,0,0,3,0.27,1863.377,0.0,-1.49,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
31,2021.11.18 13:23:31,1637241811162,XAUUSD,30,1,1,4,0.27,1859.433,-106.49,0.0,0.0,0.0,sl 1859.437
32,2021.11.19 00:15:00,1637280900001,XAUUSD,32,0,0,3,0.72,1859.935,0.0,-3.96,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
33,2021.11.19 07:00:22,1637305222363,XAUUSD,32,1,1,4,0.72,1858.469,-105.55,0.0,0.0,0.0,sl 1858.473
34,2022.02.20 23:15:00,1645398900001,XAUUSD,34,0,0,3,0.14,1904.423,0.0,-0.77,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
35,2022.02.21 00:55:57,1645404957028,XAUUSD,34,1,1,4,0.14,1896.929,-104.91,0.0,0.0,0.0,sl 1896.935
36,2022.02.21 07:30:00,1645428600001,XAUUSD,36,0,0,3,0.33,1890.435,0.0,-1.8199999999999998,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAH 
37,2022.02.21 18:28:32,1645468112000,XAUUSD,36,1,1,5,0.33,1899.748,307.32,0.0,0.0,0.0,tp 1899.735
38,2022.02.22 09:30:00,1645522200001,XAUUSD,38,0,0,3,0.21,1901.055,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
39,2022.02.22 10:21:57,1645525317108,XAUUSD,38,1,1,4,0.21,1895.879,-108.7,0.0,0.0,0.0,sl 1895.921
40,2022.02.22 11:00:00,1645527600001,XAUUSD,40,0,0,3,0.34,1896.649,0.0,-1.87,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
41,2022.02.22 11:27:03,1645529223364,XAUUSD,40,1,1,4,0.34,1893.467,-108.19,0.0,0.0,0.0,sl 1893.512
42,2022.02.25 01:15:00,1645751700001,XAUUSD,42,0,0,3,0.12,1916.866,0.0,-0.66,0.0,0.0,Safe LTA EM4-Continuation PD-VA
43,2022.02.25 01:36:39,1645752999056,XAUUSD,42,1,1,4,0.12,1907.966,-106.8,0.0,0.0,0.0,sl 1907.974
44,2022.02.25 08:30:00,1645777800001,XAUUSD,44,0,0,3,0.29,1912.078,0.0,-1.6,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
45,2022.02.25 09:37:56,1645781876307,XAUUSD,44,1,1,4,0.29,1908.541,-102.57,0.0,0.0,0.0,sl 1908.549
46,2022.03.02 07:15:00,1646205300001,XAUUSD,46,0,0,3,0.17,1941.283,0.0,-0.94,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
47,2022.03.02 08:35:27,1646210127586,XAUUSD,46,1,1,4,0.17,1935.18,-103.75,0.0,0.0,0.0,sl 1935.185
48,2022.03.02 10:45:00,1646217900001,XAUUSD,48,0,0,3,0.09,1924.031,0.0,-0.5,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAH 
49,2022.03.03 20:26:37,1646339197586,XAUUSD,48,1,1,5,0.09,1940.972,152.47,0.0,-14.44,0.0,tp 1940.960
50,2022.03.04 02:15:00,1646360100001,XAUUSD,50,0,0,3,0.16,1935.612,0.0,-0.88,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
51,2022.03.04 14:33:39,1646404419540,XAUUSD,50,1,1,5,0.16,1955.403,316.66,0.0,0.0,0.0,tp 1955.394
52,2022.03.08 06:15:00,1646720100001,XAUUSD,52,0,0,3,0.17,1995.4,0.0,-0.94,0.0,0.0,Safe LTA EM4-Continuation PD-PO
53,2022.03.08 06:19:27,1646720367397,XAUUSD,52,1,1,5,0.17,1998.864,58.89,0.0,0.0,0.0,tp 1998.831
54,2022.03.08 08:45:00,1646729100001,XAUUSD,54,0,0,3,0.13,2006.721,0.0,-0.72,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
55,2022.03.08 14:40:42,1646750442901,XAUUSD,54,1,1,5,0.13,2031.593,323.34,0.0,0.0,0.0,tp 2031.576
56,2022.03.09 02:45:00,1646793900001,XAUUSD,56,0,0,3,0.18,2050.54,0.0,-0.99,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
57,2022.03.09 07:11:34,1646809894806,XAUUSD,56,1,1,4,0.18,2044.186,-114.37,0.0,0.0,0.0,sl 2044.216
58,2022.03.09 10:30:00,1646821800001,XAUUSD,58,0,0,3,0.1,2014.379,0.0,-0.55,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
59,2022.03.09 13:02:29,1646830949138,XAUUSD,58,1,1,4,0.1,2003.119,-112.6,0.0,0.0,0.0,sl 2003.126
60,2022.03.18 01:30:00,1647567000001,XAUUSD,60,0,0,3,0.29,1942.221,0.0,-1.6,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
61,2022.03.18 01:56:41,1647568601886,XAUUSD,60,1,1,4,0.29,1938.573,-105.79,0.0,0.0,0.0,sl 1938.578
62,2022.03.18 11:15:00,1647602100001,XAUUSD,62,0,0,3,0.13,1937.137,0.0,-0.72,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
63,2022.03.18 13:20:15,1647609615517,XAUUSD,62,1,1,4,0.13,1928.593,-111.07,0.0,0.0,0.0,sl 1928.595
64,2022.03.22 03:30:00,1647919800001,XAUUSD,64,0,0,3,0.3,1936.352,0.0,-1.65,0.0,0.0,Safe LTA EM4-Continuation PW-PO
65,2022.03.22 07:29:40,1647934180875,XAUUSD,64,1,1,4,0.3,1932.875,-104.31,0.0,0.0,0.0,sl 1932.897
66,2022.03.22 07:45:00,1647935100001,XAUUSD,66,0,0,3,0.67,1933.552,0.0,-3.69,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
67,2022.03.22 08:01:34,1647936094285,XAUUSD,66,1,1,4,0.67,1932.014,-103.04,0.0,0.0,0.0,sl 1932.023
68,2022.03.24 06:15:00,1648102500001,XAUUSD,68,0,0,3,0.2,1942.517,0.0,-1.1,0.0,0.0,Safe LTA EM4-Continuation PD-VA
69,2022.03.24 10:26:37,1648117597078,XAUUSD,68,1,1,5,0.2,1946.352,76.7,0.0,0.0,0.0,tp 1946.328
70,2022.03.24 11:15:00,1648120500001,XAUUSD,70,0,0,3,0.29,1946.287,0.0,-1.6,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAH 
71,2022.03.24 11:16:17,1648120577000,XAUUSD,70,1,1,5,0.29,1946.349,1.8,0.0,0.0,0.0,tp 1946.328
72,2022.03.24 11:45:00,1648122300001,XAUUSD,72,0,0,3,0.12,1952.244,0.0,-0.66,0.0,0.0,Safe LTA EM4-Continuation PW-VA
73,2022.03.24 12:30:05,1648125005382,XAUUSD,72,1,1,4,0.12,1943.381,-106.36,0.0,0.0,0.0,sl 1943.436
74,2022.03.24 12:45:00,1648125900001,XAUUSD,74,0,0,3,0.1,1947.854,0.0,-0.55,0.0,0.0,Safe LTA EM1-DoubleWick Demand(
75,2022.03.28 05:47:28,1648446448026,XAUUSD,74,1,1,4,0.1,1936.988,-108.66,0.0,-10.7,0.0,sl 1937.008
76,2022.04.28 01:00:00,1651107600001,XAUUSD,76,1,0,3,0.32,1883.843,0.0,-1.76,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
77,2022.04.28 01:01:28,1651107688531,XAUUSD,76,0,1,5,0.32,1883.17,21.54,0.0,0.0,0.0,tp 1883.181
78,2022.04.28 01:15:00,1651108500001,XAUUSD,78,1,0,3,0.3,1882.588,0.0,-1.65,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
79,2022.04.28 05:42:38,1651124558111,XAUUSD,78,0,1,5,0.3,1872.379,306.27,0.0,0.0,0.0,tp 1872.391
80,2022.04.28 09:00:00,1651136400001,XAUUSD,80,1,0,3,0.26,1886.308,0.0,-1.43,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
81,2022.04.28 09:05:39,1651136739718,XAUUSD,80,0,1,5,0.26,1886.165,3.7199999999999998,0.0,0.0,0.0,tp 1886.194
82,2022.04.28 12:15:00,1651148100001,XAUUSD,82,1,0,3,0.19,1885.424,0.0,-1.05,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
83,2022.04.28 12:20:39,1651148439554,XAUUSD,82,0,1,5,0.19,1883.18,42.64,0.0,0.0,0.0,tp 1883.181
84,2022.04.28 12:30:00,1651149000001,XAUUSD,84,1,0,3,0.19,1883.376,0.0,-1.05,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
85,2022.04.28 12:31:39,1651149099015,XAUUSD,84,0,1,4,0.19,1889.068,-108.15,0.0,0.0,0.0,sl 1889.068
86,2022.04.28 13:00:00,1651150800001,XAUUSD,86,1,0,3,0.11,1885.596,0.0,-0.61,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
87,2022.04.28 19:15:39,1651173339285,XAUUSD,86,0,1,4,0.11,1895.645,-110.54,0.0,0.0,0.0,sl 1895.641
88,2022.05.11 07:00:00,1652252400001,XAUUSD,88,1,0,3,0.64,1844.231,0.0,-3.52,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
89,2022.05.11 07:10:33,1652253033428,XAUUSD,88,0,1,4,0.64,1845.856,-104.0,0.0,0.0,0.0,sl 1845.813
90,2022.05.11 14:00:00,1652277600001,XAUUSD,90,1,0,3,0.08,1853.365,0.0,-0.44,0.0,0.0,Safe LTA EM1-DoubleWick Supply(
91,2022.05.12 07:16:29,1652339789350,XAUUSD,90,0,1,5,0.08,1846.217,57.18,0.0,0.0,0.0,tp 1846.246
92,2022.05.16 02:15:00,1652667300001,XAUUSD,92,1,0,3,0.19,1812.361,0.0,-1.05,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
93,2022.05.16 02:15:34,1652667334772,XAUUSD,92,0,1,5,0.19,1812.228,2.5300000000000002,0.0,0.0,0.0,tp 1812.253
94,2022.05.16 02:30:00,1652668200001,XAUUSD,94,1,0,3,0.34,1811.803,0.0,-1.87,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
95,2022.05.16 02:32:31,1652668351532,XAUUSD,94,0,1,5,0.34,1811.151,22.17,0.0,0.0,0.0,tp 1811.155
96,2022.05.16 02:45:00,1652669100001,XAUUSD,96,1,0,3,0.35,1810.266,0.0,-1.9300000000000002,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
97,2022.05.16 03:10:38,1652670638571,XAUUSD,96,0,1,4,0.35,1813.185,-102.17,0.0,0.0,0.0,sl 1813.168
98,2022.05.16 06:15:00,1652681700001,XAUUSD,98,1,0,3,0.21,1805.278,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
99,2022.05.16 07:11:56,1652685116470,XAUUSD,98,0,1,4,0.21,1810.111,-101.49,0.0,0.0,0.0,sl 1810.098
100,2022.05.18 11:00:00,1652871600001,XAUUSD,100,1,0,3,0.35,1817.323,0.0,-1.9300000000000002,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
101,2022.05.18 11:57:28,1652875048979,XAUUSD,100,0,1,5,0.35,1808.783,298.9,0.0,0.0,0.0,tp 1808.815
102,2022.05.19 00:00:00,1652918400001,XAUUSD,102,1,0,3,0.89,1816.066,0.0,-4.9,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
103,2022.05.19 03:05:13,1652929513000,XAUUSD,102,0,1,4,0.89,1817.235,-104.05,0.0,0.0,0.0,sl 1817.213
104,2022.05.19 03:30:00,1652931000001,XAUUSD,104,1,0,3,0.58,1816.168,0.0,-3.19,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
105,2022.05.19 03:30:41,1652931041000,XAUUSD,104,0,1,5,0.58,1816.118,2.9,0.0,0.0,0.0,tp 1816.126
106,2022.05.19 07:30:00,1652945400001,XAUUSD,106,1,0,3,0.31,1812.804,0.0,-1.71,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
107,2022.05.19 08:42:25,1652949745000,XAUUSD,106,0,1,4,0.31,1816.117,-102.71,0.0,0.0,0.0,sl 1816.089
108,2022.05.31 06:45:00,1653979500001,XAUUSD,108,1,0,3,0.44,1854.13,0.0,-2.42,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
109,2022.05.31 06:47:35,1653979655000,XAUUSD,108,0,1,5,0.44,1853.699,18.96,0.0,0.0,0.0,tp 1853.700
110,2022.05.31 07:45:00,1653983100001,XAUUSD,110,1,0,3,1.11,1855.12,0.0,-6.11,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
111,2022.05.31 07:45:34,1653983134936,XAUUSD,110,0,1,5,1.11,1854.904,23.98,0.0,0.0,0.0,tp 1854.911
112,2022.05.31 08:00:00,1653984000001,XAUUSD,112,1,0,3,0.81,1854.782,0.0,-4.46,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
113,2022.05.31 08:11:25,1653984685000,XAUUSD,112,0,1,4,0.81,1856.027,-100.85,0.0,0.0,0.0,sl 1856.023
114,2022.05.31 09:45:00,1653990300001,XAUUSD,114,1,0,3,0.24,1850.168,0.0,-1.32,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
115,2022.05.31 11:04:03,1653995043068,XAUUSD,114,0,1,5,0.24,1847.163,72.12,0.0,0.0,0.0,tp 1847.167
116,2022.05.31 14:00:00,1654005600001,XAUUSD,116,1,0,3,0.21,1851.004,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
117,2022.05.31 14:00:42,1654005642938,XAUUSD,116,0,1,5,0.21,1847.155,80.82,0.0,0.0,0.0,tp 1847.167
118,2022.05.31 14:15:00,1654006500001,XAUUSD,118,1,0,3,0.15,1846.526,0.0,-0.83,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
119,2022.06.02 07:05:13,1654153513894,XAUUSD,118,0,1,4,0.15,1853.393,-103.01,0.0,0.0,0.0,sl 1853.384
120,2022.06.06 01:45:00,1654479900001,XAUUSD,120,1,0,3,0.81,1853.044,0.0,-4.46,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
121,2022.06.06 02:33:47,1654482827000,XAUUSD,120,0,1,4,0.81,1854.283,-100.36,0.0,0.0,0.0,sl 1854.281
122,2022.06.06 07:30:00,1654500600001,XAUUSD,122,1,0,3,0.34,1852.967,0.0,-1.87,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
123,2022.06.06 07:30:25,1654500625000,XAUUSD,122,0,1,5,0.34,1852.917,1.7,0.0,0.0,0.0,tp 1852.931
124,2022.06.06 07:45:00,1654501500001,XAUUSD,124,1,0,3,0.5,1852.705,0.0,-2.75,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
125,2022.06.06 07:45:35,1654501535238,XAUUSD,124,0,1,5,0.5,1852.4,15.25,0.0,0.0,0.0,tp 1852.417
126,2022.06.06 08:00:00,1654502400001,XAUUSD,126,1,0,3,0.41,1852.271,0.0,-2.26,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
127,2022.06.06 08:06:52,1654502812000,XAUUSD,126,0,1,5,0.41,1851.267,41.16,0.0,0.0,0.0,tp 1851.267
128,2022.06.06 08:45:00,1654505100001,XAUUSD,128,1,0,3,0.35,1851.108,0.0,-1.9300000000000002,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
129,2022.06.06 09:58:38,1654509518000,XAUUSD,128,0,1,4,0.35,1854.005,-101.4,0.0,0.0,0.0,sl 1853.974
130,2022.06.06 10:45:00,1654512300001,XAUUSD,130,1,0,3,0.31,1852.58,0.0,-1.71,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
131,2022.06.06 10:45:17,1654512317027,XAUUSD,130,0,1,5,0.31,1852.406,5.39,0.0,0.0,0.0,tp 1852.417
132,2022.06.06 12:30:00,1654518600001,XAUUSD,132,1,0,3,0.21,1853.435,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
133,2022.06.06 12:31:18,1654518678775,XAUUSD,132,0,1,5,0.21,1852.902,11.2,0.0,0.0,0.0,tp 1852.931
134,2022.06.06 13:15:00,1654521300001,XAUUSD,134,1,0,3,0.62,1853.255,0.0,-3.41,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
135,2022.06.06 13:20:10,1654521610975,XAUUSD,134,0,1,5,0.62,1852.918,20.89,0.0,0.0,0.0,tp 1852.931
136,2022.06.06 13:45:00,1654523100001,XAUUSD,136,1,0,3,0.22,1850.091,0.0,-1.21,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
137,2022.06.06 14:00:26,1654524026804,XAUUSD,136,0,1,5,0.22,1848.761,29.26,0.0,0.0,0.0,tp 1848.775
138,2022.06.06 14:15:00,1654524900001,XAUUSD,138,1,0,3,0.21,1846.79,0.0,-1.16,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
139,2022.06.06 17:03:26,1654535006373,XAUUSD,138,0,1,5,0.21,1841.289,115.52,0.0,0.0,0.0,tp 1841.293
140,2022.06.07 02:45:00,1654569900001,XAUUSD,140,1,0,3,0.61,1839.735,0.0,-3.36,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
141,2022.06.07 02:51:28,1654570288000,XAUUSD,140,0,1,4,0.61,1841.396,-101.32,0.0,0.0,0.0,sl 1841.387
142,2022.06.07 05:30:00,1654579800001,XAUUSD,142,1,0,3,0.69,1841.568,0.0,-3.8,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
143,2022.06.07 05:39:33,1654580373000,XAUUSD,142,0,1,5,0.69,1841.281,19.8,0.0,0.0,0.0,tp 1841.293
144,2022.06.07 06:00:00,1654581600001,XAUUSD,144,1,0,3,0.28,1838.859,0.0,-1.54,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
145,2022.06.07 06:46:32,1654584392666,XAUUSD,144,0,1,4,0.28,1842.435,-100.13,0.0,0.0,0.0,sl 1842.429
146,2022.06.07 07:00:00,1654585200001,XAUUSD,146,1,0,3,0.6,1841.559,0.0,-3.3,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
147,2022.06.07 07:06:55,1654585615588,XAUUSD,146,0,1,4,0.6,1843.216,-99.42,0.0,0.0,0.0,sl 1843.211
148,2022.07.07 01:15:00,1657156500001,XAUUSD,148,1,0,3,0.61,1741.119,0.0,-3.36,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
149,2022.07.07 02:44:22,1657161862682,XAUUSD,148,0,1,4,0.61,1742.708,-96.93,0.0,0.0,0.0,sl 1742.703
150,2022.07.07 07:30:00,1657179000001,XAUUSD,150,1,0,3,0.31,1741.363,0.0,-1.71,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
151,2022.07.07 07:50:04,1657180204799,XAUUSD,150,0,1,4,0.31,1744.54,-98.49,0.0,0.0,0.0,sl 1744.525
152,2022.07.08 02:00:00,1657245600001,XAUUSD,152,1,0,3,0.62,1743.457,0.0,-3.41,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
153,2022.07.08 04:18:38,1657253918823,XAUUSD,152,0,1,5,0.62,1740.307,195.3,0.0,0.0,0.0,tp 1740.333
154,2022.07.08 07:45:00,1657266300001,XAUUSD,154,1,0,3,0.12,1734.383,0.0,-0.66,0.0,0.0,Safe LTA EM4-Continuation PD-VA
155,2022.07.08 08:09:40,1657267780457,XAUUSD,154,0,1,4,0.12,1743.162,-105.34,0.0,0.0,0.0,sl 1743.141
156,2022.07.08 09:00:00,1657270800001,XAUUSD,156,1,0,3,0.4,1737.873,0.0,-2.2,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
157,2022.07.08 10:29:29,1657276169545,XAUUSD,156,0,1,4,0.4,1740.304,-97.24,0.0,0.0,0.0,sl 1740.285
158,2022.07.11 00:00:00,1657497600001,XAUUSD,158,1,0,3,0.47,1742.036,0.0,-2.59,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
159,2022.07.11 00:00:36,1657497636666,XAUUSD,158,0,1,5,0.47,1741.841,9.16,0.0,0.0,0.0,tp 1741.861
160,2022.07.11 00:45:00,1657500300001,XAUUSD,160,1,0,3,0.44,1740.433,0.0,-2.42,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
161,2022.07.11 00:52:36,1657500756486,XAUUSD,160,0,1,4,0.44,1742.638,-97.02,0.0,0.0,0.0,sl 1742.604
162,2022.07.11 01:15:00,1657502100001,XAUUSD,162,1,0,3,0.37,1740.579,0.0,-2.04,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
163,2022.07.11 02:33:04,1657506784785,XAUUSD,162,0,1,4,0.37,1743.158,-95.43,0.0,0.0,0.0,sl 1743.148
164,2022.07.12 01:15:00,1657588500001,XAUUSD,164,1,0,3,0.11,1724.731,0.0,-0.61,0.0,0.0,Safe LTA EM1-DoubleWick PW-VAL 
165,2022.07.12 01:30:03,1657589403603,XAUUSD,164,0,1,4,0.11,1733.29,-94.15,0.0,0.0,0.0,sl 1733.278
166,2022.07.12 07:00:00,1657609200001,XAUUSD,166,1,0,3,0.55,1734.502,0.0,-3.03,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
167,2022.07.12 07:30:35,1657611035696,XAUUSD,166,0,1,4,0.55,1736.187,-92.68,0.0,0.0,0.0,sl 1736.186
168,2022.07.13 03:15:00,1657682100001,XAUUSD,168,1,0,3,0.43,1726.808,0.0,-2.37,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
169,2022.07.13 09:11:40,1657703500909,XAUUSD,168,0,1,4,0.43,1728.984,-93.57,0.0,0.0,0.0,sl 1728.964
170,2022.07.13 12:45:00,1657716300001,XAUUSD,170,1,0,3,0.05,1709.162,0.0,-0.28,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
171,2022.07.13 14:40:12,1657723212118,XAUUSD,170,0,1,4,0.05,1730.663,-107.51,0.0,0.0,0.0,sl 1730.654
172,2022.07.14 00:30:00,1657758600001,XAUUSD,172,1,0,3,0.34,1729.995,0.0,-1.87,0.0,0.0,Safe LTA EM4-Continuation PW-VA
173,2022.07.14 01:13:36,1657761216000,XAUUSD,172,0,1,5,0.34,1727.135,97.24,0.0,0.0,0.0,tp 1727.147
174,2022.07.14 01:45:00,1657763100001,XAUUSD,174,1,0,3,0.31,1726.968,0.0,-1.71,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
175,2022.07.14 02:33:35,1657766015844,XAUUSD,174,0,1,4,0.31,1729.913,-91.29,0.0,0.0,0.0,sl 1729.913
176,2022.07.15 00:30:00,1657845000001,XAUUSD,176,1,0,3,0.42,1710.154,0.0,-2.31,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
177,2022.07.15 01:31:25,1657848685517,XAUUSD,176,0,1,4,0.42,1712.305,-90.34,0.0,0.0,0.0,sl 1712.301
178,2022.07.15 04:30:00,1657859400001,XAUUSD,178,1,0,3,0.2,1708.054,0.0,-1.1,0.0,0.0,Safe LTA EM1-DoubleWick PD-POC 
179,2022.07.15 06:42:35,1657867355909,XAUUSD,178,0,1,5,0.2,1702.634,108.4,0.0,0.0,0.0,tp 1702.658
