trades,wins,losses,breakeven,win_rate,profit_factor,expectancy_r,net_r,net_profit,ending_balance,max_drawdown_pct,max_consecutive_losses,scenario,base_risk_pct,risk_multiplier,max_risk_used_pct,target_cap_r,trailing_enabled,start,end,symbol
8,5,3,0,62.5,4.174901185770721,0.7952970297029684,6.362376237623748,321.1776952051496,10321.17769520515,0.997500000000006,2,flat_fixed,0.5,1.0,0.5,1.7,False,2026-06-15T01:00:00+00:00,2026-07-31T23:54:00+00:00,NAS100U6
8,5,3,0,62.5,4.174901185770721,0.7952970297029684,6.362376237623748,475.13334022131676,10475.133340221317,1.2959999999999976,2,progression_fixed,0.5,1.6,1.2800000000000002,1.7,False,2026-06-15T01:00:00+00:00,2026-07-31T23:54:00+00:00,NAS100U6
8,5,3,0,62.5,4.174901185770721,0.7952970297029684,6.362376237623748,321.1776952051496,10321.17769520515,0.997500000000006,2,flat_trailing,0.5,1.0,0.5,1.7,True,2026-06-15T01:00:00+00:00,2026-07-31T23:54:00+00:00,NAS100U6
8,5,3,0,62.5,4.174901185770721,0.7952970297029684,6.362376237623748,475.13334022131676,10475.133340221317,1.2959999999999976,2,progression_trailing,0.5,1.6,1.2800000000000002,1.7,True,2026-06-15T01:00:00+00:00,2026-07-31T23:54:00+00:00,NAS100U6
