date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 14:00:00,NZDUSD,BUY,win,1.24,20.0,25.7,1
2026-05-29,2026-05-29 12:45:00,2026-05-29 20:45:00,NZDUSD,BUY,timeout,0.66,25.7,29.61,2
2026-06-01,2026-06-01 12:45:00,2026-06-01 13:00:00,NZDUSD,BUY,loss,-1.0933,29.61,22.16,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 21:00:00,NZDUSD,SELL,timeout,0.7,22.16,25.73,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 13:30:00,NZDUSD,SELL,win,1.24,25.73,33.07,2
2026-06-04,2026-06-04 13:45:00,2026-06-04 18:15:00,NZDUSD,BUY,loss,-1.0933,33.07,24.75,1
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,NZDUSD,SELL,win,1.24,24.75,31.81,2
2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,NZDUSD,SELL,timeout,1.1467,31.81,40.2,3
2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,NZDUSD,SELL,win,1.24,40.2,51.67,4
2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,NZDUSD,BUY,win,1.24,51.67,66.4,5
2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,NZDUSD,SELL,loss,-1.0933,66.4,49.7,4
2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,NZDUSD,SELL,timeout,-0.7067,49.7,41.63,3
2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,NZDUSD,SELL,timeout,1.12,41.63,52.35,4
2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,NZDUSD,SELL,loss,-1.0933,52.35,39.18,3
2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,NZDUSD,BUY,loss,-1.0933,39.18,29.33,2
2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,NZDUSD,BUY,loss,-1.0933,29.33,21.96,1
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,NZDUSD,BUY,timeout,-0.42,21.96,19.83,1
2026-06-22,2026-06-22 12:15:00,2026-06-22 16:00:00,NZDUSD,BUY,loss,-1.0933,19.83,14.85,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 21:00:00,NZDUSD,SELL,timeout,-0.4267,14.85,13.39,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 12:30:00,NZDUSD,SELL,loss,-1.0933,13.39,10.02,1
