symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
USDCAD,15,1.3333333333333333,2026-05,2026-05-29,2026-05-29 12:15:00,2026-05-29 12:45:00,BUY,1.38063,1.37913,1.38263,1.38263,win,1.24,0.0933,14.0,200.0,1.38063,1.37991,1.6716
EURUSD,15,1.3333333333333333,2026-05,2026-05-29,2026-05-29 12:30:00,2026-05-29 14:45:00,SELL,1.16426,1.16576,1.16226,1.16576,loss,-1.0533,0.0533,8.0,-150.0,1.16484,1.16426,0.9988
USDCHF,15,1.3333333333333333,2026-05,2026-05-29,2026-05-29 12:30:00,2026-05-29 13:30:00,BUY,0.78246,0.78096,0.78446,0.78096,loss,-1.0867,0.0867,13.0,-150.0,0.78246,0.78175,1.4099
USDJPY,15,1.3333333333333333,2026-05,2026-05-29,2026-05-29 12:30:00,2026-05-29 15:00:00,BUY,159.278,159.128,159.478,159.128,loss,-1.0667,0.0667,10.0,-15000.0,159.278,159.248,0.7865
NZDUSD,15,1.3333333333333333,2026-05,2026-05-29,2026-05-29 12:45:00,2026-05-29 20:45:00,BUY,0.59772,0.59622,0.59972,0.59885,timeout,0.66,0.0933,14.0,113.0,0.59772,0.59707,1.75
AUDUSD,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,SELL,0.71709,0.71859,0.71509,0.71509,win,1.2733,0.06,9.0,200.0,0.7174,0.71709,0.9042
EURGBP,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 21:00:00,BUY,0.86499,0.86349,0.86699,0.86423,timeout,-0.5933,0.0867,13.0,-76.0,0.86499,0.86478,0.8212
GBPUSD,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,SELL,1.3462,1.3477,1.3442,1.3442,win,1.2667,0.0667,10.0,200.0,1.34682,1.3462,1.0611
USDCAD,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 21:00:00,BUY,1.38317,1.38167,1.38517,1.38401,timeout,0.4667,0.0933,14.0,84.0,1.38317,1.38259,1.2889
USDCHF,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,SELL,0.78361,0.78511,0.78161,0.78511,loss,-1.0867,0.0867,13.0,-150.0,0.78393,0.78361,0.8374
USDJPY,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,SELL,159.47,159.62,159.27,159.62,loss,-1.0667,0.0667,10.0,-15000.0,159.491,159.47,0.9671
NZDUSD,15,1.3333333333333333,2026-06,2026-06-01,2026-06-01 12:45:00,2026-06-01 13:00:00,BUY,0.59553,0.59403,0.59753,0.59403,loss,-1.0933,0.0933,14.0,-150.0,0.59553,0.59507,1.3586
EURGBP,15,1.3333333333333333,2026-06,2026-06-02,2026-06-02 12:15:00,2026-06-02 16:30:00,BUY,0.86469,0.86319,0.86669,0.86319,loss,-1.0867,0.0867,13.0,-150.0,0.86469,0.86452,0.7256
NZDUSD,15,1.3333333333333333,2026-06,2026-06-02,2026-06-02 12:15:00,2026-06-02 21:00:00,SELL,0.59337,0.59487,0.59137,0.59218,timeout,0.7,0.0933,14.0,119.0,0.5938,0.59337,1.4647
USDCAD,15,1.3333333333333333,2026-06,2026-06-02,2026-06-02 12:15:00,2026-06-02 13:30:00,BUY,1.38413,1.38263,1.38613,1.38263,loss,-1.0933,0.0933,14.0,-150.0,1.38413,1.38354,1.652
USDCHF,15,1.3333333333333333,2026-06,2026-06-02,2026-06-02 12:15:00,2026-06-02 17:15:00,BUY,0.78541,0.78391,0.78741,0.78741,win,1.2467,0.0867,13.0,200.0,0.78541,0.78496,1.2186
USDJPY,15,1.3333333333333333,2026-06,2026-06-02,2026-06-02 12:15:00,2026-06-02 17:30:00,BUY,159.747,159.597,159.947,159.947,win,1.2667,0.0667,10.0,20000.0,159.747,159.729,0.766
AUDUSD,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 13:45:00,SELL,0.71604,0.71754,0.71404,0.71404,win,1.2733,0.06,9.0,200.0,0.71657,0.71604,1.096
EURGBP,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,SELL,0.86349,0.86499,0.86149,0.86436,timeout,-0.6667,0.0867,13.0,-87.0,0.86374,0.86349,0.9259
EURUSD,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,SELL,1.16122,1.16272,1.15922,1.15972,timeout,0.9467,0.0533,8.0,150.0,1.16183,1.16122,1.2504
GBPUSD,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 13:15:00,SELL,1.34458,1.34608,1.34258,1.34258,win,1.2667,0.0667,10.0,200.0,1.34507,1.34458,0.7101
NZDUSD,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 13:30:00,SELL,0.58963,0.59113,0.58763,0.58763,win,1.24,0.0933,14.0,200.0,0.59006,0.58963,1.0985
USDCAD,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 14:45:00,BUY,1.38571,1.38421,1.38771,1.38771,win,1.24,0.0933,14.0,200.0,1.38571,1.38532,0.9192
USDCHF,15,1.3333333333333333,2026-06,2026-06-03,2026-06-03 12:15:00,2026-06-03 16:00:00,BUY,0.78933,0.78783,0.79133,0.79133,win,1.2467,0.0867,13.0,200.0,0.78933,0.7886,1.9768
EURUSD,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:00:00,2026-06-04 18:45:00,SELL,1.16342,1.16492,1.16142,1.16142,win,1.28,0.0533,8.0,200.0,1.16448,1.16342,1.7296
GBPUSD,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:00:00,2026-06-04 15:30:00,SELL,1.34519,1.34669,1.34319,1.34319,win,1.2667,0.0667,10.0,200.0,1.34622,1.34519,1.5422
USDCHF,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,BUY,0.78789,0.78639,0.78989,0.78927,timeout,0.8333,0.0867,13.0,138.0,0.78789,0.78677,1.8106
USDJPY,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,BUY,159.874,159.724,160.074,160.004,timeout,0.8,0.0667,10.0,13000.0,159.874,159.752,2.8851
EURGBP,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:30:00,2026-06-04 21:00:00,BUY,0.86502,0.86352,0.86702,0.86485,timeout,-0.2,0.0867,13.0,-17.0,0.86502,0.86473,1.1871
NZDUSD,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 13:45:00,2026-06-04 18:15:00,BUY,0.58861,0.58711,0.59061,0.58711,loss,-1.0933,0.0933,14.0,-150.0,0.58861,0.58779,2.2248
AUDUSD,15,1.3333333333333333,2026-06,2026-06-04,2026-06-04 14:30:00,2026-06-04 21:00:00,SELL,0.71386,0.71536,0.71186,0.71303,timeout,0.4933,0.06,9.0,83.0,0.71483,0.71386,2.2372
AUDUSD,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,SELL,0.71384,0.71534,0.71184,0.71184,win,1.2733,0.06,9.0,200.0,0.71428,0.71384,1.0903
EURUSD,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,SELL,1.16382,1.16532,1.16182,1.16182,win,1.28,0.0533,8.0,200.0,1.16426,1.16382,1.0284
GBPUSD,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,SELL,1.34646,1.34796,1.34446,1.34446,win,1.2667,0.0667,10.0,200.0,1.34687,1.34646,0.5746
NZDUSD,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,SELL,0.58752,0.58902,0.58552,0.58552,win,1.24,0.0933,14.0,200.0,0.5879,0.58752,1.0556
USDCAD,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,BUY,1.38826,1.38676,1.39026,1.38676,loss,-1.0933,0.0933,14.0,-150.0,1.38826,1.38755,1.3786
USDCHF,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,BUY,0.78821,0.78671,0.79021,0.79021,win,1.2467,0.0867,13.0,200.0,0.78821,0.78786,0.8942
USDJPY,15,1.3333333333333333,2026-06,2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,BUY,159.87,159.72,160.07,160.07,win,1.2667,0.0667,10.0,20000.0,159.87,159.832,1.2174
EURGBP,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,BUY,0.86361,0.86211,0.86561,0.86433,timeout,0.3933,0.0867,13.0,72.0,0.86361,0.86341,0.6731
EURUSD,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 13:15:00,SELL,1.1536,1.1551,1.1516,1.1551,loss,-1.0533,0.0533,8.0,-150.0,1.15432,1.1536,0.8129
GBPUSD,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 14:45:00,SELL,1.33577,1.33727,1.33377,1.33377,win,1.2667,0.0667,10.0,200.0,1.33672,1.33577,0.824
NZDUSD,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,SELL,0.58261,0.58411,0.58061,0.58075,timeout,1.1467,0.0933,14.0,186.0,0.58312,0.58261,0.7719
USDCAD,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 14:15:00,SELL,1.3932,1.3947,1.3912,1.3947,loss,-1.0933,0.0933,14.0,-150.0,1.39381,1.3932,1.0491
USDCHF,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 13:15:00,BUY,0.79649,0.79499,0.79849,0.79499,loss,-1.0867,0.0867,13.0,-150.0,0.79649,0.79575,1.2482
USDJPY,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:15:00,2026-06-08 14:15:00,BUY,159.977,159.827,160.177,160.177,win,1.2667,0.0667,10.0,20000.0,159.977,159.937,0.4403
AUDUSD,15,1.3333333333333333,2026-06,2026-06-08,2026-06-08 12:30:00,2026-06-08 14:15:00,SELL,0.70691,0.70841,0.70491,0.70491,win,1.2733,0.06,9.0,200.0,0.70758,0.70691,0.8661
AUDUSD,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 14:15:00,SELL,0.7059,0.7074,0.7039,0.7039,win,1.2733,0.06,9.0,200.0,0.70614,0.7059,0.5783
EURGBP,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 21:00:00,BUY,0.86342,0.86192,0.86542,0.86266,timeout,-0.5933,0.0867,13.0,-76.0,0.86342,0.86317,1.0769
EURUSD,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,1.157,1.1585,1.155,1.155,win,1.28,0.0533,8.0,200.0,1.15746,1.157,0.924
GBPUSD,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,1.34015,1.34165,1.33815,1.33815,win,1.2667,0.0667,10.0,200.0,1.34076,1.34015,0.9066
NZDUSD,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,SELL,0.58398,0.58548,0.58198,0.58198,win,1.24,0.0933,14.0,200.0,0.58423,0.58398,0.6567
USDCAD,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 14:00:00,BUY,1.39215,1.39065,1.39415,1.39415,win,1.24,0.0933,14.0,200.0,1.39215,1.39186,0.7689
USDCHF,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,BUY,0.79556,0.79406,0.79756,0.79756,win,1.2467,0.0867,13.0,200.0,0.79556,0.79526,0.765
USDJPY,15,1.3333333333333333,2026-06,2026-06-09,2026-06-09 12:15:00,2026-06-09 16:30:00,BUY,160.17,160.02,160.37,160.37,win,1.2667,0.0667,10.0,20000.0,160.17,160.142,0.877
AUDUSD,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,BUY,0.7008,0.6993,0.7028,0.7028,win,1.2733,0.06,9.0,200.0,0.7008,0.69995,1.5699
EURGBP,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,SELL,0.86213,0.86363,0.86013,0.86284,timeout,-0.56,0.0867,13.0,-71.0,0.86233,0.86213,0.7843
EURUSD,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,BUY,1.15424,1.15274,1.15624,1.15624,win,1.28,0.0533,8.0,200.0,1.15424,1.15356,1.1667
GBPUSD,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,BUY,1.3387,1.3372,1.3407,1.3407,win,1.2667,0.0667,10.0,200.0,1.3387,1.33766,1.3788
NZDUSD,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,BUY,0.58082,0.57932,0.58282,0.58282,win,1.24,0.0933,14.0,200.0,0.58082,0.58022,1.2766
USDCHF,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,SELL,0.79869,0.80019,0.79669,0.79669,win,1.2467,0.0867,13.0,200.0,0.79932,0.79869,1.2318
USDJPY,15,1.3333333333333333,2026-06,2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,SELL,160.455,160.605,160.255,160.413,timeout,0.2133,0.0667,10.0,4200.0,160.51,160.455,1.5493
AUDUSD,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,SELL,0.69946,0.70096,0.69746,0.70096,loss,-1.06,0.06,9.0,-150.0,0.69986,0.69946,1.0707
EURUSD,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 16:00:00,SELL,1.15324,1.15474,1.15124,1.15124,win,1.28,0.0533,8.0,200.0,1.154,1.15324,1.4206
GBPUSD,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 13:15:00,SELL,1.33594,1.33744,1.33394,1.33394,win,1.2667,0.0667,10.0,200.0,1.33675,1.33594,1.218
NZDUSD,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,SELL,0.57835,0.57985,0.57635,0.57985,loss,-1.0933,0.0933,14.0,-150.0,0.57875,0.57835,1.2069
USDCAD,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 14:00:00,BUY,1.39815,1.39665,1.40015,1.40015,win,1.24,0.0933,14.0,200.0,1.39815,1.39756,1.3953
USDCHF,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,BUY,0.79959,0.79809,0.80159,0.79809,loss,-1.0867,0.0867,13.0,-150.0,0.79959,0.79873,2.1197
USDJPY,15,1.3333333333333333,2026-06,2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,BUY,160.537,160.387,160.737,160.387,loss,-1.0667,0.0667,10.0,-15000.0,160.537,160.522,0.7317
AUDUSD,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 14:45:00,SELL,0.70348,0.70498,0.70148,0.70498,loss,-1.06,0.06,9.0,-150.0,0.70387,0.70348,0.6219
EURGBP,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,BUY,0.86313,0.86163,0.86513,0.86279,timeout,-0.3133,0.0867,13.0,-34.0,0.86313,0.86285,1.0538
EURUSD,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 15:15:00,SELL,1.15662,1.15812,1.15462,1.15812,loss,-1.0533,0.0533,8.0,-150.0,1.15721,1.15662,0.8454
GBPUSD,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 14:45:00,SELL,1.34003,1.34153,1.33803,1.34153,loss,-1.0667,0.0667,10.0,-150.0,1.3409,1.34003,1.0473
NZDUSD,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,SELL,0.58233,0.58383,0.58033,0.58325,timeout,-0.7067,0.0933,14.0,-92.0,0.58272,0.58233,0.751
USDCAD,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 13:15:00,BUY,1.39891,1.39741,1.40091,1.39741,loss,-1.0933,0.0933,14.0,-150.0,1.39891,1.3986,0.4564
USDCHF,15,1.3333333333333333,2026-06,2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,BUY,0.79674,0.79524,0.79874,0.79704,timeout,0.1133,0.0867,13.0,30.0,0.79674,0.79614,1.0853
AUDUSD,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 14:45:00,SELL,0.70657,0.70807,0.70457,0.70807,loss,-1.06,0.06,9.0,-150.0,0.70712,0.70657,1.4865
EURUSD,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 19:45:00,SELL,1.16053,1.16203,1.15853,1.15853,win,1.28,0.0533,8.0,200.0,1.16118,1.16053,1.1942
GBPUSD,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 13:15:00,SELL,1.34195,1.34345,1.33995,1.34345,loss,-1.0667,0.0667,10.0,-150.0,1.3427,1.34195,1.0417
NZDUSD,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,SELL,0.5837,0.5852,0.5817,0.58188,timeout,1.12,0.0933,14.0,182.0,0.58407,0.5837,1.068
USDCAD,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,SELL,1.3979,1.3994,1.3959,1.39871,timeout,-0.6333,0.0933,14.0,-81.0,1.39833,1.3979,0.9436
USDCHF,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 13:30:00,BUY,0.79358,0.79208,0.79558,0.79208,loss,-1.0867,0.0867,13.0,-150.0,0.79358,0.79318,0.8446
USDJPY,15,1.3333333333333333,2026-06,2026-06-15,2026-06-15 12:15:00,2026-06-15 18:30:00,SELL,160.156,160.306,159.956,160.306,loss,-1.0667,0.0667,10.0,-15000.0,160.191,160.156,1.0273
AUDUSD,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,SELL,0.70641,0.70791,0.70441,0.70791,loss,-1.06,0.06,9.0,-150.0,0.70687,0.70641,1.1709
EURGBP,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,0.86456,0.86606,0.86256,0.86452,timeout,-0.06,0.0867,13.0,4.0,0.8648,0.86456,0.9155
EURUSD,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,SELL,1.15933,1.16083,1.15733,1.16083,loss,-1.0533,0.0533,8.0,-150.0,1.15991,1.15933,1.1018
GBPUSD,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:45:00,SELL,1.34071,1.34221,1.33871,1.34221,loss,-1.0667,0.0667,10.0,-150.0,1.34151,1.34071,1.1417
NZDUSD,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,SELL,0.58239,0.58389,0.58039,0.58389,loss,-1.0933,0.0933,14.0,-150.0,0.58277,0.58239,1.1667
USDCAD,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 13:45:00,BUY,1.40145,1.39995,1.40345,1.39995,loss,-1.0933,0.0933,14.0,-150.0,1.40145,1.40063,1.9327
USDCHF,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 14:15:00,BUY,0.79549,0.79399,0.79749,0.79399,loss,-1.0867,0.0867,13.0,-150.0,0.79549,0.79509,0.9165
USDJPY,15,1.3333333333333333,2026-06,2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,SELL,160.348,160.498,160.148,160.377,timeout,-0.26,0.0667,10.0,-2900.0,160.373,160.348,0.7368
AUDUSD,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,0.70606,0.70456,0.70806,0.70456,loss,-1.06,0.06,9.0,-150.0,0.70606,0.70588,0.6253
EURUSD,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,1.15938,1.15788,1.16138,1.15788,loss,-1.0533,0.0533,8.0,-150.0,1.15938,1.15903,0.7942
GBPUSD,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 14:45:00,BUY,1.34078,1.33928,1.34278,1.33928,loss,-1.0667,0.0667,10.0,-150.0,1.34078,1.34032,0.809
NZDUSD,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,BUY,0.58099,0.57949,0.58299,0.57949,loss,-1.0933,0.0933,14.0,-150.0,0.58099,0.58083,0.607
USDCAD,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 15:00:00,SELL,1.40084,1.40234,1.39884,1.40234,loss,-1.0933,0.0933,14.0,-150.0,1.4011,1.40084,0.692
USDJPY,15,1.3333333333333333,2026-06,2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,SELL,160.294,160.444,160.094,160.444,loss,-1.0667,0.0667,10.0,-15000.0,160.319,160.294,0.5435
AUDUSD,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 14:45:00,BUY,0.70115,0.69965,0.70315,0.70315,win,1.2733,0.06,9.0,200.0,0.70115,0.7001,1.6877
EURGBP,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 18:00:00,SELL,0.86632,0.86782,0.86432,0.86782,loss,-1.0867,0.0867,13.0,-150.0,0.86721,0.86632,1.914
EURUSD,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,BUY,1.14694,1.14544,1.14894,1.14544,loss,-1.0533,0.0533,8.0,-150.0,1.14694,1.1453,1.7994
GBPUSD,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 16:00:00,BUY,1.32341,1.32191,1.32541,1.32191,loss,-1.0667,0.0667,10.0,-150.0,1.32341,1.32092,1.8732
NZDUSD,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,BUY,0.57676,0.57526,0.57876,0.57526,loss,-1.0933,0.0933,14.0,-150.0,0.57676,0.57581,1.855
USDCAD,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 15:15:00,SELL,1.41205,1.41355,1.41005,1.41355,loss,-1.0933,0.0933,14.0,-150.0,1.41321,1.41205,1.833
USDCHF,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 18:00:00,SELL,0.80356,0.80506,0.80156,0.80506,loss,-1.0867,0.0867,13.0,-150.0,0.80492,0.80356,1.9731
USDJPY,15,1.3333333333333333,2026-06,2026-06-18,2026-06-18 12:15:00,2026-06-18 15:30:00,SELL,160.893,161.043,160.693,161.043,loss,-1.0667,0.0667,10.0,-15000.0,160.939,160.893,0.5164
EURGBP,15,1.3333333333333333,2026-06,2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,BUY,0.8665,0.865,0.8685,0.86678,timeout,0.1,0.0867,13.0,28.0,0.8665,0.86629,0.6622
GBPUSD,15,1.3333333333333333,2026-06,2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,SELL,1.32282,1.32432,1.32082,1.32334,timeout,-0.4133,0.0667,10.0,-52.0,1.32342,1.32282,0.7547
NZDUSD,15,1.3333333333333333,2026-06,2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,BUY,0.57432,0.57282,0.57632,0.57383,timeout,-0.42,0.0933,14.0,-49.0,0.57432,0.57399,1.0524
USDCAD,15,1.3333333333333333,2026-06,2026-06-19,2026-06-19 12:15:00,2026-06-19 14:15:00,BUY,1.41536,1.41386,1.41736,1.41736,win,1.24,0.0933,14.0,200.0,1.41536,1.41467,1.5993
USDCHF,15,1.3333333333333333,2026-06,2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,BUY,0.80682,0.80532,0.80882,0.80723,timeout,0.1867,0.0867,13.0,41.0,0.80682,0.80642,0.8974
