time,equity
2025-08-07 05:45:00+00:00,10198.95990201
2025-08-07 06:00:00+00:00,10198.95990201
2025-08-07 06:15:00+00:00,10198.95990201
2025-08-07 06:30:00+00:00,10198.95990201
2025-08-07 06:45:00+00:00,10194.798938329417
2025-08-07 07:00:00+00:00,10157.62458113978
2025-08-07 07:15:00+00:00,10141.525450073397
2025-08-07 07:30:00+00:00,10160.84440735306
2025-08-07 07:45:00+00:00,10132.158682907513
2025-08-07 08:00:00+00:00,10169.33304009715
2025-08-07 08:15:00+00:00,10193.335380959741
2025-08-07 08:30:00+00:00,10096.9703029899
2025-08-07 08:45:00+00:00,10096.9703029899
2025-08-07 09:00:00+00:00,10096.9703029899
2025-08-07 09:15:00+00:00,10096.9703029899
2025-08-07 09:30:00+00:00,10096.9703029899
2025-08-07 09:45:00+00:00,10096.9703029899
2025-08-07 10:00:00+00:00,10096.9703029899
2025-08-07 10:15:00+00:00,10096.9703029899
2025-08-07 10:30:00+00:00,10096.9703029899
2025-08-07 10:45:00+00:00,10096.9703029899
2025-08-07 11:00:00+00:00,10096.9703029899
2025-08-07 11:15:00+00:00,10096.9703029899
2025-08-07 11:30:00+00:00,10096.9703029899
2025-08-07 11:45:00+00:00,10096.9703029899
2025-08-07 12:00:00+00:00,10096.9703029899
2025-08-07 12:15:00+00:00,10096.9703029899
2025-08-07 12:30:00+00:00,10096.9703029899
2025-08-07 12:45:00+00:00,10096.9703029899
2025-08-07 13:00:00+00:00,10096.9703029899
2025-08-07 13:15:00+00:00,10096.9703029899
2025-08-07 13:30:00+00:00,10096.9703029899
2025-08-07 13:45:00+00:00,10096.9703029899
2025-08-07 14:00:00+00:00,10096.9703029899
2025-08-07 14:15:00+00:00,10096.9703029899
2025-08-07 14:30:00+00:00,10060.351609699574
2025-08-07 14:45:00+00:00,10053.482136817649
2025-08-07 15:00:00+00:00,10037.962216602935
2025-08-07 15:15:00+00:00,10073.412089005946
2025-08-07 15:30:00+00:00,10111.066977395749
2025-08-07 15:45:00+00:00,10075.10825514963
2025-08-07 16:00:00+00:00,10108.26830325867
2025-08-07 16:15:00+00:00,10123.10975701591
2025-08-07 16:30:00+00:00,10157.881162961448
2025-08-07 16:45:00+00:00,10109.964469402352
2025-08-07 17:00:00+00:00,10153.640747602238
2025-08-07 17:15:00+00:00,10086.0485267764
2025-08-07 17:30:00+00:00,10130.148846512202
2025-08-07 17:45:00+00:00,10134.64368679297
2025-08-07 18:00:00+00:00,10147.704166099342
2025-08-07 18:15:00+00:00,10119.462999806987
2025-08-07 18:30:00+00:00,10120.819932721937
2025-08-07 18:45:00+00:00,10154.319214059711
2025-08-07 19:00:00+00:00,10159.322904183582
2025-08-07 19:15:00+00:00,10150.757265157972
2025-08-07 19:30:00+00:00,10139.816993531205
2025-08-07 19:45:00+00:00,10143.294134125761
2025-08-07 20:00:00+00:00,10115.561817676515
2025-08-07 20:15:00+00:00,10144.311833811971
2025-08-07 20:30:00+00:00,10166.786035215797
2025-08-07 20:45:00+00:00,10172.044150261218
2025-08-07 21:00:00+00:00,10164.920252457741
2025-08-07 21:15:00+00:00,10145.329533498181
2025-08-07 21:30:00+00:00,10144.735875347891
2025-08-07 21:45:00+00:00,10137.951210773153
2025-08-07 22:00:00+00:00,10143.378942432944
2025-08-07 22:15:00+00:00,10151.774964844186
2025-08-07 22:30:00+00:00,10197.940006019799
2025-08-07 22:45:00+00:00,10197.940006019799
2025-08-07 23:00:00+00:00,10197.940006019799
2025-08-07 23:15:00+00:00,10197.940006019799
2025-08-07 23:30:00+00:00,10197.940006019799
2025-08-07 23:45:00+00:00,10197.940006019799
2025-08-08 01:00:00+00:00,10197.940006019799
2025-08-08 01:15:00+00:00,10197.940006019799
2025-08-08 01:30:00+00:00,10197.940006019799
2025-08-08 01:45:00+00:00,10197.940006019799
2025-08-08 02:00:00+00:00,10197.940006019799
2025-08-08 02:15:00+00:00,10197.940006019799
2025-08-08 02:30:00+00:00,10197.940006019799
2025-08-08 02:45:00+00:00,10197.940006019799
2025-08-08 03:00:00+00:00,10197.940006019799
2025-08-08 03:15:00+00:00,10197.940006019799
2025-08-08 03:30:00+00:00,10197.940006019799
2025-08-08 03:45:00+00:00,10197.940006019799
2025-08-08 04:00:00+00:00,10197.940006019799
2025-08-08 04:15:00+00:00,10197.940006019799
2025-08-08 04:30:00+00:00,10197.940006019799
2025-08-08 04:45:00+00:00,10197.940006019799
2025-08-08 05:00:00+00:00,10220.263998042295
2025-08-08 05:15:00+00:00,10209.803277773603
2025-08-08 05:30:00+00:00,10242.958442015039
2025-08-08 05:45:00+00:00,10238.525933426612
2025-08-08 06:00:00+00:00,10199.874458535527
2025-08-08 06:15:00+00:00,10244.731445450409
2025-08-08 06:30:00+00:00,10299.919406079996
2025-08-08 06:45:00+00:00,10299.919406079996
2025-08-08 07:00:00+00:00,10299.919406079996
2025-08-08 07:15:00+00:00,10299.919406079996
2025-08-08 07:30:00+00:00,10299.919406079996
2025-08-08 07:45:00+00:00,10299.919406079996
2025-08-08 08:00:00+00:00,10299.919406079996
2025-08-08 08:15:00+00:00,10299.919406079996
2025-08-08 08:30:00+00:00,10299.919406079996
2025-08-08 08:45:00+00:00,10299.919406079996
2025-08-08 09:00:00+00:00,10299.919406079996
2025-08-08 09:15:00+00:00,10299.919406079996
2025-08-08 09:30:00+00:00,10299.919406079996
2025-08-08 09:45:00+00:00,10299.919406079996
2025-08-08 10:00:00+00:00,10314.43931603533
2025-08-08 10:15:00+00:00,10295.598482255178
2025-08-08 10:30:00+00:00,10341.858090398313
2025-08-08 10:45:00+00:00,10402.918600140796
2025-08-08 11:00:00+00:00,10402.918600140796
2025-08-08 11:15:00+00:00,10402.918600140796
2025-08-08 11:30:00+00:00,10402.918600140796
2025-08-08 11:45:00+00:00,10402.918600140796
2025-08-08 12:00:00+00:00,10402.918600140796
2025-08-08 12:15:00+00:00,10402.918600140796
2025-08-08 12:30:00+00:00,10402.918600140796
2025-08-08 12:45:00+00:00,10402.918600140796
2025-08-08 13:00:00+00:00,10402.918600140796
2025-08-08 13:15:00+00:00,10402.918600140796
2025-08-08 13:30:00+00:00,10402.918600140796
2025-08-08 13:45:00+00:00,10402.918600140796
2025-08-08 14:00:00+00:00,10402.918600140796
2025-08-08 14:15:00+00:00,10402.918600140796
2025-08-08 14:30:00+00:00,10402.918600140796
2025-08-08 14:45:00+00:00,10402.918600140796
2025-08-08 15:00:00+00:00,10385.976392686794
2025-08-08 15:15:00+00:00,10470.321501383745
2025-08-08 15:30:00+00:00,10506.947786142204
2025-08-08 15:45:00+00:00,10506.947786142204
2025-08-08 16:00:00+00:00,10506.947786142204
2025-08-08 16:15:00+00:00,10506.947786142204
2025-08-08 16:30:00+00:00,10506.947786142204
2025-08-08 16:45:00+00:00,10506.947786142204
2025-08-08 17:00:00+00:00,10506.947786142204
2025-08-08 17:15:00+00:00,10506.947786142204
2025-08-08 17:30:00+00:00,10506.947786142204
2025-08-08 17:45:00+00:00,10506.947786142204
2025-08-08 18:00:00+00:00,10506.947786142204
2025-08-08 18:15:00+00:00,10506.947786142204
2025-08-08 18:30:00+00:00,10506.947786142204
2025-08-08 18:45:00+00:00,10513.003026974447
2025-08-08 19:00:00+00:00,10510.441716383713
2025-08-08 19:15:00+00:00,10554.464242161885
2025-08-08 19:30:00+00:00,10563.42882922944
2025-08-08 19:45:00+00:00,10546.94039230162
2025-08-08 20:00:00+00:00,10568.711532322819
2025-08-08 20:15:00+00:00,10564.389320700962
2025-08-08 20:30:00+00:00,10541.65768920824
2025-08-08 20:45:00+00:00,10401.878308280782
2025-08-08 21:00:00+00:00,10401.878308280782
2025-08-08 21:15:00+00:00,10401.878308280782
2025-08-08 21:30:00+00:00,10401.878308280782
2025-08-08 21:45:00+00:00,10401.878308280782
2025-08-08 22:00:00+00:00,10401.878308280782
2025-08-08 22:15:00+00:00,10401.878308280782
2025-08-08 22:30:00+00:00,10401.878308280782
2025-08-08 22:45:00+00:00,10401.878308280782
2025-08-08 23:00:00+00:00,10401.878308280782
2025-08-08 23:15:00+00:00,10401.878308280782
2025-08-08 23:30:00+00:00,10401.878308280782
2025-08-08 23:45:00+00:00,10401.878308280782
2025-08-11 01:00:00+00:00,10401.878308280782
2025-08-11 01:15:00+00:00,10401.878308280782
2025-08-11 01:30:00+00:00,10401.878308280782
2025-08-11 01:45:00+00:00,10401.878308280782
2025-08-11 02:00:00+00:00,10401.878308280782
2025-08-11 02:15:00+00:00,10401.878308280782
2025-08-11 02:30:00+00:00,10401.878308280782
2025-08-11 02:45:00+00:00,10401.878308280782
2025-08-11 03:00:00+00:00,10401.878308280782
2025-08-11 03:15:00+00:00,10401.878308280782
2025-08-11 03:30:00+00:00,10401.878308280782
2025-08-11 03:45:00+00:00,10401.878308280782
2025-08-11 04:00:00+00:00,10401.878308280782
2025-08-11 04:15:00+00:00,10401.878308280782
2025-08-11 04:30:00+00:00,10401.878308280782
2025-08-11 04:45:00+00:00,10401.878308280782
2025-08-11 05:00:00+00:00,10401.878308280782
2025-08-11 05:15:00+00:00,10401.878308280782
2025-08-11 05:30:00+00:00,10401.878308280782
2025-08-11 05:45:00+00:00,10401.878308280782
2025-08-11 06:00:00+00:00,10401.878308280782
2025-08-11 06:15:00+00:00,10401.878308280782
2025-08-11 06:30:00+00:00,10349.868916739379
2025-08-11 06:45:00+00:00,10382.1998164945
2025-08-11 07:00:00+00:00,10379.417632242576
2025-08-11 07:15:00+00:00,10377.11513493064
2025-08-11 07:30:00+00:00,10375.388261946684
2025-08-11 07:45:00+00:00,10359.174843375129
2025-08-11 08:00:00+00:00,10385.941374626402
2025-08-11 08:15:00+00:00,10372.030453366777
2025-08-11 08:30:00+00:00,10364.067650162993
2025-08-11 08:45:00+00:00,10371.262954262798
2025-08-11 09:00:00+00:00,10336.341745031747
2025-08-11 09:15:00+00:00,10297.859525197975
2025-08-11 09:30:00+00:00,10297.859525197975
2025-08-11 09:45:00+00:00,10297.859525197975
2025-08-11 10:00:00+00:00,10297.859525197975
2025-08-11 10:15:00+00:00,10297.859525197975
2025-08-11 10:30:00+00:00,10297.859525197975
2025-08-11 10:45:00+00:00,10297.859525197975
2025-08-11 11:00:00+00:00,10297.859525197975
2025-08-11 11:15:00+00:00,10297.859525197975
2025-08-11 11:30:00+00:00,10297.859525197975
2025-08-11 11:45:00+00:00,10297.859525197975
2025-08-11 12:00:00+00:00,10297.859525197975
2025-08-11 12:15:00+00:00,10297.859525197975
2025-08-11 12:30:00+00:00,10297.859525197975
2025-08-11 12:45:00+00:00,10297.859525197975
2025-08-11 13:00:00+00:00,10297.859525197975
2025-08-11 13:15:00+00:00,10297.859525197975
2025-08-11 13:30:00+00:00,10297.859525197975
2025-08-11 13:45:00+00:00,10297.859525197975
2025-08-11 14:00:00+00:00,10297.859525197975
2025-08-11 14:15:00+00:00,10297.859525197975
2025-08-11 14:30:00+00:00,10297.859525197975
2025-08-11 14:45:00+00:00,10297.859525197975
2025-08-11 15:00:00+00:00,10297.859525197975
2025-08-11 15:15:00+00:00,10297.859525197975
2025-08-11 15:30:00+00:00,10297.859525197975
2025-08-11 15:45:00+00:00,10297.859525197975
2025-08-11 16:00:00+00:00,10297.859525197975
2025-08-11 16:15:00+00:00,10297.859525197975
2025-08-11 16:30:00+00:00,10297.859525197975
2025-08-11 16:45:00+00:00,10297.859525197975
2025-08-11 17:00:00+00:00,10297.859525197975
2025-08-11 17:15:00+00:00,10297.859525197975
2025-08-11 17:30:00+00:00,10297.859525197975
2025-08-11 17:45:00+00:00,10297.859525197975
2025-08-11 18:00:00+00:00,10297.859525197975
2025-08-11 18:15:00+00:00,10297.859525197975
2025-08-11 18:30:00+00:00,10297.859525197975
2025-08-11 18:45:00+00:00,10297.859525197975
2025-08-11 19:00:00+00:00,10297.859525197975
2025-08-11 19:15:00+00:00,10297.859525197975
2025-08-11 19:30:00+00:00,10297.859525197975
2025-08-11 19:45:00+00:00,10297.859525197975
2025-08-11 20:00:00+00:00,10297.859525197975
2025-08-11 20:15:00+00:00,10297.859525197975
2025-08-11 20:30:00+00:00,10297.859525197975
2025-08-11 20:45:00+00:00,10297.859525197975
2025-08-11 21:00:00+00:00,10297.859525197975
2025-08-11 21:15:00+00:00,10297.859525197975
2025-08-11 21:30:00+00:00,10297.859525197975
2025-08-11 21:45:00+00:00,10297.859525197975
2025-08-11 22:00:00+00:00,10297.859525197975
2025-08-11 22:15:00+00:00,10297.859525197975
2025-08-11 22:30:00+00:00,10297.859525197975
2025-08-11 22:45:00+00:00,10297.859525197975
2025-08-11 23:00:00+00:00,10297.859525197975
2025-08-11 23:15:00+00:00,10297.859525197975
2025-08-11 23:30:00+00:00,10297.859525197975
2025-08-11 23:45:00+00:00,10297.859525197975
2025-08-12 01:00:00+00:00,10297.859525197975
2025-08-12 01:15:00+00:00,10297.859525197975
2025-08-12 01:30:00+00:00,10297.859525197975
2025-08-12 01:45:00+00:00,10297.859525197975
2025-08-12 02:00:00+00:00,10295.69087280256
2025-08-12 02:15:00+00:00,10283.723363298084
2025-08-12 02:30:00+00:00,10301.674627554796
2025-08-12 02:45:00+00:00,10322.345780335254
2025-08-12 03:00:00+00:00,10364.776041305675
2025-08-12 03:15:00+00:00,10352.445879998035
2025-08-12 03:30:00+00:00,10400.838120449955
2025-08-12 03:45:00+00:00,10400.838120449955
2025-08-12 04:00:00+00:00,10400.838120449955
2025-08-12 04:15:00+00:00,10400.838120449955
2025-08-12 04:30:00+00:00,10400.838120449955
2025-08-12 04:45:00+00:00,10400.838120449955
2025-08-12 05:00:00+00:00,10400.838120449955
2025-08-12 05:15:00+00:00,10400.838120449955
2025-08-12 05:30:00+00:00,10400.838120449955
2025-08-12 05:45:00+00:00,10400.838120449955
2025-08-12 06:00:00+00:00,10427.026129627196
2025-08-12 06:15:00+00:00,10337.320967916983
2025-08-12 06:30:00+00:00,10296.829739245455
2025-08-12 06:45:00+00:00,10296.829739245455
2025-08-12 07:00:00+00:00,10296.829739245455
2025-08-12 07:15:00+00:00,10296.829739245455
2025-08-12 07:30:00+00:00,10296.829739245455
2025-08-12 07:45:00+00:00,10296.829739245455
2025-08-12 08:00:00+00:00,10296.829739245455
2025-08-12 08:15:00+00:00,10296.829739245455
2025-08-12 08:30:00+00:00,10296.829739245455
2025-08-12 08:45:00+00:00,10296.829739245455
2025-08-12 09:00:00+00:00,10296.829739245455
2025-08-12 09:15:00+00:00,10296.829739245455
2025-08-12 09:30:00+00:00,10296.829739245455
2025-08-12 09:45:00+00:00,10296.829739245455
2025-08-12 10:00:00+00:00,10296.829739245455
2025-08-12 10:15:00+00:00,10298.390429241768
