signal_time,opened,closed,entry,stop,target,exit_price,r_multiple,cash_pnl,reason
2025-08-12 05:45:00+00:00,2025-08-12 06:00:00+00:00,2025-08-12 06:30:00+00:00,3353.768165901988,3349.4318340980117,3358.1044977059646,3349.4318340980117,-1.0,-104.00838120449954,STOP
2025-08-12 09:45:00+00:00,2025-08-12 10:15:00+00:00,2025-08-12 10:30:00+00:00,3349.004374698371,3342.035625301629,3355.9731240951132,3355.9731240951132,1.0,102.96829739245455,TARGET
2025-08-12 17:45:00+00:00,2025-08-12 18:00:00+00:00,2025-08-12 18:15:00+00:00,3338.802852512941,3330.687147487059,3346.9185575388233,3346.9185575388233,1.0,103.99798036637908,TARGET
2025-08-13 20:00:00+00:00,2025-08-13 20:15:00+00:00,2025-08-13 20:30:00+00:00,3359.018546323989,3354.111453676011,3363.925638971967,3354.111453676011,-1.0,-105.03796017004288,STOP
2025-08-13 21:45:00+00:00,2025-08-13 22:15:00+00:00,2025-08-14 02:00:00+00:00,3354.543713411264,3349.726286588736,3359.361140233792,3359.361140233792,1.0,103.98758056834245,TARGET
2025-08-14 23:45:00+00:00,2025-08-15 01:00:00+00:00,2025-08-15 01:15:00+00:00,3336.13460560744,3334.23539439256,3338.0338168223197,3334.23539439256,-1.0,-105.02745637402587,STOP
2025-08-15 02:45:00+00:00,2025-08-15 03:30:00+00:00,2025-08-15 06:30:00+00:00,3336.699365643459,3332.050634356541,3341.3480969303764,3341.3480969303764,1.0,103.97718181028561,TARGET
2025-08-15 09:45:00+00:00,2025-08-15 10:15:00+00:00,2025-08-15 11:15:00+00:00,3344.2023120135977,3339.997687986402,3348.4069360407934,3339.997687986402,-1.0,-105.01695362838848,STOP
2025-08-15 22:30:00+00:00,2025-08-15 22:45:00+00:00,2025-08-18 01:00:00+00:00,3339.037630911213,3334.212369088787,3343.862892733639,3334.212369088787,-1.0,-103.96678409210459,STOP
2025-08-18 09:30:00+00:00,2025-08-18 10:00:00+00:00,2025-08-18 11:00:00+00:00,3351.2800870083283,3345.8499129916718,3356.710261024985,3345.8499129916718,-1.0,-102.92711625118355,STOP
2025-08-18 15:15:00+00:00,2025-08-18 15:30:00+00:00,2025-08-18 15:45:00+00:00,3347.7919057834006,3344.3680942165997,3351.2157173502014,3344.3680942165997,-1.0,-101.89784508867172,STOP
2025-08-18 22:15:00+00:00,2025-08-18 22:30:00+00:00,2025-08-19 03:00:00+00:00,3332.640272195375,3330.079727804625,3335.2008165861253,3330.079727804625,-1.0,-100.878866637785,STOP
2025-08-19 05:15:00+00:00,2025-08-19 05:45:00+00:00,2025-08-19 13:00:00+00:00,3335.7745203543936,3329.3054796456063,3342.243561063181,3342.243561063181,1.0,99.87007797140716,TARGET
2025-08-19 20:30:00+00:00,2025-08-19 21:45:00+00:00,2025-08-20 02:45:00+00:00,3320.1980754471983,3314.7419245528017,3325.654226341595,3314.7419245528017,-1.0,-100.86877875112123,STOP
2025-08-20 04:15:00+00:00,2025-08-20 04:30:00+00:00,2025-08-20 08:30:00+00:00,3316.198510067044,3311.321489932956,3321.075530201132,3321.075530201132,1.0,99.86009096361002,TARGET
2025-08-20 19:00:00+00:00,2025-08-20 19:15:00+00:00,2025-08-21 01:00:00+00:00,3344.066443879834,3338.623556120166,3349.509331639502,3349.509331639502,1.0,100.85869187324612,TARGET
2025-08-21 08:15:00+00:00,2025-08-21 08:30:00+00:00,2025-08-21 09:15:00+00:00,3340.5473481262743,3336.8926518737258,3344.202044378823,3336.8926518737258,-1.0,-101.86727879197856,STOP
2025-08-21 10:15:00+00:00,2025-08-21 10:30:00+00:00,2025-08-21 13:30:00+00:00,3339.989463748263,3334.090536251737,3345.888391244789,3334.090536251737,-1.0,-100.84860600405878,STOP
2025-08-21 21:15:00+00:00,2025-08-21 21:45:00+00:00,2025-08-22 03:00:00+00:00,3339.5345645915263,3336.365435408474,3342.703693774579,3336.365435408474,-1.0,-99.84011994401818,STOP
2025-08-22 06:15:00+00:00,2025-08-22 06:30:00+00:00,2025-08-22 07:00:00+00:00,3334.5909779173894,3331.6090220826104,3337.5729337521684,3331.6090220826104,-1.0,-98.84171874457802,STOP
2025-08-22 09:00:00+00:00,2025-08-22 09:15:00+00:00,2025-08-22 09:15:00+00:00,3330.305636301122,3327.0343636988778,3333.576908903366,3327.0343636988778,-1.0,-97.85330155713224,AMBIGUOUS_STOP
2025-08-22 11:45:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 15:00:00+00:00,3330.734177696987,3325.145822303013,3336.322533090961,3325.145822303013,-1.0,-96.87476854156091,STOP
2025-08-22 16:00:00+00:00,2025-08-22 16:15:00+00:00,2025-08-22 16:30:00+00:00,3327.2509704550544,3321.2490295449456,3333.252911365163,3333.252911365163,1.0,95.90602085614532,TARGET
2025-08-22 20:00:00+00:00,2025-08-22 20:15:00+00:00,2025-08-25 01:00:00+00:00,3373.3720391518623,3368.4879608481374,3378.256117455587,3368.4879608481374,-1.0,-96.86508106470677,STOP
2025-08-25 02:00:00+00:00,2025-08-25 02:45:00+00:00,2025-08-25 03:00:00+00:00,3368.8458436187307,3365.6841563812695,3372.007530856192,3365.6841563812695,-1.0,-95.89643025405971,STOP
2025-08-25 05:30:00+00:00,2025-08-25 06:00:00+00:00,2025-08-25 17:00:00+00:00,3365.7641486147722,3359.6058513852277,3371.922445844317,3371.922445844317,1.0,94.93746595151912,TARGET
2025-08-25 23:30:00+00:00,2025-08-25 23:45:00+00:00,2025-08-25 23:45:00+00:00,3366.077396977208,3364.332603022792,3367.8221909316244,3364.332603022792,-1.0,-95.88684061103432,AMBIGUOUS_STOP
2025-08-26 06:45:00+00:00,2025-08-26 07:00:00+00:00,2025-08-26 07:30:00+00:00,3373.685033140887,3369.554966859113,3377.8150994226608,3377.8150994226608,1.0,94.92797220492398,TARGET
2025-08-26 13:45:00+00:00,2025-08-26 14:00:00+00:00,2025-08-26 14:30:00+00:00,3373.081381352212,3367.058618647788,3379.1041440566355,3379.1041440566355,1.0,95.8772519269732,TARGET
2025-08-26 21:15:00+00:00,2025-08-26 21:30:00+00:00,2025-08-26 22:00:00+00:00,3384.1749655410968,3380.0750344589032,3388.2748966232903,3388.2748966232903,1.0,96.83602444624293,TARGET
2025-08-27 08:15:00+00:00,2025-08-27 08:30:00+00:00,2025-08-27 11:00:00+00:00,3377.883567339745,3373.7164326602556,3382.050702019234,3382.050702019234,1.0,97.80438469070538,TARGET
2025-08-27 14:45:00+00:00,2025-08-27 15:15:00+00:00,2025-08-27 16:00:00+00:00,3378.237233625064,3373.6727663749357,3382.8017008751926,3382.8017008751926,1.0,98.78242853761243,TARGET
2025-08-28 09:00:00+00:00,2025-08-28 09:30:00+00:00,2025-08-28 11:30:00+00:00,3392.657471577103,3387.482528422897,3397.832414731309,3397.832414731309,1.0,99.77025282298855,TARGET
2025-08-28 14:00:00+00:00,2025-08-28 14:15:00+00:00,2025-08-28 14:30:00+00:00,3398.7529235535626,3394.967076446437,3402.538770660688,3402.538770660688,1.0,100.76795535121845,TARGET
2025-08-29 03:00:00+00:00,2025-08-29 03:15:00+00:00,2025-08-29 03:15:00+00:00,3417.880430918664,3414.579569081336,3421.1812927559918,3414.579569081336,-1.0,-101.77563490473064,AMBIGUOUS_STOP
2025-08-29 08:15:00+00:00,2025-08-29 08:30:00+00:00,2025-08-29 09:00:00+00:00,3409.2256509190684,3406.8343490809316,3411.616952757205,3411.616952757205,1.0,100.75787855568333,TARGET
2025-08-29 14:30:00+00:00,2025-08-29 14:45:00+00:00,2025-08-29 15:30:00+00:00,3408.8632562909015,3404.1067437090983,3413.6197688727048,3413.6197688727048,1.0,101.76545734124016,TARGET
2025-08-29 22:00:00+00:00,2025-08-29 22:15:00+00:00,2025-08-29 22:45:00+00:00,3444.55739142967,3440.86260857033,3448.2521742890103,3448.2521742890103,1.0,102.78311191465257,TARGET
2025-09-01 07:45:00+00:00,2025-09-01 08:00:00+00:00,2025-09-01 08:30:00+00:00,3476.3127225457515,3471.8772774542485,3480.7481676372545,3480.7481676372545,1.0,103.81094303379909,TARGET
2025-09-01 20:00:00+00:00,2025-09-01 20:15:00+00:00,2025-09-02 03:15:00+00:00,3477.5940816697357,3472.085918330264,3483.1022450092073,3483.1022450092073,1.0,104.84905246413707,TARGET
2025-09-02 07:15:00+00:00,2025-09-02 07:30:00+00:00,2025-09-02 08:30:00+00:00,3496.486693577344,3492.303306422656,3500.6700807320317,3492.303306422656,-1.0,-105.89754298877844,STOP
2025-09-02 12:00:00+00:00,2025-09-02 12:15:00+00:00,2025-09-02 14:00:00+00:00,3480.099048896432,3474.360951103568,3485.8371466892963,3485.8371466892963,1.0,104.83856755889066,TARGET
2025-09-03 02:45:00+00:00,2025-09-03 03:15:00+00:00,2025-09-03 03:30:00+00:00,3533.8094309037524,3526.060569096248,3541.558292711257,3541.558292711257,1.0,105.88695323447956,TARGET
2025-09-03 06:30:00+00:00,2025-09-03 07:15:00+00:00,2025-09-03 07:30:00+00:00,3533.483866035923,3529.016133964077,3537.9515981077684,3537.9515981077684,1.0,106.94582276682436,TARGET
2025-09-03 23:00:00+00:00,2025-09-03 23:15:00+00:00,2025-09-03 23:45:00+00:00,3565.9721288659516,3560.967871134048,3570.9763865978553,3560.967871134048,-1.0,-108.0152809944926,STOP
2025-09-04 03:00:00+00:00,2025-09-04 03:45:00+00:00,2025-09-04 04:30:00+00:00,3561.40300483188,3551.66699516812,3571.13901449564,3551.66699516812,-1.0,-106.93512818454768,STOP
2025-09-04 06:30:00+00:00,2025-09-04 07:00:00+00:00,2025-09-04 16:15:00+00:00,3532.038135246622,3510.711864753378,3553.364405739866,3553.364405739866,1.0,105.8657769027022,TARGET
2025-09-04 21:15:00+00:00,2025-09-04 21:30:00+00:00,2025-09-05 01:00:00+00:00,3546.7332336021527,3542.236766397847,3551.2297008064584,3542.236766397847,-1.0,-106.92443467172922,STOP
2025-09-05 02:00:00+00:00,2025-09-05 02:15:00+00:00,2025-09-05 02:30:00+00:00,3543.6321531864196,3539.7978468135802,3547.466459559259,3547.466459559259,1.0,105.85519032501192,TARGET
2025-09-05 09:45:00+00:00,2025-09-05 10:00:00+00:00,2025-09-05 10:30:00+00:00,3553.8335151289434,3548.1064848710566,3559.56054538683,3548.1064848710566,-1.0,-106.91374222826204,STOP
2025-09-05 11:30:00+00:00,2025-09-05 11:45:00+00:00,2025-09-05 15:15:00+00:00,3549.932228450112,3544.6377715498884,3555.226685350335,3555.226685350335,1.0,105.84460480597942,TARGET
2025-09-08 07:30:00+00:00,2025-09-08 08:00:00+00:00,2025-09-08 08:45:00+00:00,3583.799906304099,3579.3100936959013,3588.2897189122964,3588.2897189122964,1.0,106.90305085403921,TARGET
2025-09-08 21:00:00+00:00,2025-09-08 22:45:00+00:00,2025-09-09 01:15:00+00:00,3637.1057130532117,3631.6342869467885,3642.577139159635,3631.6342869467885,-1.0,-107.97208136257962,STOP
2025-09-09 02:30:00+00:00,2025-09-09 02:45:00+00:00,2025-09-09 03:00:00+00:00,3632.0066103516765,3628.0233896483237,3635.9898310550293,3635.9898310550293,1.0,106.89236054895382,TARGET
2025-09-09 07:00:00+00:00,2025-09-09 07:15:00+00:00,2025-09-09 07:45:00+00:00,3649.2202211118483,3642.3997788881516,3656.040663335545,3656.040663335545,1.0,107.96128415444336,TARGET
2025-09-09 11:45:00+00:00,2025-09-09 12:00:00+00:00,2025-09-09 16:15:00+00:00,3651.27953763609,3641.27046236391,3661.28861290827,3661.28861290827,1.0,109.04089699598781,TARGET
2025-09-10 01:15:00+00:00,2025-09-10 01:30:00+00:00,2025-09-10 07:15:00+00:00,3630.57756558157,3618.65243441843,3642.50269674471,3642.50269674471,1.0,110.13130596594769,TARGET
2025-09-10 15:45:00+00:00,2025-09-10 16:30:00+00:00,2025-09-10 18:15:00+00:00,3651.701569599758,3640.098430400242,3663.304708799274,3640.098430400242,-1.0,-111.23261902560716,STOP
2025-09-10 19:45:00+00:00,2025-09-10 20:30:00+00:00,2025-09-10 22:15:00+00:00,3645.107534711235,3639.642465288765,3650.572604133705,3639.642465288765,-1.0,-110.12029283535111,STOP
2025-09-10 23:15:00+00:00,2025-09-11 01:00:00+00:00,2025-09-11 05:30:00+00:00,3642.691687599275,3636.088312400725,3649.2950627978253,3636.088312400725,-1.0,-109.01908990699759,STOP
2025-09-11 07:00:00+00:00,2025-09-11 07:15:00+00:00,2025-09-11 08:00:00+00:00,3634.4197016262956,3629.7402983737043,3639.099104878887,3629.7402983737043,-1.0,-107.92889900792761,STOP
2025-09-11 09:00:00+00:00,2025-09-11 09:15:00+00:00,2025-09-11 12:00:00+00:00,3634.4504117704087,3622.599588229591,3646.3012353112263,3622.599588229591,-1.0,-106.84961001784833,STOP
2025-09-11 13:15:00+00:00,2025-09-11 13:30:00+00:00,2025-09-11 14:30:00+00:00,3623.9073874496253,3618.682612550375,3629.1321623488757,3618.682612550375,-1.0,-105.78111391766984,STOP
2025-09-11 17:30:00+00:00,2025-09-11 18:15:00+00:00,2025-09-12 04:30:00+00:00,3635.8023576000664,3625.7076423999333,3645.8970728001996,3645.8970728001996,1.0,104.72330277849315,TARGET
2025-09-12 12:00:00+00:00,2025-09-12 12:15:00+00:00,2025-09-12 17:15:00+00:00,3645.8391383166845,3637.4108616833155,3654.2674149500535,3654.2674149500535,1.0,105.77053580627808,TARGET
2025-09-12 18:45:00+00:00,2025-09-12 19:15:00+00:00,2025-09-12 23:00:00+00:00,3647.1701015838903,3642.0798984161097,3652.260304751671,3642.0798984161097,-1.0,-106.82824116434085,STOP
2025-09-15 11:15:00+00:00,2025-09-15 11:45:00+00:00,2025-09-15 16:30:00+00:00,3643.893130656957,3633.5268693430426,3654.2593919708715,3654.2593919708715,1.0,105.75995875269744,TARGET
2025-09-16 06:30:00+00:00,2025-09-16 07:15:00+00:00,2025-09-16 09:45:00+00:00,3683.283292079769,3674.536707920231,3692.029876239307,3692.029876239307,1.0,106.81755834022441,TARGET
2025-09-16 18:45:00+00:00,2025-09-16 19:15:00+00:00,2025-09-17 04:30:00+00:00,3688.2307961792685,3678.5292038207317,3697.9323885378053,3678.5292038207317,-1.0,-107.88573392362665,STOP
2025-09-17 06:45:00+00:00,2025-09-17 07:00:00+00:00,2025-09-17 09:30:00+00:00,3682.684834365848,3674.135165634152,3691.234503097544,3674.135165634152,-1.0,-106.80687658439038,STOP
2025-09-17 11:30:00+00:00,2025-09-17 12:00:00+00:00,2025-09-17 13:00:00+00:00,3668.084095276672,3662.375904723328,3673.792285830016,3662.375904723328,-1.0,-105.73880781854646,STOP
2025-09-18 01:45:00+00:00,2025-09-18 02:00:00+00:00,2025-09-18 04:15:00+00:00,3665.8689585820766,3653.7510414179233,3677.98687574623,3653.7510414179233,-1.0,-104.681419740361,STOP
2025-09-18 05:15:00+00:00,2025-09-18 05:30:00+00:00,2025-09-18 08:45:00+00:00,3663.753485530274,3651.596514469726,3675.9104565908215,3651.596514469726,-1.0,-103.63460554295737,STOP
2025-09-18 09:45:00+00:00,2025-09-18 10:00:00+00:00,2025-09-18 10:15:00+00:00,3639.882206734643,3633.977793265357,3645.7866202039295,3645.7866202039295,1.0,102.59825948752781,TARGET
2025-09-18 14:30:00+00:00,2025-09-18 15:15:00+00:00,2025-09-18 15:45:00+00:00,3669.585926047712,3664.164073952288,3675.0077781431355,3664.164073952288,-1.0,-103.62424208240309,STOP
2025-09-18 17:45:00+00:00,2025-09-18 19:45:00+00:00,2025-09-19 04:45:00+00:00,3646.738153781925,3633.861846218075,3659.6144613457755,3633.861846218075,-1.0,-102.58799966157905,STOP
2025-09-19 10:00:00+00:00,2025-09-19 10:15:00+00:00,2025-09-19 16:45:00+00:00,3651.227129652211,3643.082870347789,3659.3713889566325,3659.3713889566325,1.0,101.56211966496326,TARGET
2025-09-19 20:00:00+00:00,2025-09-19 20:15:00+00:00,2025-09-19 20:45:00+00:00,3671.268645854287,3666.3113541457133,3676.225937562861,3676.225937562861,1.0,102.5777408616129,TARGET
2025-09-22 15:45:00+00:00,2025-09-22 16:00:00+00:00,2025-09-22 18:45:00+00:00,3723.4507520743123,3711.869247925688,3735.0322562229367,3735.0322562229367,1.0,103.60351827022902,TARGET
2025-09-23 05:45:00+00:00,2025-09-23 06:45:00+00:00,2025-09-23 08:30:00+00:00,3745.7573317889264,3736.3626682110735,3755.1519953667794,3755.1519953667794,1.0,104.63955345293131,TARGET
2025-09-23 10:15:00+00:00,2025-09-23 10:30:00+00:00,2025-09-23 11:30:00+00:00,3756.863423046788,3748.7465769532123,3764.9802691403634,3764.9802691403634,1.0,105.68594898746062,TARGET
2025-09-24 05:30:00+00:00,2025-09-24 05:45:00+00:00,2025-09-24 06:30:00+00:00,3757.1686104755763,3750.4513895244236,3763.885831426729,3763.885831426729,1.0,106.74280847733522,TARGET
2025-09-24 14:15:00+00:00,2025-09-24 14:30:00+00:00,2025-09-24 16:15:00+00:00,3765.9518047651254,3759.4181952348745,3772.4854142953764,3772.4854142953764,1.0,107.81023656210857,TARGET
2025-09-24 22:45:00+00:00,2025-09-24 23:00:00+00:00,2025-09-25 03:00:00+00:00,3731.98170166658,3717.16829833342,3746.7951049997405,3746.7951049997405,1.0,108.88833892772965,TARGET
2025-09-25 18:15:00+00:00,2025-09-25 19:00:00+00:00,2025-09-25 21:30:00+00:00,3739.236846056507,3723.163153943493,3755.3105381695214,3755.3105381695214,1.0,109.97722231700695,TARGET
2025-09-25 23:15:00+00:00,2025-09-25 23:45:00+00:00,2025-09-26 02:15:00+00:00,3751.190116313464,3745.409883686536,3756.970348940392,3745.409883686536,-1.0,-111.07699454017703,STOP
2025-09-26 03:30:00+00:00,2025-09-26 03:45:00+00:00,2025-09-26 04:00:00+00:00,3745.9077757276427,3739.902224272357,3751.9133271829282,3751.9133271829282,1.0,109.96622459477526,TARGET
2025-09-29 01:00:00+00:00,2025-09-29 01:15:00+00:00,2025-09-29 03:30:00+00:00,3768.9817890924837,3755.828210907516,3782.135367277451,3782.135367277451,1.0,111.065886840723,TARGET
2025-09-30 13:00:00+00:00,2025-09-30 13:15:00+00:00,2025-09-30 15:45:00+00:00,3807.0334295764233,3792.676570423577,3821.3902887292697,3821.3902887292697,1.0,112.17654570913022,TARGET
2025-09-30 20:45:00+00:00,2025-09-30 21:15:00+00:00,2025-09-30 22:45:00+00:00,3846.6402943393837,3837.5497056606164,3855.730883018151,3855.730883018151,1.0,113.29831116622152,TARGET
2025-10-01 14:45:00+00:00,2025-10-01 15:00:00+00:00,2025-10-01 15:15:00+00:00,3885.556824959081,3877.7931750409193,3893.3204748772428,3877.7931750409193,-1.0,-114.43129427788374,STOP
2025-10-01 16:30:00+00:00,2025-10-01 17:30:00+00:00,2025-10-01 17:45:00+00:00,3877.3872849429085,3863.3727150570917,3891.4018548287254,3863.3727150570917,-1.0,-113.2869813351049,STOP
2025-10-01 19:30:00+00:00,2025-10-01 20:15:00+00:00,2025-10-01 21:00:00+00:00,3871.84680250819,3860.3531974918096,3883.3404075245708,3860.3531974918096,-1.0,-112.15411152175386,STOP
2025-10-01 22:15:00+00:00,2025-10-01 22:30:00+00:00,2025-10-02 02:30:00+00:00,3866.856142548196,3857.7238574518037,3875.9884276445887,3857.7238574518037,-1.0,-111.03257040653632,STOP
2025-10-02 04:00:00+00:00,2025-10-02 04:15:00+00:00,2025-10-02 05:00:00+00:00,3860.449104954352,3852.570895045648,3868.3273148630565,3868.3273148630565,1.0,109.92224470247096,TARGET
2025-10-02 11:15:00+00:00,2025-10-02 11:30:00+00:00,2025-10-02 11:45:00+00:00,3870.7668578801877,3864.1131421198124,3877.420573640563,3877.420573640563,1.0,111.02146714949568,TARGET
2025-10-02 19:00:00+00:00,2025-10-02 19:15:00+00:00,2025-10-03 02:30:00+00:00,3840.5109142732163,3818.849085726784,3862.1727428196486,3862.1727428196486,1.0,112.13168182099064,TARGET
2025-10-03 07:15:00+00:00,2025-10-03 08:00:00+00:00,2025-10-03 09:15:00+00:00,3849.0137805230174,3837.726219476983,3860.301341569052,3860.301341569052,1.0,113.25299863920054,TARGET
2025-10-03 15:15:00+00:00,2025-10-03 15:30:00+00:00,2025-10-03 15:45:00+00:00,3865.262507648557,3858.837492351443,3871.687522945671,3871.687522945671,1.0,114.38552862559254,TARGET
2025-10-03 17:45:00+00:00,2025-10-03 18:00:00+00:00,2025-10-06 01:45:00+00:00,3881.57638549519,3866.44361450481,3896.7091564855705,3896.7091564855705,1.0,115.52938391184847,TARGET
2025-10-06 03:45:00+00:00,2025-10-06 04:00:00+00:00,2025-10-06 04:45:00+00:00,3906.8466701441043,3898.763329855896,3914.930010432313,3914.930010432313,1.0,116.68467775096696,TARGET
2025-10-06 15:45:00+00:00,2025-10-06 16:30:00+00:00,2025-10-06 17:30:00+00:00,3939.8136817097775,3926.0963182902224,3953.5310451293326,3953.5310451293326,1.0,117.85152452847662,TARGET
2025-10-06 19:45:00+00:00,2025-10-06 20:00:00+00:00,2025-10-07 01:00:00+00:00,3955.512018298836,3945.5079817011638,3965.5160548965086,3965.5160548965086,1.0,119.03003977376139,TARGET
2025-10-07 05:30:00+00:00,2025-10-07 06:00:00+00:00,2025-10-07 09:45:00+00:00,3967.365790350046,3955.614209649954,3979.1173710501384,3955.614209649954,-1.0,-120.22034017149899,STOP
2025-10-07 11:15:00+00:00,2025-10-07 11:45:00+00:00,2025-10-07 14:45:00+00:00,3953.9737904532044,3940.4862095467956,3967.461371359613,3967.461371359613,1.0,119.018136769784,TARGET
2025-10-07 19:15:00+00:00,2025-10-07 19:30:00+00:00,2025-10-07 20:45:00+00:00,3974.185626157654,3961.424373842346,3986.946878472962,3986.946878472962,1.0,120.20831813748184,TARGET
2025-10-08 14:30:00+00:00,2025-10-08 14:45:00+00:00,2025-10-08 15:00:00+00:00,4038.202247302599,4031.717752697401,4044.686741907797,4044.686741907797,1.0,121.41040131885666,TARGET
2025-10-08 21:15:00+00:00,2025-10-08 22:00:00+00:00,2025-10-08 22:00:00+00:00,4051.036789159474,4038.2932108405257,4063.7803674784227,4038.2932108405257,-1.0,-122.62450533204523,AMBIGUOUS_STOP
2025-10-09 03:45:00+00:00,2025-10-09 04:15:00+00:00,2025-10-09 15:45:00+00:00,4026.195252246895,4000.834747753105,4051.555756740685,4051.555756740685,1.0,121.39826027872478,TARGET
2025-10-09 21:00:00+00:00,2025-10-09 21:15:00+00:00,2025-10-10 02:30:00+00:00,3965.7978368991626,3944.0721631008378,3987.5235106974874,3987.5235106974874,1.0,122.61224288151203,TARGET
2025-10-10 16:00:00+00:00,2025-10-10 16:15:00+00:00,2025-10-10 16:45:00+00:00,3991.8038491692005,3979.0061508307995,4004.6015475076015,3979.0061508307995,-1.0,-123.83836531032715,STOP
2025-10-10 17:45:00+00:00,2025-10-10 18:00:00+00:00,2025-10-10 18:15:00+00:00,3994.5124200696623,3970.137579930338,4018.887260208987,4018.887260208987,1.0,122.59998165722389,TARGET
2025-10-10 20:15:00+00:00,2025-10-10 20:30:00+00:00,2025-10-10 21:15:00+00:00,3988.3219452058493,3974.4880547941507,4002.155835617548,4002.155835617548,1.0,123.82598147379613,TARGET
2025-10-13 22:15:00+00:00,2025-10-13 22:45:00+00:00,2025-10-14 02:30:00+00:00,4107.4586492842545,4090.3013507157452,4124.615947852764,4124.615947852764,1.0000000000000264,125.0642412885374,TARGET
2025-10-14 16:15:00+00:00,2025-10-14 16:30:00+00:00,2025-10-14 19:30:00+00:00,4120.501910880192,4097.388089119809,4143.615732640575,4143.615732640575,1.0,126.31488370141946,TARGET
2025-10-14 23:15:00+00:00,2025-10-15 01:00:00+00:00,2025-10-15 01:15:00+00:00,4146.467613393825,4134.802386606176,4158.1328401814735,4158.1328401814735,1.0,127.57803253843366,TARGET
2025-10-15 08:45:00+00:00,2025-10-15 09:00:00+00:00,2025-10-15 10:45:00+00:00,4192.360529415756,4176.149470584243,4208.571588247269,4208.571588247269,1.0,128.85381286381798,TARGET
2025-10-15 13:30:00+00:00,2025-10-15 13:45:00+00:00,2025-10-15 15:15:00+00:00,4202.705811916741,4189.994188083258,4215.417435750224,4189.994188083258,-1.0,-130.14235099245616,STOP
2025-10-15 19:30:00+00:00,2025-10-15 19:45:00+00:00,2025-10-15 20:00:00+00:00,4198.823880545419,4185.7161194545815,4211.931641636257,4185.7161194545815,-1.0,-128.84092748253158,STOP
2025-10-16 09:30:00+00:00,2025-10-16 10:00:00+00:00,2025-10-16 15:30:00+00:00,4226.580981682502,4203.089018317498,4250.072945047506,4250.072945047506,1.0,127.55251820770627,TARGET
2025-10-17 15:15:00+00:00,2025-10-17 15:45:00+00:00,2025-10-17 16:30:00+00:00,4316.708073447719,4282.481926552282,4350.934220343155,4282.481926552282,-1.0,-128.82804338978335,STOP
