timeframe_minutes,pivot_bars,minimum_impulse_atr,minimum_gap_atr,rejection_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
5,3,2.0,0.05,1,24,0,0.25,1.5,72,0,26,7,19,26.923076923076923,0.48059465816915087,-10.781740937122583,-0.41468234373548396,-10.386529923619259,11.848132503354595,8961.347007638075,11,1,10,9.090909090909092,0.12943145321031038,-9.430204534562986,-0.8572913213239078,-9.061843657100365,10.873189651038102,9093.815634289964,-85.93266651119265
5,3,2.0,0.05,1,24,0,0.25,1.5,24,0,26,7,19,26.923076923076923,0.48059465816915087,-10.781740937122583,-0.41468234373548396,-10.386529923619259,11.848132503354595,8961.347007638075,11,1,10,9.090909090909092,0.12943145321031038,-9.430204534562986,-0.8572913213239078,-9.061843657100365,10.873189651038102,9093.815634289964,-85.93266651119265
5,3,2.0,0.2,1,24,0,0.25,2.0,72,1,25,5,20,20.0,0.5114196665142695,-9.189589598295242,-0.3675835839318097,-8.956715493228472,9.696181825528107,9104.328450677152,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.02697131630616
5,3,2.0,0.2,1,24,0,0.25,2.0,24,1,25,5,20,20.0,0.5114196665142695,-9.189589598295242,-0.3675835839318097,-8.956715493228472,9.696181825528107,9104.328450677152,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.02697131630616
5,3,2.0,0.2,1,24,0,0.25,1.5,24,1,25,6,19,24.0,0.4556147594733589,-10.189589598295257,-0.40758358393181027,-9.834338588046288,11.455319567754794,9016.566141195372,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.13251958083977
5,3,2.0,0.2,1,24,0,0.25,1.5,72,1,25,6,19,24.0,0.4556147594733589,-10.189589598295257,-0.40758358393181027,-9.834338588046288,11.455319567754794,9016.566141195372,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.13251958083977
5,3,2.0,0.2,1,24,0,0.25,2.0,6,1,25,4,21,16.0,0.36886600395374697,-12.065419389866014,-0.48261677559464056,-11.512728011649143,12.231434051604868,8848.727198835086,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.17908644987077
5,3,2.0,0.2,1,24,0,0.25,1.5,6,1,25,5,20,20.0,0.37231865998055397,-11.942201277502338,-0.47768805110009355,-11.391952577343822,12.984931071285116,8860.804742265618,10,0,10,0.0,0.0,-8.868498993405431,-0.8868498993405431,-8.530310368898885,9.58441478931502,9146.968963110112,-89.22429627105159
5,3,2.0,0.05,1,24,0,0.25,2.0,24,1,26,5,21,19.23076923076923,0.4833532277240259,-10.281740937122574,-0.3954515745047144,-9.951045943881587,10.682436184732817,9004.895405611842,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.667042183951
5,3,2.0,0.05,1,24,0,0.25,2.0,72,1,26,5,21,19.23076923076923,0.4833532277240259,-10.281740937122574,-0.3954515745047144,-9.951045943881587,10.682436184732817,9004.895405611842,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.667042183951
5,3,2.0,0.05,1,24,0,0.25,1.5,24,1,26,6,20,23.076923076923077,0.43049581390556924,-11.281740937122587,-0.43391311296625334,-10.819084066319451,12.422361480555939,8918.091593368055,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.77143770170038
5,3,2.0,0.05,1,24,0,0.25,1.5,72,1,26,6,20,23.076923076923077,0.43049581390556924,-11.281740937122587,-0.43391311296625334,-10.819084066319451,12.422361480555939,8918.091593368055,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.77143770170038
5,3,2.0,0.05,1,24,0,0.25,2.5,72,1,25,3,22,12.0,0.3819476274468882,-11.719278860526222,-0.4687711544210489,-11.226535074810561,12.574373043804163,8877.346492518944,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.78055839549528
5,3,2.0,0.05,1,24,0,0.25,2.5,24,1,25,3,22,12.0,0.3819476274468882,-11.719278860526222,-0.4687711544210489,-11.226535074810561,12.574373043804163,8877.346492518944,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.78055839549528
5,3,2.0,0.05,1,24,0,0.25,2.5,6,1,25,3,22,12.0,0.317550539832935,-13.095108652096991,-0.5238043460838796,-12.421333273393431,12.985761992479746,8757.866672660657,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.80524173241581
5,3,2.0,0.05,1,24,0,0.25,2.0,6,1,26,4,22,15.384615384615385,0.34893164249094494,-13.157570728693344,-0.5060604126420517,-12.479142937361665,13.189999619679806,8752.085706263833,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.81749599004782
5,3,2.0,0.05,1,24,0,0.25,1.5,6,1,26,5,21,19.23076923076923,0.3521065453729605,-13.034352616329668,-0.501321254474218,-12.359686553579118,13.935267311571604,8764.031344642088,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-90.86221205156133
5,3,2.0,0.05,1,24,0,0.25,3.0,6,1,25,1,24,4.0,0.06679902786471796,-18.09510865209698,-0.7238043460838791,-16.645474772089674,17.18267966071062,8335.452522791033,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-91.05705679250967
5,3,2.0,0.05,1,24,0,0.25,3.0,24,1,25,0,25,0.0,0.0,-19.219278860526213,-0.7687711544210485,-17.570197808660392,18.10144302401216,8242.98021913396,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-91.11218259430775
5,3,2.0,0.05,1,24,0,0.25,3.0,72,1,25,0,25,0.0,0.0,-19.219278860526213,-0.7687711544210485,-17.570197808660392,18.10144302401216,8242.98021913396,11,0,11,0.0,0.0,-9.930204534563043,-0.9027458667784584,-9.501449132191953,10.544362067566947,9049.855086780804,-91.11218259430775
5,3,2.0,0.2,1,24,0,0.25,2.0,6,0,25,5,20,20.0,0.4474445401083936,-11.065419389866014,-0.4426167755946405,-10.644613425542925,12.533264546348807,8935.538657445708,10,1,9,10.0,0.01684514522800829,-9.605945111078807,-0.9605945111078806,-9.207647834170164,10.253946560490965,9079.235216582983,-96.53796716583312
5,3,2.0,0.2,1,24,0,0.25,1.5,6,0,25,5,20,20.0,0.35372680176502247,-12.942201277502337,-0.5176880511000934,-12.278680136023779,13.709421600467655,8772.131986397622,10,1,9,10.0,0.01684514522800829,-9.605945111078807,-0.9605945111078806,-9.207647834170164,10.253946560490965,9079.235216582983,-96.60853658908026
5,3,2.0,0.05,1,24,0,0.25,2.0,6,0,26,5,21,19.23076923076923,0.42430428027414285,-12.157570728693342,-0.46759887418051316,-11.620509476330188,13.488533668634403,8837.949052366981,11,1,10,9.090909090909092,0.015194093411260566,-10.667650652236418,-0.9697864229305835,-10.171595268062116,11.206785382828508,8982.840473193788,-97.50907546137509
5,3,2.0,0.05,1,24,0,0.25,1.5,6,0,26,5,21,19.23076923076923,0.33543329414685324,-14.034352616329668,-0.5397827929357565,-13.236729705355188,14.651845307739977,8676.32702946448,11,1,10,9.090909090909092,0.015194093411260566,-10.667650652236418,-0.9697864229305835,-10.171595268062116,11.206785382828508,8982.840473193788,-97.57887415972142
5,3,2.0,0.05,1,24,0,0.25,2.5,6,0,25,3,22,12.0,0.28742735371311995,-15.106105641016677,-0.604244225640667,-14.175016065672686,14.728142615302367,8582.498393432732,11,1,10,9.090909090909092,0.015194093411260566,-10.667650652236418,-0.9697864229305835,-10.171595268062116,11.206785382828508,8982.840473193788,-97.58345199817516
5,3,2.0,0.05,1,24,0,0.25,3.0,6,0,25,2,23,8.0,0.12462249536220364,-19.503015010361025,-0.780120600414441,-17.834115424193932,18.363659738090494,8216.588457580607,11,1,10,9.090909090909092,0.015194093411260566,-10.667650652236418,-0.9697864229305835,-10.171595268062116,11.206785382828508,8982.840473193788,-97.80158302554244
