timeframe_minutes,pivot_bars,minimum_impulse_atr,minimum_gap_atr,rejection_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
5,5,4.0,0.1,0,48,1,0.25,3.0,72,0,38,10,28,26.31578947368421,0.976857996353005,-0.6960563555017167,-0.018317272513203073,-1.2741260804857157,13.757957939976565,9872.587391951429,18,6,12,33.333333333333336,1.3865951138789097,4.922454652945868,0.27346970294143713,4.707005057574687,8.169984922138777,10470.700505757468,-0.4090448370962473
5,5,4.0,0.05,0,48,1,0.25,3.0,24,0,38,10,28,26.31578947368421,0.976857996353005,-0.6960563555017167,-0.018317272513203073,-1.2741260804857157,13.757957939976565,9872.587391951429,18,6,12,33.333333333333336,1.3865951138789097,4.922454652945868,0.27346970294143713,4.707005057574687,8.169984922138777,10470.700505757468,-0.4090448370962473
5,5,4.0,0.05,0,48,1,0.25,3.0,72,0,38,10,28,26.31578947368421,0.976857996353005,-0.6960563555017167,-0.018317272513203073,-1.2741260804857157,13.757957939976565,9872.587391951429,18,6,12,33.333333333333336,1.3865951138789097,4.922454652945868,0.27346970294143713,4.707005057574687,8.169984922138777,10470.700505757468,-0.4090448370962473
5,5,4.0,0.1,0,24,0,0.1,3.0,72,0,31,8,23,25.806451612903224,0.956980521985842,-1.0578029790631405,-0.03412267674397227,-1.5180686065158988,12.75888605668238,9848.19313934841,12,4,8,33.333333333333336,1.4008997912287633,3.391029424530492,0.28258578537754103,3.224738025992635,6.219498337801412,10322.473802599263,-2.007344858080332
5,5,4.0,0.1,0,24,0,0.1,3.0,24,0,31,8,23,25.806451612903224,0.956980521985842,-1.0578029790631405,-0.03412267674397227,-1.5180686065158988,12.75888605668238,9848.19313934841,12,4,8,33.333333333333336,1.4008997912287633,3.391029424530492,0.28258578537754103,3.224738025992635,6.219498337801412,10322.473802599263,-2.007344858080332
5,5,4.0,0.05,0,24,0,0.1,3.0,24,0,31,8,23,25.806451612903224,0.956980521985842,-1.0578029790631405,-0.03412267674397227,-1.5180686065158988,12.75888605668238,9848.19313934841,12,4,8,33.333333333333336,1.4008997912287633,3.391029424530492,0.28258578537754103,3.224738025992635,6.219498337801412,10322.473802599263,-2.007344858080332
5,5,4.0,0.05,0,24,0,0.1,3.0,72,0,31,8,23,25.806451612903224,0.956980521985842,-1.0578029790631405,-0.03412267674397227,-1.5180686065158988,12.75888605668238,9848.19313934841,12,4,8,33.333333333333336,1.4008997912287633,3.391029424530492,0.28258578537754103,3.224738025992635,6.219498337801412,10322.473802599263,-2.007344858080332
5,5,4.0,0.1,0,24,1,0.1,2.0,6,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.1,0,24,1,0.1,2.0,24,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.05,0,24,1,0.1,2.0,6,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.05,0,24,1,0.1,2.0,24,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.1,0,24,1,0.1,2.0,72,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.05,0,24,1,0.1,2.0,72,1,28,8,20,28.571428571428573,0.9372043950329209,-1.0398211654307379,-0.037136470193954926,-1.2676054635770595,8.482501485813264,9873.239453642294,11,3,8,27.272727272727273,1.0699387383088754,0.3812172783565597,0.0346561162142327,0.2975770838333558,5.2093714517584,10029.757708383337,-2.0996976534996468
5,5,4.0,0.05,0,24,0,0.1,1.5,6,1,31,11,20,35.483870967741936,0.9298527082942567,-1.1940540295298636,-0.03851787192031818,-1.3857301699862545,7.014277153648004,9861.426983001375,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-2.156443468916031
5,5,4.0,0.1,0,24,0,0.1,1.5,6,1,31,11,20,35.483870967741936,0.9298527082942567,-1.1940540295298636,-0.03851787192031818,-1.3857301699862545,7.014277153648004,9861.426983001375,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-2.156443468916031
5,5,4.0,0.1,0,24,1,0.1,3.0,6,0,28,7,21,25.0,0.9527116758694028,-1.0224012968263185,-0.036514332029511376,-1.4261046669054478,12.030879317761256,9857.389533309455,11,4,7,36.36363636363637,1.4513712824445784,3.3478888793148336,0.3043535344831667,3.2128508382549548,7.097036648549876,10321.285083825494,-2.2193719452992076
5,5,4.0,0.05,0,24,1,0.1,3.0,6,0,28,7,21,25.0,0.9527116758694028,-1.0224012968263185,-0.036514332029511376,-1.4261046669054478,12.030879317761256,9857.389533309455,11,4,7,36.36363636363637,1.4513712824445784,3.3478888793148336,0.3043535344831667,3.2128508382549548,7.097036648549876,10321.285083825494,-2.2193719452992076
