entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-01-17 07:05:00+00:00,2022-01-17 07:08:00+00:00,short,35878.475,35907.301785714284,35835.234821428574,stop,-1.0182122282104205,9898.178777178957
2022-01-17 15:05:00+00:00,2022-01-17 15:38:00+00:00,short,35959.475,35978.861607142855,35930.39508928571,stop,-1.027080550822164,9796.516508072944
2022-02-02 07:10:00+00:00,2022-02-02 07:20:00+00:00,long,35379.525,35368.06428571429,35396.71607142857,target,1.454191336864935,9938.976602447883
2022-03-02 13:55:00+00:00,2022-03-02 14:41:00+00:00,long,33424.925,33331.69821428571,33564.76517857144,target,1.4943685712643358,10087.50154510018
2022-03-13 23:20:00+00:00,2022-03-13 23:58:00+00:00,short,33054.625,33110.75803571429,32970.42544642857,stop,-1.0093527811799394,9985.683067703141
2022-05-10 19:50:00+00:00,2022-05-11 03:05:00+00:00,long,32138.425000000003,32040.131250000002,32285.865625000006,time,1.1465632352005724,10100.175238541075
2022-07-06 06:55:00+00:00,2022-07-06 06:55:00+00:00,short,30884.425,30899.710714285717,30861.496428571423,stop,-1.0343457943926115,9995.70450073494
2022-07-15 00:35:00+00:00,2022-07-15 00:42:00+00:00,long,30688.475000000002,30652.289285714287,30742.753571428577,stop,-1.0145084879589819,9894.297230143686
2022-08-03 00:40:00+00:00,2022-08-03 00:41:00+00:00,long,32446.475000000002,32422.789285714287,32482.003571428577,stop,-1.0221652593486734,9793.161161200458
2022-09-06 04:35:00+00:00,2022-09-06 05:05:00+00:00,short,31441.425,31463.800892857143,31407.86116071428,target,1.476537249112184,9937.76083361117
2022-10-03 22:45:00+00:00,2022-10-04 00:00:00+00:00,long,29508.475000000002,29456.94625,29585.768125000002,target,1.4898115129902576,10085.814738643745
2022-11-27 23:05:00+00:00,2022-11-27 23:45:00+00:00,long,34286.025,34255.986607142855,34331.082589285725,stop,-1.0174776327914146,9983.193829593265
2023-01-16 17:45:00+00:00,2023-01-17 02:24:00+00:00,short,34294.325,34319.25892857143,34256.924107142855,target,1.4789443529325481,10130.839710978345
2023-02-02 05:00:00+00:00,2023-02-02 08:00:00+00:00,short,34048.975,34072.24107142857,34014.07589285714,target,1.4774349527975452,10280.516277880233
2023-02-16 04:15:00+00:00,2023-02-16 06:15:00+00:00,short,34133.075,34148.608928571426,34109.77410714285,target,1.4662030118403486,10431.24951717925
2023-04-19 12:20:00+00:00,2023-04-19 12:23:00+00:00,long,33845.725,33828.073214285716,33872.202678571426,target,1.4702579666162034,10584.615794223191
2023-04-24 12:20:00+00:00,2023-04-24 12:36:00+00:00,long,33771.625,33755.625,33795.625,stop,-1.032812500000091,10475.29655922347
2023-09-06 00:25:00+00:00,2023-09-06 03:36:00+00:00,short,34666.375,34692.42857142857,34627.294642857145,target,1.4798492117887019,10630.315152787667
2023-09-21 03:50:00+00:00,2023-09-21 05:02:00+00:00,short,34377.575,34385.9125,34365.06874999999,target,1.4370314842581438,10783.07612840909
2023-09-26 17:00:00+00:00,2023-09-26 17:35:00+00:00,short,33723.174999999996,33766.21964285715,33658.608035714264,target,1.4878033602987466,10943.507097391132
2023-10-27 13:00:00+00:00,2023-10-27 13:23:00+00:00,short,32784.875,32827.75803571429,32720.55044642857,stop,-1.0122426034271297,10832.732256242267
2023-12-21 14:35:00+00:00,2023-12-21 16:59:00+00:00,long,37350.775,37239.391071428574,37517.85089285714,stop,-1.0047134268537206,10723.894340768687
2024-01-23 13:50:00+00:00,2024-01-23 13:50:00+00:00,short,37988.275,37994.62232142857,37978.75401785715,stop,-1.0827120551416238,10607.785443960534
2024-02-29 18:00:00+00:00,2024-02-29 19:19:00+00:00,short,38923.025,38952.49553571429,38878.819196428565,stop,-1.0178144030054708,10499.817875871986
2024-04-16 16:00:00+00:00,2024-04-16 17:31:00+00:00,short,37873.424999999996,37963.19375,37738.77187499999,target,1.4941516396295877,10656.701076822446
2024-08-08 02:20:00+00:00,2024-08-08 03:20:00+00:00,short,38751.825,38795.330357142855,38686.56696428571,stop,-1.0120674793744946,10548.848070849775
2024-08-28 00:20:00+00:00,2024-08-28 02:17:00+00:00,short,41236.424999999996,41263.96428571428,41195.116071428565,stop,-1.019063675269148,10441.348592000415
2025-01-13 04:15:00+00:00,2025-01-13 04:28:00+00:00,short,41840.525,41851.046428571426,41824.74285714286,stop,-1.049898167006267,10331.725064522268
2025-02-04 06:00:00+00:00,2025-02-04 12:00:00+00:00,short,44360.575,44461.55357142857,44209.10714285713,time,0.4496003395344795,10378.176535492128
2025-03-20 07:45:00+00:00,2025-03-20 08:00:00+00:00,long,42101.325,42076.41875,42138.684375,stop,-1.0210790464241488,10272.20714948731
2025-03-26 19:20:00+00:00,2025-03-26 20:07:00+00:00,short,42432.375,42506.51964285714,42321.15803571428,target,1.492919245682937,10425.562906978425
2025-04-02 13:55:00+00:00,2025-04-02 14:01:00+00:00,short,41772.174999999996,41887.424107142855,41599.30133928571,stop,-1.0045553498245385,10320.83235704705
